link,d_total,d_after900,d_stop,ttt_nc,ttt_h0,length,lanes,is_conn
1220021801,0.02500000000000005,0.044444444444444425,-0.01111111111111111,9.126388888888888,9.151388888888887,123.6,4,False
10396,0.025,0.029166666666666702,0.005555555555555556,0.2694444444444427,0.2944444444444427,15.0,2,True
1210018401,0.02499999999999994,0.03194444444444445,0.0,3.1847222222222205,3.2097222222222204,76.4,4,False
10116,0.023611111111111204,0.023611111111111204,0.0,0.2097222222222205,0.2333333333333317,16.3,2,True
10381,0.023611111111111104,0.022222222222222206,0.02083333333333333,0.154166666666665,0.1777777777777761,8.0,1,True
39,0.023611111111110944,0.07638888888888876,0.13055555555555554,14.180555555555555,14.204166666666666,1254.0,4,False
10195,0.0236111111111109,0.024999999999999797,0.0027777777777777775,0.255555555555554,0.2791666666666649,11.6,4,True
77,0.023611111111110847,0.023611111111110847,0.0,3.647222222222221,3.670833333333332,281.3,3,False
10424,0.023611111111110788,0.019444444444444188,0.001388888888888889,0.6680555555555541,0.6916666666666649,59.4,4,True
10651,0.023611111111110694,0.02083333333333279,0.0,0.349999999999999,0.3736111111111097,9.3,3,True
10470,0.0222222222222225,0.023611111111111402,0.0,0.2180555555555536,0.2402777777777761,12.0,3,True
10662,0.022222222222222497,0.020833333333333592,0.0,0.3138888888888878,0.3361111111111103,39.9,1,True
10751,0.020833333333333696,0.025000000000000393,0.0,0.1638888888888867,0.1847222222222204,30.3,1,True
10346,0.020833333333333606,0.023611111111111402,0.0,0.2263888888888871,0.2472222222222207,27.0,2,True
10579,0.020833333333333603,0.013888888888889103,0.0,0.1902777777777759,0.2111111111111095,17.9,2,True
10212,0.0208333333333336,0.027777777777777894,0.001388888888888889,0.4152777777777761,0.4361111111111097,20.0,3,True
