bin,total,2,26,32,52,68,69,74,403,10682,1220014203,1220016101,1220044500
0,-8.673617379884035e-18,0.0,-0.001388888888889106,0.011111111111111294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,-0.0013888888888860303,-0.015277777777777501,-0.07499999999999751,0.054166666666666696,0.0,-0.004166666666666652,0.04861111111111116,0.0,0.0,0.0027777777777777124,0.0,0.0,0.0
300,-0.02083333333333318,-0.016666666666666607,-0.026388888888888573,-0.012499999999999734,-0.001388888888888884,0.0,0.030555555555555447,0.0,-0.005555555555555605,-0.03472222222222221,0.0,0.008333333333333304,0.0
450,0.4999999999999994,0.5291666666666668,0.16388888888888786,-0.0708333333333333,-0.05138888888888887,-0.3819444444444444,0.10694444444444451,0.0,0.0222222222222222,0.1611111111111112,0.0,-0.012500000000000011,0.0
600,0.7555555555555586,0.8888888888888893,0.018055555555559266,-0.1861111111111109,0.12777777777777788,-0.21111111111111125,0.033333333333333215,0.0,0.026388888888888906,0.043055555555555514,0.0027777777777777957,-0.005555555555555536,0.0
750,1.7916666666666647,1.1027777777777779,0.37222222222222,0.09722222222222232,-0.02777777777777779,-0.3125,0.08055555555555549,0.0,0.048611111111111105,0.2680555555555555,-0.02361111111111111,-0.009722222222222188,0.016666666666666607
900,1.6597222222222232,1.9444444444444429,-0.03749999999999787,0.1569444444444441,0.08611111111111114,-0.094444444444445,0.054166666666666696,0.0,-0.2069444444444445,0.12777777777777777,-0.0013888888888889117,-0.00694444444444442,0.061111111111111116
1050,1.9819444444444423,2.668055555555556,0.18888888888888644,0.0361111111111132,-0.2222222222222221,-0.4874999999999998,0.21388888888888902,0.0,0.00694444444444442,0.28055555555555556,0.034722222222222265,0.023611111111111027,0.05972222222222223
1200,2.9833333333333325,4.204166666666666,-0.8874999999999993,0.3625000000000007,0.248611111111111,-0.1722222222222225,0.09861111111111054,0.0,-0.043055555555555625,0.25277777777777777,-0.008333333333333304,-0.03472222222222221,0.001388888888888884
1350,5.029166666666675,6.8972222222222275,-0.5055555555555529,0.625,-0.13749999999999996,-0.38749999999999973,0.2777777777777777,0.005555555555554648,-0.043055555555555625,0.38750000000000007,0.004166666666666707,0.03750000000000009,-0.01388888888888884
1500,7.683333333333336,5.919444444444444,-0.2666666666666657,0.5486111111111107,0.5041666666666667,-0.22083333333333321,0.17638888888888893,1.9277777777777807,0.0,0.0,-0.001388888888888995,0.0625,-0.0555555555555558
1650,7.843055555555552,4.606944444444441,-0.6291666666666629,0.3708333333333318,0.7611111111111113,-0.38888888888888884,0.10000000000000009,4.393055555555554,0.16666666666666674,-0.08333333333333326,0.02083333333333326,0.06388888888888888,-0.11944444444444402
1800,9.276388888888889,4.131944444444443,-0.6930555555555529,0.1694444444444443,0.8472222222222221,-0.42777777777777715,0.14583333333333348,5.277777777777775,0.23611111111111105,0.02499999999999991,0.009722222222222188,0.05138888888888893,-0.11250000000000027
1950,8.904166666666667,2.8986111111111157,-0.3333333333333357,-0.14861111111111214,1.4930555555555554,-0.39861111111111125,0.09166666666666634,6.472222222222221,0.12916666666666676,-0.12361111111111112,0.016666666666666663,-0.012499999999999956,-0.08472222222222214
2100,10.676388888888889,1.1902777777777764,0.8472222222222214,-0.20000000000000107,0.6944444444444444,-0.23611111111111116,0.22638888888888875,7.470833333333335,-0.1430555555555555,0.35,-0.054166666666666696,0.06944444444444442,-0.07777777777777795
2250,8.537500000000009,1.5124999999999993,1.5486111111111143,-0.15694444444444322,0.3847222222222222,-0.577777777777778,0.11944444444444491,4.826388888888889,-0.06944444444444442,0.0,-0.03194444444444444,-0.06666666666666665,-0.07916666666666661
2400,5.066666666666669,1.4444444444444429,-0.1652777777777743,0.1875,0.9444444444444446,-0.7388888888888889,0.09861111111111098,3.381944444444443,0.08750000000000002,-0.1499999999999999,0.05555555555555558,0.03055555555555589,-0.04444444444444429
2550,5.9194444444444505,0.50833333333334,0.42361111111110716,0.02916666666666501,1.0833333333333333,-0.5124999999999997,0.14722222222222214,3.7277777777777814,-0.06944444444444442,-0.061111111111111116,0.036111111111111094,0.23888888888888893,-0.056944444444444464
2700,5.843055555555565,-0.03333333333332433,1.3944444444444457,0.004166666666662877,0.6847222222222222,-0.2111111111111108,0.10833333333333339,3.4555555555555557,-0.3847222222222221,-0.009722222222222188,-0.018055555555555602,-0.07083333333333353,-0.07083333333333286
2850,4.534722222222217,-0.21388888888888857,0.6124999999999972,0.18055555555555536,0.7513888888888889,0.125,0.17361111111111116,3.24861111111111,-0.4750000000000002,0.23611111111111105,-0.026388888888888906,0.04305555555555518,-0.07638888888888928
3000,4.283333333333324,0.5916666666666615,0.5388888888888843,0.5041666666666682,0.7305555555555555,-0.04027777777777741,0.09583333333333366,2.18472222222222,-0.5166666666666666,0.4069444444444444,0.006944444444444531,0.12083333333333335,-0.16111111111111143
3150,4.563888888888896,-0.6597222222222214,-0.1861111111111029,0.2763888888888868,0.470833333333333,-0.3333333333333335,0.22777777777777786,2.575000000000003,-0.2069444444444447,0.4875000000000001,-0.0402777777777778,0.3833333333333331,-0.1847222222222218
3300,3.438888888888882,-0.8000000000000043,0.36111111111111427,0.1930555555555582,0.6680555555555556,0.2402777777777776,0.1791666666666667,2.3277777777777686,-0.2833333333333333,0.6138888888888888,-0.04444444444444451,0.7902777777777779,-0.218055555555555
3450,2.948611111111112,0.4638888888888886,1.1736111111111143,-0.25,0.5125000000000001,-0.03750000000000009,0.08333333333333304,2.1486111111111086,-0.38611111111111107,0.6722222222222224,-0.002777777777777768,0.30833333333333335,-0.2791666666666668
3600,2.6166666666666614,2.4638888888888886,1.2277777777777743,-0.005555555555554648,0.25555555555555576,-0.36250000000000027,0.050000000000000044,0.5430555555555543,-0.41805555555555585,0.33055555555555555,0.041666666666666685,0.2055555555555555,-0.3555555555555552
3750,2.505555555555567,2.6180555555555642,-0.28055555555555145,0.093055555555555,0.6097222222222223,0.06944444444444375,0.061111111111111116,1.1083333333333343,-0.6611111111111111,0.4166666666666667,0.002777777777777879,0.10555555555555562,-0.28888888888888964
3900,1.6847222222222267,2.433333333333337,-0.09166666666666856,0.12083333333333357,-0.19027777777777777,-0.7013888888888888,0.13750000000000018,1.4236111111111143,-0.23472222222222228,0.2972222222222223,-0.03750000000000003,0.015277777777777724,-0.3111111111111109
4050,2.874999999999992,1.5819444444444457,-0.13750000000000284,0.5097222222222229,0.28333333333333344,-0.125,0.019444444444444375,2.6458333333333286,-0.022222222222222143,0.23750000000000004,-0.7138888888888889,0.2944444444444443,-0.36527777777777803
4200,4.558333333333327,-0.3125,0.2652777777777686,0.9305555555555554,0.45277777777777783,-0.14583333333333304,0.06666666666666687,4.44166666666667,-0.05138888888888893,0.2875,-1.0472222222222225,0.03888888888888897,-0.39861111111111125
