sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,6,0,2,0,4,0,55.493395,56.477464,0,VISSIM_ADAPTER_NO-CONTROL,ok,1.280919
5,24,0,9,0,15,0,57.899165,63.435723,0,VISSIM_ADAPTER_NO-CONTROL,ok,1.280919
10,42,0,18,0,24,0,61.912501,73.501285,0,VISSIM_ADAPTER_NO-CONTROL,ok,1.280919
15,66,0,23,0,43,0,65.487013,89.214886,0,VISSIM_ADAPTER_NO-CONTROL,ok,1.280919
20,84,0,30,0,54,0,68.136706,96.200293,0,VISSIM_ADAPTER_NO-CONTROL,ok,1.280919
25,109,0,40,0,68,1,69.027845,95.214343,0,VISSIM_ADAPTER_NO-CONTROL,ok,1.280919
30,129,0,46,0,79,4,69.449448,96.612043,0,VISSIM_ADAPTER_NO-CONTROL,ok,1.280919
35,146,1,53,1,86,5,69.209258,99.760466,3,VISSIM_ADAPTER_NO-CONTROL,ok,1.280919
40,174,4,65,2,94,9,67.122058,99.533590,7,VISSIM_ADAPTER_NO-CONTROL,ok,1.280919
45,196,9,73,4,101,9,65.145129,101.640298,18,VISSIM_ADAPTER_NO-CONTROL,ok,1.280919
50,212,12,76,4,107,13,65.660198,105.076286,30,VISSIM_ADAPTER_NO-CONTROL,ok,1.280919
55,231,16,79,6,113,17,64.095452,106.253043,36,VISSIM_ADAPTER_NO-CONTROL,ok,1.280919
60,250,21,81,7,119,22,62.413300,107.135155,47,VISSIM_ADAPTER_NO-CONTROL,ok,0.350875
65,269,24,82,7,128,28,63.114166,107.609885,40,VISSIM_ADAPTER_NO-CONTROL,ok,0.350875
70,294,28,90,9,133,34,65.078112,105.808423,24,VISSIM_ADAPTER_NO-CONTROL,ok,0.350875
75,312,41,96,4,135,36,67.487987,105.730077,18,VISSIM_ADAPTER_NO-CONTROL,ok,0.350875
80,336,57,104,7,138,30,68.634068,105.320199,19,VISSIM_ADAPTER_NO-CONTROL,ok,0.350875
85,357,74,109,8,137,29,67.987555,103.366938,28,VISSIM_ADAPTER_NO-CONTROL,ok,0.350875
90,380,85,116,4,148,27,65.680236,99.882496,41,VISSIM_ADAPTER_NO-CONTROL,ok,0.350875
95,398,91,116,5,158,28,63.859134,95.337897,51,VISSIM_ADAPTER_NO-CONTROL,ok,0.350875
100,423,95,122,5,168,33,61.299146,89.703570,60,VISSIM_ADAPTER_NO-CONTROL,ok,0.350875
105,436,99,127,9,173,28,58.078931,84.732460,78,VISSIM_ADAPTER_NO-CONTROL,ok,0.350875
110,450,104,131,10,176,29,54.189390,79.167365,90,VISSIM_ADAPTER_NO-CONTROL,ok,0.350875
115,461,110,131,9,187,24,49.267375,71.650684,108,VISSIM_ADAPTER_NO-CONTROL,ok,0.350875
120,482,108,133,12,202,27,45.539561,68.685823,131,VISSIM_ADAPTER_NO-CONTROL,ok,0.361837
125,503,117,133,14,222,17,41.385845,65.945815,141,VISSIM_ADAPTER_NO-CONTROL,ok,0.361837
130,525,99,139,12,220,55,42.093145,64.426374,107,VISSIM_ADAPTER_NO-CONTROL,ok,0.361837
135,548,101,146,18,219,64,45.412431,65.595200,92,VISSIM_ADAPTER_NO-CONTROL,ok,0.361837
140,563,123,147,22,218,53,47.009649,63.723761,75,VISSIM_ADAPTER_NO-CONTROL,ok,0.361837
145,587,128,156,28,221,54,48.092390,65.413323,90,VISSIM_ADAPTER_NO-CONTROL,ok,0.361837
150,609,145,159,30,223,52,48.642008,64.433877,94,VISSIM_ADAPTER_NO-CONTROL,ok,0.361837
155,633,168,168,34,216,47,47.976257,64.598939,110,VISSIM_ADAPTER_NO-CONTROL,ok,0.361837
160,650,186,170,36,219,39,46.385377,62.281955,123,VISSIM_ADAPTER_NO-CONTROL,ok,0.361837
165,652,190,165,38,211,48,44.392688,60.767015,138,VISSIM_ADAPTER_NO-CONTROL,ok,0.361837
170,669,193,167,39,213,57,43.080558,59.759331,157,VISSIM_ADAPTER_NO-CONTROL,ok,0.361837
175,675,193,168,41,213,60,41.842923,59.977009,178,VISSIM_ADAPTER_NO-CONTROL,ok,0.361837
180,676,202,163,42,209,60,40.579934,60.545195,197,VISSIM_ADAPTER_NO-CONTROL,ok,0.375051
185,682,208,163,44,211,56,38.818475,62.773123,216,VISSIM_ADAPTER_NO-CONTROL,ok,0.375051
190,698,211,162,44,222,59,38.695193,65.011735,180,VISSIM_ADAPTER_NO-CONTROL,ok,0.375051
195,712,203,157,39,234,79,40.513869,64.718954,150,VISSIM_ADAPTER_NO-CONTROL,ok,0.375051
200,724,208,156,37,251,72,44.300043,67.594425,143,VISSIM_ADAPTER_NO-CONTROL,ok,0.375051
205,731,218,158,31,263,61,47.239035,70.678970,130,VISSIM_ADAPTER_NO-CONTROL,ok,0.375051
210,739,224,159,23,278,55,48.128892,73.561693,141,VISSIM_ADAPTER_NO-CONTROL,ok,0.375051
215,734,238,152,16,280,48,47.563214,75.552661,151,VISSIM_ADAPTER_NO-CONTROL,ok,0.375051
220,741,241,154,7,285,54,47.636906,77.293499,165,VISSIM_ADAPTER_NO-CONTROL,ok,0.375051
225,732,248,141,5,289,49,46.577567,79.090989,179,VISSIM_ADAPTER_NO-CONTROL,ok,0.375051
230,726,257,138,6,284,41,44.296209,80.690854,198,VISSIM_ADAPTER_NO-CONTROL,ok,0.375051
235,718,259,134,3,279,43,42.867971,84.318535,215,VISSIM_ADAPTER_NO-CONTROL,ok,0.375051
240,712,269,131,5,270,37,41.592818,87.607710,240,VISSIM_ADAPTER_NO-CONTROL,ok,0.381452
245,712,276,125,9,262,40,39.761893,88.459849,265,VISSIM_ADAPTER_NO-CONTROL,ok,0.381452
250,707,286,123,8,259,31,37.467170,89.470182,261,VISSIM_ADAPTER_NO-CONTROL,ok,0.381452
255,706,261,126,11,237,71,38.579893,89.387142,215,VISSIM_ADAPTER_NO-CONTROL,ok,0.381452
260,710,266,123,15,242,64,40.844641,89.033548,183,VISSIM_ADAPTER_NO-CONTROL,ok,0.381452
265,720,256,122,27,248,67,42.124874,86.089071,150,VISSIM_ADAPTER_NO-CONTROL,ok,0.381452
270,733,260,123,37,255,58,42.800973,83.590090,141,VISSIM_ADAPTER_NO-CONTROL,ok,0.381452
275,743,254,122,41,258,68,42.830649,77.731163,135,VISSIM_ADAPTER_NO-CONTROL,ok,0.381452
280,748,263,119,47,259,60,42.970953,75.263748,146,VISSIM_ADAPTER_NO-CONTROL,ok,0.381452
285,759,261,117,45,262,74,43.167320,74.681816,151,VISSIM_ADAPTER_NO-CONTROL,ok,0.381452
290,766,269,117,44,258,78,42.894319,73.259763,163,VISSIM_ADAPTER_NO-CONTROL,ok,0.381452
295,764,272,117,51,250,74,41.592075,72.393710,179,VISSIM_ADAPTER_NO-CONTROL,ok,0.381452
300,767,268,124,56,244,75,40.917876,70.720353,196,VISSIM_ADAPTER_NO-CONTROL,ok,0.345344
305,766,274,126,61,235,70,39.988105,71.679319,216,VISSIM_ADAPTER_NO-CONTROL,ok,0.345344
310,775,293,125,61,243,53,38.482494,72.784506,244,VISSIM_ADAPTER_NO-CONTROL,ok,0.345344
315,781,281,125,58,244,73,38.340506,72.440941,178,VISSIM_ADAPTER_NO-CONTROL,ok,0.345344
320,787,280,133,57,243,74,41.013023,75.243363,142,VISSIM_ADAPTER_NO-CONTROL,ok,0.345344
325,787,283,136,55,245,68,43.075115,78.864110,121,VISSIM_ADAPTER_NO-CONTROL,ok,0.345344
330,792,282,135,47,256,72,44.874205,82.026948,123,VISSIM_ADAPTER_NO-CONTROL,ok,0.345344
335,804,299,143,32,268,62,46.515702,83.060646,133,VISSIM_ADAPTER_NO-CONTROL,ok,0.345344
340,808,311,144,20,277,56,45.562660,82.541980,148,VISSIM_ADAPTER_NO-CONTROL,ok,0.345344
345,818,322,142,11,292,51,43.601607,80.119810,186,VISSIM_ADAPTER_NO-CONTROL,ok,0.345344
350,826,325,139,8,301,53,42.238594,79.606273,208,VISSIM_ADAPTER_NO-CONTROL,ok,0.345344
355,832,324,142,8,306,52,41.458503,80.715486,236,VISSIM_ADAPTER_NO-CONTROL,ok,0.345344
360,831,324,147,6,303,51,40.624582,80.080613,259,VISSIM_ADAPTER_NO-CONTROL,ok,0.349331
365,837,326,151,9,307,44,38.639477,80.835112,298,VISSIM_ADAPTER_NO-CONTROL,ok,0.349331
370,840,335,161,7,299,38,36.351539,78.222656,340,VISSIM_ADAPTER_NO-CONTROL,ok,0.349331
375,840,333,161,6,291,49,34.398264,75.923488,321,VISSIM_ADAPTER_NO-CONTROL,ok,0.349331
380,844,313,163,14,281,73,35.356282,75.508790,293,VISSIM_ADAPTER_NO-CONTROL,ok,0.349331
385,852,318,157,20,284,73,37.067529,77.024720,255,VISSIM_ADAPTER_NO-CONTROL,ok,0.349331
390,858,320,152,31,278,77,38.768950,77.329773,216,VISSIM_ADAPTER_NO-CONTROL,ok,0.349331
395,856,320,151,43,264,78,40.640210,79.962231,212,VISSIM_ADAPTER_NO-CONTROL,ok,0.349331
400,859,325,145,49,267,73,41.604441,82.004132,210,VISSIM_ADAPTER_NO-CONTROL,ok,0.349331
405,867,338,141,49,269,70,42.654525,85.436268,201,VISSIM_ADAPTER_NO-CONTROL,ok,0.349331
410,876,342,138,54,273,69,42.655681,89.293554,196,VISSIM_ADAPTER_NO-CONTROL,ok,0.349331
415,870,349,131,58,264,68,42.039093,93.420010,210,VISSIM_ADAPTER_NO-CONTROL,ok,0.349331
420,875,350,130,58,260,77,42.147899,97.910048,225,VISSIM_ADAPTER_NO-CONTROL,ok,0.362183
425,868,348,130,59,254,77,42.046677,100.887920,248,VISSIM_ADAPTER_NO-CONTROL,ok,0.362183
430,855,356,127,63,235,74,40.598005,101.149511,263,VISSIM_ADAPTER_NO-CONTROL,ok,0.362183
435,853,364,124,66,240,59,38.523266,101.361984,263,VISSIM_ADAPTER_NO-CONTROL,ok,0.362183
440,859,345,125,65,235,89,38.899744,99.506043,238,VISSIM_ADAPTER_NO-CONTROL,ok,0.362183
445,857,348,125,59,233,92,40.110575,99.950619,216,VISSIM_ADAPTER_NO-CONTROL,ok,0.362183
450,881,356,129,50,254,92,42.418541,98.793598,208,VISSIM_ADAPTER_NO-CONTROL,ok,0.362183
455,886,367,129,45,259,86,43.731732,97.608509,203,VISSIM_ADAPTER_NO-CONTROL,ok,0.362183
460,897,375,133,43,277,69,43.767743,97.598068,207,VISSIM_ADAPTER_NO-CONTROL,ok,0.362183
465,897,382,131,34,290,60,42.935226,96.810875,206,VISSIM_ADAPTER_NO-CONTROL,ok,0.362183
470,906,386,137,25,295,63,40.813271,92.397776,221,VISSIM_ADAPTER_NO-CONTROL,ok,0.362183
475,915,392,137,22,303,61,39.368089,88.749230,255,VISSIM_ADAPTER_NO-CONTROL,ok,0.362183
480,915,396,135,19,313,52,37.955318,84.049787,276,VISSIM_ADAPTER_NO-CONTROL,ok,0.314496
485,911,386,132,16,315,62,36.790666,82.269604,312,VISSIM_ADAPTER_NO-CONTROL,ok,0.314496
490,915,395,133,15,321,51,35.069519,76.800619,355,VISSIM_ADAPTER_NO-CONTROL,ok,0.314496
495,920,405,141,12,320,42,32.859056,72.041028,383,VISSIM_ADAPTER_NO-CONTROL,ok,0.314496
500,922,403,147,13,313,46,31.295923,69.453165,351,VISSIM_ADAPTER_NO-CONTROL,ok,0.314496
505,918,381,149,17,293,78,32.276856,66.950600,320,VISSIM_ADAPTER_NO-CONTROL,ok,0.314496
510,929,378,157,31,298,65,33.831778,65.718492,287,VISSIM_ADAPTER_NO-CONTROL,ok,0.314496
515,928,377,155,40,291,65,34.714193,63.692824,278,VISSIM_ADAPTER_NO-CONTROL,ok,0.314496
520,932,377,156,47,292,60,35.349268,61.954696,271,VISSIM_ADAPTER_NO-CONTROL,ok,0.314496
525,947,379,162,50,297,59,36.181701,62.728063,273,VISSIM_ADAPTER_NO-CONTROL,ok,0.314496
530,966,385,162,52,313,54,36.723416,64.987288,280,VISSIM_ADAPTER_NO-CONTROL,ok,0.314496
535,974,379,159,50,312,74,36.461530,65.537456,299,VISSIM_ADAPTER_NO-CONTROL,ok,0.314496
540,965,385,157,53,305,65,36.087064,66.037896,306,VISSIM_ADAPTER_NO-CONTROL,ok,0.363636
545,946,378,156,55,285,72,35.841826,68.830157,324,VISSIM_ADAPTER_NO-CONTROL,ok,0.363636
550,941,384,148,57,278,74,34.625361,69.329016,329,VISSIM_ADAPTER_NO-CONTROL,ok,0.363636
555,937,374,148,56,277,82,34.486006,71.027298,338,VISSIM_ADAPTER_NO-CONTROL,ok,0.363636
560,931,394,145,54,279,59,33.268841,74.557641,322,VISSIM_ADAPTER_NO-CONTROL,ok,0.363636
565,938,373,150,45,271,99,34.692889,77.498149,284,VISSIM_ADAPTER_NO-CONTROL,ok,0.363636
