sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,8.000000,10,1.000000,0,0.000000,0,0,0,0.000000
15,D,25,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
15,F,31,8.000000,10,14.000000,0,0.000000,0,0,0,0.000000
30,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
30,F,31,8.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,F,31,8.000000,10,15.000000,0,0.000000,5,0,0,48.864359
60,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
60,F,31,8.000000,10,15.000000,0,0.000000,12,0,0,48.675362
75,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
75,F,31,8.000000,10,15.000000,0,0.000000,10,1,0,42.114349
90,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
90,F,31,8.000000,10,15.000000,0,0.000000,10,1,0,46.133614
105,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
105,F,31,8.000000,10,15.000000,1,240.000000,7,0,0,52.170183
120,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
120,F,31,8.000000,10,15.000000,1,240.000000,17,1,0,46.067349
135,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
135,F,31,8.000000,10,15.000000,0,0.000000,19,3,0,31.387626
150,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
150,F,31,8.000000,10,15.000000,0,0.000000,26,1,0,25.250538
165,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
165,F,31,8.000000,10,15.000000,2,480.000000,32,2,0,20.281471
180,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
180,F,31,8.000000,10,15.000000,1,240.000000,36,3,0,12.649694
195,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
195,F,31,8.000000,10,15.000000,1,240.000000,35,4,0,13.278190
210,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
210,F,31,8.000000,10,15.000000,2,480.000000,45,3,0,14.005401
225,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
225,F,31,8.000000,10,15.000000,3,720.000000,46,3,0,7.348444
240,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
240,F,31,8.000000,10,15.000000,0,0.000000,46,4,0,10.473194
255,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
255,F,31,8.000000,10,15.000000,2,480.000000,49,1,0,9.446886
270,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
270,F,31,8.000000,10,15.000000,2,480.000000,51,4,0,7.369889
285,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
285,F,31,8.000000,10,15.000000,3,720.000000,49,5,0,8.378956
300,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
300,F,31,8.000000,10,15.000000,2,480.000000,49,4,0,8.365858
315,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
315,F,31,8.000000,10,15.000000,1,240.000000,51,4,0,7.340219
330,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
330,F,31,8.000000,10,15.000000,1,240.000000,48,3,0,8.076028
345,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
345,F,31,8.000000,10,15.000000,3,720.000000,52,4,0,7.780730
360,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
360,F,31,8.000000,10,15.000000,1,240.000000,51,3,0,7.282140
375,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
375,F,31,8.000000,10,15.000000,1,240.000000,49,3,0,10.197034
390,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
390,F,31,8.000000,10,15.000000,1,240.000000,50,4,0,7.067528
405,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
405,F,31,8.000000,10,15.000000,1,240.000000,49,3,0,7.152096
420,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
420,F,31,8.000000,10,15.000000,1,240.000000,48,4,1,8.312993
435,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
435,F,31,8.000000,10,15.000000,0,0.000000,48,2,0,9.403506
450,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
450,F,31,8.000000,10,15.000000,1,240.000000,51,3,0,7.056320
465,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
465,F,31,8.000000,10,15.000000,0,0.000000,47,3,0,8.825559
480,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
480,F,31,8.000000,10,15.000000,0,0.000000,47,4,0,8.413607
495,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
495,F,31,8.000000,10,15.000000,0,0.000000,45,3,0,11.783378
510,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
510,F,31,8.000000,10,15.000000,1,240.000000,46,3,0,10.719411
525,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
525,F,31,8.000000,10,15.000000,1,240.000000,49,4,0,8.015611
540,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
540,F,31,8.000000,10,15.000000,1,240.000000,51,3,0,7.409932
555,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
555,F,31,8.000000,10,15.000000,1,240.000000,49,4,0,7.527447
570,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
570,F,31,8.000000,10,15.000000,1,240.000000,48,3,0,7.362769
585,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
585,F,31,8.000000,10,15.000000,1,240.000000,48,2,0,8.275267
600,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
600,F,31,8.000000,10,15.000000,1,240.000000,47,3,0,9.097018
615,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
615,F,31,8.000000,10,15.000000,3,720.000000,45,3,0,8.312717
630,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
630,F,31,8.000000,10,15.000000,0,0.000000,50,3,0,8.293664
645,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
645,F,31,8.000000,10,15.000000,4,960.000000,48,3,0,9.006336
660,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
660,F,31,8.000000,10,15.000000,4,960.000000,48,2,1,9.600461
