sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,2400.000000,600.000000,6.000000,10.000000,120.000000,5,0,1,0,4,0,53.253911,58.153997,0
15,2400.000000,600.000000,6.000000,10.000000,120.000000,80,0,3,0,77,0,54.120255,103.451284,0
30,2400.000000,600.000000,6.000000,10.000000,120.000000,163,0,7,0,156,0,54.077702,113.592995,0
45,2400.000000,600.000000,6.000000,10.000000,120.000000,260,14,16,7,211,12,47.684762,95.852833,20
60,2400.000000,600.000000,6.000000,10.000000,120.000000,324,47,14,12,231,20,40.127529,112.990048,66
75,2400.000000,600.000000,6.000000,10.000000,120.000000,376,66,13,16,248,33,35.148402,116.416328,89
90,2400.000000,600.000000,6.000000,10.000000,120.000000,452,97,17,19,279,40,37.377397,100.271201,112
105,2400.000000,600.000000,6.000000,10.000000,120.000000,519,127,20,16,315,41,35.946486,95.439503,145
120,2400.000000,600.000000,6.000000,10.000000,120.000000,559,145,25,23,323,43,29.083667,98.662826,189
135,2400.000000,600.000000,6.000000,10.000000,120.000000,609,160,23,35,350,41,22.498716,105.486892,249
150,2400.000000,600.000000,6.000000,10.000000,120.000000,673,184,27,36,376,50,24.006204,104.038336,258
165,2400.000000,600.000000,6.000000,10.000000,120.000000,744,216,26,41,416,45,22.591570,105.418479,318
180,2400.000000,600.000000,6.000000,10.000000,120.000000,812,242,24,51,452,43,19.811524,100.362609,379
195,2400.000000,600.000000,6.000000,10.000000,120.000000,891,249,20,42,512,68,19.777396,98.127267,405
210,2400.000000,600.000000,6.000000,10.000000,120.000000,959,279,21,34,550,75,20.470287,103.147115,435
225,2400.000000,600.000000,6.000000,10.000000,120.000000,1021,316,21,37,586,61,16.545837,104.154366,521
240,2400.000000,600.000000,6.000000,10.000000,120.000000,1058,338,17,37,607,59,13.819222,104.867543,604
255,2400.000000,600.000000,6.000000,10.000000,120.000000,1117,356,25,36,642,58,11.674372,96.445845,640
270,2400.000000,600.000000,6.000000,10.000000,120.000000,1165,376,30,37,660,62,10.968399,104.156840,705
285,2400.000000,600.000000,6.000000,10.000000,120.000000,1195,397,25,37,672,64,10.940245,109.603568,746
300,2400.000000,600.000000,6.000000,10.000000,120.000000,1241,413,21,39,699,69,10.459586,104.959342,797
315,2400.000000,600.000000,6.000000,10.000000,120.000000,1288,416,21,39,733,79,9.712527,100.394511,843
330,2400.000000,600.000000,6.000000,10.000000,120.000000,1325,443,26,30,743,83,10.125298,100.885636,894
345,2400.000000,600.000000,6.000000,10.000000,120.000000,1330,464,22,28,730,86,9.330292,108.940021,908
360,2400.000000,600.000000,6.000000,10.000000,120.000000,1342,469,22,26,726,99,7.676913,104.367262,945
375,2400.000000,600.000000,6.000000,10.000000,120.000000,1372,460,23,34,736,119,7.915870,97.888242,935
390,2400.000000,600.000000,6.000000,10.000000,120.000000,1410,473,23,38,755,121,7.919852,96.487090,975
405,2400.000000,600.000000,6.000000,10.000000,120.000000,1451,495,25,45,777,109,6.807111,90.100164,1032
420,2400.000000,600.000000,6.000000,10.000000,120.000000,1474,515,27,49,785,98,6.461095,104.841486,1088
435,2400.000000,600.000000,6.000000,10.000000,120.000000,1485,524,26,42,781,112,6.653832,104.628453,1076
450,2400.000000,600.000000,6.000000,10.000000,120.000000,1525,538,25,36,816,110,7.396809,111.145354,1137
465,2400.000000,600.000000,6.000000,10.000000,120.000000,1551,546,27,35,842,101,7.020105,104.786616,1190
480,2400.000000,600.000000,6.000000,10.000000,120.000000,1562,557,25,38,838,104,6.306610,100.879870,1213
495,2400.000000,600.000000,6.000000,10.000000,120.000000,1577,556,24,40,844,113,5.974342,97.772673,1203
510,2400.000000,600.000000,6.000000,10.000000,120.000000,1593,566,30,46,832,119,5.594434,99.770490,1235
525,2400.000000,600.000000,6.000000,10.000000,120.000000,1618,571,23,46,848,130,5.147579,101.323455,1255
540,2400.000000,600.000000,6.000000,10.000000,120.000000,1633,583,19,50,858,123,4.571825,106.792954,1301
555,2400.000000,600.000000,6.000000,10.000000,120.000000,1647,583,21,46,860,137,4.935667,95.293832,1263
570,2400.000000,600.000000,6.000000,10.000000,120.000000,1670,597,23,34,879,137,5.975147,98.616011,1303
585,2400.000000,600.000000,6.000000,10.000000,120.000000,1665,602,22,34,864,143,6.151255,94.317924,1279
600,2400.000000,600.000000,6.000000,10.000000,120.000000,1667,609,27,31,857,143,6.098094,100.701965,1320
615,2400.000000,600.000000,6.000000,10.000000,120.000000,1682,616,27,31,862,146,5.695248,96.306244,1319
630,2400.000000,600.000000,6.000000,10.000000,120.000000,1677,613,26,38,852,148,5.696090,100.749226,1305
645,2400.000000,600.000000,6.000000,10.000000,120.000000,1700,617,27,45,863,148,4.911713,96.165577,1343
660,2400.000000,600.000000,6.000000,10.000000,120.000000,1731,625,27,47,886,146,4.592405,104.523636,1386
675,2400.000000,600.000000,6.000000,10.000000,120.000000,1743,629,30,47,885,152,5.193525,98.302450,1370
690,2400.000000,600.000000,6.000000,10.000000,120.000000,1759,647,35,30,899,148,6.848925,95.541508,1380
705,2400.000000,600.000000,6.000000,10.000000,120.000000,1773,640,31,31,916,155,6.801897,104.008883,1392
720,2400.000000,600.000000,6.000000,10.000000,120.000000,1769,656,20,36,913,144,5.734279,106.594777,1423
735,2400.000000,600.000000,6.000000,10.000000,120.000000,1766,665,23,37,910,131,5.107007,98.843513,1406
750,2400.000000,600.000000,6.000000,10.000000,120.000000,1759,661,18,45,898,137,4.098938,102.338319,1418
765,2400.000000,600.000000,6.000000,10.000000,120.000000,1771,664,20,48,903,136,3.652313,90.368081,1449
780,2400.000000,600.000000,6.000000,10.000000,120.000000,1779,677,18,49,905,130,3.562131,91.296362,1464
795,2400.000000,600.000000,6.000000,10.000000,120.000000,1786,679,21,52,906,128,4.024928,99.130490,1438
810,2400.000000,600.000000,6.000000,10.000000,120.000000,1796,672,21,46,918,139,5.095020,102.804850,1413
825,2400.000000,600.000000,6.000000,10.000000,120.000000,1795,680,21,39,925,130,5.027066,104.959482,1439
840,2400.000000,600.000000,6.000000,10.000000,120.000000,1779,686,21,40,902,130,4.297948,108.651772,1430
855,2400.000000,600.000000,6.000000,10.000000,120.000000,1782,698,22,40,897,125,3.968054,103.840858,1437
870,2400.000000,600.000000,6.000000,10.000000,120.000000,1782,696,23,42,884,137,4.185611,107.716509,1421
885,2400.000000,600.000000,6.000000,10.000000,120.000000,1797,695,23,45,888,146,3.913425,101.097041,1456
900,2400.000000,600.000000,6.000000,10.000000,120.000000,1800,705,25,47,887,136,3.894400,102.084347,1467
