sim_sec,interval_sec,total_signal_discharge,total_signal_discharge_rate_vph,urban_vehicles,boundary_vehicles,ramp_vehicles,mean_speed_kph
1,1.000000,0,0.000000,0,6,0,54.644834
15,15.000000,0,0.000000,0,75,0,55.009953
30,15.000000,3,720.000000,0,135,0,55.480609
45,15.000000,32,7680.000000,13,191,2,45.790160
60,15.000000,30,7200.000000,33,255,5,41.998791
75,15.000000,40,9600.000000,57,320,1,38.582556
90,15.000000,38,9120.000000,92,366,5,33.943441
105,15.000000,33,7920.000000,117,417,3,29.105322
120,15.000000,34,8160.000000,138,454,8,24.852861
135,15.000000,85,20400.000000,136,488,7,27.586859
150,15.000000,86,20640.000000,181,506,11,31.034938
165,15.000000,35,8400.000000,220,520,12,30.184276
180,15.000000,42,10080.000000,238,542,18,27.930474
195,15.000000,68,16320.000000,257,613,4,26.067875
210,15.000000,58,13920.000000,256,649,8,25.666992
225,15.000000,57,13680.000000,267,676,12,23.988550
240,15.000000,44,10560.000000,303,655,6,20.465010
255,15.000000,47,11280.000000,287,647,9,20.597184
270,15.000000,100,24000.000000,290,679,22,26.600004
285,15.000000,77,18480.000000,303,720,21,26.229109
300,15.000000,33,7920.000000,302,709,24,25.332500
315,15.000000,53,12720.000000,322,712,12,23.241506
330,15.000000,56,13440.000000,326,725,14,23.934157
345,15.000000,45,10800.000000,323,737,6,22.116249
360,15.000000,47,11280.000000,344,722,5,19.974026
375,15.000000,54,12960.000000,333,686,12,19.372388
390,15.000000,79,18960.000000,323,714,30,22.849621
405,15.000000,42,10080.000000,348,746,27,24.102692
420,15.000000,46,11040.000000,362,726,26,22.680603
435,15.000000,31,7440.000000,362,718,20,21.392453
450,15.000000,40,9600.000000,377,745,10,22.537228
465,15.000000,36,8640.000000,390,743,5,20.449094
480,15.000000,31,7440.000000,408,701,9,18.623382
495,15.000000,28,6720.000000,398,672,7,17.078150
510,15.000000,62,14880.000000,396,707,26,19.884956
525,15.000000,105,25200.000000,395,746,35,21.035860
540,15.000000,43,10320.000000,404,714,42,21.131487
555,15.000000,57,13680.000000,412,722,27,19.526909
570,15.000000,75,18000.000000,413,737,16,20.850740
585,15.000000,58,13920.000000,416,724,5,19.616970
600,15.000000,48,11520.000000,425,718,4,18.081630
615,15.000000,52,12480.000000,419,697,8,16.191487
630,15.000000,83,19920.000000,407,711,25,20.197570
645,15.000000,76,18240.000000,410,750,34,20.882324
660,15.000000,53,12720.000000,434,753,31,20.815780
675,15.000000,39,9360.000000,458,723,26,18.765449
690,15.000000,42,10080.000000,469,721,3,20.144275
705,15.000000,53,12720.000000,453,727,8,19.664437
720,15.000000,53,12720.000000,445,747,11,17.849711
735,15.000000,38,9120.000000,443,725,8,16.029786
750,15.000000,73,17520.000000,400,713,19,19.099238
765,15.000000,88,21120.000000,389,759,34,22.526018
780,15.000000,59,14160.000000,397,787,32,21.676961
795,15.000000,52,12480.000000,419,777,34,19.292787
810,15.000000,46,11040.000000,413,787,16,19.921286
825,15.000000,45,10800.000000,419,790,5,17.608282
840,15.000000,35,8400.000000,425,781,6,15.416783
855,15.000000,33,7920.000000,442,743,1,13.772876
870,15.000000,76,18240.000000,424,715,12,15.860872
885,15.000000,105,25200.000000,419,740,30,18.201956
900,15.000000,75,18000.000000,432,756,40,18.807903
