sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,2600.000000,1000.000000,10.000000,10.000000,120.000000,7,0,1,0,6,0,54.644834,55.611930,0
15,2600.000000,1000.000000,10.000000,10.000000,120.000000,83,0,8,0,75,0,55.009953,82.804597,0
30,2600.000000,1000.000000,10.000000,10.000000,120.000000,151,0,15,0,135,1,55.480609,108.717567,0
45,2600.000000,1000.000000,10.000000,10.000000,120.000000,232,13,17,2,191,9,45.790160,110.421342,31
60,2600.000000,1000.000000,10.000000,10.000000,120.000000,326,33,22,5,255,11,41.998791,115.165616,69
75,2600.000000,1000.000000,10.000000,10.000000,120.000000,424,57,27,1,320,19,38.582556,110.130687,86
90,2600.000000,1000.000000,10.000000,10.000000,120.000000,506,92,28,5,366,15,33.943441,113.948806,155
105,2600.000000,1000.000000,10.000000,10.000000,120.000000,585,117,30,3,417,18,29.105322,106.903881,222
120,2600.000000,1000.000000,10.000000,10.000000,120.000000,653,138,32,8,454,21,24.852861,113.675277,295
135,2600.000000,1000.000000,10.000000,10.000000,120.000000,721,136,33,7,488,57,27.586859,105.800405,249
150,2600.000000,1000.000000,10.000000,10.000000,120.000000,784,181,33,11,506,53,31.034938,115.308296,267
165,2600.000000,1000.000000,10.000000,10.000000,120.000000,836,220,35,12,520,49,30.184276,113.290163,293
180,2600.000000,1000.000000,10.000000,10.000000,120.000000,890,238,35,18,542,57,27.930474,108.965683,345
195,2600.000000,1000.000000,10.000000,10.000000,120.000000,970,257,44,4,613,52,26.067875,102.324707,365
210,2600.000000,1000.000000,10.000000,10.000000,120.000000,1007,256,47,8,649,47,25.666992,104.977784,434
225,2600.000000,1000.000000,10.000000,10.000000,120.000000,1041,267,54,12,676,32,23.988550,107.903560,516
240,2600.000000,1000.000000,10.000000,10.000000,120.000000,1036,303,47,6,655,25,20.465010,109.604765,584
255,2600.000000,1000.000000,10.000000,10.000000,120.000000,1053,287,49,9,647,61,20.597184,111.449053,525
270,2600.000000,1000.000000,10.000000,10.000000,120.000000,1104,290,51,22,679,62,26.600004,112.072335,471
285,2600.000000,1000.000000,10.000000,10.000000,120.000000,1147,303,43,21,720,60,26.229109,108.547691,466
300,2600.000000,1000.000000,10.000000,10.000000,120.000000,1156,302,46,24,709,75,25.332500,108.529928,514
315,2600.000000,1000.000000,10.000000,10.000000,120.000000,1172,322,53,12,712,73,23.241506,102.093691,528
