sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,6,0,1,0,5,0,54.713706,55.611930,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.325713
5,27,0,8,0,19,0,57.256110,63.063146,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.325713
10,61,0,16,0,45,0,58.593308,75.734163,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.325713
15,85,0,21,0,64,0,61.609500,88.912748,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.325713
20,107,0,27,0,80,0,63.663073,97.496270,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.325713
25,135,0,31,0,99,5,64.211259,94.085888,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.325713
30,157,0,30,0,118,9,64.044147,101.968051,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.325713
35,179,1,32,2,130,14,60.715082,101.474716,5,VISSIM_ADAPTER_NO-CONTROL,ok,0.325713
40,208,4,39,6,144,15,56.507033,101.536699,17,VISSIM_ADAPTER_NO-CONTROL,ok,0.325713
45,234,12,41,9,158,14,54.126536,101.862313,27,VISSIM_ADAPTER_NO-CONTROL,ok,0.325713
50,266,16,49,14,170,17,51.999745,100.062903,42,VISSIM_ADAPTER_NO-CONTROL,ok,0.325713
55,292,24,50,18,184,16,50.458134,101.488909,57,VISSIM_ADAPTER_NO-CONTROL,ok,0.325713
60,326,27,53,21,207,18,48.870367,103.190591,71,VISSIM_ADAPTER_NO-CONTROL,ok,0.320854
65,365,30,59,16,229,31,48.084778,98.566413,62,VISSIM_ADAPTER_NO-CONTROL,ok,0.320854
70,397,34,63,10,239,51,49.413057,98.496284,60,VISSIM_ADAPTER_NO-CONTROL,ok,0.320854
75,429,49,68,6,254,52,51.670578,101.673852,66,VISSIM_ADAPTER_NO-CONTROL,ok,0.320854
80,471,63,73,11,277,47,52.279484,102.552159,74,VISSIM_ADAPTER_NO-CONTROL,ok,0.320854
85,504,77,75,18,287,47,51.652282,102.049803,88,VISSIM_ADAPTER_NO-CONTROL,ok,0.320854
90,536,88,77,26,298,47,49.904499,101.708069,110,VISSIM_ADAPTER_NO-CONTROL,ok,0.320854
95,562,101,76,27,309,49,48.179539,100.552598,125,VISSIM_ADAPTER_NO-CONTROL,ok,0.320854
100,588,108,80,28,321,51,46.339409,99.752230,133,VISSIM_ADAPTER_NO-CONTROL,ok,0.320854
105,613,118,79,29,328,59,44.954210,98.365006,151,VISSIM_ADAPTER_NO-CONTROL,ok,0.320854
110,650,125,87,27,351,60,45.360610,100.274052,166,VISSIM_ADAPTER_NO-CONTROL,ok,0.320854
115,677,129,89,25,360,74,45.059905,99.968169,172,VISSIM_ADAPTER_NO-CONTROL,ok,0.320854
120,697,145,83,32,373,64,43.994685,102.843586,193,VISSIM_ADAPTER_NO-CONTROL,ok,0.341043
125,714,155,81,32,385,61,40.598298,104.850954,204,VISSIM_ADAPTER_NO-CONTROL,ok,0.341043
130,739,158,82,42,393,64,37.952547,103.560331,213,VISSIM_ADAPTER_NO-CONTROL,ok,0.341043
135,766,162,86,54,403,61,36.020499,103.595894,224,VISSIM_ADAPTER_NO-CONTROL,ok,0.341043
140,789,165,87,63,409,65,34.012014,101.635300,245,VISSIM_ADAPTER_NO-CONTROL,ok,0.341043
145,814,173,96,72,409,64,32.241402,100.773784,276,VISSIM_ADAPTER_NO-CONTROL,ok,0.341043
150,829,182,94,80,409,64,30.017959,99.404013,303,VISSIM_ADAPTER_NO-CONTROL,ok,0.341043
155,856,193,99,86,416,62,29.418832,99.602626,340,VISSIM_ADAPTER_NO-CONTROL,ok,0.341043
160,885,204,96,97,433,55,29.011059,100.898080,360,VISSIM_ADAPTER_NO-CONTROL,ok,0.341043
165,911,210,98,107,441,55,28.243811,100.027353,381,VISSIM_ADAPTER_NO-CONTROL,ok,0.341043
