sec,direction,cell,n,stopped,mean_speed_kph,speed_eligible_n_ge5
2610,E,16,13,0,113.78846153846153,True
2610,E,17,9,0,117.00333333333333,True
2610,E,18,13,0,119.48307692307692,True
2610,E,19,13,0,118.67307692307693,True
2610,E,20,10,0,112.393,True
2610,W,0,47,0,61.98106382978724,True
2610,W,1,47,3,48.1168085106383,True
2610,W,2,66,5,38.22484848484848,True
2610,W,3,69,4,37.405362318840595,True
2610,W,4,65,0,38.038769230769226,True
2610,W,5,55,4,43.00636363636364,True
2610,W,6,27,0,78.13925925925925,True
2610,W,7,27,0,93.38962962962962,True
2610,W,8,17,0,109.71176470588235,True
2610,W,9,29,0,114.8355172413793,True
2610,W,10,11,0,121.29818181818183,True
2610,W,11,23,0,109.25304347826088,True
2610,W,12,14,0,115.67571428571429,True
2610,W,13,20,0,68.27649999999998,True
2610,W,14,16,0,70.77875,True
2610,W,15,32,0,73.9975,True
2610,W,16,12,0,99.33333333333336,True
2610,W,17,9,0,114.64333333333333,True
2610,W,18,14,0,115.01857142857143,True
2610,W,19,15,0,119.25333333333333,True
2610,W,20,6,0,125.63833333333332,True
2640,E,0,40,0,73.33250000000001,True
2640,E,1,27,0,101.85555555555554,True
2640,E,2,26,0,108.30115384615388,True
2640,E,3,22,0,104.67909090909093,True
2640,E,4,21,0,107.67142857142855,True
2640,E,5,67,14,40.03462686567163,True
2640,E,6,172,46,10.87,True
2640,E,7,157,52,11.565859872611464,True
2640,E,8,104,30,13.086057692307694,True
2640,E,9,34,10,54.33941176470588,True
2640,E,10,30,0,70.47666666666666,True
2640,E,11,12,0,118.13333333333334,True
2640,E,12,11,0,116.64000000000001,True
2640,E,13,6,0,112.87833333333333,True
2640,E,14,9,0,78.17444444444446,True
2640,E,15,5,0,48.278,True
2640,E,16,7,0,115.27,True
2640,E,17,11,0,113.53636363636362,True
2640,E,18,12,0,119.63833333333332,True
2640,E,19,10,0,111.881,True
2640,E,20,12,0,121.30999999999999,True
2640,W,0,39,0,74.14717948717947,True
2640,W,1,58,3,41.09206896551723,True
2640,W,2,64,3,41.31953125000001,True
2640,W,3,73,7,29.58260273972603,True
2640,W,4,67,1,40.39223880597015,True
2640,W,5,45,0,55.96488888888888,True
2640,W,6,36,0,70.73027777777777,True
2640,W,7,16,0,84.935,True
2640,W,8,14,0,105.73357142857142,True
2640,W,9,24,0,113.75041666666668,True
2640,W,10,18,0,112.46277777777776,True
2640,W,11,24,0,107.75916666666667,True
2640,W,12,8,0,108.13874999999999,True
2640,W,13,18,0,102.52555555555556,True
2640,W,14,27,0,66.06444444444446,True
2640,W,15,15,0,78.59066666666666,True
2640,W,16,17,0,114.4470588235294,True
2640,W,17,27,0,113.71148148148148,True
2640,W,18,9,0,120.42444444444443,True
2640,W,19,6,0,116.98833333333333,True
2640,W,20,19,0,116.32105263157894,True
2670,E,0,29,0,76.31241379310346,True
2670,E,1,35,0,97.35828571428571,True
2670,E,2,23,0,110.38000000000001,True
2670,E,3,25,0,112.06640000000003,True
2670,E,4,25,0,114.0448,True
2670,E,5,70,11,38.460285714285725,True
2670,E,6,173,38,11.96757225433526,True
2670,E,7,159,50,11.142327044025157,True
2670,E,8,114,26,16.40131578947369,True
2670,E,9,31,10,34.118387096774185,True
2670,E,10,4,0,116.24000000000001,False
2670,E,11,29,0,101.55000000000001,True
2670,E,12,14,0,116.96857142857144,True
2670,E,13,10,0,115.13000000000002,True
2670,E,14,11,0,79.03999999999999,True
2670,E,15,17,0,71.23705882352942,True
2670,E,16,3,0,118.27000000000002,False
2670,E,17,4,0,118.7675,False
2670,E,18,7,0,115.97857142857143,True
2670,E,19,10,0,120.734,True
2670,E,20,15,0,116.61066666666666,True
2670,W,0,40,0,63.0215,True
2670,W,1,60,0,45.90666666666665,True
2670,W,2,55,2,45.108727272727265,True
2670,W,3,73,8,30.89506849315069,True
2670,W,4,75,2,37.12266666666665,True
2670,W,5,40,0,67.32525,True
2670,W,6,30,1,68.30199999999999,True
2670,W,7,32,0,82.7578125,True
2670,W,8,8,0,115.88375,True
2670,W,9,16,0,115.21625,True
2670,W,10,15,0,113.06199999999998,True
2670,W,11,22,0,104.0681818181818,True
2670,W,12,14,0,95.70214285714285,True
2670,W,13,21,0,100.8847619047619,True
2670,W,14,24,0,65.92666666666668,True
2670,W,15,26,0,58.68115384615385,True
2670,W,16,8,0,120.62875000000001,True
2670,W,17,10,0,113.849,True
2670,W,18,16,0,115.44124999999998,True
2670,W,19,26,0,115.12961538461542,True
2670,W,20,9,0,123.24666666666667,True
2700,E,0,25,0,83.44359999999999,True
2700,E,1,17,0,110.18470588235293,True
2700,E,2,34,0,100.6591176470588,True
2700,E,3,22,0,107.76818181818182,True
2700,E,4,27,0,118.03703703703704,True
2700,E,5,82,14,27.24414634146341,True
2700,E,6,170,36,12.319235294117652,True
2700,E,7,162,55,12.74932098765432,True
2700,E,8,108,28,21.60425925925926,True
2700,E,9,46,17,32.22347826086958,True
2700,E,10,8,0,113.46125,True
2700,E,11,6,0,122.04333333333331,True
2700,E,12,13,0,107.09307692307692,True
2700,E,13,18,0,115.82444444444442,True
2700,E,14,9,0,108.67666666666668,True
2700,E,15,15,0,76.61200000000001,True
2700,E,16,11,0,105.06,True
2700,E,17,6,0,116.54500000000002,True
2700,E,18,3,0,130.34666666666666,False
2700,E,19,3,0,115.51333333333332,False
2700,E,20,10,0,119.28800000000001,True
2700,W,0,45,0,64.23777777777778,True
2700,W,1,47,0,73.85574468085106,True
2700,W,2,79,7,32.05367088607595,True
2700,W,3,54,0,52.71296296296296,True
2700,W,4,79,4,32.08405063291137,True
2700,W,5,49,0,65.67510204081634,True
2700,W,6,27,0,68.55185185185188,True
2700,W,7,22,0,95.29545454545455,True
2700,W,8,22,0,114.81090909090908,True
2700,W,9,17,0,116.54882352941176,True
2700,W,10,8,0,125.70750000000001,True
2700,W,11,17,0,100.63823529411764,True
2700,W,12,13,0,102.1346153846154,True
2700,W,13,23,0,92.22391304347825,True
2700,W,14,18,0,95.06277777777775,True
2700,W,15,45,0,58.41977777777778,True
2700,W,16,9,0,107.03888888888888,True
2700,W,17,9,0,124.14777777777778,True
2700,W,18,9,0,116.73666666666668,True
2700,W,19,10,0,117.867,True
2700,W,20,23,0,114.6391304347826,True
2730,E,0,39,0,79.8169230769231,True
2730,E,1,22,0,113.95636363636363,True
2730,E,2,17,0,114.08352941176472,True
2730,E,3,26,0,97.68923076923076,True
2730,E,4,32,0,109.0978125,True
2730,E,5,89,20,19.550561797752806,True
2730,E,6,175,51,11.92285714285714,True
2730,E,7,159,42,13.891320754716979,True
2730,E,8,107,42,16.473925233644863,True
2730,E,9,44,9,40.13181818181819,True
2730,E,10,20,0,92.089,True
2730,E,11,9,0,124.9088888888889,True
2730,E,12,5,0,122.848,True
2730,E,13,8,0,102.6025,True
2730,E,14,15,0,58.429333333333346,True
2730,E,15,14,0,95.85999999999997,True
2730,E,16,10,0,115.05599999999997,True
2730,E,17,12,0,121.35083333333334,True
2730,E,18,10,0,120.61800000000001,True
2730,E,19,5,0,116.7,True
2730,E,20,4,0,125.995,False
2730,W,0,39,0,71.84743589743591,True
2730,W,1,50,0,53.335999999999984,True
2730,W,2,84,12,26.681785714285724,True
2730,W,3,59,0,46.17135593220339,True
2730,W,4,74,1,35.039054054054056,True
2730,W,5,47,1,47.89574468085105,True
2730,W,6,38,0,76.77894736842104,True
2730,W,7,18,0,86.03944444444444,True
2730,W,8,14,0,113.07214285714285,True
2730,W,9,12,0,121.37083333333335,True
2730,W,10,23,0,112.98391304347827,True
2730,W,11,17,0,111.16823529411765,True
2730,W,12,13,0,106.44769230769232,True
2730,W,13,14,0,86.83285714285715,True
2730,W,14,20,0,89.1835,True
2730,W,15,24,0,99.70708333333333,True
2730,W,16,37,0,90.62270270270272,True
2730,W,17,16,0,120.34750000000001,True
2730,W,18,8,0,121.21375,True
2730,W,19,8,0,123.71875,True
2730,W,20,12,0,114.24333333333333,True
2760,E,0,30,0,83.67800000000004,True
2760,E,1,22,0,113.11954545454546,True
2760,E,2,25,0,109.9736,True
2760,E,3,22,0,115.50272727272727,True
2760,E,4,23,0,111.53739130434779,True
2760,E,5,111,24,18.934774774774777,True
2760,E,6,171,43,12.59555555555556,True
2760,E,7,157,49,11.282420382165602,True
2760,E,8,114,32,19.8109649122807,True
2760,E,9,33,8,25.078787878787875,True
2760,E,10,18,0,99.64333333333333,True
2760,E,11,18,0,113.31666666666668,True
2760,E,12,14,0,121.63285714285715,True
2760,E,13,7,0,119.77142857142859,True
2760,E,14,10,0,78.996,True
2760,E,15,17,0,69.64823529411764,True
2760,E,16,7,0,109.25142857142855,True
2760,E,17,13,0,122.01769230769233,True
2760,E,18,11,0,121.68545454545455,True
2760,E,19,14,0,114.51857142857143,True
2760,E,20,7,0,124.37571428571428,True
2760,W,0,33,0,62.57212121212122,True
2760,W,1,78,11,33.59192307692308,True
2760,W,2,70,4,32.50900000000001,True
2760,W,3,60,1,44.03783333333334,True
2760,W,4,70,3,36.318000000000005,True
2760,W,5,41,2,63.99804878048783,True
2760,W,6,31,0,93.45322580645158,True
2760,W,7,28,0,86.9367857142857,True
2760,W,8,20,0,105.08699999999999,True
2760,W,9,14,0,118.17071428571425,True
2760,W,10,10,0,119.08699999999999,True
2760,W,11,22,2,72.46318181818181,True
2760,W,12,17,0,101.61176470588234,True
2760,W,13,11,0,92.5909090909091,True
2760,W,14,19,0,98.48421052631579,True
2760,W,15,14,0,86.60285714285713,True
2760,W,16,19,0,112.87157894736842,True
2760,W,17,30,0,106.29666666666668,True
2760,W,18,23,0,110.05130434782608,True
2760,W,19,17,0,121.11588235294118,True
2760,W,20,6,0,117.14,True
2790,E,0,43,1,71.11186046511628,True
2790,E,1,21,0,113.51761904761906,True
2790,E,2,19,0,114.99947368421051,True
2790,E,3,34,0,110.27088235294117,True
2790,E,4,16,0,116.59,True
2790,E,5,119,23,19.540000000000006,True
2790,E,6,173,40,10.975606936416183,True
2790,E,7,160,51,11.643937499999998,True
2790,E,8,111,37,16.087207207207204,True
2790,E,9,42,11,39.09428571428572,True
2790,E,10,12,0,87.37916666666666,True
2790,E,11,7,0,111.20714285714283,True
2790,E,12,20,0,111.9875,True
2790,E,13,14,0,112.46428571428571,True
2790,E,14,17,0,82.46,True
2790,E,15,27,0,62.29703703703702,True
2790,E,16,3,0,124.76666666666667,False
2790,E,17,6,0,120.205,True
2790,E,18,9,0,115.19999999999999,True
2790,E,19,11,0,119.96454545454547,True
2790,E,20,13,0,121.56230769230771,True
2790,W,0,35,1,63.09628571428573,True
2790,W,1,72,9,28.362916666666663,True
2790,W,2,58,2,46.41603448275863,True
2790,W,3,68,8,38.29176470588236,True
2790,W,4,71,7,37.7056338028169,True
2790,W,5,40,0,66.13525,True
2790,W,6,30,0,77.45266666666666,True
2790,W,7,20,0,86.18750000000001,True
2790,W,8,29,0,114.50275862068965,True
2790,W,9,22,0,108.95,True
2790,W,10,14,0,116.67714285714284,True
2790,W,11,14,0,75.22714285714287,True
2790,W,12,10,0,96.24200000000002,True
2790,W,13,14,0,107.5792857142857,True
2790,W,14,18,0,95.43999999999998,True
2790,W,15,12,0,99.90416666666665,True
2790,W,16,19,0,118.32631578947367,True
2790,W,17,8,0,114.20875000000001,True
2790,W,18,22,0,116.49090909090911,True
2790,W,19,36,0,99.25722222222221,True
2790,W,20,16,0,115.015625,True
2820,E,0,33,0,75.24878787878787,True
2820,E,1,31,0,109.76290322580645,True
2820,E,2,25,0,112.14559999999997,True
2820,E,3,19,0,119.57368421052632,True
2820,E,4,19,0,115.77157894736844,True
2820,E,5,134,30,20.965149253731347,True
2820,E,6,177,43,11.527740112994357,True
2820,E,7,154,42,13.166493506493506,True
2820,E,8,115,36,10.98626086956522,True
2820,E,9,40,13,29.803500000000003,True
2820,E,10,9,0,109.97222222222223,True
2820,E,11,15,0,119.28533333333334,True
2820,E,12,6,0,117.87666666666668,True
2820,E,13,14,0,81.27142857142857,True
2820,E,14,17,0,79.3270588235294,True
2820,E,15,15,0,74.41799999999999,True
2820,E,16,16,0,107.39499999999998,True
2820,E,17,17,0,117.41235294117648,True
2820,E,18,2,0,115.155,False
2820,E,19,9,0,121.64777777777778,True
2820,E,20,7,0,116.10571428571428,True
2820,W,0,43,0,64.39674418604655,True
2820,W,1,69,11,32.165797101449286,True
2820,W,2,42,2,49.578095238095244,True
2820,W,3,82,6,29.836707317073174,True
2820,W,4,68,2,37.43161764705884,True
2820,W,5,49,1,51.21061224489795,True
2820,W,6,25,0,84.19599999999998,True
2820,W,7,19,0,84.53473684210526,True
2820,W,8,12,0,103.78166666666668,True
2820,W,9,17,0,114.06941176470589,True
2820,W,10,34,0,108.7114705882353,True
2820,W,11,16,0,104.53062500000001,True
2820,W,12,6,0,109.09166666666668,True
2820,W,13,7,0,127.15142857142857,True
2820,W,14,10,0,88.711,True
2820,W,15,18,0,98.97833333333335,True
2820,W,16,13,0,124.12000000000002,True
2820,W,17,9,0,123.49666666666667,True
2820,W,18,23,0,117.81347826086954,True
2820,W,19,13,0,73.36153846153847,True
2820,W,20,28,0,109.47249999999998,True
2850,E,0,31,0,66.59290322580644,True
2850,E,1,21,0,103.2295238095238,True
2850,E,2,19,0,112.0142105263158,True
2850,E,3,28,0,113.94214285714285,True
2850,E,4,22,0,113.93,True
2850,E,5,138,37,13.587391304347825,True
2850,E,6,181,49,11.347127071823207,True
2850,E,7,151,50,13.203708609271523,True
2850,E,8,132,38,18.308787878787882,True
2850,E,9,32,17,19.4453125,True
2850,E,10,9,0,104.19,True
2850,E,11,11,0,118.96272727272726,True
2850,E,12,8,0,119.18499999999999,True
2850,E,13,13,0,106.06461538461538,True
2850,E,14,13,0,59.5,True
2850,E,15,10,0,72.56599999999999,True
2850,E,16,14,0,102.18357142857143,True
2850,E,17,10,0,122.66099999999999,True
2850,E,18,15,0,116.23533333333332,True
2850,E,19,16,0,116.30812500000003,True
2850,E,20,2,0,115.155,False
2850,W,0,30,0,76.45399999999998,True
2850,W,1,76,4,27.745921052631573,True
2850,W,2,53,5,46.80716981132076,True
2850,W,3,71,2,35.699859154929584,True
2850,W,4,70,3,34.39242857142857,True
2850,W,5,45,2,44.16866666666667,True
2850,W,6,27,0,96.25148148148152,True
2850,W,7,19,0,102.93105263157894,True
2850,W,8,18,0,111.8,True
2850,W,9,13,0,119.82307692307691,True
2850,W,10,12,0,118.75999999999999,True
2850,W,11,16,1,88.62000000000002,True
2850,W,12,18,0,118.9177777777778,True
2850,W,13,17,0,80.31235294117646,True
2850,W,14,5,0,115.28400000000002,True
2850,W,15,13,0,94.30846153846154,True
2850,W,16,10,0,113.66,True
2850,W,17,12,0,115.65583333333335,True
2850,W,18,14,0,124.99214285714285,True
2850,W,19,11,0,119.70545454545457,True
2850,W,20,21,0,119.33190476190478,True
2880,E,0,30,0,71.61533333333335,True
2880,E,1,25,0,109.4408,True
2880,E,2,22,0,113.97909090909089,True
2880,E,3,16,0,111.61249999999998,True
2880,E,4,22,0,105.41545454545452,True
2880,E,5,152,41,13.177500000000002,True
2880,E,6,179,46,10.419441340782123,True
2880,E,7,157,44,11.874777070063697,True
2880,E,8,122,39,15.569344262295084,True
2880,E,9,38,11,37.34447368421053,True
2880,E,10,17,0,95.28705882352939,True
2880,E,11,6,0,107.17333333333335,True
2880,E,12,7,0,112.96142857142858,True
2880,E,13,8,0,121.14,True
2880,E,14,12,0,71.075,True
2880,E,15,13,0,67.75384615384615,True
2880,E,16,8,0,113.55375,True
2880,E,17,8,0,111.78750000000001,True
2880,E,18,12,0,120.39833333333335,True
2880,E,19,15,0,116.06333333333332,True
2880,E,20,12,0,112.5025,True
2880,W,0,34,0,67.16941176470588,True
2880,W,1,66,3,42.584090909090904,True
2880,W,2,66,0,44.993484848484854,True
2880,W,3,71,2,30.934225352112687,True
2880,W,4,57,1,48.1136842105263,True
2880,W,5,54,2,41.588148148148136,True
2880,W,6,25,0,89.5748,True
2880,W,7,22,0,83.31500000000001,True
2880,W,8,9,0,115.25222222222222,True
2880,W,9,20,0,115.80400000000002,True
2880,W,10,18,0,117.73333333333329,True
2880,W,11,13,0,85.60153846153847,True
2880,W,12,13,0,106.49000000000001,True
2880,W,13,27,0,85.69740740740738,True
2880,W,14,15,0,100.37733333333333,True
2880,W,15,11,0,109.04636363636365,True
2880,W,16,6,0,114.27333333333333,True
2880,W,17,12,0,120.9233333333333,True
2880,W,18,8,0,117.05125000000001,True
2880,W,19,12,0,118.07,True
2880,W,20,14,0,123.98285714285716,True
2910,E,0,49,0,68.21979591836732,True
2910,E,1,27,0,114.47222222222224,True
2910,E,2,15,0,112.85533333333332,True
2910,E,3,26,0,112.33961538461537,True
2910,E,4,22,0,103.165,True
2910,E,5,149,43,12.613154362416113,True
2910,E,6,182,55,9.473076923076926,True
2910,E,7,151,38,13.905761589403971,True
2910,E,8,127,40,12.55818897637796,True
2910,E,9,44,9,36.23977272727273,True
2910,E,10,19,0,110.53315789473685,True
2910,E,11,16,0,113.049375,True
2910,E,12,10,0,119.07800000000002,True
2910,E,13,2,0,134.385,False
2910,E,14,6,0,75.76333333333334,True
2910,E,15,20,0,58.46249999999999,True
2910,E,16,7,0,109.73285714285714,True
2910,E,17,6,0,113.33,True
2910,E,18,11,0,110.39181818181818,True
2910,E,19,6,0,113.57166666666666,True
2910,E,20,11,0,118.14272727272729,True
2910,W,0,40,1,54.863249999999994,True
2910,W,1,53,1,53.30981132075471,True
2910,W,2,74,5,27.90837837837838,True
2910,W,3,64,0,34.97265625,True
2910,W,4,66,4,41.088939393939405,True
2910,W,5,46,0,59.76543478260868,True
2910,W,6,30,0,92.92200000000001,True
2910,W,7,12,0,115.74333333333333,True
2910,W,8,16,0,111.75625,True
2910,W,9,18,0,113.23333333333333,True
2910,W,10,7,0,121.08428571428571,True
2910,W,11,16,0,116.635,True
2910,W,12,14,0,115.21428571428571,True
2910,W,13,20,0,85.5775,True
2910,W,14,19,0,60.104736842105254,True
2910,W,15,16,0,118.02375,True
2910,W,16,12,0,118.57,True
2910,W,17,10,0,119.28899999999999,True
2910,W,18,6,0,117.16000000000001,True
2910,W,19,11,0,120.06636363636362,True
2910,W,20,9,0,115.91222222222223,True
2940,E,0,34,0,76.85117647058824,True
2940,E,1,34,0,101.73794117647058,True
2940,E,2,23,0,106.64434782608696,True
2940,E,3,27,0,117.50444444444445,True
2940,E,4,20,0,95.537,True
2940,E,5,160,36,12.773812499999996,True
2940,E,6,179,52,9.784245810055864,True
2940,E,7,151,39,13.61258278145696,True
2940,E,8,130,43,18.35661538461538,True
2940,E,9,42,9,30.452142857142857,True
2940,E,10,12,0,79.80333333333333,True
2940,E,11,10,0,120.263,True
2940,E,12,19,0,111.48473684210526,True
2940,E,13,14,0,109.52142857142857,True
2940,E,14,17,0,50.75,True
2940,E,15,9,0,68.94111111111113,True
2940,E,16,12,0,105.25833333333334,True
2940,E,17,6,0,116.96333333333332,True
2940,E,18,8,0,119.63250000000001,True
2940,E,19,5,0,118.902,True
2940,E,20,11,0,112.48181818181818,True
2940,W,0,39,3,56.64461538461537,True
2940,W,1,54,0,46.834629629629625,True
2940,W,2,71,2,34.73901408450704,True
2940,W,3,58,1,45.389137931034476,True
2940,W,4,70,1,41.14271428571428,True
2940,W,5,44,1,53.27022727272726,True
2940,W,6,33,0,82.70818181818181,True
2940,W,7,24,0,82.34458333333333,True
2940,W,8,16,0,111.27062500000001,True
2940,W,9,9,0,117.58777777777777,True
2940,W,10,19,0,117.38000000000001,True
2940,W,11,12,0,113.99916666666667,True
2940,W,12,10,0,95.04000000000002,True
2940,W,13,20,0,79.186,True
2940,W,14,18,0,77.0072222222222,True
2940,W,15,21,0,64.60285714285716,True
2940,W,16,8,0,119.55999999999999,True
2940,W,17,14,0,115.9421428571429,True
2940,W,18,13,0,120.75153846153846,True
2940,W,19,9,0,118.08444444444442,True
2940,W,20,7,0,121.68571428571428,True
2970,E,0,35,0,83.91285714285716,True
2970,E,1,22,0,109.68954545454541,True
2970,E,2,27,0,107.4114814814815,True
2970,E,3,37,0,108.1337837837838,True
2970,E,4,20,0,91.001,True
2970,E,5,167,53,11.335329341317362,True
2970,E,6,182,52,10.460659340659337,True
2970,E,7,152,49,10.713815789473687,True
2970,E,8,118,36,17.74677966101695,True
2970,E,9,50,11,41.1192,True
2970,E,10,18,0,93.75722222222223,True
2970,E,11,11,0,116.04272727272728,True
2970,E,12,4,0,118.82,False
2970,E,13,11,0,114.2609090909091,True
2970,E,14,17,0,76.70176470588235,True
2970,E,15,20,0,63.45549999999999,True
2970,E,16,5,0,122.36399999999999,True
2970,E,17,9,0,119.55888888888889,True
2970,E,18,9,0,123.22222222222223,True
2970,E,19,7,0,115.37714285714286,True
2970,E,20,9,0,116.57777777777778,True
2970,W,0,31,0,76.48064516129034,True
2970,W,1,52,0,55.60403846153845,True
2970,W,2,69,4,32.41260869565218,True
2970,W,3,62,2,48.96758064516128,True
2970,W,4,79,7,28.7306329113924,True
2970,W,5,41,0,55.49024390243902,True
2970,W,6,31,2,66.69322580645162,True
2970,W,7,22,0,73.34636363636365,True
2970,W,8,17,0,114.5594117647059,True
2970,W,9,22,0,118.11090909090905,True
2970,W,10,13,0,121.93,True
2970,W,11,8,0,117.13125,True
2970,W,12,17,0,102.66294117647058,True
2970,W,13,16,0,77.06250000000001,True
2970,W,14,19,0,78.45894736842104,True
2970,W,15,29,0,72.95413793103447,True
2970,W,16,11,0,109.03454545454544,True
2970,W,17,6,0,129.47166666666666,True
2970,W,18,9,0,116.66222222222223,True
2970,W,19,13,0,118.65076923076923,True
2970,W,20,15,0,119.68533333333333,True
3000,E,0,40,0,75.664,True
3000,E,1,19,0,104.92473684210526,True
3000,E,2,25,0,116.70600000000002,True
3000,E,3,29,0,112.91724137931035,True
3000,E,4,43,4,60.06046511627907,True
3000,E,5,172,42,11.086046511627906,True
3000,E,6,165,41,12.995272727272734,True
3000,E,7,169,42,10.917928994082844,True
3000,E,8,117,34,12.740512820512818,True
3000,E,9,34,11,23.01852941176471,True
3000,E,10,17,0,106.79941176470587,True
3000,E,11,21,0,102.96095238095238,True
3000,E,12,12,0,120.42916666666666,True
3000,E,13,8,0,116.69125,True
3000,E,14,11,0,82.47818181818182,True
3000,E,15,15,0,69.87200000000001,True
3000,E,16,12,0,95.80916666666667,True
3000,E,17,9,0,120.13333333333331,True
3000,E,18,2,0,116.57499999999999,False
3000,E,19,12,0,121.57416666666667,True
3000,E,20,10,0,121.26700000000002,True
3000,W,0,33,0,79.32212121212122,True
3000,W,1,55,6,33.57818181818182,True
3000,W,2,65,0,44.632769230769235,True
3000,W,3,56,1,47.316250000000004,True
3000,W,4,82,4,24.964878048780488,True
3000,W,5,41,0,67.71560975609758,True
3000,W,6,29,0,90.88379310344826,True
3000,W,7,23,0,62.79347826086958,True
3000,W,8,15,0,104.00866666666666,True
3000,W,9,7,0,127.28285714285713,True
3000,W,10,23,0,120.5808695652174,True
3000,W,11,13,0,109.48538461538462,True
3000,W,12,9,0,118.9388888888889,True
3000,W,13,33,0,51.40060606060607,True
3000,W,14,7,0,61.76,True
3000,W,15,14,0,91.7942857142857,True
3000,W,16,21,0,102.64476190476188,True
3000,W,17,22,0,119.08954545454547,True
3000,W,18,7,0,111.30857142857144,True
3000,W,19,6,0,124.35333333333334,True
3000,W,20,14,0,117.85714285714289,True
3030,E,0,36,0,80.81250000000003,True
3030,E,1,29,0,99.00448275862068,True
3030,E,2,25,0,113.02,True
3030,E,3,17,0,119.28058823529412,True
3030,E,4,66,9,36.265454545454546,True
3030,E,5,170,60,9.549941176470586,True
3030,E,6,163,50,14.193128834355825,True
3030,E,7,169,58,11.16011834319527,True
3030,E,8,122,52,12.151721311475407,True
3030,E,9,44,6,38.00113636363637,True
3030,E,10,6,0,95.14333333333333,True
3030,E,11,10,0,119.61500000000001,True
3030,E,12,23,0,102.74652173913044,True
3030,E,13,11,0,95.37090909090908,True
3030,E,14,13,0,71.1130769230769,True
3030,E,15,11,0,86.87363636363635,True
3030,E,16,16,0,97.29937500000001,True
3030,E,17,12,0,103.52833333333335,True
3030,E,18,8,0,122.39125,True
3030,E,19,7,0,118.77714285714286,True
3030,E,20,4,0,120.98,False
3030,W,0,32,0,79.59468749999999,True
3030,W,1,55,1,43.50018181818182,True
3030,W,2,66,3,38.06181818181818,True
3030,W,3,70,6,37.595,True
3030,W,4,70,2,35.023857142857146,True
3030,W,5,41,0,48.63414634146343,True
3030,W,6,18,0,95.88555555555558,True
3030,W,7,23,0,90.10217391304347,True
3030,W,8,25,0,101.13240000000002,True
3030,W,9,11,0,118.53727272727271,True
3030,W,10,13,0,120.61000000000003,True
3030,W,11,7,0,115.77571428571427,True
3030,W,12,18,0,113.25166666666668,True
3030,W,13,17,0,82.49058823529413,True
3030,W,14,32,0,62.2403125,True
3030,W,15,10,0,85.70899999999999,True
3030,W,16,3,0,111.89666666666666,False
3030,W,17,14,0,119.43999999999998,True
3030,W,18,18,0,117.72722222222221,True
3030,W,19,21,0,113.75952380952383,True
3030,W,20,8,0,112.61625000000001,True
3060,E,0,33,0,79.4290909090909,True
3060,E,1,22,0,102.60181818181822,True
3060,E,2,32,0,105.70156249999998,True
3060,E,3,18,0,115.78333333333333,True
3060,E,4,62,6,43.28725806451613,True
3060,E,5,174,58,10.920000000000002,True
3060,E,6,177,44,12.094915254237286,True
3060,E,7,164,49,12.168902439024395,True
3060,E,8,130,47,13.932692307692308,True
3060,E,9,40,14,25.940749999999998,True
3060,E,10,14,0,103.69500000000001,True
3060,E,11,11,0,115.34909090909092,True
3060,E,12,4,0,117.89750000000001,False
3060,E,13,8,0,116.77375,True
3060,E,14,23,0,62.68434782608697,True
3060,E,15,9,0,68.53888888888889,True
3060,E,16,6,0,124.24166666666667,True
3060,E,17,11,0,112.98363636363636,True
3060,E,18,15,0,106.49533333333333,True
3060,E,19,11,0,116.06636363636363,True
3060,E,20,8,0,122.55999999999999,True
3060,W,0,34,0,76.78882352941174,True
3060,W,1,45,0,57.68111111111112,True
3060,W,2,69,2,31.87028985507248,True
3060,W,3,78,7,26.713589743589743,True
3060,W,4,62,0,47.05548387096774,True
3060,W,5,52,3,42.09980769230772,True
3060,W,6,24,0,79.18666666666668,True
3060,W,7,15,0,89.12533333333333,True
3060,W,8,15,0,103.93866666666666,True
3060,W,9,24,0,114.235,True
3060,W,10,17,0,117.65294117647058,True
3060,W,11,11,0,110.67727272727274,True
3060,W,12,9,0,111.44444444444444,True
3060,W,13,22,0,69.60727272727271,True
3060,W,14,21,0,78.28666666666665,True
3060,W,15,29,0,74.97344827586207,True
3060,W,16,12,0,107.15499999999999,True
3060,W,17,6,0,123.07,True
3060,W,18,3,0,115.24000000000001,False
3060,W,19,18,0,116.18277777777777,True
3060,W,20,21,0,116.28047619047616,True
3090,E,0,42,0,73.03095238095239,True
3090,E,1,21,0,116.67285714285713,True
3090,E,2,25,0,108.55759999999998,True
3090,E,3,18,0,113.93944444444446,True
3090,E,4,86,17,40.912441860465115,True
3090,E,5,171,53,11.058947368421057,True
3090,E,6,179,49,10.980279329608946,True
3090,E,7,156,56,10.23275641025641,True
3090,E,8,134,55,13.9455223880597,True
3090,E,9,49,17,37.869183673469394,True
3090,E,10,6,0,83.69833333333332,True
3090,E,11,8,0,124.96874999999999,True
3090,E,12,13,0,118.51461538461537,True
3090,E,13,10,0,112.34700000000001,True
3090,E,14,3,0,69.54333333333334,False
3090,E,15,24,0,61.8225,True
3090,E,16,8,0,116.80000000000001,True
3090,E,17,4,0,116.7775,False
3090,E,18,9,0,113.07888888888888,True
3090,E,19,13,0,113.7830769230769,True
3090,E,20,14,0,112.55499999999999,True
3090,W,0,35,0,76.99542857142858,True
3090,W,1,49,7,38.28224489795918,True
