sim_sec,interval_sec,total_signal_discharge,total_signal_discharge_rate_vph,urban_vehicles,boundary_vehicles,ramp_vehicles,mean_speed_kph
1,1.000000,0,0.000000,0,6,0,54.644834
15,15.000000,0,0.000000,0,79,0,53.519394
30,15.000000,4,960.000000,0,155,0,52.327494
45,15.000000,35,8400.000000,13,222,2,43.841593
60,15.000000,35,8400.000000,41,303,5,39.465931
75,15.000000,47,11280.000000,67,373,1,34.733398
90,15.000000,42,10080.000000,100,424,4,28.619340
105,15.000000,56,13440.000000,134,465,2,26.826933
120,15.000000,38,9120.000000,154,524,9,21.559119
135,15.000000,87,20880.000000,148,557,8,23.378686
150,15.000000,73,17520.000000,187,588,11,26.845684
165,15.000000,36,8640.000000,228,624,13,25.254262
180,15.000000,37,8880.000000,248,621,11,23.459617
195,15.000000,55,13200.000000,257,677,8,22.629656
210,15.000000,52,12480.000000,262,713,8,20.435409
225,15.000000,46,11040.000000,283,710,3,19.813129
240,15.000000,44,10560.000000,310,656,3,17.214616
255,15.000000,58,13920.000000,299,659,7,18.220282
270,15.000000,63,15120.000000,309,697,18,22.877236
285,15.000000,95,22800.000000,308,737,17,24.323412
300,15.000000,16,3840.000000,327,714,20,23.144007
315,15.000000,38,9120.000000,332,698,8,21.509515
330,15.000000,49,11760.000000,334,719,8,21.747679
345,15.000000,57,13680.000000,344,723,5,19.539422
360,15.000000,54,12960.000000,359,712,4,17.906914
375,15.000000,71,17040.000000,335,678,6,18.754714
390,15.000000,58,13920.000000,333,706,20,23.125825
405,15.000000,74,17760.000000,349,733,26,24.757140
420,15.000000,20,4800.000000,354,722,22,22.952945
435,15.000000,29,6960.000000,356,708,10,21.072858
450,15.000000,52,12480.000000,358,737,11,20.992865
465,15.000000,52,12480.000000,362,726,4,19.761612
480,15.000000,60,14400.000000,377,720,4,18.623498
495,15.000000,51,12240.000000,364,696,8,17.190401
510,15.000000,69,16560.000000,356,719,21,20.040103
525,15.000000,67,16080.000000,359,760,34,21.602390
540,15.000000,40,9600.000000,368,746,28,21.580333
555,15.000000,49,11760.000000,376,726,11,20.387993
570,15.000000,59,14160.000000,386,731,13,21.599334
585,15.000000,62,14880.000000,386,743,5,18.878628
600,15.000000,73,17520.000000,408,726,6,17.241662
615,15.000000,89,21360.000000,402,696,7,15.447821
630,15.000000,78,18720.000000,387,718,21,19.528269
645,15.000000,52,12480.000000,403,737,25,20.869255
660,15.000000,41,9840.000000,408,728,26,20.556799
675,15.000000,50,12000.000000,419,721,18,19.399397
690,15.000000,50,12000.000000,407,744,10,20.310576
705,15.000000,24,5760.000000,412,734,9,18.656680
720,15.000000,26,6240.000000,423,724,2,16.690846
735,15.000000,25,6000.000000,422,688,5,14.667639
750,15.000000,77,18480.000000,392,699,11,18.429782
765,15.000000,75,18000.000000,405,730,14,20.369314
780,15.000000,53,12720.000000,410,738,19,19.904636
795,15.000000,37,8880.000000,444,750,20,17.765868
810,15.000000,55,13200.000000,440,743,14,17.622792
825,15.000000,57,13680.000000,435,734,10,15.637647
840,15.000000,47,11280.000000,441,741,1,14.035836
855,15.000000,61,14640.000000,445,725,5,11.749320
870,15.000000,113,27120.000000,409,699,15,15.223966
885,15.000000,112,26880.000000,396,738,26,19.019950
900,15.000000,79,18960.000000,433,744,16,19.043177
