sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,5,0,1,0,4,0,55.123474,55.611930,0,VISSIM_ADAPTER_PFO,ok,20.114149
5,25,0,5,0,20,0,57.463029,66.822785,0,VISSIM_ADAPTER_PFO,ok,20.114149
10,48,0,15,0,33,0,59.848951,74.359003,0,VISSIM_ADAPTER_PFO,ok,20.114149
15,69,0,18,0,51,0,62.347248,90.655165,0,VISSIM_ADAPTER_PFO,ok,20.114149
20,96,0,25,0,71,0,63.858801,96.373101,0,VISSIM_ADAPTER_PFO,ok,20.114149
25,126,0,29,0,96,1,64.052589,100.506907,0,VISSIM_ADAPTER_PFO,ok,20.114149
30,144,0,34,0,107,3,64.027419,100.675270,0,VISSIM_ADAPTER_PFO,ok,20.114149
35,170,1,36,1,126,6,62.471233,106.750133,3,VISSIM_ADAPTER_PFO,ok,20.114149
40,196,6,41,2,138,9,58.851770,105.923175,12,VISSIM_ADAPTER_PFO,ok,20.114149
45,217,12,43,4,148,10,54.895426,107.271803,21,VISSIM_ADAPTER_PFO,ok,20.114149
50,243,16,48,5,163,11,53.441314,106.643694,34,VISSIM_ADAPTER_PFO,ok,20.114149
55,270,24,53,8,172,13,51.756640,106.985112,44,VISSIM_ADAPTER_PFO,ok,20.114149
60,296,31,59,11,185,10,49.818859,108.459876,53,VISSIM_ADAPTER_PFO,ok,9.89656
65,317,33,60,11,197,16,49.511511,109.319876,49,VISSIM_ADAPTER_PFO,ok,9.89656
70,344,36,66,6,207,29,50.489708,109.061004,48,VISSIM_ADAPTER_PFO,ok,9.89656
75,373,50,73,1,220,29,51.107153,106.517445,46,VISSIM_ADAPTER_PFO,ok,9.89656
80,397,61,80,4,225,27,52.176177,106.563235,53,VISSIM_ADAPTER_PFO,ok,9.89656
85,420,68,83,4,229,36,52.971976,107.894384,69,VISSIM_ADAPTER_PFO,ok,9.89656
90,444,83,88,7,235,31,53.573186,108.805130,80,VISSIM_ADAPTER_PFO,ok,9.89656
95,465,93,92,6,240,34,52.101135,105.108590,91,VISSIM_ADAPTER_PFO,ok,9.89656
100,486,105,96,6,252,27,51.038060,103.892941,111,VISSIM_ADAPTER_PFO,ok,9.89656
105,504,109,98,7,263,27,49.875945,104.571698,125,VISSIM_ADAPTER_PFO,ok,9.89656
110,523,116,95,6,276,30,47.477683,100.357747,143,VISSIM_ADAPTER_PFO,ok,9.89656
115,539,120,97,9,288,25,44.943494,97.997234,155,VISSIM_ADAPTER_PFO,ok,9.89656
120,556,124,100,6,293,33,42.899680,95.377819,180,VISSIM_ADAPTER_PFO,ok,9.873712
125,574,135,104,9,301,25,40.731875,94.813414,186,VISSIM_ADAPTER_PFO,ok,9.873712
130,592,119,111,12,294,56,41.615371,93.613278,148,VISSIM_ADAPTER_PFO,ok,9.873712
135,609,123,105,16,297,68,43.186159,97.148737,134,VISSIM_ADAPTER_PFO,ok,9.873712
140,631,136,106,23,310,56,44.769205,100.725024,132,VISSIM_ADAPTER_PFO,ok,9.873712
145,658,148,104,25,323,58,45.960464,102.456487,148,VISSIM_ADAPTER_PFO,ok,9.873712
150,681,165,111,29,323,53,45.922125,96.292580,152,VISSIM_ADAPTER_PFO,ok,9.873712
