sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,1,0,1,0,0,0,55.611930,55.611930,0,VISSIM_ADAPTER_STACKELBERG,ok,3.460513
5,5,0,4,0,1,0,61.553418,62.836973,0,VISSIM_ADAPTER_STACKELBERG,ok,3.460513
10,6,0,5,0,1,0,74.857121,79.234092,0,VISSIM_ADAPTER_STACKELBERG,ok,3.460513
15,14,0,12,0,2,0,75.675533,78.919384,0,VISSIM_ADAPTER_STACKELBERG,ok,3.460513
20,18,0,14,0,4,0,85.760870,94.508799,0,VISSIM_ADAPTER_STACKELBERG,ok,3.460513
25,20,0,15,0,4,1,95.541737,104.361033,0,VISSIM_ADAPTER_STACKELBERG,ok,3.460513
30,21,0,16,0,4,1,99.836248,110.955645,0,VISSIM_ADAPTER_STACKELBERG,ok,3.460513
35,24,0,17,1,5,1,99.324039,112.631213,1,VISSIM_ADAPTER_STACKELBERG,ok,3.460513
40,29,0,20,1,6,2,93.838547,107.832175,1,VISSIM_ADAPTER_STACKELBERG,ok,3.460513
45,31,0,21,2,6,2,93.681875,110.328124,2,VISSIM_ADAPTER_STACKELBERG,ok,3.460513
50,33,0,23,3,5,2,94.461977,113.346378,3,VISSIM_ADAPTER_STACKELBERG,ok,3.460513
55,37,1,26,3,4,3,93.184988,110.922102,3,VISSIM_ADAPTER_STACKELBERG,ok,3.460513
60,42,2,29,3,6,2,91.515638,111.469649,4,VISSIM_ADAPTER_STACKELBERG,ok,3.182474
65,45,2,29,2,4,8,94.992239,110.865362,0,VISSIM_ADAPTER_STACKELBERG,ok,3.182474
70,46,4,28,2,4,8,100.437846,113.858826,1,VISSIM_ADAPTER_STACKELBERG,ok,3.182474
75,48,6,28,1,8,5,102.733238,115.956612,1,VISSIM_ADAPTER_STACKELBERG,ok,3.182474
80,51,5,29,3,9,5,102.757651,115.021008,1,VISSIM_ADAPTER_STACKELBERG,ok,3.182474
85,55,4,33,2,11,5,101.933468,111.202643,1,VISSIM_ADAPTER_STACKELBERG,ok,3.182474
90,52,5,32,1,10,4,101.622096,113.656349,1,VISSIM_ADAPTER_STACKELBERG,ok,3.182474
95,56,7,34,2,11,2,98.929478,109.851433,2,VISSIM_ADAPTER_STACKELBERG,ok,3.182474
100,54,5,33,2,11,3,98.424525,109.654441,2,VISSIM_ADAPTER_STACKELBERG,ok,3.182474
105,53,4,33,1,12,3,98.289621,114.734732,2,VISSIM_ADAPTER_STACKELBERG,ok,3.182474
110,58,4,38,1,12,3,97.603521,111.984038,4,VISSIM_ADAPTER_STACKELBERG,ok,3.182474
115,57,5,37,2,10,3,96.219200,111.070405,4,VISSIM_ADAPTER_STACKELBERG,ok,3.182474
120,57,5,35,1,11,5,95.768321,116.158220,4,VISSIM_ADAPTER_STACKELBERG,ok,3.170607
