case_id,controller,scenario_id,category,demand_profile,urban_volume_vph,freeway_volume_vph,returncode,elapsed_sec,run_dir,state_csv,action_csv,decision_dir,ok,state_rows,completed_sim_sec,warmup_sec,analysis_time_h,vehicle_hours_total,vehicle_hours_freeway,vehicle_hours_urban,stopped_vehicle_hours,mean_total_vehicles,mean_freeway_vehicles,mean_urban_vehicles,mean_ramp_vehicles,mean_boundary_vehicles,mean_speed_kph,freeway_mean_speed_kph,mean_stopped_vehicles,final_total_vehicles,final_urban_vehicles,final_freeway_vehicles,final_stopped_vehicles,controller_statuses,fallback_state_rows,mean_decision_wall_sec_state_csv,max_decision_wall_sec_state_csv,action_rows,decision_count_action_csv,mean_vsl_kph,mean_ramp_green_sec,mean_ramp_rate_vph,mean_signal_green_sec,mean_signal_split_abs_sec,mean_signal_offset_abs_sec,vsl_mean_abs_step_kph,ramp_green_abs_step_sec,ramp_rate_abs_step_vph,signal_green_abs_step_sec,signal_split_abs_step_sec,signal_offset_abs_step_sec,decision_json_count,controller_variants,controller_statuses_json,controller_error_count,controller_error_sample,mean_decision_wall_sec,max_decision_wall_sec,mean_prediction_wall_sec,prediction_error_count,prediction_lag_max_abs_sec,prediction_total_abs_error_mean_veh,prediction_total_abs_error_max_veh,prediction_np_abs_error_mean_veh,prediction_freeway_abs_error_mean_veh,wu_convergence_rate,wu_residual_mean,wu_residual_max,wu_iterations_mean,pfo_convergence_rate,pfo_residual_objective_mean,pfo_residual_control_mean,pfo_iterations_mean,primary_rank_key,vehicle_hours_total_delta_vs_no_control,vehicle_hours_total_pct_vs_no_control,stopped_vehicle_hours_delta_vs_no_control,stopped_vehicle_hours_pct_vs_no_control,mean_speed_kph_delta_vs_no_control,mean_speed_kph_pct_vs_no_control,mean_total_vehicles_delta_vs_no_control,mean_total_vehicles_pct_vs_no_control,final_total_vehicles_delta_vs_no_control,final_total_vehicles_pct_vs_no_control,prediction_total_abs_error_mean_veh_delta_vs_no_control,prediction_total_abs_error_mean_veh_pct_vs_no_control
no-control_ramp_d_bias_u2200_fw3000_seed13_300s,no-control,ramp_d_bias,1_ramp_metering,d_ramp_bias,2200.0,3000.0,0,53.618,evaluation\runs\controller_pfo_h3_i3_ramp_d_300s_20260628\no-control_ramp_d_bias_u2200_fw3000_seed13_300s,evaluation\runs\controller_pfo_h3_i3_ramp_d_300s_20260628\no-control_ramp_d_bias_u2200_fw3000_seed13_300s\state.csv,evaluation\runs\controller_pfo_h3_i3_ramp_d_300s_20260628\no-control_ramp_d_bias_u2200_fw3000_seed13_300s\action.csv,evaluation\runs\controller_pfo_h3_i3_ramp_d_300s_20260628\no-control_ramp_d_bias_u2200_fw3000_seed13_300s\decisions,True,61,300.0,60.0,0.06805555555555555,64.57222222222222,5.936111111111111,15.573611111111111,28.125,948.8163265306123,87.22448979591837,228.83673469387756,80.63265306122449,467.2244897959184,30.576374183673472,92.28960585714286,413.265306122449,1452.0,415.0,109.0,846.0,ok,0,0.387692868852459,0.415219,162,6,120.0,10.0,865.049,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,no-control,ok,0,,0.38903916666666666,0.415219,0.04550766666666667,5,1.0,27.448891509252313,54.32946265549316,61.59649851160013,65.42967005543582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.60347222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pfo_ramp_d_bias_u2200_fw3000_seed13_300s,pfo,ramp_d_bias,1_ramp_metering,d_ramp_bias,2200.0,3000.0,0,255.358,evaluation\runs\controller_pfo_h3_i3_ramp_d_300s_20260628\pfo_ramp_d_bias_u2200_fw3000_seed13_300s,evaluation\runs\controller_pfo_h3_i3_ramp_d_300s_20260628\pfo_ramp_d_bias_u2200_fw3000_seed13_300s\state.csv,evaluation\runs\controller_pfo_h3_i3_ramp_d_300s_20260628\pfo_ramp_d_bias_u2200_fw3000_seed13_300s\action.csv,evaluation\runs\controller_pfo_h3_i3_ramp_d_300s_20260628\pfo_ramp_d_bias_u2200_fw3000_seed13_300s\decisions,True,61,300.0,60.0,0.06805555555555555,64.52638888888889,5.936111111111111,15.608333333333333,27.705555555555556,948.1428571428571,87.22448979591837,229.3469387755102,79.14285714285714,467.57142857142856,30.70849712244898,92.28960983673468,407.1020408163265,1450.0,404.0,109.0,782.0,ok,0,34.176470868852455,53.981566,162,6,120.0,10.0,865.049,57.0,2.0,6.666666666666667,0.0,0.0,0.0,0.0,4.8,11.8,6,pfo,ok,0,,33.36811266666667,53.981566,0.04268333333333334,5,1.0,39.16020468078351,66.08340973194754,31.060565991873936,64.50101324954213,0.0,0.0,0.0,0.0,1.0,0.004106776180698152,0.004106776180698152,1.8333333333333333,71.45277777777778,-0.04583333333333428,-0.07097995354039552,-0.4194444444444443,-1.4913580246913574,0.13212293877550607,0.4321079339945228,-0.6734693877551763,-0.07097995354040187,-2.0,-0.13774104683195593,11.711313171531195,42.66588750071606
