sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,60.000000,2400.000000,10.000000,10.000000,120.000000,1,0,1,0,0,0,58.153997,58.153997,0
15,60.000000,2400.000000,10.000000,10.000000,120.000000,25,0,23,0,2,0,76.729057,78.881368,0
30,60.000000,2400.000000,10.000000,10.000000,120.000000,46,0,40,0,2,4,95.765244,95.397287,0
45,60.000000,2400.000000,10.000000,10.000000,120.000000,75,0,63,3,5,4,94.048770,98.891204,0
60,60.000000,2400.000000,10.000000,10.000000,120.000000,89,1,70,6,5,7,90.959556,101.073978,7
75,60.000000,2400.000000,10.000000,10.000000,120.000000,110,6,79,3,7,15,96.075169,97.602096,11
90,60.000000,2400.000000,10.000000,10.000000,120.000000,125,7,85,10,10,13,97.601586,96.659143,11
105,60.000000,2400.000000,10.000000,10.000000,120.000000,135,11,89,3,21,11,95.631917,94.965102,4
120,60.000000,2400.000000,10.000000,10.000000,120.000000,125,11,86,3,14,11,96.907446,101.393950,5
135,60.000000,2400.000000,10.000000,10.000000,120.000000,125,10,87,13,6,9,97.506034,113.249241,6
150,60.000000,2400.000000,10.000000,10.000000,120.000000,138,12,92,19,5,10,89.805695,110.559553,15
165,60.000000,2400.000000,10.000000,10.000000,120.000000,158,13,95,28,6,16,82.177414,107.125121,26
180,60.000000,2400.000000,10.000000,10.000000,120.000000,179,14,106,38,8,13,77.103563,104.487578,36
195,60.000000,2400.000000,10.000000,10.000000,120.000000,189,19,98,27,16,29,84.555407,106.258608,5
210,60.000000,2400.000000,10.000000,10.000000,120.000000,188,32,90,11,26,29,97.673796,109.467468,4
225,60.000000,2400.000000,10.000000,10.000000,120.000000,181,31,91,7,35,17,97.549692,109.011304,14
240,60.000000,2400.000000,10.000000,10.000000,120.000000,167,30,93,9,25,10,95.900407,109.064594,18
255,60.000000,2400.000000,10.000000,10.000000,120.000000,162,23,98,13,13,15,89.172957,109.699659,8
270,60.000000,2400.000000,10.000000,10.000000,120.000000,169,19,99,18,21,12,84.055109,105.035315,21
285,60.000000,2400.000000,10.000000,10.000000,120.000000,172,19,98,27,13,15,75.888186,102.207626,33
300,60.000000,2400.000000,10.000000,10.000000,120.000000,174,18,97,37,7,15,67.175385,98.628974,49
315,60.000000,2400.000000,10.000000,10.000000,120.000000,191,12,101,32,14,32,71.354306,89.687544,12
330,60.000000,2400.000000,10.000000,10.000000,120.000000,198,27,102,14,33,22,90.351832,96.306979,3
345,60.000000,2400.000000,10.000000,10.000000,120.000000,191,27,103,6,41,14,97.098667,104.696837,7
360,60.000000,2400.000000,10.000000,10.000000,120.000000,166,24,100,4,24,14,95.723254,103.476326,15
375,60.000000,2400.000000,10.000000,10.000000,120.000000,165,23,98,13,9,22,81.566072,95.338623,6
390,60.000000,2400.000000,10.000000,10.000000,120.000000,177,23,99,24,16,15,77.728990,102.550605,25
405,60.000000,2400.000000,10.000000,10.000000,120.000000,189,24,111,36,9,9,73.082683,103.238932,44
420,60.000000,2400.000000,10.000000,10.000000,120.000000,194,23,109,43,9,10,65.509322,97.394684,58
435,60.000000,2400.000000,10.000000,10.000000,120.000000,195,18,83,37,9,48,70.634687,99.095328,16
450,60.000000,2400.000000,10.000000,10.000000,120.000000,213,38,85,30,35,25,84.393601,106.628006,5
465,60.000000,2400.000000,10.000000,10.000000,120.000000,216,31,83,16,48,38,84.112017,103.538141,15
480,60.000000,2400.000000,10.000000,10.000000,120.000000,200,42,86,13,40,19,88.679359,104.016094,23
495,60.000000,2400.000000,10.000000,10.000000,120.000000,184,34,88,11,24,27,82.738979,99.544840,8
510,60.000000,2400.000000,10.000000,10.000000,120.000000,178,35,89,18,23,13,71.298012,97.923372,34
525,60.000000,2400.000000,10.000000,10.000000,120.000000,190,34,95,26,21,14,71.292608,105.067139,42
540,60.000000,2400.000000,10.000000,10.000000,120.000000,193,32,97,36,11,17,68.470506,106.795210,54
555,60.000000,2400.000000,10.000000,10.000000,120.000000,207,23,97,42,10,35,68.975284,105.896261,24
570,60.000000,2400.000000,10.000000,10.000000,120.000000,216,29,87,25,39,36,81.696731,102.130262,7
585,60.000000,2400.000000,10.000000,10.000000,120.000000,209,48,91,12,37,21,86.372878,97.231292,12
600,60.000000,2400.000000,10.000000,10.000000,120.000000,188,34,80,12,36,26,75.699911,90.568191,31
615,60.000000,2400.000000,10.000000,10.000000,120.000000,174,28,79,17,15,35,76.500361,94.815235,8
630,60.000000,2400.000000,10.000000,10.000000,120.000000,178,27,84,25,26,16,77.950739,104.191520,28
645,60.000000,2400.000000,10.000000,10.000000,120.000000,188,28,93,35,19,13,73.036198,107.846581,40
660,60.000000,2400.000000,10.000000,10.000000,120.000000,196,25,100,49,11,11,67.362856,106.816244,56
675,60.000000,2400.000000,10.000000,10.000000,120.000000,215,18,105,51,11,30,64.334942,94.576453,37
690,60.000000,2400.000000,10.000000,10.000000,120.000000,223,34,100,33,31,25,76.591874,96.354564,12
705,60.000000,2400.000000,10.000000,10.000000,120.000000,223,44,99,19,38,23,87.951861,105.079286,11
720,60.000000,2400.000000,10.000000,10.000000,120.000000,214,33,99,16,43,23,89.086731,104.516004,24
735,60.000000,2400.000000,10.000000,10.000000,120.000000,193,31,101,21,13,27,80.361719,105.368543,8
750,60.000000,2400.000000,10.000000,10.000000,120.000000,198,29,97,29,22,21,78.893972,107.594805,30
765,60.000000,2400.000000,10.000000,10.000000,120.000000,205,27,104,37,18,19,76.628279,106.252656,44
780,60.000000,2400.000000,10.000000,10.000000,120.000000,196,23,97,49,9,18,64.844261,106.093293,65
795,60.000000,2400.000000,10.000000,10.000000,120.000000,202,28,93,62,8,11,57.816249,100.950276,59
810,60.000000,2400.000000,10.000000,10.000000,120.000000,214,37,94,38,22,23,76.752846,105.301470,8
825,60.000000,2400.000000,10.000000,10.000000,120.000000,223,47,95,22,37,22,88.132759,105.894080,6
840,60.000000,2400.000000,10.000000,10.000000,120.000000,205,52,94,6,37,16,88.245097,109.026659,26
855,60.000000,2400.000000,10.000000,10.000000,120.000000,196,43,94,7,38,14,85.435797,107.251386,19
870,60.000000,2400.000000,10.000000,10.000000,120.000000,176,33,90,15,19,19,80.483665,105.730790,19
885,60.000000,2400.000000,10.000000,10.000000,120.000000,195,26,105,27,25,12,76.172618,101.999601,29
900,60.000000,2400.000000,10.000000,10.000000,120.000000,186,22,101,37,7,19,73.224182,105.448212,47
