sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,3400.000000,1000.000000,10.000000,10.000000,120.000000,9,0,1,0,8,0,54.895060,55.611930,0
15,3400.000000,1000.000000,10.000000,10.000000,120.000000,95,0,8,0,87,0,53.978191,82.804597,0
30,3400.000000,1000.000000,10.000000,10.000000,120.000000,193,0,15,0,177,1,54.813152,108.717567,0
45,3400.000000,1000.000000,10.000000,10.000000,120.000000,308,14,17,2,261,14,44.337808,110.421342,38
60,3400.000000,1000.000000,10.000000,10.000000,120.000000,434,46,22,6,347,13,38.860358,115.165616,80
75,3400.000000,1000.000000,10.000000,10.000000,120.000000,548,73,27,2,425,21,32.075366,110.130687,123
90,3400.000000,1000.000000,10.000000,10.000000,120.000000,648,97,28,5,497,21,26.967284,116.665039,205
105,3400.000000,1000.000000,10.000000,10.000000,120.000000,725,129,29,6,535,26,23.856468,108.182744,295
120,3400.000000,1000.000000,10.000000,10.000000,120.000000,798,156,34,7,583,18,20.550160,109.174721,381
135,3400.000000,1000.000000,10.000000,10.000000,120.000000,869,154,34,6,624,51,23.112597,106.744425,358
150,3400.000000,1000.000000,10.000000,10.000000,120.000000,951,186,36,13,663,53,26.075306,112.206368,392
165,3400.000000,1000.000000,10.000000,10.000000,120.000000,1002,240,35,10,675,42,24.863378,114.160605,441
180,3400.000000,1000.000000,10.000000,10.000000,120.000000,1018,255,38,20,657,48,23.693171,102.805678,483
195,3400.000000,1000.000000,10.000000,10.000000,120.000000,1074,265,44,8,699,58,23.860125,103.895806,491
210,3400.000000,1000.000000,10.000000,10.000000,120.000000,1103,266,46,9,727,55,24.106119,106.916240,544
225,3400.000000,1000.000000,10.000000,10.000000,120.000000,1108,291,51,9,729,28,21.449675,107.773707,610
240,3400.000000,1000.000000,10.000000,10.000000,120.000000,1078,310,52,5,684,27,19.419938,106.273511,631
255,3400.000000,1000.000000,10.000000,10.000000,120.000000,1069,290,50,8,660,61,20.098666,111.594070,562
270,3400.000000,1000.000000,10.000000,10.000000,120.000000,1125,295,51,19,705,55,25.177823,111.875025,492
285,3400.000000,1000.000000,10.000000,10.000000,120.000000,1177,302,46,23,744,62,25.799271,108.690831,479
300,3400.000000,1000.000000,10.000000,10.000000,120.000000,1174,305,44,27,732,66,24.391007,110.523321,516
315,3400.000000,1000.000000,10.000000,10.000000,120.000000,1166,323,50,11,712,70,23.247203,102.256824,506
330,3400.000000,1000.000000,10.000000,10.000000,120.000000,1176,333,60,8,726,49,23.769390,100.498964,545
345,3400.000000,1000.000000,10.000000,10.000000,120.000000,1184,345,54,4,741,40,20.962417,108.009339,621
360,3400.000000,1000.000000,10.000000,10.000000,120.000000,1167,344,49,4,726,44,18.892558,105.217089,683
375,3400.000000,1000.000000,10.000000,10.000000,120.000000,1163,327,55,17,703,61,19.182364,107.827060,619
390,3400.000000,1000.000000,10.000000,10.000000,120.000000,1200,327,49,26,739,59,22.684274,109.013566,567
405,3400.000000,1000.000000,10.000000,10.000000,120.000000,1242,335,46,27,772,62,23.475466,113.472012,557
420,3400.000000,1000.000000,10.000000,10.000000,120.000000,1242,347,47,29,748,71,22.726544,103.870613,593
435,3400.000000,1000.000000,10.000000,10.000000,120.000000,1227,355,54,23,718,77,22.168676,103.656229,558
450,3400.000000,1000.000000,10.000000,10.000000,120.000000,1227,361,54,12,741,59,23.008511,107.873600,589
465,3400.000000,1000.000000,10.000000,10.000000,120.000000,1224,358,62,4,754,46,20.871491,105.756727,633
480,3400.000000,1000.000000,10.000000,10.000000,120.000000,1205,374,54,8,727,42,18.459312,109.313622,686
495,3400.000000,1000.000000,10.000000,10.000000,120.000000,1174,360,49,8,681,76,16.533641,99.649746,668
510,3400.000000,1000.000000,10.000000,10.000000,120.000000,1211,357,37,30,727,60,21.795034,107.709927,571
525,3400.000000,1000.000000,10.000000,10.000000,120.000000,1264,356,38,37,778,55,22.144081,102.563800,568
540,3400.000000,1000.000000,10.000000,10.000000,120.000000,1252,360,36,32,749,75,21.793299,105.079268,584
555,3400.000000,1000.000000,10.000000,10.000000,120.000000,1244,367,34,20,732,91,19.542401,101.063946,585
570,3400.000000,1000.000000,10.000000,10.000000,120.000000,1246,385,47,11,740,63,21.563324,99.780820,595
585,3400.000000,1000.000000,10.000000,10.000000,120.000000,1253,383,58,5,746,61,19.661690,99.731071,652
600,3400.000000,1000.000000,10.000000,10.000000,120.000000,1237,398,70,5,725,39,18.894734,102.028202,690
615,3400.000000,1000.000000,10.000000,10.000000,120.000000,1211,391,60,7,700,53,16.723807,108.958490,690
630,3400.000000,1000.000000,10.000000,10.000000,120.000000,1244,372,51,25,720,76,20.418679,106.957963,635
645,3400.000000,1000.000000,10.000000,10.000000,120.000000,1292,384,42,35,759,72,21.435697,111.664374,640
660,3400.000000,1000.000000,10.000000,10.000000,120.000000,1306,407,42,32,752,73,20.185298,100.651418,690
675,3400.000000,1000.000000,10.000000,10.000000,120.000000,1279,430,45,22,716,66,19.070972,100.427433,638
690,3400.000000,1000.000000,10.000000,10.000000,120.000000,1303,431,59,3,745,65,20.865089,98.035579,642
705,3400.000000,1000.000000,10.000000,10.000000,120.000000,1295,424,61,2,756,52,18.960837,100.210056,698
720,3400.000000,1000.000000,10.000000,10.000000,120.000000,1291,428,60,11,758,34,17.666697,104.542961,766
735,3400.000000,1000.000000,10.000000,10.000000,120.000000,1257,431,58,8,715,45,15.046230,108.431545,773
750,3400.000000,1000.000000,10.000000,10.000000,120.000000,1269,404,46,22,724,73,18.133595,112.506209,670
765,3400.000000,1000.000000,10.000000,10.000000,120.000000,1326,414,40,33,767,72,21.138526,107.880296,633
780,3400.000000,1000.000000,10.000000,10.000000,120.000000,1352,424,38,27,774,89,21.635306,108.416112,658
795,3400.000000,1000.000000,10.000000,10.000000,120.000000,1338,443,43,35,749,68,20.102613,102.113453,644
810,3400.000000,1000.000000,10.000000,10.000000,120.000000,1339,444,53,17,750,75,21.515629,108.348689,659
825,3400.000000,1000.000000,10.000000,10.000000,120.000000,1321,451,47,5,752,66,18.746561,102.700545,723
840,3400.000000,1000.000000,10.000000,10.000000,120.000000,1295,444,45,10,732,64,16.274889,102.660640,783
855,3400.000000,1000.000000,10.000000,10.000000,120.000000,1278,454,57,5,709,53,14.744288,98.139039,825
870,3400.000000,1000.000000,10.000000,10.000000,120.000000,1271,415,46,16,697,97,17.105161,103.803617,716
885,3400.000000,1000.000000,10.000000,10.000000,120.000000,1315,403,45,28,738,101,20.448647,105.912821,685
900,3400.000000,1000.000000,10.000000,10.000000,120.000000,1358,424,39,29,765,101,19.792852,110.103695,694
