sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,7,0,1,0,6,0,54.644834,55.611930,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.499979
5,26,0,5,0,21,0,56.899615,66.822785,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.499979
10,63,0,14,0,49,0,57.304125,74.364538,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.499979
15,92,0,17,0,75,0,59.233763,90.948052,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.499979
20,117,0,23,0,94,0,60.829393,96.981231,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.499979
25,143,0,26,0,116,1,61.360370,103.100473,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.499979
30,169,0,31,0,135,3,59.927870,101.228197,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.499979
35,196,1,34,1,153,7,57.109093,105.352293,3,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.499979
40,223,5,37,2,168,11,54.586672,109.702934,16,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.499979
45,257,13,39,4,191,10,51.526534,108.426782,31,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.499979
50,291,20,45,4,209,13,50.163714,107.161878,45,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.499979
55,329,25,47,7,237,13,49.769696,107.571845,62,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.499979
60,362,33,52,8,252,17,48.143499,108.376159,71,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.366909
65,398,42,56,7,278,15,46.643348,109.152220,68,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.366909
70,438,45,59,5,303,26,46.629313,110.874207,77,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.366909
