start_sec,end_sec,connector,source_link,target_link,departures_observed,departures_inferred,departures_total,discharge_vph,arrival_events,mean_vehicles,mean_stopped,mean_speed_kph
2550,2700,10638,120,70,47,0,47,1128.0,71,19.113333333333333,6.9,22.925664457621174
2550,2700,10639,70,2,12,0,12,288.0,11,45.36666666666667,38.82,1.8382072005877987
2550,2700,10643,2,126,6,0,6,144.0,5,0.56,0.0,69.52690476190476
2550,2700,10644,69,120,26,0,26,624.0,31,51.18666666666667,23.42,10.932964313623364
2550,2700,10645,120,123,54,0,54,1296.0,53,4.1,0.0,111.1131544715448
2550,2700,10646,121,120,66,0,66,1584.0,37,19.366666666666667,7.6466666666666665,19.909459552495658
2550,2700,10681,68,2,16,0,16,384.0,16,2.34,0.0,49.30641025641013
2550,2700,10682,2,121,18,0,18,432.0,22,28.386666666666667,20.64,3.741056834194447
2550,2700,10772,68,121,16,43,59,1416.0,59,0.24666666666666667,0.16666666666666666,11.732972972972973
2550,2700,10773,121,123,0,34,34,816.0,34,0.0,0.0,
2700,2850,10479,26,125,45,0,45,1080.0,44,2.8533333333333335,0.0,97.45738317757005
2700,2850,10480,124,26,0,0,0,0.0,7,11.626666666666667,11.006666666666666,1.369059633027523
2700,2850,10481,2,127,29,0,29,696.0,29,2.6,0.0,121.96738461538462
2700,2850,10482,32,120,0,0,0,0.0,42,103.78666666666666,90.99333333333334,1.8632656731757513
2700,2850,10483,119,124,27,0,27,648.0,24,3.3066666666666666,0.0,55.51254032258067
2700,2850,10484,31,24,15,0,15,360.0,19,8.46,2.78,21.99434988179664
2700,2850,10490,129,119,16,0,16,384.0,16,6.946666666666666,2.933333333333333,17.325230326295646
2700,2850,10491,26,129,56,0,56,1344.0,47,11.553333333333333,0.88,24.571356030005784
2700,2850,10638,120,70,43,0,43,1032.0,52,36.52,21.76,9.51621029572837
2700,2850,10639,70,2,5,0,5,120.0,6,47.5,42.586666666666666,1.275037192982453
2700,2850,10643,2,126,3,0,3,72.0,5,0.4066666666666667,0.0,62.96852459016394
2700,2850,10644,69,120,23,0,23,552.0,27,49.7,26.92,8.322406438631859
2700,2850,10645,120,123,44,0,44,1056.0,40,4.113333333333333,0.0,86.96675850891417
2700,2850,10646,121,120,50,0,50,1200.0,50,9.006666666666666,0.0,41.52900814211712
2700,2850,10681,68,2,14,0,14,336.0,12,1.7866666666666666,0.0,52.934850746268616
2700,2850,10682,2,121,24,0,24,576.0,20,26.84,17.3,4.84346994535518
2700,2850,10772,68,121,15,46,61,1464.0,61,0.22666666666666666,0.16666666666666666,4.762941176470588
2700,2850,10773,121,123,4,39,43,1032.0,43,0.02666666666666667,0.0,35.015
2850,3000,10479,26,125,39,0,39,936.0,36,2.1133333333333333,0.0,107.62735015772874
2850,3000,10480,124,26,23,0,23,552.0,9,7.9,4.793333333333333,6.6047932489451435
2850,3000,10481,2,127,24,0,24,576.0,24,2.1666666666666665,0.0,118.17480000000008
2850,3000,10482,32,120,60,0,60,1440.0,19,90.84666666666666,64.18,4.259063623688284
2850,3000,10483,119,124,16,0,16,384.0,13,1.7133333333333334,0.02,61.386459143968835
2850,3000,10484,31,24,15,0,15,360.0,26,16.746666666666666,9.013333333333334,12.709641719745283
2850,3000,10490,129,119,10,0,10,240.0,10,2.3666666666666667,0.76,23.311295774647874
2850,3000,10491,26,129,49,0,49,1176.0,50,6.706666666666667,0.006666666666666667,40.51027833001988
2850,3000,10638,120,70,53,0,53,1272.0,44,37.42666666666667,21.533333333333335,8.517707516921986
2850,3000,10639,70,2,10,0,10,240.0,10,46.92,40.586666666666666,1.7493918726911037
2850,3000,10643,2,126,7,0,7,168.0,6,0.8133333333333334,0.0,70.24237704918036
2850,3000,10644,69,120,63,0,63,1512.0,43,44.38666666666666,14.393333333333333,18.367628416942093
2850,3000,10645,120,123,32,0,32,768.0,36,2.513333333333333,0.0,111.23445623342185
2850,3000,10646,121,120,37,0,37,888.0,54,16.553333333333335,4.36,20.09197744663715
2850,3000,10681,68,2,13,0,13,312.0,14,1.9333333333333333,0.0,49.367965517241345
2850,3000,10682,2,121,24,0,24,576.0,24,25.9,15.766666666666667,4.973611325611322
2850,3000,10772,68,121,16,49,65,1560.0,65,0.12666666666666668,0.02666666666666667,13.069473684210527
2850,3000,10773,121,123,3,32,35,840.0,35,0.02,0.0,48.089999999999996
3000,3150,10479,26,125,30,0,30,720.0,33,2.033333333333333,0.0,95.41901639344265
3000,3150,10480,124,26,19,0,19,456.0,19,3.82,1.3733333333333333,17.0582722513089
3000,3150,10481,2,127,11,0,11,264.0,13,1.1133333333333333,0.0,119.01904191616762
3000,3150,10482,32,120,60,0,60,1440.0,55,77.55333333333333,38.946666666666665,7.020804607581862
3000,3150,10483,119,124,13,0,13,312.0,16,2.2066666666666666,0.0,46.930755287009035
3000,3150,10484,31,24,42,0,42,1008.0,27,9.2,1.6533333333333333,29.009014492753604
3000,3150,10490,129,119,15,0,15,360.0,30,13.786666666666667,7.273333333333333,13.1857446808511
3000,3150,10491,26,129,49,0,49,1176.0,56,10.18,0.7666666666666667,28.70370006548792
3000,3150,10638,120,70,45,0,45,1080.0,42,28.126666666666665,14.493333333333334,11.226169708461754
3000,3150,10639,70,2,11,0,11,264.0,7,45.70666666666666,39.24666666666667,1.9826925320886755
3000,3150,10643,2,126,9,0,9,216.0,8,0.92,0.0,68.43282608695652
3000,3150,10644,69,120,44,0,44,1056.0,40,21.206666666666667,0.66,33.596218170386756
3000,3150,10645,120,123,53,0,53,1272.0,52,4.2,0.0,104.47536507936508
3000,3150,10646,121,120,30,0,30,720.0,36,31.32,15.526666666666667,7.778490847169045
3000,3150,10681,68,2,12,0,12,288.0,11,1.52,0.0,54.391184210526305
3000,3150,10682,2,121,25,0,25,600.0,26,25.106666666666666,15.44,5.668624535316007
3000,3150,10772,68,121,8,52,60,1440.0,60,0.05333333333333334,0.0,14.277499999999998
3000,3150,10773,121,123,1,40,41,984.0,41,0.006666666666666667,0.0,74.66
3150,3300,10479,26,125,46,0,46,1104.0,45,2.8,0.0,102.97176190476199
3150,3300,10480,124,26,0,0,0,0.0,13,7.42,6.48,4.603854447439354
3150,3300,10481,2,127,12,0,12,288.0,14,1.18,0.0,121.7036723163841
3150,3300,10482,32,120,0,0,0,0.0,40,91.53333333333333,80.66,2.104957756737075
3150,3300,10483,119,124,10,0,10,240.0,11,1.6066666666666667,0.0,51.35858921161829
3150,3300,10484,31,24,13,0,13,312.0,39,22.78,12.266666666666667,13.476815920398048
3150,3300,10490,129,119,18,0,18,432.0,13,19.793333333333333,13.233333333333333,5.4201549343213165
3150,3300,10491,26,129,51,0,51,1224.0,38,4.6,0.25333333333333335,54.52995652173915
3150,3300,10638,120,70,43,0,43,1032.0,42,34.70666666666666,21.913333333333334,8.233601613522856
3150,3300,10639,70,2,8,0,8,192.0,11,44.22666666666667,37.68,1.873515224600531
3150,3300,10643,2,126,11,0,11,264.0,14,1.4733333333333334,0.0,63.230588235294086
3150,3300,10644,69,120,57,0,57,1368.0,49,30.953333333333333,1.56,31.759530475985336
3150,3300,10645,120,123,38,0,38,912.0,36,2.8133333333333335,0.0,108.91322274881507
3150,3300,10646,121,120,29,0,29,696.0,31,33.89333333333333,17.473333333333333,6.739862313139271
3150,3300,10681,68,2,12,0,12,288.0,14,1.86,0.0,48.71172043010756
3150,3300,10682,2,121,14,0,14,336.0,17,27.486666666666668,21.16,3.192454523405291
3150,3300,10772,68,121,14,38,52,1248.0,52,0.23333333333333334,0.16,6.066571428571426
3150,3300,10773,121,123,2,27,29,696.0,29,0.013333333333333334,0.0,40.269999999999996
3300,3450,10479,26,125,43,0,43,1032.0,43,3.046666666666667,0.0,88.39109409190367
3300,3450,10480,124,26,15,0,15,360.0,9,11.22,8.406666666666666,3.728217468805701
3300,3450,10481,2,127,9,0,9,216.0,4,0.5933333333333334,0.0,113.83494382022474
3300,3450,10482,32,120,30,0,30,720.0,19,105.68,87.35333333333334,2.074462528387603
3300,3450,10483,119,124,18,0,18,432.0,13,2.22,0.0,48.8610810810811
3300,3450,10484,31,24,17,0,17,408.0,22,36.346666666666664,25.3,4.862646735143073
3300,3450,10490,129,119,15,0,15,360.0,17,16.02,10.64,6.566704119850189
3300,3450,10491,26,129,39,0,39,936.0,49,5.72,0.02,42.808578088578074
3300,3450,10638,120,70,45,0,45,1080.0,30,19.64,9.5,13.105835030549887
3300,3450,10639,70,2,4,0,4,96.0,5,47.02,44.96,0.6824996455409048
3300,3450,10643,2,126,15,0,15,360.0,12,1.54,0.006666666666666667,68.52709956709955
3300,3450,10644,69,120,24,0,24,576.0,32,12.366666666666667,0.02666666666666667,36.783126684636024
3300,3450,10645,120,123,30,0,30,720.0,32,2.2466666666666666,0.0,113.34261127596434
3300,3450,10646,121,120,24,0,24,576.0,26,35.96666666666667,21.886666666666667,5.141165894346609
3300,3450,10681,68,2,9,0,9,216.0,7,1.3266666666666667,0.0,43.91522613065331
3300,3450,10682,2,121,11,0,11,264.0,13,29.173333333333332,23.76,2.324010511883004
3300,3450,10772,68,121,8,35,43,1032.0,43,0.14,0.1,5.022380952380953
3300,3450,10773,121,123,2,17,19,456.0,19,0.013333333333333334,0.0,40.3
3450,3600,10479,26,125,42,0,42,1008.0,42,3.006666666666667,0.0,87.57201773835912
3450,3600,10480,124,26,0,0,0,0.0,15,15.76,14.953333333333333,1.3622250423011844
3450,3600,10481,2,127,8,0,8,192.0,8,0.76,0.0,117.42710526315781
3450,3600,10482,32,120,0,0,0,0.0,20,114.28,106.44666666666667,0.8894691401236726
3450,3600,10483,119,124,4,0,4,96.0,6,0.9466666666666667,0.0,43.65830985915496
3450,3600,10484,31,24,18,0,18,432.0,28,43.513333333333335,29.98,4.261835452734805
3450,3600,10490,129,119,15,0,15,360.0,9,16.206666666666667,11.213333333333333,5.265577951460292
3450,3600,10491,26,129,48,0,48,1152.0,41,4.18,0.11333333333333333,59.54192982456143
3450,3600,10638,120,70,13,0,13,312.0,31,18.64666666666667,13.726666666666667,9.545548802288154
3450,3600,10639,70,2,4,0,4,96.0,4,46.78,44.7,0.6934786945988302
3450,3600,10643,2,126,1,0,1,24.0,1,0.14666666666666667,0.0,51.446363636363635
3450,3600,10644,69,120,48,0,48,1152.0,49,27.966666666666665,0.42,33.488693682955876
3450,3600,10645,120,123,35,0,35,840.0,32,2.64,0.0,111.2595707070706
3450,3600,10646,121,120,28,0,28,672.0,26,35.42666666666667,20.12,5.662933759879571
3450,3600,10681,68,2,9,0,9,216.0,11,1.2933333333333332,0.0,56.295721649484584
3450,3600,10682,2,121,10,0,10,240.0,8,31.653333333333332,27.906666666666666,1.422771693344565
3450,3600,10772,68,121,3,42,45,1080.0,45,0.02,0.0,20.986666666666668
3450,3600,10773,121,123,2,23,25,600.0,25,0.013333333333333334,0.0,36.7
3600,3750,10479,26,125,43,0,43,1032.0,47,3.2066666666666666,0.0,84.4778170478171
3600,3750,10480,124,26,25,0,25,600.0,7,14.12,9.553333333333333,4.5708309726156635
3600,3750,10481,2,127,2,0,2,48.0,2,0.18,0.0,116.21518518518516
3600,3750,10482,32,120,61,0,61,1464.0,18,92.87333333333333,66.91333333333333,3.9778443758524427
3600,3750,10483,119,124,9,0,9,216.0,10,1.4066666666666667,0.0,46.44056872037913
3600,3750,10484,31,24,15,0,15,360.0,15,46.233333333333334,34.36666666666667,2.9383518385003584
3600,3750,10490,129,119,15,0,15,360.0,14,8.733333333333333,5.16,10.264320610687019
3600,3750,10491,26,129,46,0,46,1104.0,47,6.46,0.0,39.70164086687303
3600,3750,10638,120,70,15,0,15,360.0,30,37.25333333333333,31.926666666666666,4.32024695776665
3600,3750,10639,70,2,5,0,5,120.0,2,46.22666666666667,44.3,0.7091130660513408
3600,3750,10643,2,126,2,0,2,48.0,2,0.24,0.0,65.13722222222222
3600,3750,10644,69,120,37,0,37,888.0,20,14.3,0.64,34.33621911421915
3600,3750,10645,120,123,39,0,39,936.0,43,3.14,0.0,109.53711252653937
3600,3750,10646,121,120,27,0,27,648.0,27,35.5,19.673333333333332,5.894892018779358
3600,3750,10681,68,2,9,0,9,216.0,7,1.1533333333333333,0.0,48.29329479768789
3600,3750,10682,2,121,12,0,12,288.0,12,30.08,24.30666666666667,2.563317819148938
3600,3750,10772,68,121,17,25,42,1008.0,42,0.48,0.4066666666666667,2.7870833333333334
3600,3750,10773,121,123,3,17,20,480.0,20,0.02,0.0,17.083333333333332
3750,3900,10479,26,125,38,0,38,912.0,34,2.493333333333333,0.0,90.23326203208552
3750,3900,10480,124,26,21,0,21,504.0,23,5.06,2.046666666666667,15.568801054018422
3750,3900,10481,2,127,7,0,7,168.0,7,0.6266666666666667,0.0,119.91851063829782
3750,3900,10482,32,120,60,0,60,1440.0,60,78.15333333333334,40.166666666666664,7.153563934146504
3750,3900,10483,119,124,14,0,14,336.0,11,2.12,0.0,41.83154088050315
3750,3900,10484,31,24,19,0,19,456.0,16,43.78,28.793333333333333,4.149148774173922
3750,3900,10490,129,119,17,0,17,408.0,27,15.993333333333334,9.493333333333334,9.977686536056714
3750,3900,10491,26,129,47,0,47,1128.0,52,7.066666666666666,0.0,38.876320754716964
3750,3900,10638,120,70,12,0,12,288.0,35,58.14,51.86,2.4454236899438198
3750,3900,10639,70,2,3,0,3,72.0,5,46.373333333333335,45.03333333333333,0.47787377803335407
3750,3900,10643,2,126,14,0,14,336.0,14,1.8733333333333333,0.0,57.48345195729535
3750,3900,10644,69,120,20,0,20,480.0,18,7.38,0.03333333333333333,37.40581752484193
3750,3900,10645,120,123,48,0,48,1152.0,48,3.5733333333333333,0.0,114.8393656716418
3750,3900,10646,121,120,27,0,27,648.0,27,35.54,19.48,5.976867379478522
3750,3900,10681,68,2,8,0,8,192.0,10,1.4933333333333334,0.0,46.87433035714274
3750,3900,10682,2,121,9,0,9,216.0,10,31.653333333333332,27.906666666666666,1.5285888795282243
3750,3900,10772,68,121,12,28,40,960.0,40,0.31333333333333335,0.24666666666666667,2.920425531914893
3750,3900,10773,121,123,1,17,18,432.0,18,0.006666666666666667,0.0,31.04
3900,4050,10479,26,125,36,0,36,864.0,35,2.22,0.0,97.09021021021023
3900,4050,10480,124,26,0,0,0,0.0,11,11.066666666666666,10.393333333333333,1.9488012048192758
3900,4050,10481,2,127,6,0,6,144.0,6,0.5133333333333333,0.0,125.36844155844162
3900,4050,10482,32,120,0,0,0,0.0,43,104.86,91.98,1.7808881683514513
3900,4050,10483,119,124,8,0,8,192.0,9,1.3933333333333333,0.0,44.0607655502392
3900,4050,10484,31,24,15,0,15,360.0,19,44.88,31.513333333333332,3.742390077243043
3900,4050,10490,129,119,17,0,17,408.0,17,22.3,14.873333333333333,5.239405082212252
3900,4050,10491,26,129,42,0,42,1008.0,34,4.366666666666666,0.25333333333333335,47.23473282442743
3900,4050,10638,120,70,31,0,31,744.0,30,73.14666666666666,60.413333333333334,2.392024243528983
3900,4050,10639,70,2,1,0,1,24.0,3,45.906666666666666,44.2,0.6238048213767073
3900,4050,10643,2,126,2,0,2,48.0,2,0.25333333333333335,0.0,61.1115789473684
3900,4050,10644,69,120,15,0,15,360.0,27,11.673333333333334,0.013333333333333334,37.41118789263288
3900,4050,10645,120,123,41,0,41,984.0,37,2.953333333333333,0.0,112.23128668171553
3900,4050,10646,121,120,23,0,23,552.0,23,36.17333333333333,22.866666666666667,4.715193512716572
3900,4050,10681,68,2,9,0,9,216.0,7,1.12,0.0,45.19803571428573
3900,4050,10682,2,121,9,0,9,216.0,10,31.573333333333334,26.906666666666666,1.8267166385135065
3900,4050,10772,68,121,10,25,35,840.0,36,0.21333333333333335,0.17333333333333334,4.150312499999999
3900,4050,10773,121,123,0,21,21,504.0,21,0.0,0.0,
4050,4200,10479,26,125,31,0,31,744.0,31,2.0733333333333333,0.0,90.43826366559487
4050,4200,10480,124,26,15,0,15,360.0,16,18.773333333333333,14.266666666666667,2.749051846590911
4050,4200,10481,2,127,2,0,2,48.0,3,0.18666666666666668,0.0,122.73535714285715
4050,4200,10482,32,120,30,0,30,720.0,10,108.11333333333333,88.72666666666667,2.068035394955923
4050,4200,10483,119,124,7,0,7,168.0,7,1.2666666666666666,0.0,41.4920526315789
4050,4200,10484,31,24,15,0,15,360.0,15,48.46666666666667,35.88666666666666,3.27849381017882
4050,4200,10490,129,119,16,0,16,384.0,11,16.42,10.92,5.683227771010953
4050,4200,10491,26,129,45,0,45,1080.0,52,5.673333333333333,0.0,47.86621621621622
4050,4200,10638,120,70,35,0,35,840.0,30,61.166666666666664,44.2,4.522851226158044
4050,4200,10639,70,2,5,0,5,120.0,3,46.446666666666665,44.693333333333335,0.5627529783263966
4050,4200,10643,2,126,8,0,8,192.0,8,0.94,0.0,66.35666666666671
4050,4200,10644,69,120,27,0,27,648.0,13,6.126666666666667,0.0,39.577845484222
4050,4200,10645,120,123,44,0,44,1056.0,44,3.2666666666666666,0.0,113.82204081632653
4050,4200,10646,121,120,21,0,21,504.0,19,35.806666666666665,22.793333333333333,4.497223980636757
4050,4200,10681,68,2,11,0,11,264.0,13,1.7866666666666666,0.0,45.47738805970141
4050,4200,10682,2,121,9,0,9,216.0,11,33.38666666666666,29.046666666666667,1.5129033546325865
4050,4200,10772,68,121,15,35,50,1200.0,49,0.5066666666666667,0.44,3.299342105263158
4050,4200,10773,121,123,4,21,25,600.0,25,0.02666666666666667,0.0,42.385000000000005
4200,4350,10479,26,125,43,0,43,1032.0,42,2.6666666666666665,0.0,101.31290000000003
4200,4350,10480,124,26,0,0,0,0.0,5,22.18,21.566666666666666,0.32461677186654636
4200,4350,10481,2,127,9,0,9,216.0,9,0.8266666666666667,0.0,124.47064516129036
4200,4350,10482,32,120,0,0,0,0.0,21,114.95333333333333,106.83333333333333,0.8203978426027931
4200,4350,10483,119,124,12,0,12,288.0,11,1.5333333333333334,0.0,53.06965217391307
4200,4350,10484,31,24,16,0,16,384.0,12,48.22666666666667,36.63333333333333,2.938970141000829
4200,4350,10490,129,119,15,0,15,360.0,16,17.246666666666666,11.5,6.620123695400077
4200,4350,10491,26,129,43,0,43,1032.0,37,2.7933333333333334,0.0,77.26897374701669
4200,4350,10638,120,70,21,0,21,504.0,30,63.66,54.946666666666665,2.470151848361083
4200,4350,10639,70,2,2,0,2,48.0,2,47.13333333333333,46.28666666666667,0.3059179632248948
4200,4350,10643,2,126,3,0,3,72.0,3,0.3466666666666667,0.0,66.76884615384616
4200,4350,10644,69,120,8,0,8,192.0,1,3.2133333333333334,0.08666666666666667,32.505228215767566
4200,4350,10645,120,123,46,0,46,1104.0,46,3.38,0.0,113.7422879684418
4200,4350,10646,121,120,23,0,23,552.0,26,34.473333333333336,20.206666666666667,5.064881067491772
4200,4350,10681,68,2,5,0,5,120.0,4,0.68,0.0,57.00647058823517
4200,4350,10682,2,121,10,0,10,240.0,11,33.22,27.686666666666667,1.8856813164760182
4200,4350,10772,68,121,8,26,34,816.0,34,0.2866666666666667,0.24666666666666667,2.5046511627906973
4200,4350,10773,121,123,2,24,26,624.0,26,0.013333333333333334,0.0,59.324999999999996
4350,4500,10479,26,125,37,0,37,888.0,37,2.3733333333333335,0.0,96.19452247191009
4350,4500,10480,124,26,25,0,25,600.0,12,17.946666666666665,11.946666666666667,4.317897473997017
4350,4500,10481,2,127,19,0,19,456.0,18,1.68,0.0,120.81738095238077
4350,4500,10482,32,120,60,0,60,1440.0,17,94.31333333333333,67.21333333333334,3.938891637803074
4350,4500,10483,119,124,20,0,20,480.0,21,2.7266666666666666,0.0,55.45596577017117
4350,4500,10484,31,24,15,0,15,360.0,18,45.67333333333333,32.86,3.455059115457601
4350,4500,10490,129,119,15,0,15,360.0,13,12.04,8.046666666666667,7.045049833887028
4350,4500,10491,26,129,43,0,43,1032.0,51,5.86,0.12,45.22015927189987
4350,4500,10638,120,70,21,0,21,504.0,23,73.58,63.61333333333334,2.0848065597535594
4350,4500,10639,70,2,2,0,2,48.0,2,46.38666666666666,45.266666666666666,0.4210879563092851
4350,4500,10643,2,126,3,0,3,72.0,5,0.4,0.0,62.14649999999999
4350,4500,10644,69,120,1,0,1,24.0,2,0.04,0.0,34.525000000000006
4350,4500,10645,120,123,28,0,28,672.0,34,2.3933333333333335,0.0,110.77760445682443
4350,4500,10646,121,120,26,0,26,624.0,24,34.63333333333333,19.626666666666665,5.803322425409071
4350,4500,10681,68,2,2,0,2,48.0,2,0.25333333333333335,0.0,42.9723684210526
4350,4500,10682,2,121,12,0,12,288.0,8,32.766666666666666,27.953333333333333,1.821269582909461
4350,4500,10772,68,121,10,22,32,768.0,32,0.3466666666666667,0.30666666666666664,1.2932692307692308
4350,4500,10773,121,123,5,14,19,456.0,19,0.03333333333333333,0.0,26.192
4500,4650,10479,26,125,28,0,28,672.0,31,1.96,0.0,95.29785714285711
4500,4650,10480,124,26,19,0,19,456.0,20,8.726666666666667,5.213333333333333,8.174507257448436
4500,4650,10481,2,127,6,0,6,144.0,7,0.64,0.0,117.26854166666664
4500,4650,10482,32,120,61,0,61,1464.0,46,77.46666666666667,39.08,7.106520654044766
4500,4650,10483,119,124,15,0,15,360.0,14,2.2466666666666666,0.0,45.36029673590499
4500,4650,10484,31,24,15,0,15,360.0,18,49.18666666666667,36.79333333333334,3.1037422065600544
4500,4650,10490,129,119,15,0,15,360.0,24,22.033333333333335,14.426666666666666,6.65337367624811
4500,4650,10491,26,129,54,0,54,1296.0,53,9.42,0.66,31.31460721868364
4500,4650,10638,120,70,20,0,20,480.0,25,76.98666666666666,69.02,1.7193721856598525
4500,4650,10639,70,2,2,0,2,48.0,1,45.906666666666666,44.846666666666664,0.39620243973279023
4500,4650,10643,2,126,9,0,9,216.0,7,0.94,0.0,71.25560283687948
4500,4650,10644,69,120,3,0,3,72.0,1,1.26,0.0,41.05465608465605
4500,4650,10645,120,123,61,0,61,1464.0,56,5.5,0.0,89.17103030303039
4500,4650,10646,121,120,25,0,25,600.0,27,34.42,19.34,5.665851249273707
4500,4650,10681,68,2,12,0,12,288.0,13,1.7733333333333334,0.0,51.228345864661534
4500,4650,10682,2,121,12,0,12,288.0,9,29.94,24.846666666666668,1.9786439545758248
4500,4650,10772,68,121,12,33,45,1080.0,46,0.17333333333333334,0.10666666666666667,6.693461538461539
4500,4650,10773,121,123,2,21,23,552.0,23,0.013333333333333334,0.006666666666666667,19.895
4650,4800,10479,26,125,38,0,38,912.0,39,2.526666666666667,0.0,92.40440633245389
4650,4800,10480,124,26,0,0,0,0.0,10,17.19333333333333,16.4,0.9931368747576582
4650,4800,10481,2,127,30,0,30,720.0,30,2.7666666666666666,0.0,117.12144578313243
4650,4800,10482,32,120,0,0,0,0.0,21,72.45333333333333,65.02666666666667,1.9913351122561693
4650,4800,10483,119,124,23,0,23,552.0,25,3.0733333333333333,0.006666666666666667,58.75488069414324
4650,4800,10484,31,24,16,0,16,384.0,16,49.95333333333333,36.89333333333333,3.1953703456559435
4650,4800,10490,129,119,15,0,15,360.0,8,20.92,15.466666666666667,3.676140854047152
4650,4800,10491,26,129,46,0,46,1104.0,39,3.6066666666666665,0.0,67.06818853974126
4650,4800,10638,120,70,19,0,19,456.0,11,80.79333333333334,73.57333333333334,1.3940234342767508
4650,4800,10639,70,2,3,0,3,72.0,4,45.593333333333334,44.74666666666667,0.5958356484866232
4650,4800,10643,2,126,3,0,3,72.0,3,0.32666666666666666,0.0,69.34938775510204
4650,4800,10644,69,120,0,0,0,0.0,3,0.08,0.0,37.04083333333333
4650,4800,10645,120,123,44,0,44,1056.0,43,3.3933333333333335,0.0,108.6135952848723
4650,4800,10646,121,120,21,0,21,504.0,23,36.38666666666666,24.6,4.301447416636129
4650,4800,10681,68,2,6,0,6,144.0,6,0.8066666666666666,0.0,48.45049586776861
4650,4800,10682,2,121,9,0,9,216.0,11,30.04,25.126666666666665,1.708677319130051
4650,4800,10772,68,121,17,25,42,1008.0,41,0.23333333333333334,0.15333333333333332,5.347999999999999
4650,4800,10773,121,123,2,19,21,504.0,21,0.013333333333333334,0.0,34.855
4800,4950,10479,26,125,47,0,47,1128.0,46,3.5533333333333332,0.0,83.33681050656664
4800,4950,10480,124,26,15,0,15,360.0,13,21.973333333333333,17.19333333333333,2.461353155339803
4800,4950,10481,2,127,20,0,20,480.0,22,1.9466666666666668,0.0,115.76267123287685
4800,4950,10482,32,120,30,0,30,720.0,17,80.36,65.01333333333334,2.630146839223512
4800,4950,10483,119,124,25,0,25,600.0,26,4.493333333333333,0.14666666666666667,40.51093471810091
4800,4950,10484,31,24,17,0,17,408.0,13,48.96666666666667,34.74,3.484785568413895
4800,4950,10490,129,119,15,0,15,360.0,14,14.633333333333333,9.66,6.620273348519366
4800,4950,10491,26,129,42,0,42,1008.0,48,5.6866666666666665,0.0,43.46767878077377
4800,4950,10638,120,70,7,0,7,168.0,24,83.14666666666666,76.62,1.1003383579217505
4800,4950,10639,70,2,0,0,0,0.0,1,46.78,45.94,0.367705572181845
4800,4950,10643,2,126,0,0,0,0.0,0,0.0,0.0,
4800,4950,10644,69,120,12,0,12,288.0,9,5.613333333333333,0.0,37.08400237529688
4800,4950,10645,120,123,21,0,21,504.0,22,1.52,0.0,118.19789473684213
4800,4950,10646,121,120,24,0,24,576.0,24,35.24,20.213333333333335,5.519827847143402
4800,4950,10681,68,2,8,0,8,192.0,10,1.1333333333333333,0.0,54.78529411764701
4800,4950,10682,2,121,9,0,9,216.0,8,30.76,26.726666666666667,1.5649523190290366
4800,4950,10772,68,121,13,16,29,696.0,29,0.36,0.29333333333333333,2.1725925925925926
4800,4950,10773,121,123,0,11,11,264.0,11,0.0,0.0,
4950,5100,10479,26,125,33,0,33,792.0,31,2.1466666666666665,0.0,90.04229813664595
4950,5100,10480,124,26,20,0,20,480.0,17,17.62,12.313333333333333,3.946189935679147
4950,5100,10481,2,127,12,0,12,288.0,9,0.9733333333333334,0.0,118.0317808219178
4950,5100,10482,32,120,31,0,31,744.0,18,64.58,45.906666666666666,3.9958356560339037
4950,5100,10483,119,124,18,0,18,432.0,17,2.493333333333333,0.0,49.677245989304836
4950,5100,10484,31,24,31,0,31,744.0,18,40.49333333333333,23.35333333333333,5.9918192295028225
4950,5100,10490,129,119,15,0,15,360.0,17,17.69333333333333,11.993333333333334,6.697761868877161
4950,5100,10491,26,129,49,0,49,1176.0,51,6.973333333333334,0.02,40.28454110898662
4950,5100,10638,120,70,18,0,18,432.0,20,80.76666666666667,71.23333333333333,1.7325390012381383
4950,5100,10639,70,2,5,0,5,120.0,4,45.986666666666665,44.2,0.6623499565091326
4950,5100,10643,2,126,4,0,4,96.0,6,0.7266666666666667,0.0,60.60467889908259
4950,5100,10644,69,120,0,0,0,0.0,5,0.19333333333333333,0.0,40.96793103448276
4950,5100,10645,120,123,49,0,49,1176.0,50,3.7733333333333334,0.0,109.56530035335682
4950,5100,10646,121,120,23,0,23,552.0,20,37.4,24.26,4.555060606060619
4950,5100,10681,68,2,11,0,11,264.0,7,1.2866666666666666,0.013333333333333334,53.64911917098433
4950,5100,10682,2,121,10,0,10,240.0,11,29.746666666666666,24.913333333333334,2.166398476019723
4950,5100,10772,68,121,14,29,43,1032.0,44,0.29333333333333333,0.22,2.9609090909090905
4950,5100,10773,121,123,5,11,16,384.0,16,0.03333333333333333,0.0,37.068000000000005
5100,5250,10479,26,125,38,0,38,912.0,40,2.7733333333333334,0.0,89.07264423076934
5100,5250,10480,124,26,0,0,0,0.0,8,22.546666666666667,21.613333333333333,0.579506209343584
5100,5250,10481,2,127,7,0,7,168.0,8,0.68,0.0,115.6910784313726
5100,5250,10482,32,120,0,0,0,0.0,21,69.24666666666667,64.82,1.5018503899104638
5100,5250,10483,119,124,8,0,8,192.0,8,1.3266666666666667,0.0,43.79819095477382
5100,5250,10484,31,24,15,0,15,360.0,22,38.53333333333333,25.426666666666666,4.675226643598617
