physical_link,inside,ttt_veh_h,slow_veh_h
10721,False,0.3249999999999994,0
10722,False,0.34277777777777624,0
10723,False,0.20388888888888357,0
10724,False,0.26472222222221714,0
10725,False,0.10277777777777664,0
10726,False,0.1940277777777742,0.0011111111111111111
10727,False,0.1858333333333284,0
10728,False,0.2899999999999949,0
10729,False,0.2861111111111076,0
10730,False,0.19666666666666477,0
10731,False,0.10805555555555488,0
10732,False,0.40583333333333516,0
10733,False,0.36777777777777504,0
10734,False,0.12888888888888642,0
10735,False,0.06277777777777802,0
10736,False,0.12333333333333223,0
10737,False,0.15597222222221885,0.0002777777777777778
10738,False,0.27972222222221815,0
10739,False,0.1369444444444422,0
10740,False,0.2649999999999971,0
10741,False,0.3550000000000024,0
10742,False,0.3458333333333303,0.006944444444444445
10743,False,0.49305555555555275,0
10744,False,0.2841666666666653,0
10745,False,0.2555555555555496,0.006388888888888889
10746,False,0.2922222222222197,0
10747,False,0.09888888888888756,0
10748,False,0.25111111111110623,0
10749,False,0.4969444444444443,0
10750,False,0.36527777777777376,0
10751,False,0.20472222222221703,0
10752,False,0.4922222222222276,0
10753,False,0.4097222222222182,0.0002777777777777778
10754,False,0.23527777777777104,0
10755,False,0.060555555555555696,0
10756,False,0.04416666666666678,0
10757,False,0.020277777777777763,0
10758,False,0.9202777777777645,0
10759,False,0.4516666666666761,0
10760,False,0.6825000000000019,0.0022222222222222222
10761,False,0.4452777777777788,0
10762,False,0.23944444444443733,0
10763,False,0.3374999999999983,0
10764,False,0.43749999999999944,0
10765,False,0.42805555555555336,0
10766,False,0.234999999999993,0
10767,False,0.34111111111111064,0
10768,False,0.16444444444444106,0
10769,False,0.24388888888888577,0
10770,False,0.20416666666666322,0
10771,True,0.19499999999999498,0.0011111111111111111
10772,True,0.23791666666665962,0.16624999999999657
10773,False,0.023333333333333338,0.0002777777777777778
10774,True,0.023611111111111117,0
10775,False,0.025555555555555574,0
10776,True,0.03250000000000006,0
10777,True,0.0211111111111111,0
10778,True,0.013888888888888853,0
108,False,20.451666666666217,7.855694444443796
109,False,7.562361111110805,0
112,False,2.1341666666668346,1.0694444444445008
113,False,6.190694444443913,0.48083333333332995
114,False,0.8627777777778054,0
115,False,9.205694444444198,0.0025
116,False,0.9669444444444857,0.008333333333333331
117,False,38.634027777776915,27.792638888888327
118,True,5.181527777777744,3.2745833333333993
119,True,12.73749999999917,0.019722222222222217
12,False,0.27833333333333005,0
120,True,354.2881944444428,3.4915277777778098
121,True,62.14124999999964,42.117638888888614
1210006903,True,12.329583333333044,0.03666666666666666
1210008202,True,0.8363888888889348,0.29111111111111015
1210008203,True,2.431944444444582,1.623611111111161
1210008303,True,6.9343055555553095,5.620416666666576
1210008401,True,16.70624999999986,11.362916666666663
1210008402,True,4.179166666666857,0
1210008501,True,8.643055555555227,6.055555555555431
1210008603,True,3.9938888888891517,2.9591666666667455
1210008703,True,2.561388888889135,2.2511111111113005
1210009402,True,3.051944444444643,2.8425000000001543
1210009403,True,2.106111111111207,0.6319444444444537
1210009502,True,0.4033333333333377,0.12527777777777632
1210009503,True,5.620555555555418,4.352361111111122
1210009600,True,1.6165277777779092,1.226666666666718
1210009700,True,1.6597222222223555,1.03916666666671
1210012001,True,0.8013888888889399,0.6955555555555984
