sim_sec,connector,lane,count,stopped_below5,mean_speed_kph,minimum_stopped_front_position_m,maximum_stopped_front_position_m
3231.0,10639,1,45,38,1.8222222222222222,1.74,319.42
3231.0,10682,1,26,17,4.352692307692307,4.99,226.14
3232.0,10639,1,45,38,2.0533333333333337,1.74,319.88
3232.0,10682,1,27,21,4.006296296296297,5.29,226.28
3233.0,10639,1,44,37,2.088409090909091,1.74,315.81
3233.0,10682,1,27,19,3.9981481481481485,0.57,226.34
3234.0,10639,1,44,36,2.159772727272727,1.74,315.81
3234.0,10682,1,27,21,3.1685185185185185,0.57,226.34
3235.0,10639,1,44,39,1.8006818181818183,1.74,315.81
3235.0,10682,1,27,18,3.9718518518518517,9.99,226.34
3236.0,10639,1,44,38,1.7736363636363637,1.74,315.81
3236.0,10682,1,27,21,3.077037037037037,2.98,226.34
3237.0,10639,1,44,38,1.7186363636363637,2.21,315.81
3237.0,10682,1,26,19,3.8546153846153848,3.23,214.73
3238.0,10639,1,44,33,2.5827272727272725,2.34,315.81
3238.0,10682,1,26,21,3.527307692307692,3.39,214.73
3239.0,10639,1,44,34,2.2193181818181817,2.49,315.81
3239.0,10682,1,26,19,3.868846153846154,3.44,209.45
3240.0,10639,1,44,37,1.770681818181818,2.52,315.81
3240.0,10682,1,26,21,3.108461538461538,3.44,216.2
3241.0,10639,1,44,38,2.2125,2.52,309.69
3241.0,10682,1,26,17,4.510384615384615,3.44,216.46
3242.0,10639,1,44,38,2.319090909090909,2.52,309.69
3242.0,10682,1,26,20,3.719615384615385,3.44,216.99
3243.0,10639,1,43,36,2.0732558139534887,2.52,309.82
3243.0,10682,1,26,17,3.6757692307692307,3.44,211.18
3244.0,10639,1,43,36,2.064186046511628,2.79,310.07
3244.0,10682,1,26,20,3.458076923076923,3.44,218.35
3245.0,10639,1,43,33,2.317674418604651,21.02,303.58
3245.0,10682,1,26,17,4.036923076923077,3.44,218.98
3246.0,10639,1,43,36,2.622093023255814,21.06,303.85
3246.0,10682,1,26,17,4.313846153846153,3.44,219.58
3247.0,10639,1,43,36,2.1560465116279066,15.93,316.19
3247.0,10682,1,26,17,3.996923076923077,15.21,219.58
3248.0,10639,1,43,37,2.13953488372093,9.43,316.19
3248.0,10682,1,26,18,4.256538461538462,15.66,219.58
3249.0,10639,1,44,37,1.9470454545454545,10.3,316.19
3249.0,10682,1,26,19,3.816923076923077,8.42,219.58
3250.0,10639,1,44,37,2.2461363636363636,4.03,316.19
3250.0,10682,1,27,20,4.20074074074074,8.86,219.58
3251.0,10639,1,44,35,2.5370454545454546,4.68,316.19
3251.0,10682,1,27,19,3.742962962962963,2.37,219.58
3252.0,10639,1,44,38,1.8377272727272727,4.9,316.19
3252.0,10682,1,27,22,2.8425925925925926,2.81,219.58
3253.0,10639,1,44,38,1.7993181818181818,4.91,316.19
3253.0,10682,1,27,20,3.149259259259259,2.95,219.58
3254.0,10639,1,44,39,1.8429545454545455,4.91,316.19
3254.0,10682,1,27,22,3.592962962962963,2.95,219.58
3255.0,10639,1,44,36,1.9984090909090908,5.05,316.32
3255.0,10682,1,27,20,3.478148148148148,2.95,219.58
3256.0,10639,1,44,36,2.496590909090909,5.78,309.87
3256.0,10682,1,27,20,4.142592592592592,2.95,214.3
3257.0,10639,1,43,36,2.0093023255813955,6.06,310.01
3257.0,10682,1,27,19,4.026666666666666,2.95,214.3
3258.0,10639,1,43,34,2.3286046511627907,6.26,304.36
3258.0,10682,1,27,20,3.96962962962963,2.95,226.42
3259.0,10639,1,43,35,2.058372093023256,6.31,313.69
3259.0,10682,1,27,19,4.004444444444444,25.4,226.42
3260.0,10639,1,43,36,2.499767441860465,6.31,313.97
3260.0,10682,1,27,20,3.9525925925925924,25.44,226.42
3261.0,10639,1,43,36,2.2627906976744185,6.31,314.02
3261.0,10682,1,27,20,4.0525925925925925,19.02,226.42
3262.0,10639,1,43,34,2.2104651162790696,6.31,314.35
3262.0,10682,1,27,22,3.0862962962962963,14.53,226.42
3263.0,10639,1,43,35,2.3683720930232557,6.43,315.0
3263.0,10682,1,27,21,3.1822222222222223,14.53,226.42
3264.0,10639,1,44,30,2.8575,0.62,315.03
3264.0,10682,1,27,22,3.0566666666666666,14.53,226.42
3265.0,10639,1,44,36,2.046590909090909,1.56,315.03
3265.0,10682,1,27,21,3.4918518518518518,14.53,226.42
3266.0,10639,1,44,34,2.5613636363636365,9.73,315.03
3266.0,10682,1,28,21,3.895,14.53,226.42
3267.0,10639,1,44,39,1.776590909090909,3.82,315.03
3267.0,10682,1,28,21,3.6025,77.17,226.42
3268.0,10639,1,44,34,2.0793181818181816,3.83,315.03
3268.0,10682,1,27,22,3.4318518518518517,65.26,221.14
3269.0,10639,1,44,39,1.7104545454545457,3.96,315.03
3269.0,10682,1,28,21,3.8482142857142856,65.87,221.14
3270.0,10639,1,44,36,2.1106818181818183,12.12,315.03
3270.0,10682,1,28,21,4.167142857142857,59.7,215.41
3271.0,10639,1,44,40,1.5365909090909091,12.2,315.03
3271.0,10682,1,28,21,4.123214285714286,60.29,215.41
3272.0,10639,1,44,38,1.6575000000000002,6.69,315.03
3272.0,10682,1,27,21,3.814074074074074,52.81,209.32
3273.0,10639,1,44,34,2.4804545454545455,6.69,315.03
3273.0,10682,1,28,21,3.463214285714286,53.46,209.32
3274.0,10639,1,44,34,1.969090909090909,6.81,315.03
3274.0,10682,1,28,21,3.282857142857143,46.94,203.1
3275.0,10639,1,44,36,2.0675,7.32,315.03
3275.0,10682,1,28,21,2.847857142857143,40.89,224.39
3276.0,10639,1,44,37,1.6806818181818182,8.18,315.03
3276.0,10682,1,28,23,2.5453571428571427,34.55,224.79
3277.0,10639,1,44,35,1.9259090909090908,8.7,315.03
3277.0,10682,1,28,23,2.1157142857142857,35.41,225.01
3278.0,10639,1,44,38,1.63,8.72,315.03
3278.0,10682,1,29,23,2.9468965517241377,35.67,225.07
3279.0,10639,1,44,35,2.265,14.97,315.03
3279.0,10682,1,29,23,2.4924137931034482,35.7,225.07
3280.0,10639,1,44,37,1.7177272727272728,10.24,315.03
3280.0,10682,1,29,25,1.9244827586206894,29.46,225.07
3281.0,10639,1,44,38,1.823409090909091,10.81,315.03
3281.0,10682,1,29,24,2.02,17.6,219.07
3282.0,10639,1,44,34,2.108636363636364,26.31,315.03
3282.0,10682,1,28,25,1.649642857142857,18.09,219.07
3283.0,10639,1,44,39,1.4090909090909092,13.83,315.03
3283.0,10682,1,28,24,1.8592857142857144,18.22,212.89
3284.0,10639,1,44,36,1.973181818181818,14.66,315.03
3284.0,10682,1,29,23,2.3296551724137933,18.22,212.89
3285.0,10639,1,45,44,0.8340000000000001,15.05,315.03
3285.0,10682,1,29,23,2.3406896551724135,18.22,221.79
3286.0,10639,1,45,38,2.2644444444444445,15.2,315.03
3286.0,10682,1,29,24,1.8358620689655174,18.22,221.79
3287.0,10639,1,45,40,1.4653333333333334,4.18,315.03
3287.0,10682,1,30,25,2.3943333333333334,12.86,221.79
3288.0,10639,1,45,39,1.6604444444444444,4.18,315.03
3288.0,10682,1,30,25,1.8820000000000001,13.18,221.79
3289.0,10639,1,45,40,1.2748888888888887,4.3,315.03
3289.0,10682,1,30,26,1.7353333333333334,7.12,221.79
3290.0,10639,1,45,42,1.4053333333333333,19.78,315.03
3290.0,10682,1,30,25,1.8396666666666666,7.45,221.79
3291.0,10639,1,45,41,1.3611111111111112,20.66,315.03
3291.0,10682,1,31,26,1.9380645161290322,0.74,216.14
3292.0,10639,1,46,41,1.5528260869565218,8.45,315.03
3292.0,10682,1,31,26,1.812258064516129,0.9,225.4
3293.0,10639,1,46,43,1.2560869565217392,2.6,315.03
3293.0,10682,1,31,26,1.866774193548387,1.0,226.19
3294.0,10639,1,46,44,1.213913043478261,3.15,315.03
3294.0,10682,1,31,26,1.7929032258064515,1.0,226.43
3295.0,10639,1,46,43,1.0215217391304348,3.16,315.03
3295.0,10682,1,31,26,1.7729032258064517,1.0,226.48
3296.0,10639,1,46,44,1.3510869565217392,3.29,315.03
3296.0,10682,1,31,26,1.7725806451612904,1.0,226.48
3297.0,10639,1,46,44,1.0208695652173914,12.56,315.03
3297.0,10682,1,30,25,1.667,1.0,220.28
3298.0,10639,1,46,44,1.0228260869565218,6.71,315.03
3298.0,10682,1,30,25,1.7983333333333333,1.0,220.28
3299.0,10639,1,46,43,1.0441304347826088,7.58,315.03
3299.0,10682,1,30,24,2.1326666666666667,1.0,213.64
3300.0,10639,1,46,44,0.976304347826087,8.29,315.03
3300.0,10682,1,30,25,1.8056666666666668,1.62,221.75
3301.0,10639,1,46,43,0.8619565217391304,8.48,315.03
3301.0,10682,1,30,23,2.1933333333333334,1.92,207.45
3302.0,10639,1,46,43,0.7776086956521739,8.63,315.03
3302.0,10682,1,29,23,1.9748275862068967,2.12,207.45
3303.0,10639,1,47,45,0.8278723404255318,1.33,315.03
3303.0,10682,1,29,22,2.567241379310345,2.18,201.79
3304.0,10639,1,47,43,0.94,2.69,315.03
3304.0,10682,1,29,23,1.8413793103448275,2.18,220.8
3305.0,10639,1,47,44,0.8806382978723405,2.82,315.03
3305.0,10682,1,29,21,2.822758620689655,13.45,196.56
3306.0,10639,1,47,44,0.7619148936170214,2.82,315.03
3306.0,10682,1,28,22,2.1717857142857144,13.86,196.56
3307.0,10639,1,47,44,0.9159574468085105,2.82,315.03
3307.0,10682,1,28,21,3.1335714285714285,6.93,190.77
3308.0,10639,1,47,46,0.5757446808510638,2.82,315.03
3308.0,10682,1,29,24,1.9096551724137931,0.88,223.11
3309.0,10639,1,47,42,1.054255319148936,10.6,315.03
3309.0,10682,1,29,22,2.785172413793103,0.9,223.14
3310.0,10639,1,47,45,0.6846808510638298,4.15,315.04
3310.0,10682,1,29,24,1.863448275862069,0.9,223.14
3311.0,10639,1,47,42,0.922340425531915,4.15,315.13
3311.0,10682,1,29,22,2.773103448275862,0.9,223.14
3312.0,10639,1,47,43,0.8719148936170212,4.74,315.52
3312.0,10682,1,29,23,2.1924137931034484,0.9,223.14
3313.0,10639,1,47,45,0.5697872340425533,13.62,316.25
3313.0,10682,1,29,21,2.7896551724137932,0.9,217.41
3314.0,10639,1,47,46,0.5595744680851064,7.1,317.13
3314.0,10682,1,28,22,2.1246428571428573,0.9,217.67
3315.0,10639,1,48,44,1.0452083333333333,0.54,310.71
3315.0,10682,1,28,20,3.3064285714285715,0.9,212.66
3316.0,10639,1,47,44,0.7759574468085106,1.12,311.58
3316.0,10682,1,28,21,2.5321428571428575,0.9,212.66
3317.0,10639,1,47,45,0.8785106382978723,1.41,305.2
3317.0,10682,1,28,19,3.6689285714285718,0.9,206.85
3318.0,10639,1,47,43,1.0674468085106383,2.06,306.07
3318.0,10682,1,28,21,2.847857142857143,0.9,225.73
3319.0,10639,1,47,44,1.0474468085106383,2.79,319.55
3319.0,10682,1,28,19,3.442142857142857,0.9,225.73
3320.0,10639,1,47,42,0.9317021276595745,3.1,319.78
3320.0,10682,1,28,18,3.6614285714285715,0.9,200.64
3321.0,10639,1,47,44,0.9131914893617021,3.2,319.98
3321.0,10682,1,27,18,3.56,0.9,221.26
3322.0,10639,1,46,42,1.0180434782608696,3.24,314.3
3322.0,10682,1,27,19,2.968518518518519,0.9,221.26
3323.0,10639,1,46,42,1.166086956521739,3.24,314.59
3323.0,10682,1,27,18,3.6244444444444444,0.9,221.26
3324.0,10639,1,46,41,1.433695652173913,3.24,314.89
3324.0,10682,1,27,19,3.0407407407407407,12.73,221.26
3325.0,10639,1,46,44,0.8802173913043478,3.24,314.89
3325.0,10682,1,27,18,3.7711111111111113,13.19,221.26
3326.0,10639,1,46,41,1.2921739130434782,3.24,314.89
3326.0,10682,1,27,21,2.576666666666666,6.06,221.26
3327.0,10639,1,46,42,0.9456521739130435,3.67,314.89
3327.0,10682,1,28,23,2.8542857142857145,0.39,221.26
3328.0,10639,1,46,40,1.3565217391304347,4.53,314.89
3328.0,10682,1,28,23,2.129642857142857,0.78,221.26
3329.0,10639,1,46,43,0.8432608695652174,20.81,314.89
3329.0,10682,1,28,22,3.1774999999999998,0.94,221.26
3330.0,10639,1,46,41,1.434782608695652,15.27,314.89
3330.0,10682,1,28,23,2.4221428571428576,0.94,221.26
3331.0,10639,1,46,43,0.8902173913043477,8.5,314.89
3331.0,10682,1,28,21,3.263214285714286,0.94,221.26
3332.0,10639,1,46,43,1.0067391304347826,8.96,314.89
3332.0,10682,1,28,22,2.4960714285714287,0.94,221.26
3333.0,10639,1,46,44,0.8119565217391305,9.04,314.89
3333.0,10682,1,28,20,3.680357142857143,0.94,221.26
3334.0,10639,1,46,45,0.7121739130434782,9.04,314.89
3334.0,10682,1,28,21,2.5867857142857145,0.94,221.26
3335.0,10639,1,46,44,0.5943478260869565,9.04,314.89
3335.0,10682,1,28,20,3.019642857142857,0.94,221.26
3336.0,10639,1,46,44,0.7308695652173912,9.04,314.89
3336.0,10682,1,28,20,3.1010714285714287,0.94,215.47
3337.0,10639,1,46,43,0.8899999999999999,9.22,314.89
3337.0,10682,1,28,20,3.9714285714285715,0.94,224.87
3338.0,10639,1,46,44,0.5993478260869566,9.8,314.89
3338.0,10682,1,28,21,3.054642857142857,22.02,225.94
3339.0,10639,1,46,42,0.9400000000000001,10.61,314.89
3339.0,10682,1,28,20,3.6532142857142857,14.96,226.0
3340.0,10639,1,46,43,0.6189130434782608,10.69,314.89
3340.0,10682,1,28,22,2.709285714285714,15.29,226.0
3341.0,10639,1,46,45,0.6456521739130435,10.69,314.89
3341.0,10682,1,29,21,3.317241379310345,9.3,226.0
3342.0,10639,1,46,44,0.5743478260869566,11.19,314.89
3342.0,10682,1,29,23,2.913103448275862,9.65,226.0
3343.0,10639,1,46,45,0.5308695652173914,11.78,314.89
3343.0,10682,1,29,22,3.0589655172413797,3.93,226.0
3344.0,10639,1,46,44,0.4969565217391304,12.13,314.89
3344.0,10682,1,28,24,1.979642857142857,4.21,221.48
3345.0,10639,1,46,45,0.4967391304347826,12.27,314.89
3345.0,10682,1,28,21,2.5667857142857144,4.21,221.48
3346.0,10639,1,46,45,0.5882608695652174,12.27,314.89
3346.0,10682,1,28,23,2.1525000000000003,4.21,221.48
3347.0,10639,1,47,46,0.47957446808510634,0.06,314.89
3347.0,10682,1,28,21,2.9549999999999996,4.21,222.01
3348.0,10639,1,47,47,0.6065957446808511,0.43,314.89
3348.0,10682,1,28,23,2.587857142857143,4.21,223.08
3349.0,10639,1,47,46,0.5476595744680851,0.63,314.89
3349.0,10682,1,28,20,3.047857142857143,13.43,215.78
3350.0,10639,1,47,47,0.5529787234042552,0.63,314.89
3350.0,10682,1,28,24,2.761071428571429,7.4,225.32
3351.0,10639,1,47,46,0.7042553191489362,0.63,314.89
3351.0,10682,1,27,20,2.916296296296296,8.01,209.84
3352.0,10639,1,47,47,0.5251063829787234,0.63,314.89
3352.0,10682,1,28,23,2.937142857142857,1.52,210.9
3353.0,10639,1,47,46,0.6723404255319149,0.63,314.89
3353.0,10682,1,28,21,2.7325000000000004,1.91,220.82
3354.0,10639,1,47,47,0.5917021276595745,0.63,314.89
3354.0,10682,1,28,23,2.812857142857143,2.06,221.1
3355.0,10639,1,47,46,0.6427659574468085,0.63,314.89
3355.0,10682,1,28,21,2.726785714285714,2.07,221.22
3356.0,10639,1,47,46,0.6295744680851064,0.63,314.89
3356.0,10682,1,28,23,2.5324999999999998,2.07,221.22
3357.0,10639,1,47,46,0.4951063829787234,0.63,314.89
3357.0,10682,1,28,21,2.7839285714285715,2.07,221.22
3358.0,10639,1,47,46,0.69,0.63,314.89
3358.0,10682,1,28,22,2.862142857142857,2.07,221.22
3359.0,10639,1,47,46,0.4476595744680851,0.63,314.89
3359.0,10682,1,28,21,2.919642857142857,22.64,221.22
3360.0,10639,1,47,46,0.5742553191489361,0.63,314.89
3360.0,10682,1,28,23,2.8275,16.83,221.22
3361.0,10639,1,47,46,0.43957446808510636,0.63,314.89
3361.0,10682,1,28,22,2.5782142857142856,17.19,221.22
3362.0,10639,1,47,46,0.4806382978723404,0.63,314.89
3362.0,10682,1,29,24,2.5544827586206895,10.67,221.29
3363.0,10639,1,47,46,0.5342553191489362,0.63,314.89
3363.0,10682,1,29,22,2.8824137931034484,11.03,215.73
3364.0,10639,1,47,47,0.4104255319148936,0.63,314.89
3364.0,10682,1,28,24,2.1425,4.93,215.81
3365.0,10639,1,47,46,0.5770212765957446,0.63,314.89
3365.0,10682,1,28,22,2.582142857142857,5.25,209.38
3366.0,10639,1,47,47,0.5797872340425532,0.63,314.89
3366.0,10682,1,28,23,2.7060714285714282,5.32,209.45
3367.0,10639,1,47,46,0.4151063829787234,0.63,314.89
3367.0,10682,1,28,23,2.63,5.32,221.9
3368.0,10639,1,47,45,0.7912765957446808,0.63,314.89
3368.0,10682,1,28,23,2.7842857142857143,5.32,222.57
3369.0,10639,1,47,47,0.3823404255319149,0.63,314.89
3369.0,10682,1,28,22,2.512857142857143,5.32,222.79
3370.0,10639,1,47,46,0.6506382978723404,0.63,314.89
3370.0,10682,1,28,21,3.369285714285714,5.32,216.41
3371.0,10639,1,47,45,0.688936170212766,0.63,314.89
3371.0,10682,1,29,20,3.636896551724138,43.85,226.05
3372.0,10639,1,47,46,0.5453191489361703,0.63,314.89
3372.0,10682,1,28,22,2.8628571428571425,1.72,211.85
3373.0,10639,1,47,45,0.5946808510638297,0.63,314.89
3373.0,10682,1,28,21,2.876785714285714,38.42,219.97
3374.0,10639,1,47,47,0.5800000000000001,0.63,314.89
3374.0,10682,1,28,22,3.1589285714285715,31.42,220.39
3375.0,10639,1,47,45,0.5227659574468085,0.63,314.89
3375.0,10682,1,28,22,2.8464285714285715,32.25,220.52
3376.0,10639,1,47,47,0.3585106382978724,0.63,314.89
3376.0,10682,1,28,24,2.4253571428571425,25.62,220.52
3377.0,10639,1,47,44,0.7023404255319149,0.63,314.89
3377.0,10682,1,29,23,2.773103448275862,26.45,220.89
