sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,1400.000000,1000.000000,10.000000,10.000000,120.000000,5,0,1,0,4,0,55.123474,55.611930,0
15,1400.000000,1000.000000,10.000000,10.000000,120.000000,51,0,8,0,43,0,57.502691,82.804597,0
30,1400.000000,1000.000000,10.000000,10.000000,120.000000,95,0,15,0,79,1,60.970735,108.717567,0
45,1400.000000,1000.000000,10.000000,10.000000,120.000000,136,9,17,2,101,7,49.892625,110.421342,18
60,1400.000000,1000.000000,10.000000,10.000000,120.000000,175,21,22,4,121,7,44.005395,115.165616,46
75,1400.000000,1000.000000,10.000000,10.000000,120.000000,220,40,27,0,134,19,51.767230,110.130687,17
90,1400.000000,1000.000000,10.000000,10.000000,120.000000,266,79,27,3,144,13,51.820451,116.191874,38
105,1400.000000,1000.000000,10.000000,10.000000,120.000000,309,95,29,6,169,10,46.089672,107.855293,68
120,1400.000000,1000.000000,10.000000,10.000000,120.000000,355,99,32,8,201,15,37.747215,113.997812,121
135,1400.000000,1000.000000,10.000000,10.000000,120.000000,403,97,31,7,215,53,43.461833,107.655767,57
150,1400.000000,1000.000000,10.000000,10.000000,120.000000,449,145,33,13,217,41,47.589070,111.279636,66
165,1400.000000,1000.000000,10.000000,10.000000,120.000000,483,186,34,12,209,42,44.506026,114.933366,95
180,1400.000000,1000.000000,10.000000,10.000000,120.000000,503,195,34,14,211,49,38.194724,107.688388,146
195,1400.000000,1000.000000,10.000000,10.000000,120.000000,548,198,44,5,250,51,39.945355,100.672809,126
210,1400.000000,1000.000000,10.000000,10.000000,120.000000,572,213,48,7,264,40,42.902775,105.104294,140
225,1400.000000,1000.000000,10.000000,10.000000,120.000000,579,245,50,5,254,25,39.046287,108.962824,183
240,1400.000000,1000.000000,10.000000,10.000000,120.000000,574,264,44,4,237,25,32.100570,108.936523,253
255,1400.000000,1000.000000,10.000000,10.000000,120.000000,595,245,50,9,233,58,33.348966,110.033242,184
270,1400.000000,1000.000000,10.000000,10.000000,120.000000,627,255,51,18,248,55,40.436163,112.629876,131
285,1400.000000,1000.000000,10.000000,10.000000,120.000000,634,269,41,24,247,53,41.899634,109.994597,121
300,1400.000000,1000.000000,10.000000,10.000000,120.000000,632,275,44,22,235,56,40.010106,107.808465,165
315,1400.000000,1000.000000,10.000000,10.000000,120.000000,643,284,51,11,231,66,38.060215,102.186545,144
330,1400.000000,1000.000000,10.000000,10.000000,120.000000,660,291,58,11,249,51,41.090706,102.883648,142
345,1400.000000,1000.000000,10.000000,10.000000,120.000000,681,307,54,5,268,47,37.025131,105.964957,221
360,1400.000000,1000.000000,10.000000,10.000000,120.000000,686,323,47,4,273,39,31.794053,108.921644,301
375,1400.000000,1000.000000,10.000000,10.000000,120.000000,694,310,48,12,259,65,28.797973,110.127359,269
390,1400.000000,1000.000000,10.000000,10.000000,120.000000,721,306,49,28,277,61,36.186372,105.493644,191
