sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,5,0,1,0,4,0,55.123474,55.611930,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.358544
5,21,0,8,0,13,0,58.249905,63.063146,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.358544
10,43,0,16,0,27,0,61.646079,75.734163,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.358544
15,62,0,21,0,41,0,65.237435,88.912748,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.358544
20,88,0,27,0,61,0,66.286307,97.457908,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.358544
25,112,0,34,0,76,2,67.127210,97.948579,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.358544
30,131,0,35,0,92,4,67.459355,106.598334,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.358544
35,154,0,41,0,106,7,65.635481,107.477535,2,VISSIM_ADAPTER_NO-CONTROL,ok,0.358544
40,171,4,45,3,109,10,63.950479,105.689343,7,VISSIM_ADAPTER_NO-CONTROL,ok,0.358544
45,198,11,51,4,125,7,60.751616,106.178339,18,VISSIM_ADAPTER_NO-CONTROL,ok,0.358544
50,225,14,59,7,132,13,59.280744,104.470690,25,VISSIM_ADAPTER_NO-CONTROL,ok,0.358544
55,242,21,63,8,138,12,58.957537,107.336034,33,VISSIM_ADAPTER_NO-CONTROL,ok,0.358544
60,263,27,66,12,144,14,56.278679,109.916417,40,VISSIM_ADAPTER_NO-CONTROL,ok,0.348748
65,285,32,76,9,150,18,54.509042,105.672372,35,VISSIM_ADAPTER_NO-CONTROL,ok,0.348748
70,306,36,82,7,153,28,55.354421,105.190586,29,VISSIM_ADAPTER_NO-CONTROL,ok,0.348748
75,331,44,89,2,163,33,58.032993,107.637279,29,VISSIM_ADAPTER_NO-CONTROL,ok,0.348748
80,350,60,94,2,162,32,59.954395,109.244572,36,VISSIM_ADAPTER_NO-CONTROL,ok,0.348748
85,369,73,98,6,163,29,61.028795,109.212589,42,VISSIM_ADAPTER_NO-CONTROL,ok,0.348748
90,384,76,102,4,166,36,59.109294,108.038943,53,VISSIM_ADAPTER_NO-CONTROL,ok,0.348748
95,402,82,103,8,178,31,59.500720,108.744230,61,VISSIM_ADAPTER_NO-CONTROL,ok,0.348748
100,426,88,109,7,193,29,58.881272,107.955627,70,VISSIM_ADAPTER_NO-CONTROL,ok,0.348748
105,444,92,111,9,206,26,57.335425,107.718569,83,VISSIM_ADAPTER_NO-CONTROL,ok,0.348748
110,469,97,115,7,224,26,55.599088,107.014318,93,VISSIM_ADAPTER_NO-CONTROL,ok,0.348748
115,486,96,124,8,229,29,54.007738,105.928058,113,VISSIM_ADAPTER_NO-CONTROL,ok,0.348748
120,494,104,120,15,238,17,51.285033,106.491269,134,VISSIM_ADAPTER_NO-CONTROL,ok,0.359863
125,501,106,116,14,247,18,47.504480,104.836262,138,VISSIM_ADAPTER_NO-CONTROL,ok,0.359863
130,514,83,117,12,238,64,49.088696,103.604194,103,VISSIM_ADAPTER_NO-CONTROL,ok,0.359863
