sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,6,0,1,0,5,0,54.713706,55.611930,0,VISSIM_ADAPTER_PFO,ok,19.646283
5,27,0,8,0,19,0,57.256110,63.063146,0,VISSIM_ADAPTER_PFO,ok,19.646283
10,61,0,16,0,45,0,58.593308,75.734163,0,VISSIM_ADAPTER_PFO,ok,19.646283
15,85,0,21,0,64,0,61.609500,88.912748,0,VISSIM_ADAPTER_PFO,ok,19.646283
20,107,0,27,0,80,0,63.663073,97.496270,0,VISSIM_ADAPTER_PFO,ok,19.646283
25,135,0,31,0,99,5,64.259814,94.085888,0,VISSIM_ADAPTER_PFO,ok,19.646283
30,157,0,30,0,118,9,64.419796,101.968051,0,VISSIM_ADAPTER_PFO,ok,19.646283
35,179,0,32,3,130,14,61.379180,101.474716,3,VISSIM_ADAPTER_PFO,ok,19.646283
40,208,3,39,7,145,14,57.282590,101.536699,15,VISSIM_ADAPTER_PFO,ok,19.646283
45,234,7,41,12,158,16,54.583357,101.862313,31,VISSIM_ADAPTER_PFO,ok,19.646283
50,266,14,49,16,167,20,51.415210,100.062903,45,VISSIM_ADAPTER_PFO,ok,19.646283
55,292,24,50,17,184,17,50.687811,101.488909,64,VISSIM_ADAPTER_PFO,ok,19.646283
60,326,27,53,22,205,19,49.487557,103.190591,71,VISSIM_ADAPTER_PFO,ok,10.002657
65,365,33,59,15,227,31,48.053474,98.566413,63,VISSIM_ADAPTER_PFO,ok,10.002657
70,397,37,63,11,237,49,49.105169,98.496284,60,VISSIM_ADAPTER_PFO,ok,10.002657
75,429,51,68,9,252,49,51.605415,101.673852,73,VISSIM_ADAPTER_PFO,ok,10.002657
80,471,64,72,13,275,47,51.931311,103.177210,70,VISSIM_ADAPTER_PFO,ok,10.002657
85,504,77,74,18,286,49,50.850387,102.155409,89,VISSIM_ADAPTER_PFO,ok,10.002657
90,536,88,75,25,300,48,49.112090,102.106064,99,VISSIM_ADAPTER_PFO,ok,10.002657
95,562,100,72,24,310,56,47.348808,101.839793,122,VISSIM_ADAPTER_PFO,ok,10.002657
100,589,115,77,24,319,54,45.784506,101.366461,141,VISSIM_ADAPTER_PFO,ok,10.002657
105,614,122,75,27,327,63,43.959717,99.483695,156,VISSIM_ADAPTER_PFO,ok,10.002657
110,652,133,82,25,350,62,43.568094,101.004757,181,VISSIM_ADAPTER_PFO,ok,10.002657
115,679,138,87,24,357,73,43.264939,98.311802,201,VISSIM_ADAPTER_PFO,ok,10.002657
120,703,155,85,33,370,60,43.217544,102.419565,221,VISSIM_ADAPTER_PFO,ok,9.938109
125,721,166,84,35,384,52,39.819044,104.675316,224,VISSIM_ADAPTER_PFO,ok,9.938109
130,748,165,86,46,391,60,37.603658,104.367003,231,VISSIM_ADAPTER_PFO,ok,9.938109
135,773,169,89,56,395,64,35.538005,103.796322,245,VISSIM_ADAPTER_PFO,ok,9.938109
140,797,179,88,65,400,65,33.832636,103.188360,265,VISSIM_ADAPTER_PFO,ok,9.938109
145,818,191,94,74,395,64,32.673544,101.699067,283,VISSIM_ADAPTER_PFO,ok,9.938109
150,835,204,90,81,390,70,31.417627,102.018013,314,VISSIM_ADAPTER_PFO,ok,9.938109
