sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
705,2400.000000,600.000000,10.000000,8.000000,120.000000,1825,696,31,54,898,146,5.361658,93.710357,1509
720,2400.000000,600.000000,10.000000,8.000000,120.000000,1825,700,36,51,891,147,4.897036,102.499617,1530
735,2400.000000,600.000000,10.000000,8.000000,120.000000,1823,692,30,55,891,155,4.809320,109.735890,1518
750,2400.000000,600.000000,10.000000,8.000000,120.000000,1818,692,26,56,871,173,4.655426,104.053546,1506
765,2400.000000,600.000000,10.000000,8.000000,120.000000,1836,695,28,59,877,177,4.583802,104.241565,1528
780,2400.000000,600.000000,10.000000,8.000000,120.000000,1852,699,27,71,890,165,4.015218,102.198557,1556
795,2400.000000,600.000000,10.000000,8.000000,120.000000,1863,701,22,76,905,159,3.517628,102.421684,1552
810,2400.000000,600.000000,10.000000,8.000000,120.000000,1870,698,21,55,928,168,4.618274,105.981436,1549
825,2400.000000,600.000000,10.000000,8.000000,120.000000,1873,695,24,58,933,163,4.991332,106.449159,1553
840,2400.000000,600.000000,10.000000,8.000000,120.000000,1859,695,22,53,923,166,4.267597,106.462949,1588
855,2400.000000,600.000000,10.000000,8.000000,120.000000,1858,699,21,56,924,158,3.663321,106.000653,1584
870,2400.000000,600.000000,10.000000,8.000000,120.000000,1856,692,24,55,908,177,3.572651,98.984857,1577
885,2400.000000,600.000000,10.000000,8.000000,120.000000,1870,692,26,60,919,173,3.677433,100.180894,1589
900,2400.000000,600.000000,10.000000,8.000000,120.000000,1893,698,24,64,942,165,3.389560,107.367123,1626
