sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,6,0,1,0,5,0,54.713706,55.611930,0,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.312992
5,27,0,8,0,19,0,57.256110,63.063146,0,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.312992
10,61,0,16,0,45,0,58.463039,75.237513,0,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.312992
15,85,0,21,0,64,0,59.762597,81.437188,0,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.312992
20,107,0,27,0,80,0,59.903855,82.598628,0,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.312992
25,135,0,34,0,99,2,59.573183,79.577586,0,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.312992
30,157,0,33,0,118,6,58.335178,81.999365,0,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.312992
35,179,1,36,1,130,11,54.569553,81.080102,5,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.312992
40,208,4,39,2,144,19,51.176799,81.234392,17,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.312992
45,234,12,44,7,158,13,49.646553,82.508225,27,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.312992
50,266,16,51,10,170,19,48.408584,81.110223,41,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.312992
55,292,24,52,14,184,18,47.082008,81.918571,53,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.312992
60,326,27,54,15,207,23,45.224602,82.405863,68,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.329141
65,365,30,64,17,229,25,44.241477,79.718536,60,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.329141
70,397,33,70,12,239,43,44.940597,80.164669,62,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.329141
75,429,48,77,12,251,41,46.351328,82.471885,67,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.329141
80,471,62,81,8,274,46,46.405126,82.471164,76,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.329141
85,505,74,86,13,285,47,46.193652,81.516654,88,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.329141
90,537,86,89,19,293,50,44.963463,81.151873,105,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.329141
95,568,97,87,20,309,55,44.130958,79.328260,120,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.329141
100,599,106,91,21,324,57,42.980113,77.220548,132,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.329141
105,624,118,92,21,330,63,41.617038,75.935147,151,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.329141
110,662,127,97,26,347,65,41.090820,75.919410,171,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.329141
115,689,128,104,36,355,66,39.650902,75.664749,176,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.329141
120,712,139,103,41,367,62,37.804060,77.156639,203,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.321712
125,736,147,103,49,384,53,34.625742,76.701728,211,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.321712
130,765,149,106,55,397,58,32.816997,74.217362,229,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.321712
135,791,154,105,61,406,65,32.213892,75.550358,225,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.321712
140,813,158,107,71,410,67,30.729212,76.215744,251,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.321712
145,833,166,112,80,409,66,29.153802,77.909140,274,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.321712
150,851,174,113,83,411,70,27.096330,77.409983,306,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.321712
155,878,186,113,87,418,74,26.399992,76.981364,344,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.321712
160,911,199,109,94,436,73,26.222103,78.882639,370,VISSIM_ADAPTER_DIAGNOSTIC-VSL-RM,ok,0.321712
