sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,2400.000000,600.000000,1.000000,10.000000,120.000000,5,0,1,0,4,0,53.253911,58.153997,0
15,2400.000000,600.000000,1.000000,10.000000,120.000000,80,0,3,0,77,0,54.120255,103.451284,0
30,2400.000000,600.000000,1.000000,10.000000,120.000000,163,0,7,0,156,0,54.077702,113.592995,0
45,2400.000000,600.000000,1.000000,10.000000,120.000000,260,14,16,7,211,12,47.501751,95.852833,20
60,2400.000000,600.000000,1.000000,10.000000,120.000000,324,47,14,16,231,16,39.384594,112.990048,68
75,2400.000000,600.000000,1.000000,10.000000,120.000000,376,66,13,23,248,26,34.143626,116.416328,93
90,2400.000000,600.000000,1.000000,10.000000,120.000000,452,97,15,29,279,32,35.783265,103.683907,126
105,2400.000000,600.000000,1.000000,10.000000,120.000000,520,127,15,27,315,36,34.006141,95.149708,155
120,2400.000000,600.000000,1.000000,10.000000,120.000000,563,145,20,36,323,39,26.659067,100.560163,200
135,2400.000000,600.000000,1.000000,10.000000,120.000000,617,160,19,42,350,46,20.795648,110.703889,266
150,2400.000000,600.000000,1.000000,10.000000,120.000000,683,186,19,46,377,55,21.765338,105.325066,286
165,2400.000000,600.000000,1.000000,10.000000,120.000000,760,218,23,51,416,52,20.907017,107.310580,356
180,2400.000000,600.000000,1.000000,10.000000,120.000000,829,247,18,61,456,47,17.815698,105.422883,430
195,2400.000000,600.000000,1.000000,10.000000,120.000000,913,256,17,53,518,69,17.861176,101.571706,450
210,2400.000000,600.000000,1.000000,10.000000,120.000000,982,288,16,46,555,77,18.573086,112.168629,488
225,2400.000000,600.000000,1.000000,10.000000,120.000000,1046,327,13,45,590,71,14.617021,104.906217,575
240,2400.000000,600.000000,1.000000,10.000000,120.000000,1087,354,12,44,610,67,12.029870,109.930819,663
255,2400.000000,600.000000,1.000000,10.000000,120.000000,1152,370,20,43,648,71,10.252452,102.770381,700
270,2400.000000,600.000000,1.000000,10.000000,120.000000,1201,393,24,49,667,68,9.352073,109.113583,789
285,2400.000000,600.000000,1.000000,10.000000,120.000000,1237,417,19,50,681,70,9.274238,115.354531,838
300,2400.000000,600.000000,1.000000,10.000000,120.000000,1285,431,17,51,706,80,8.733318,102.973955,885
315,2400.000000,600.000000,1.000000,10.000000,120.000000,1337,437,16,52,739,93,8.295828,108.138576,909
330,2400.000000,600.000000,1.000000,10.000000,120.000000,1374,465,20,46,752,91,8.552338,105.843682,987
345,2400.000000,600.000000,1.000000,10.000000,120.000000,1383,494,15,43,741,90,7.593831,118.333278,1006
360,2400.000000,600.000000,1.000000,10.000000,120.000000,1401,498,15,44,735,109,6.035718,114.569975,1058
375,2400.000000,600.000000,1.000000,10.000000,120.000000,1435,494,16,47,750,128,6.099458,102.932640,1061
390,2400.000000,600.000000,1.000000,10.000000,120.000000,1476,515,17,51,770,123,6.370691,101.582459,1101
405,2400.000000,600.000000,1.000000,10.000000,120.000000,1514,535,16,57,787,119,5.154140,96.896431,1164
420,2400.000000,600.000000,1.000000,10.000000,120.000000,1544,564,21,59,794,106,5.039660,109.220348,1206
435,2400.000000,600.000000,1.000000,10.000000,120.000000,1558,569,21,50,794,124,5.214878,109.019637,1209
450,2400.000000,600.000000,1.000000,10.000000,120.000000,1595,593,21,42,821,118,5.807101,113.085452,1272
465,2400.000000,600.000000,1.000000,10.000000,120.000000,1624,595,21,43,847,118,5.699008,116.852119,1311
480,2400.000000,600.000000,1.000000,10.000000,120.000000,1644,599,18,45,853,129,4.621893,103.740035,1354
495,2400.000000,600.000000,1.000000,10.000000,120.000000,1663,604,19,48,865,127,4.549186,101.123387,1338
510,2400.000000,600.000000,1.000000,10.000000,120.000000,1679,608,21,52,856,142,4.019030,104.358762,1374
525,2400.000000,600.000000,1.000000,10.000000,120.000000,1707,619,18,55,870,145,3.787317,103.026503,1398
540,2400.000000,600.000000,1.000000,10.000000,120.000000,1726,628,14,60,882,142,3.326109,115.111127,1441
555,2400.000000,600.000000,1.000000,10.000000,120.000000,1743,628,19,56,887,153,3.535504,94.173094,1419
570,2400.000000,600.000000,1.000000,10.000000,120.000000,1775,644,18,43,919,151,4.418748,106.321439,1468
585,2400.000000,600.000000,1.000000,10.000000,120.000000,1772,646,17,46,913,150,4.487952,99.324896,1483
600,2400.000000,600.000000,1.000000,10.000000,120.000000,1772,652,19,45,909,147,4.357119,107.417909,1474
615,2400.000000,600.000000,1.000000,10.000000,120.000000,1789,656,22,46,909,156,4.161624,100.898928,1488
630,2400.000000,600.000000,1.000000,10.000000,120.000000,1785,660,21,50,903,151,3.999559,102.901717,1487
645,2400.000000,600.000000,1.000000,10.000000,120.000000,1806,664,20,60,912,150,3.292426,99.228867,1523
660,2400.000000,600.000000,1.000000,10.000000,120.000000,1831,675,20,62,926,148,3.159999,110.931282,1556
675,2400.000000,600.000000,1.000000,10.000000,120.000000,1848,674,27,65,924,158,3.810753,99.121524,1547
690,2400.000000,600.000000,1.000000,10.000000,120.000000,1863,693,28,44,934,164,5.184303,100.759465,1560
705,2400.000000,600.000000,1.000000,10.000000,120.000000,1863,696,23,46,938,160,5.140644,107.009262,1558
720,2400.000000,600.000000,1.000000,10.000000,120.000000,1854,696,17,49,926,166,4.514306,106.296726,1567
735,2400.000000,600.000000,1.000000,10.000000,120.000000,1854,713,17,50,928,146,3.783955,105.883581,1569
750,2400.000000,600.000000,1.000000,10.000000,120.000000,1850,708,14,51,923,154,2.942045,103.322653,1572
765,2400.000000,600.000000,1.000000,10.000000,120.000000,1864,712,16,60,928,148,2.621632,94.450691,1604
780,2400.000000,600.000000,1.000000,10.000000,120.000000,1870,719,13,59,927,152,2.386135,89.640765,1616
795,2400.000000,600.000000,1.000000,10.000000,120.000000,1879,724,16,63,927,149,2.766361,98.650746,1600
810,2400.000000,600.000000,1.000000,10.000000,120.000000,1893,725,17,52,944,155,3.774622,106.594093,1599
825,2400.000000,600.000000,1.000000,10.000000,120.000000,1896,736,17,43,953,147,3.764474,111.626323,1613
840,2400.000000,600.000000,1.000000,10.000000,120.000000,1880,739,17,44,932,148,2.902372,105.718070,1614
855,2400.000000,600.000000,1.000000,10.000000,120.000000,1888,744,17,45,934,148,2.660445,109.581001,1634
870,2400.000000,600.000000,1.000000,10.000000,120.000000,1890,742,19,46,925,158,2.833212,113.978069,1622
885,2400.000000,600.000000,1.000000,10.000000,120.000000,1903,751,17,50,933,152,2.467827,103.682003,1636
900,2400.000000,600.000000,1.000000,10.000000,120.000000,1908,759,20,53,927,149,2.735639,106.885156,1638
