sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,6,0,1,0,5,0,54.713706,55.611930,0,VISSIM_ADAPTER_PFO,ok,53.981566
5,27,0,8,0,19,0,57.256110,63.063146,0,VISSIM_ADAPTER_PFO,ok,53.981566
10,61,0,16,0,45,0,58.593308,75.734163,0,VISSIM_ADAPTER_PFO,ok,53.981566
15,85,0,21,0,64,0,61.609500,88.912748,0,VISSIM_ADAPTER_PFO,ok,53.981566
20,107,0,27,0,80,0,63.663073,97.496270,0,VISSIM_ADAPTER_PFO,ok,53.981566
25,135,0,31,0,99,5,64.211259,94.085888,0,VISSIM_ADAPTER_PFO,ok,53.981566
30,157,0,30,0,118,9,64.044147,101.968051,0,VISSIM_ADAPTER_PFO,ok,53.981566
35,179,1,32,2,130,14,60.715082,101.474716,5,VISSIM_ADAPTER_PFO,ok,53.981566
40,208,4,39,6,144,15,56.507033,101.536699,17,VISSIM_ADAPTER_PFO,ok,53.981566
45,234,12,41,9,158,14,54.126536,101.862313,27,VISSIM_ADAPTER_PFO,ok,53.981566
50,266,16,49,14,170,17,51.999745,100.062903,42,VISSIM_ADAPTER_PFO,ok,53.981566
55,292,24,50,18,184,16,50.458134,101.488909,57,VISSIM_ADAPTER_PFO,ok,53.981566
60,326,27,53,21,207,18,48.870367,103.190591,71,VISSIM_ADAPTER_PFO,ok,30.316945
65,365,30,59,16,229,31,48.084778,98.566413,62,VISSIM_ADAPTER_PFO,ok,30.316945
70,397,34,63,10,239,51,49.413057,98.496284,60,VISSIM_ADAPTER_PFO,ok,30.316945
75,429,49,68,6,254,52,51.670578,101.673852,66,VISSIM_ADAPTER_PFO,ok,30.316945
80,471,63,73,11,277,47,52.279484,102.552159,74,VISSIM_ADAPTER_PFO,ok,30.316945
85,504,77,75,18,287,47,51.652282,102.049803,88,VISSIM_ADAPTER_PFO,ok,30.316945
90,536,88,77,26,298,47,49.904499,101.708069,110,VISSIM_ADAPTER_PFO,ok,30.316945
95,562,101,76,27,309,49,48.179539,100.552598,125,VISSIM_ADAPTER_PFO,ok,30.316945
100,588,108,80,28,321,51,46.339409,99.752230,133,VISSIM_ADAPTER_PFO,ok,30.316945
105,613,118,79,29,328,59,44.954210,98.365006,151,VISSIM_ADAPTER_PFO,ok,30.316945
