sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,6,0,1,0,5,0,54.713706,55.611930,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.288387
5,27,0,8,0,19,0,57.256110,63.063146,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.288387
10,61,0,16,0,45,0,58.593308,75.734163,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.288387
15,85,0,21,0,64,0,61.609500,88.912748,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.288387
20,107,0,27,0,80,0,63.663073,97.496270,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.288387
25,135,0,31,0,99,5,64.259814,94.085888,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.288387
30,157,0,30,0,118,9,64.419796,101.968051,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.288387
35,179,0,32,3,130,14,61.379180,101.474716,3,VISSIM_ADAPTER_NO-CONTROL,ok,0.288387
40,208,3,39,7,145,14,57.282590,101.536699,15,VISSIM_ADAPTER_NO-CONTROL,ok,0.288387
45,234,7,41,12,158,16,54.583357,101.862313,31,VISSIM_ADAPTER_NO-CONTROL,ok,0.288387
50,266,14,49,16,167,20,51.415210,100.062903,45,VISSIM_ADAPTER_NO-CONTROL,ok,0.288387
55,292,24,50,17,184,17,50.687811,101.488909,64,VISSIM_ADAPTER_NO-CONTROL,ok,0.288387
60,326,27,53,22,205,19,49.487557,103.190591,71,VISSIM_ADAPTER_NO-CONTROL,ok,0.285659
65,365,33,59,15,227,31,48.053474,98.566413,63,VISSIM_ADAPTER_NO-CONTROL,ok,0.285659
70,397,37,63,11,237,49,49.105169,98.496284,60,VISSIM_ADAPTER_NO-CONTROL,ok,0.285659
75,429,51,68,9,252,49,51.605415,101.673852,73,VISSIM_ADAPTER_NO-CONTROL,ok,0.285659
80,471,64,72,13,275,47,51.931311,103.177210,70,VISSIM_ADAPTER_NO-CONTROL,ok,0.285659
85,504,77,74,18,286,49,50.850387,102.155409,89,VISSIM_ADAPTER_NO-CONTROL,ok,0.285659
90,536,88,75,25,300,48,49.112090,102.106064,99,VISSIM_ADAPTER_NO-CONTROL,ok,0.285659
95,562,100,72,24,310,56,47.348808,101.839793,122,VISSIM_ADAPTER_NO-CONTROL,ok,0.285659
100,589,115,77,24,319,54,45.784506,101.366461,141,VISSIM_ADAPTER_NO-CONTROL,ok,0.285659
105,614,122,75,27,327,63,43.959717,99.483695,156,VISSIM_ADAPTER_NO-CONTROL,ok,0.285659
110,652,133,82,25,350,62,43.568094,101.004757,181,VISSIM_ADAPTER_NO-CONTROL,ok,0.285659
115,679,138,87,24,357,73,43.264939,98.311802,201,VISSIM_ADAPTER_NO-CONTROL,ok,0.285659
120,703,155,85,33,370,60,43.217544,102.419565,221,VISSIM_ADAPTER_NO-CONTROL,ok,0.308469
125,721,166,84,35,384,52,39.819044,104.675316,224,VISSIM_ADAPTER_NO-CONTROL,ok,0.308469
130,748,165,86,46,391,60,37.603658,104.367003,231,VISSIM_ADAPTER_NO-CONTROL,ok,0.308469
135,773,169,89,56,395,64,35.538005,103.796322,245,VISSIM_ADAPTER_NO-CONTROL,ok,0.308469
140,797,179,88,65,400,65,33.832636,103.188360,265,VISSIM_ADAPTER_NO-CONTROL,ok,0.308469
145,818,191,94,74,395,64,32.673544,101.699067,283,VISSIM_ADAPTER_NO-CONTROL,ok,0.308469
150,835,204,90,81,390,70,31.417627,102.018013,314,VISSIM_ADAPTER_NO-CONTROL,ok,0.308469
155,864,217,95,89,394,69,31.233492,103.504041,323,VISSIM_ADAPTER_NO-CONTROL,ok,0.308469
160,894,229,93,100,408,64,30.939793,104.281105,337,VISSIM_ADAPTER_NO-CONTROL,ok,0.308469
165,917,237,89,114,410,67,29.932518,104.276000,350,VISSIM_ADAPTER_NO-CONTROL,ok,0.308469
170,938,245,79,126,417,71,28.363860,107.013953,375,VISSIM_ADAPTER_NO-CONTROL,ok,0.308469
175,954,255,73,133,417,76,26.672836,102.948050,409,VISSIM_ADAPTER_NO-CONTROL,ok,0.308469
180,970,261,72,139,414,84,26.263969,104.441682,419,VISSIM_ADAPTER_NO-CONTROL,ok,0.290415
185,995,272,75,148,419,81,25.703060,100.343509,437,VISSIM_ADAPTER_NO-CONTROL,ok,0.290415
190,1024,271,80,155,436,82,24.716989,99.445098,425,VISSIM_ADAPTER_NO-CONTROL,ok,0.290415
195,1049,264,85,151,447,102,24.895798,96.935033,430,VISSIM_ADAPTER_NO-CONTROL,ok,0.290415
200,1091,275,93,146,480,97,25.918608,95.015960,442,VISSIM_ADAPTER_NO-CONTROL,ok,0.290415
205,1115,292,92,139,491,101,26.657919,97.196889,452,VISSIM_ADAPTER_NO-CONTROL,ok,0.290415
210,1138,310,85,132,497,114,26.852096,96.560627,461,VISSIM_ADAPTER_NO-CONTROL,ok,0.290415
215,1158,320,82,127,507,122,25.871439,94.923436,477,VISSIM_ADAPTER_NO-CONTROL,ok,0.290415
220,1181,326,84,119,516,136,24.929775,91.680573,496,VISSIM_ADAPTER_NO-CONTROL,ok,0.290415
225,1207,339,83,120,537,128,23.945863,87.976384,532,VISSIM_ADAPTER_NO-CONTROL,ok,0.290415
230,1227,346,89,121,547,124,22.814183,85.837113,576,VISSIM_ADAPTER_NO-CONTROL,ok,0.290415
235,1242,360,92,115,553,122,21.874853,83.651743,589,VISSIM_ADAPTER_NO-CONTROL,ok,0.290415
240,1263,369,91,109,568,126,21.102201,80.981648,592,VISSIM_ADAPTER_NO-CONTROL,ok,0.278157
245,1286,381,104,103,569,129,20.929797,77.161538,630,VISSIM_ADAPTER_NO-CONTROL,ok,0.278157
