sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,3000.000000,600.000000,10.000000,10.000000,120.000000,5,0,1,0,4,0,53.253911,58.153997,0
15,3000.000000,600.000000,10.000000,10.000000,120.000000,100,0,3,0,97,0,53.332524,103.451284,0
30,3000.000000,600.000000,10.000000,10.000000,120.000000,203,0,5,0,196,2,52.972802,108.811285,0
45,3000.000000,600.000000,10.000000,10.000000,120.000000,306,19,15,5,250,17,46.536539,92.392013,21
60,3000.000000,600.000000,10.000000,10.000000,120.000000,372,46,18,3,292,13,35.336446,113.371778,78
75,3000.000000,600.000000,10.000000,10.000000,120.000000,458,77,21,0,338,22,34.412664,115.956294,132
90,3000.000000,600.000000,10.000000,10.000000,120.000000,534,108,25,1,380,20,31.294416,111.072055,193
105,3000.000000,600.000000,10.000000,10.000000,120.000000,592,134,28,3,407,20,27.069574,104.337925,259
120,3000.000000,600.000000,10.000000,10.000000,120.000000,667,156,36,7,451,17,24.440248,105.951556,347
135,3000.000000,600.000000,10.000000,10.000000,120.000000,748,152,33,9,506,48,27.489644,113.824765,301
150,3000.000000,600.000000,10.000000,10.000000,120.000000,839,174,29,13,574,49,29.673475,112.929903,313
165,3000.000000,600.000000,10.000000,10.000000,120.000000,913,211,32,16,608,46,27.700242,112.539843,373
180,3000.000000,600.000000,10.000000,10.000000,120.000000,976,213,32,7,667,57,23.330381,108.560613,419
195,3000.000000,600.000000,10.000000,10.000000,120.000000,1008,225,31,10,693,49,23.135096,104.092384,477
210,3000.000000,600.000000,10.000000,10.000000,120.000000,1008,250,34,0,687,37,20.987625,107.338212,520
225,3000.000000,600.000000,10.000000,10.000000,120.000000,1005,270,32,5,664,34,17.700648,110.876249,571
240,3000.000000,600.000000,10.000000,10.000000,120.000000,1006,298,29,5,649,25,15.412064,112.281816,621
255,3000.000000,600.000000,10.000000,10.000000,120.000000,1047,282,30,9,669,57,17.341416,106.268029,544
270,3000.000000,600.000000,10.000000,10.000000,120.000000,1101,295,28,17,703,58,23.122745,111.602886,485
285,3000.000000,600.000000,10.000000,10.000000,120.000000,1138,307,21,23,728,59,23.418222,112.573293,497
300,3000.000000,600.000000,10.000000,10.000000,120.000000,1163,313,23,9,740,78,20.325735,106.298961,525
315,3000.000000,600.000000,10.000000,10.000000,120.000000,1175,321,29,6,753,66,19.883432,105.602335,574
330,3000.000000,600.000000,10.000000,10.000000,120.000000,1158,328,42,5,735,48,18.645263,96.643349,626
345,3000.000000,600.000000,10.000000,10.000000,120.000000,1138,351,48,3,709,27,17.607077,106.403976,671
360,3000.000000,600.000000,10.000000,10.000000,120.000000,1111,378,30,3,667,33,14.631998,115.721301,724
375,3000.000000,600.000000,10.000000,10.000000,120.000000,1122,375,23,5,665,54,14.188235,106.163622,663
390,3000.000000,600.000000,10.000000,10.000000,120.000000,1178,369,23,26,706,54,18.748836,110.382606,580
405,3000.000000,600.000000,10.000000,10.000000,120.000000,1231,385,27,23,742,54,20.595068,104.851140,595
420,3000.000000,600.000000,10.000000,10.000000,120.000000,1245,391,24,12,757,61,18.613717,112.962093,617
435,3000.000000,600.000000,10.000000,10.000000,120.000000,1247,388,35,6,766,52,18.492089,102.197822,676
450,3000.000000,600.000000,10.000000,10.000000,120.000000,1219,381,37,6,750,45,16.595399,101.501430,714
465,3000.000000,600.000000,10.000000,10.000000,120.000000,1223,417,39,2,734,31,14.937622,105.279734,753
480,3000.000000,600.000000,10.000000,10.000000,120.000000,1219,446,38,0,704,31,12.364462,106.830766,818
495,3000.000000,600.000000,10.000000,10.000000,120.000000,1201,435,31,5,675,55,12.168445,103.802325,751
510,3000.000000,600.000000,10.000000,10.000000,120.000000,1227,416,31,25,698,57,17.294686,107.730531,646
525,3000.000000,600.000000,10.000000,10.000000,120.000000,1284,416,23,31,746,68,19.077822,110.717725,635
540,3000.000000,600.000000,10.000000,10.000000,120.000000,1309,429,17,26,769,68,16.933970,112.971008,677
555,3000.000000,600.000000,10.000000,10.000000,120.000000,1316,421,25,18,777,75,16.758664,94.261991,735
570,3000.000000,600.000000,10.000000,10.000000,120.000000,1320,420,34,7,787,72,15.501781,95.277423,787
585,3000.000000,600.000000,10.000000,10.000000,120.000000,1324,439,43,4,781,57,14.184023,98.021760,841
600,3000.000000,600.000000,10.000000,10.000000,120.000000,1298,458,48,3,747,42,12.751232,101.193658,887
615,3000.000000,600.000000,10.000000,10.000000,120.000000,1270,453,46,3,710,58,12.268502,104.081302,838
630,3000.000000,600.000000,10.000000,10.000000,120.000000,1281,438,43,22,710,68,16.930806,104.364245,726
645,3000.000000,600.000000,10.000000,10.000000,120.000000,1337,449,38,31,747,72,18.786185,106.552631,710
660,3000.000000,600.000000,10.000000,10.000000,120.000000,1358,482,34,22,760,60,17.005338,112.434189,740
675,3000.000000,600.000000,10.000000,10.000000,120.000000,1365,472,39,7,765,82,16.379816,101.250626,780
690,3000.000000,600.000000,10.000000,10.000000,120.000000,1378,473,52,2,785,66,15.942185,97.467939,826
705,3000.000000,600.000000,10.000000,10.000000,120.000000,1372,494,57,3,784,34,15.098452,100.685748,875
720,3000.000000,600.000000,10.000000,10.000000,120.000000,1341,509,55,6,740,31,12.681634,107.535790,913
735,3000.000000,600.000000,10.000000,10.000000,120.000000,1313,520,37,4,712,40,10.174064,112.946540,923
750,3000.000000,600.000000,10.000000,10.000000,120.000000,1322,472,28,14,729,79,14.107478,107.145589,787
765,3000.000000,600.000000,10.000000,10.000000,120.000000,1375,461,30,20,768,96,17.579746,101.018995,736
780,3000.000000,600.000000,10.000000,10.000000,120.000000,1393,479,24,23,784,83,17.401729,102.451446,747
795,3000.000000,600.000000,10.000000,10.000000,120.000000,1399,493,30,8,797,71,15.543669,101.514769,797
810,3000.000000,600.000000,10.000000,10.000000,120.000000,1396,483,33,4,800,76,14.492465,101.358266,869
825,3000.000000,600.000000,10.000000,10.000000,120.000000,1389,503,39,3,802,42,12.526644,98.503639,930
840,3000.000000,600.000000,10.000000,10.000000,120.000000,1365,498,38,4,775,50,9.826146,105.646905,977
855,3000.000000,600.000000,10.000000,10.000000,120.000000,1333,499,36,1,753,44,7.909386,106.419469,1001
870,3000.000000,600.000000,10.000000,10.000000,120.000000,1343,464,30,13,752,84,11.843755,111.107055,843
885,3000.000000,600.000000,10.000000,10.000000,120.000000,1378,449,21,20,784,104,15.460338,111.541337,775
900,3000.000000,600.000000,10.000000,10.000000,120.000000,1408,451,19,19,799,120,16.300662,115.777056,755
