sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
15,D,25,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
15,F,31,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
30,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
30,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,50.003893
45,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,53.446176
60,D,25,10.000000,10,15.000000,1,240.000000,0,0,0,0.000000
60,F,31,10.000000,10,15.000000,0,0.000000,3,1,0,48.283125
75,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
75,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
90,D,25,10.000000,10,15.000000,1,240.000000,0,0,0,0.000000
90,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,54.571672
105,D,25,10.000000,10,15.000000,1,240.000000,1,0,0,48.194347
105,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,56.668962
120,D,25,10.000000,10,15.000000,1,240.000000,1,0,0,49.346124
120,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,54.197058
135,D,25,10.000000,10,15.000000,1,240.000000,3,0,0,55.046457
135,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,53.022707
150,D,25,10.000000,10,15.000000,2,480.000000,4,0,0,53.310133
150,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,52.578634
165,D,25,10.000000,10,15.000000,2,480.000000,3,0,0,52.544403
165,F,31,10.000000,10,15.000000,0,0.000000,5,0,0,52.405923
180,D,25,10.000000,10,15.000000,2,480.000000,1,0,0,52.019167
180,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,50.319998
195,D,25,10.000000,10,15.000000,2,480.000000,2,0,1,53.163362
195,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,53.277912
210,D,25,10.000000,10,15.000000,1,240.000000,0,0,0,0.000000
210,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
225,D,25,10.000000,10,15.000000,0,0.000000,1,0,1,54.264147
225,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,56.039899
240,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,48.579621
240,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,51.774956
255,D,25,10.000000,10,15.000000,0,0.000000,4,0,0,51.950569
255,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,55.351265
270,D,25,10.000000,10,15.000000,5,1200.000000,5,0,0,52.242876
270,F,31,10.000000,10,15.000000,0,0.000000,9,1,0,53.620021
285,D,25,10.000000,10,15.000000,4,960.000000,7,1,1,51.848096
285,F,31,10.000000,10,15.000000,1,240.000000,7,0,0,49.522450
300,D,25,10.000000,10,15.000000,1,240.000000,2,0,1,49.189119
300,F,31,10.000000,10,15.000000,1,240.000000,0,0,0,0.000000
315,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
315,F,31,10.000000,10,15.000000,0,0.000000,6,0,0,52.451991
330,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,49.813452
330,F,31,10.000000,10,15.000000,0,0.000000,2,1,0,48.974941
345,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,47.932915
345,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,53.998754
