sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,3000.000000,1000.000000,10.000000,10.000000,120.000000,7,0,1,0,6,0,54.644834,55.611930,0
15,3000.000000,1000.000000,10.000000,10.000000,120.000000,87,0,8,0,79,0,54.394728,82.804597,0
30,3000.000000,1000.000000,10.000000,10.000000,120.000000,171,0,15,0,155,1,54.738279,108.717567,0
45,3000.000000,1000.000000,10.000000,10.000000,120.000000,267,13,17,2,222,13,44.961149,110.421342,31
60,3000.000000,1000.000000,10.000000,10.000000,120.000000,383,41,22,6,303,11,40.931795,115.165616,69
75,3000.000000,1000.000000,10.000000,10.000000,120.000000,489,68,27,1,373,20,37.109601,110.130687,102
90,3000.000000,1000.000000,10.000000,10.000000,120.000000,578,100,28,5,426,19,30.762926,114.121232,167
105,3000.000000,1000.000000,10.000000,10.000000,120.000000,659,134,30,4,467,24,28.061711,108.010218,241
120,3000.000000,1000.000000,10.000000,10.000000,120.000000,742,154,32,10,526,20,23.476630,111.942045,344
135,3000.000000,1000.000000,10.000000,10.000000,120.000000,801,149,33,7,556,56,24.511422,105.730084,314
150,3000.000000,1000.000000,10.000000,10.000000,120.000000,877,188,34,11,588,56,28.774826,114.349183,323
165,3000.000000,1000.000000,10.000000,10.000000,120.000000,945,229,37,13,624,42,27.331510,111.855628,376
180,3000.000000,1000.000000,10.000000,10.000000,120.000000,985,249,37,17,621,61,24.783122,105.641790,423
195,3000.000000,1000.000000,10.000000,10.000000,120.000000,1048,260,44,9,679,56,24.308018,102.543888,449
210,3000.000000,1000.000000,10.000000,10.000000,120.000000,1090,265,46,9,720,50,23.190221,104.334895,501
225,3000.000000,1000.000000,10.000000,10.000000,120.000000,1094,288,51,7,712,36,22.441200,109.955085,568
240,3000.000000,1000.000000,10.000000,10.000000,120.000000,1060,314,49,5,664,28,19.809779,107.447221,604
255,3000.000000,1000.000000,10.000000,10.000000,120.000000,1080,301,49,9,660,61,20.494595,112.063131,535
270,3000.000000,1000.000000,10.000000,10.000000,120.000000,1133,310,52,19,697,55,25.278651,109.561611,478
285,3000.000000,1000.000000,10.000000,10.000000,120.000000,1177,311,47,22,737,60,25.991849,109.034002,479
300,3000.000000,1000.000000,10.000000,10.000000,120.000000,1175,330,44,25,714,62,24.935819,109.408466,520
315,3000.000000,1000.000000,10.000000,10.000000,120.000000,1171,340,50,14,695,72,23.264577,103.568596,514
330,3000.000000,1000.000000,10.000000,10.000000,120.000000,1183,346,57,10,721,49,23.422844,101.347557,544
345,3000.000000,1000.000000,10.000000,10.000000,120.000000,1193,354,57,4,723,55,21.219330,105.490112,623
360,3000.000000,1000.000000,10.000000,10.000000,120.000000,1178,373,48,6,711,40,19.402982,107.184635,661
375,3000.000000,1000.000000,10.000000,10.000000,120.000000,1164,348,55,12,680,69,19.189105,106.631679,615
390,3000.000000,1000.000000,10.000000,10.000000,120.000000,1191,342,52,30,703,64,23.528214,108.456534,543
405,3000.000000,1000.000000,10.000000,10.000000,120.000000,1236,360,52,33,733,58,25.406426,109.804137,519
420,3000.000000,1000.000000,10.000000,10.000000,120.000000,1241,372,45,33,714,77,22.935390,106.403353,554
435,3000.000000,1000.000000,10.000000,10.000000,120.000000,1245,370,49,22,710,94,21.597793,101.387611,570
450,3000.000000,1000.000000,10.000000,10.000000,120.000000,1260,370,57,12,752,69,22.829303,102.930354,584
465,3000.000000,1000.000000,10.000000,10.000000,120.000000,1245,364,64,7,747,63,22.276724,105.106442,628
480,3000.000000,1000.000000,10.000000,10.000000,120.000000,1221,380,62,7,724,48,19.994753,104.943856,704
495,3000.000000,1000.000000,10.000000,10.000000,120.000000,1202,372,58,7,693,72,18.384243,100.283898,670
510,3000.000000,1000.000000,10.000000,10.000000,120.000000,1206,371,37,23,716,59,20.857909,105.036367,596
525,3000.000000,1000.000000,10.000000,10.000000,120.000000,1257,362,39,39,756,61,22.521348,96.114912,586
540,3000.000000,1000.000000,10.000000,10.000000,120.000000,1264,376,32,39,744,73,21.554248,106.218481,599
555,3000.000000,1000.000000,10.000000,10.000000,120.000000,1251,387,32,23,720,89,20.196883,101.882922,600
570,3000.000000,1000.000000,10.000000,10.000000,120.000000,1259,397,46,17,738,61,21.930397,98.641241,596
585,3000.000000,1000.000000,10.000000,10.000000,120.000000,1264,394,59,4,743,64,19.381234,98.116682,669
600,3000.000000,1000.000000,10.000000,10.000000,120.000000,1252,414,68,5,722,43,18.203698,102.049041,731
615,3000.000000,1000.000000,10.000000,10.000000,120.000000,1227,413,62,5,692,55,16.694287,110.249871,719
630,3000.000000,1000.000000,10.000000,10.000000,120.000000,1251,387,52,22,712,78,20.618003,108.690695,651
