sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,3000.000000,600.000000,10.000000,10.000000,120.000000,5,0,1,0,4,0,53.253911,58.153997,0
15,3000.000000,600.000000,10.000000,10.000000,120.000000,100,0,3,0,97,0,53.332524,103.451284,0
30,3000.000000,600.000000,10.000000,10.000000,120.000000,203,0,5,0,196,2,52.972802,108.811285,0
45,3000.000000,600.000000,10.000000,10.000000,120.000000,306,19,15,5,250,17,46.649348,92.392013,21
60,3000.000000,600.000000,10.000000,10.000000,120.000000,372,62,18,11,263,18,40.542343,113.371778,76
75,3000.000000,600.000000,10.000000,10.000000,120.000000,458,106,21,13,305,13,36.311327,115.956294,111
90,3000.000000,600.000000,10.000000,10.000000,120.000000,534,110,25,5,358,36,33.985894,111.072055,150
105,3000.000000,600.000000,10.000000,10.000000,120.000000,592,134,29,5,385,39,29.819140,103.530042,207
120,3000.000000,600.000000,10.000000,10.000000,120.000000,663,172,40,4,425,22,28.368952,102.055202,280
135,3000.000000,600.000000,10.000000,10.000000,120.000000,735,177,40,5,465,48,29.398270,107.674526,236
150,3000.000000,600.000000,10.000000,10.000000,120.000000,827,202,37,8,537,43,31.093590,110.691368,254
165,3000.000000,600.000000,10.000000,10.000000,120.000000,902,236,34,14,582,36,29.089743,115.125941,319
180,3000.000000,600.000000,10.000000,10.000000,120.000000,939,255,30,17,586,51,26.372649,109.522848,384
195,3000.000000,600.000000,10.000000,10.000000,120.000000,991,287,24,21,620,39,24.118667,108.768019,446
210,3000.000000,600.000000,10.000000,10.000000,120.000000,1055,272,23,9,682,69,23.710611,115.872237,434
225,3000.000000,600.000000,10.000000,10.000000,120.000000,1077,278,33,9,705,52,23.303679,102.587182,484
240,3000.000000,600.000000,10.000000,10.000000,120.000000,1077,297,33,3,708,36,21.639607,112.178147,537
255,3000.000000,600.000000,10.000000,10.000000,120.000000,1071,287,33,7,685,59,19.774928,100.069138,509
270,3000.000000,600.000000,10.000000,10.000000,120.000000,1092,281,31,20,700,60,23.923580,112.448246,465
285,3000.000000,600.000000,10.000000,10.000000,120.000000,1126,287,26,22,724,67,24.673051,107.727433,460
300,3000.000000,600.000000,10.000000,10.000000,120.000000,1135,301,27,19,720,68,23.170688,111.127717,499
315,3000.000000,600.000000,10.000000,10.000000,120.000000,1127,315,32,21,688,71,22.808260,105.071910,531
330,3000.000000,600.000000,10.000000,10.000000,120.000000,1127,322,39,11,691,64,23.917012,98.450186,468
345,3000.000000,600.000000,10.000000,10.000000,120.000000,1133,328,47,10,700,48,23.232686,101.692392,507
360,3000.000000,600.000000,10.000000,10.000000,120.000000,1125,323,36,4,715,47,19.981067,109.207590,587
375,3000.000000,600.000000,10.000000,10.000000,120.000000,1124,319,27,8,703,67,18.067467,101.620123,577
390,3000.000000,600.000000,10.000000,10.000000,120.000000,1147,296,29,30,733,59,21.205071,104.079012,525
405,3000.000000,600.000000,10.000000,10.000000,120.000000,1184,305,30,35,757,57,22.868152,109.285353,525
420,3000.000000,600.000000,10.000000,10.000000,120.000000,1188,323,28,33,733,71,22.193640,111.527914,523
435,3000.000000,600.000000,10.000000,10.000000,120.000000,1167,320,34,21,709,83,22.380248,105.934535,552
450,3000.000000,600.000000,10.000000,10.000000,120.000000,1172,317,38,10,721,86,22.258482,103.861132,499
465,3000.000000,600.000000,10.000000,10.000000,120.000000,1175,314,44,9,740,68,22.233334,99.636061,555
480,3000.000000,600.000000,10.000000,10.000000,120.000000,1153,322,51,4,728,48,21.031226,98.200789,587
495,3000.000000,600.000000,10.000000,10.000000,120.000000,1135,307,42,6,709,71,18.541767,100.949638,585
510,3000.000000,600.000000,10.000000,10.000000,120.000000,1135,301,42,19,720,53,20.910125,101.006738,545
525,3000.000000,600.000000,10.000000,10.000000,120.000000,1172,324,34,25,742,47,23.215654,103.743425,516
540,3000.000000,600.000000,10.000000,10.000000,120.000000,1175,337,23,19,735,61,21.218505,114.693080,563
555,3000.000000,600.000000,10.000000,10.000000,120.000000,1156,357,25,19,684,71,21.216967,96.657087,572
570,3000.000000,600.000000,10.000000,10.000000,120.000000,1160,382,34,6,668,70,21.726036,101.686007,547
585,3000.000000,600.000000,10.000000,10.000000,120.000000,1171,385,36,6,688,56,21.806367,98.286103,557
600,3000.000000,600.000000,10.000000,10.000000,120.000000,1192,387,42,8,712,43,20.794474,105.951379,609
615,3000.000000,600.000000,10.000000,10.000000,120.000000,1187,385,41,8,700,53,18.854600,106.685824,636
630,3000.000000,600.000000,10.000000,10.000000,120.000000,1186,365,37,20,697,67,21.680320,108.685490,575
645,3000.000000,600.000000,10.000000,10.000000,120.000000,1216,377,31,24,720,64,23.054243,105.914249,552
660,3000.000000,600.000000,10.000000,10.000000,120.000000,1232,387,37,28,712,68,23.146800,106.108871,559
675,3000.000000,600.000000,10.000000,10.000000,120.000000,1248,389,44,28,708,79,22.720303,102.200092,594
690,3000.000000,600.000000,10.000000,10.000000,120.000000,1252,389,52,24,707,80,22.261372,100.299488,545
705,3000.000000,600.000000,10.000000,10.000000,120.000000,1244,397,52,1,716,78,22.998659,103.455420,537
720,3000.000000,600.000000,10.000000,10.000000,120.000000,1229,394,53,10,713,59,21.711161,101.939254,596
735,3000.000000,600.000000,10.000000,10.000000,120.000000,1223,390,55,8,718,52,19.191870,102.471137,646
750,3000.000000,600.000000,10.000000,10.000000,120.000000,1205,385,44,18,688,70,20.086032,102.709088,576
765,3000.000000,600.000000,10.000000,10.000000,120.000000,1223,390,42,20,701,70,22.234367,102.021616,554
780,3000.000000,600.000000,10.000000,10.000000,120.000000,1233,396,31,21,713,72,22.028190,102.792935,551
795,3000.000000,600.000000,10.000000,10.000000,120.000000,1240,396,30,20,716,78,21.395640,100.088695,581
810,3000.000000,600.000000,10.000000,10.000000,120.000000,1247,405,35,12,726,69,21.030507,99.267874,566
825,3000.000000,600.000000,10.000000,10.000000,120.000000,1245,400,37,10,735,63,20.848350,100.269579,590
840,3000.000000,600.000000,10.000000,10.000000,120.000000,1223,396,38,12,722,55,19.890613,101.771715,625
855,3000.000000,600.000000,10.000000,10.000000,120.000000,1221,399,39,9,734,40,17.975735,105.190854,672
870,3000.000000,600.000000,10.000000,10.000000,120.000000,1220,369,31,13,717,90,19.555401,111.184466,593
885,3000.000000,600.000000,10.000000,10.000000,120.000000,1246,359,23,19,752,93,22.001659,111.403668,556
900,3000.000000,600.000000,10.000000,10.000000,120.000000,1277,352,30,24,782,89,21.971975,101.791495,558
