sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,5,0,1,0,4,0,53.537827,50.605510,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.33531
5,23,0,7,0,16,0,57.531646,63.844308,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.33531
10,48,0,11,0,37,0,58.979447,77.879307,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.33531
15,68,0,16,0,52,0,61.080533,87.841146,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.33531
20,83,0,24,0,59,0,63.697802,89.784794,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.33531
25,106,0,29,0,76,1,64.701619,93.664328,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.33531
30,128,0,34,0,92,2,65.214806,98.080571,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.33531
35,159,1,43,0,106,9,64.342405,100.249617,1,VISSIM_ADAPTER_NO-CONTROL,ok,0.33531
40,181,8,48,1,111,13,63.602100,103.235822,11,VISSIM_ADAPTER_NO-CONTROL,ok,0.33531
45,200,17,53,2,116,12,62.804336,104.673203,15,VISSIM_ADAPTER_NO-CONTROL,ok,0.33531
50,221,24,57,4,125,11,61.989850,104.502339,22,VISSIM_ADAPTER_NO-CONTROL,ok,0.33531
55,243,26,62,6,133,16,61.217998,105.339068,27,VISSIM_ADAPTER_NO-CONTROL,ok,0.33531
60,272,32,69,6,147,18,58.559048,103.399620,35,VISSIM_ADAPTER_NO-CONTROL,ok,0.371953
65,301,37,76,4,164,20,57.317480,105.241370,33,VISSIM_ADAPTER_NO-CONTROL,ok,0.371953
70,326,39,86,4,172,25,57.849400,105.388335,34,VISSIM_ADAPTER_NO-CONTROL,ok,0.371953
75,349,53,95,3,168,30,59.210686,103.352302,35,VISSIM_ADAPTER_NO-CONTROL,ok,0.371953
80,384,71,103,2,183,25,59.938166,102.964186,42,VISSIM_ADAPTER_NO-CONTROL,ok,0.371953
85,405,79,109,7,182,28,59.858436,102.907101,51,VISSIM_ADAPTER_NO-CONTROL,ok,0.371953
90,431,91,110,7,197,26,59.582366,103.950794,63,VISSIM_ADAPTER_NO-CONTROL,ok,0.371953
95,450,104,112,7,202,25,58.004787,103.707811,74,VISSIM_ADAPTER_NO-CONTROL,ok,0.371953
100,472,113,114,2,207,36,57.748870,104.571269,92,VISSIM_ADAPTER_NO-CONTROL,ok,0.371953
105,493,122,115,3,217,36,56.240410,105.139471,105,VISSIM_ADAPTER_NO-CONTROL,ok,0.371953
110,507,128,117,9,223,30,53.941771,106.353252,119,VISSIM_ADAPTER_NO-CONTROL,ok,0.371953
115,525,131,120,11,236,27,52.023088,107.435974,143,VISSIM_ADAPTER_NO-CONTROL,ok,0.371953
120,544,136,126,13,245,24,49.880010,107.474737,170,VISSIM_ADAPTER_NO-CONTROL,ok,0.362887
125,558,149,128,14,255,12,46.003531,107.106596,182,VISSIM_ADAPTER_NO-CONTROL,ok,0.362887
130,574,133,124,14,257,46,44.978590,106.133394,148,VISSIM_ADAPTER_NO-CONTROL,ok,0.362887
135,588,129,122,18,255,64,47.156838,104.944057,138,VISSIM_ADAPTER_NO-CONTROL,ok,0.362887
140,613,147,127,20,260,59,48.515155,99.814629,113,VISSIM_ADAPTER_NO-CONTROL,ok,0.362887
145,635,162,121,22,272,58,50.073155,97.627689,114,VISSIM_ADAPTER_NO-CONTROL,ok,0.362887
150,650,184,121,28,265,52,50.848693,97.314396,108,VISSIM_ADAPTER_NO-CONTROL,ok,0.362887
155,677,199,129,33,266,50,51.033480,98.485569,104,VISSIM_ADAPTER_NO-CONTROL,ok,0.362887
160,702,216,131,37,275,43,49.926752,99.034730,106,VISSIM_ADAPTER_NO-CONTROL,ok,0.362887
165,723,218,135,47,274,49,49.724449,100.747504,121,VISSIM_ADAPTER_NO-CONTROL,ok,0.362887
170,726,225,136,52,266,47,49.385931,102.931873,137,VISSIM_ADAPTER_NO-CONTROL,ok,0.362887
175,731,227,130,54,265,55,48.159679,104.541519,157,VISSIM_ADAPTER_NO-CONTROL,ok,0.362887
180,740,231,131,58,263,57,46.585181,105.001648,181,VISSIM_ADAPTER_NO-CONTROL,ok,0.366319
185,769,244,137,59,286,43,44.566879,104.083946,212,VISSIM_ADAPTER_NO-CONTROL,ok,0.366319
190,787,244,135,55,301,52,43.318382,100.176096,188,VISSIM_ADAPTER_NO-CONTROL,ok,0.366319
195,809,238,140,51,307,73,44.464106,99.329869,158,VISSIM_ADAPTER_NO-CONTROL,ok,0.366319
200,823,249,141,46,319,68,45.042998,96.399128,172,VISSIM_ADAPTER_NO-CONTROL,ok,0.366319
205,827,255,140,41,322,69,45.040966,93.327149,172,VISSIM_ADAPTER_NO-CONTROL,ok,0.366319
210,831,263,133,36,323,76,44.456980,89.117327,197,VISSIM_ADAPTER_NO-CONTROL,ok,0.366319
215,844,267,133,34,339,71,43.136982,83.995505,214,VISSIM_ADAPTER_NO-CONTROL,ok,0.366319
220,856,273,143,38,346,56,41.548063,80.176263,236,VISSIM_ADAPTER_NO-CONTROL,ok,0.366319
225,882,274,145,39,371,53,41.402936,80.755457,258,VISSIM_ADAPTER_NO-CONTROL,ok,0.366319
230,891,277,144,34,385,51,40.859022,84.784714,275,VISSIM_ADAPTER_NO-CONTROL,ok,0.366319
235,891,283,142,27,384,55,39.337756,87.222168,305,VISSIM_ADAPTER_NO-CONTROL,ok,0.366319
240,903,290,146,19,384,64,39.283825,89.705182,325,VISSIM_ADAPTER_NO-CONTROL,ok,0.374754
245,900,305,143,18,383,51,37.829221,93.145298,356,VISSIM_ADAPTER_NO-CONTROL,ok,0.374754
250,894,314,142,19,377,42,35.420704,95.558507,359,VISSIM_ADAPTER_NO-CONTROL,ok,0.374754
255,893,292,136,23,357,85,35.819841,98.835888,322,VISSIM_ADAPTER_NO-CONTROL,ok,0.374754
260,915,291,144,40,369,71,37.703618,99.072362,290,VISSIM_ADAPTER_NO-CONTROL,ok,0.374754
265,920,286,146,54,361,73,38.804944,101.031480,266,VISSIM_ADAPTER_NO-CONTROL,ok,0.374754
270,943,293,151,63,368,68,40.445879,102.613467,258,VISSIM_ADAPTER_NO-CONTROL,ok,0.374754
275,955,303,150,69,370,63,41.454271,105.063570,262,VISSIM_ADAPTER_NO-CONTROL,ok,0.374754
280,973,301,150,71,381,70,41.743912,104.922592,254,VISSIM_ADAPTER_NO-CONTROL,ok,0.374754
285,989,304,144,77,385,79,42.258938,104.516017,253,VISSIM_ADAPTER_NO-CONTROL,ok,0.374754
290,985,301,141,89,378,76,41.815854,102.823604,253,VISSIM_ADAPTER_NO-CONTROL,ok,0.374754
295,984,309,137,90,374,74,39.953370,101.276036,262,VISSIM_ADAPTER_NO-CONTROL,ok,0.374754
300,990,312,134,93,374,77,38.909286,102.400208,287,VISSIM_ADAPTER_NO-CONTROL,ok,0.358321
305,996,316,132,91,371,86,39.293307,103.808959,307,VISSIM_ADAPTER_NO-CONTROL,ok,0.358321
310,994,326,129,88,370,81,37.442335,102.163302,321,VISSIM_ADAPTER_NO-CONTROL,ok,0.358321
315,1004,329,131,83,366,95,36.606567,95.368742,282,VISSIM_ADAPTER_NO-CONTROL,ok,0.358321
320,1010,324,129,78,372,107,37.983203,96.068657,248,VISSIM_ADAPTER_NO-CONTROL,ok,0.358321
325,1014,326,131,75,377,105,38.624100,94.508581,247,VISSIM_ADAPTER_NO-CONTROL,ok,0.358321
330,1031,330,137,74,399,91,39.017086,91.281393,239,VISSIM_ADAPTER_NO-CONTROL,ok,0.358321
335,1047,336,139,69,424,79,38.888203,89.663090,273,VISSIM_ADAPTER_NO-CONTROL,ok,0.358321
340,1039,341,141,58,420,79,38.110250,89.980310,287,VISSIM_ADAPTER_NO-CONTROL,ok,0.358321
345,1047,343,149,53,424,78,37.101135,90.156150,307,VISSIM_ADAPTER_NO-CONTROL,ok,0.358321
350,1056,346,155,44,429,82,36.479883,91.691900,329,VISSIM_ADAPTER_NO-CONTROL,ok,0.358321
355,1070,360,154,39,446,71,35.961486,93.551862,360,VISSIM_ADAPTER_NO-CONTROL,ok,0.358321
360,1073,360,162,35,445,71,35.959350,92.526038,389,VISSIM_ADAPTER_NO-CONTROL,ok,0.347949
365,1080,375,158,29,458,60,35.702505,93.194225,407,VISSIM_ADAPTER_NO-CONTROL,ok,0.347949
370,1088,388,153,25,462,60,34.987053,94.814678,439,VISSIM_ADAPTER_NO-CONTROL,ok,0.347949
375,1085,393,160,28,451,53,32.387055,92.010476,431,VISSIM_ADAPTER_NO-CONTROL,ok,0.347949
380,1085,373,163,36,435,78,31.975148,89.597276,434,VISSIM_ADAPTER_NO-CONTROL,ok,0.347949
385,1078,375,158,47,432,66,31.569426,89.513811,405,VISSIM_ADAPTER_NO-CONTROL,ok,0.347949
390,1094,371,161,57,432,73,32.599941,89.058806,409,VISSIM_ADAPTER_NO-CONTROL,ok,0.347949
395,1104,383,156,64,430,71,33.788864,87.477078,401,VISSIM_ADAPTER_NO-CONTROL,ok,0.347949
400,1103,377,153,72,425,76,34.621445,86.634825,397,VISSIM_ADAPTER_NO-CONTROL,ok,0.347949
405,1108,394,140,78,433,63,34.018359,85.978353,389,VISSIM_ADAPTER_NO-CONTROL,ok,0.347949
410,1122,394,137,81,438,72,33.519560,83.361702,398,VISSIM_ADAPTER_NO-CONTROL,ok,0.347949
415,1127,398,129,85,440,75,32.605814,82.984015,405,VISSIM_ADAPTER_NO-CONTROL,ok,0.347949
420,1132,406,121,84,443,78,32.564794,84.645798,404,VISSIM_ADAPTER_NO-CONTROL,ok,0.302002
425,1130,405,114,84,434,93,32.100079,86.737604,421,VISSIM_ADAPTER_NO-CONTROL,ok,0.302002
430,1132,414,120,84,420,94,31.583155,84.112992,431,VISSIM_ADAPTER_NO-CONTROL,ok,0.302002
435,1139,430,120,89,432,68,29.662345,81.241401,427,VISSIM_ADAPTER_NO-CONTROL,ok,0.302002
440,1141,407,117,83,433,101,28.514276,81.825704,399,VISSIM_ADAPTER_NO-CONTROL,ok,0.302002
445,1144,408,125,83,438,90,29.795915,85.772279,404,VISSIM_ADAPTER_NO-CONTROL,ok,0.302002
450,1159,410,130,78,449,92,31.584033,88.088051,385,VISSIM_ADAPTER_NO-CONTROL,ok,0.302002
455,1166,421,136,71,454,84,32.783941,87.274910,391,VISSIM_ADAPTER_NO-CONTROL,ok,0.302002
460,1180,425,143,63,471,78,33.340529,87.957660,408,VISSIM_ADAPTER_NO-CONTROL,ok,0.302002
465,1180,422,148,56,477,77,32.293291,87.589192,430,VISSIM_ADAPTER_NO-CONTROL,ok,0.302002
470,1197,423,160,47,494,73,32.122964,87.622891,462,VISSIM_ADAPTER_NO-CONTROL,ok,0.302002
475,1211,430,170,36,509,66,31.478338,85.379830,488,VISSIM_ADAPTER_NO-CONTROL,ok,0.302002
480,1212,439,167,27,516,63,30.766300,85.655397,506,VISSIM_ADAPTER_NO-CONTROL,ok,0.345636
485,1212,447,164,25,514,62,30.306330,84.979179,531,VISSIM_ADAPTER_NO-CONTROL,ok,0.345636
490,1217,455,161,23,514,64,30.301508,84.664938,550,VISSIM_ADAPTER_NO-CONTROL,ok,0.345636
495,1219,466,163,25,512,53,29.025926,85.662440,591,VISSIM_ADAPTER_NO-CONTROL,ok,0.345636
500,1218,463,169,32,501,53,27.975445,85.177400,554,VISSIM_ADAPTER_NO-CONTROL,ok,0.345636
505,1224,440,170,37,490,87,28.456617,87.822211,531,VISSIM_ADAPTER_NO-CONTROL,ok,0.345636
510,1223,439,162,44,492,86,28.917075,88.037261,507,VISSIM_ADAPTER_NO-CONTROL,ok,0.345636
515,1236,448,159,52,503,74,29.450932,87.932726,509,VISSIM_ADAPTER_NO-CONTROL,ok,0.345636
