sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,2400.000000,600.000000,2.000000,10.000000,120.000000,7,0,1,0,6,0,54.644834,55.611930,0
15,2400.000000,600.000000,2.000000,10.000000,120.000000,76,0,4,0,72,0,54.447923,93.051274,0
30,2400.000000,600.000000,2.000000,10.000000,120.000000,138,0,11,0,126,1,53.668360,92.598808,0
45,2400.000000,600.000000,2.000000,10.000000,120.000000,211,13,11,5,176,6,43.920086,102.542278,25
60,2400.000000,600.000000,2.000000,10.000000,120.000000,290,29,9,12,231,9,38.390873,116.208044,73
75,2400.000000,600.000000,2.000000,10.000000,120.000000,378,53,11,9,284,21,36.398965,104.671466,75
90,2400.000000,600.000000,2.000000,10.000000,120.000000,462,86,12,17,324,23,33.898942,110.465738,117
105,2400.000000,600.000000,2.000000,10.000000,120.000000,536,110,13,23,366,24,29.427588,97.277403,165
120,2400.000000,600.000000,2.000000,10.000000,120.000000,608,127,17,35,406,23,23.076438,106.667424,237
135,2400.000000,600.000000,2.000000,10.000000,120.000000,667,139,14,38,439,37,19.719877,112.947928,244
150,2400.000000,600.000000,2.000000,10.000000,120.000000,739,166,12,41,474,46,18.503637,114.721188,320
165,2400.000000,600.000000,2.000000,10.000000,120.000000,789,200,16,48,491,34,16.859042,100.441820,388
180,2400.000000,600.000000,2.000000,10.000000,120.000000,853,224,13,50,527,39,15.300829,108.940171,462
195,2400.000000,600.000000,2.000000,10.000000,120.000000,936,228,11,45,589,63,14.670825,96.866171,500
210,2400.000000,600.000000,2.000000,10.000000,120.000000,1000,262,12,46,617,63,15.182882,97.841503,523
225,2400.000000,600.000000,2.000000,10.000000,120.000000,1054,299,17,43,636,59,12.734035,100.277293,608
240,2400.000000,600.000000,2.000000,10.000000,120.000000,1097,327,16,43,650,61,11.677334,100.003109,664
