sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,600.000000,1000.000000,10.000000,10.000000,120.000000,1,0,1,0,0,0,58.153997,58.153997,0
15,600.000000,1000.000000,10.000000,10.000000,120.000000,21,0,7,0,14,0,64.227946,86.412791,0
30,600.000000,1000.000000,10.000000,10.000000,120.000000,53,0,19,0,31,3,69.128505,88.370185,0
45,600.000000,1000.000000,10.000000,10.000000,120.000000,83,2,22,4,47,8,68.130846,108.589633,2
60,600.000000,1000.000000,10.000000,10.000000,120.000000,112,11,28,7,63,3,61.037145,113.985329,10
75,600.000000,1000.000000,10.000000,10.000000,120.000000,146,23,39,0,70,14,62.632253,105.672041,10
90,600.000000,1000.000000,10.000000,10.000000,120.000000,167,34,42,0,73,18,59.730518,108.806018,34
105,600.000000,1000.000000,10.000000,10.000000,120.000000,195,41,46,4,90,14,58.012462,112.688075,46
120,600.000000,1000.000000,10.000000,10.000000,120.000000,214,49,44,2,108,11,50.789402,112.242143,74
135,600.000000,1000.000000,10.000000,10.000000,120.000000,232,56,40,13,95,28,57.457764,117.055693,19
150,600.000000,1000.000000,10.000000,10.000000,120.000000,242,93,34,19,85,11,54.272272,116.191542,35
165,600.000000,1000.000000,10.000000,10.000000,120.000000,261,98,35,18,83,27,48.742374,112.971227,54
180,600.000000,1000.000000,10.000000,10.000000,120.000000,275,98,33,22,87,35,45.884750,113.569512,77
195,600.000000,1000.000000,10.000000,10.000000,120.000000,292,108,38,14,93,39,55.998283,108.714280,20
210,600.000000,1000.000000,10.000000,10.000000,120.000000,292,122,37,7,104,22,56.681829,117.656783,47
225,600.000000,1000.000000,10.000000,10.000000,120.000000,283,129,36,0,97,21,47.072543,115.415964,77
240,600.000000,1000.000000,10.000000,10.000000,120.000000,268,135,37,4,74,18,39.459516,110.981270,119
255,600.000000,1000.000000,10.000000,10.000000,120.000000,273,113,37,9,62,52,51.157345,108.383215,24
270,600.000000,1000.000000,10.000000,10.000000,120.000000,278,108,34,11,101,24,54.202334,115.291100,21
285,600.000000,1000.000000,10.000000,10.000000,120.000000,277,102,38,20,99,18,52.939515,116.203699,39
300,600.000000,1000.000000,10.000000,10.000000,120.000000,252,93,42,15,74,28,49.430524,108.035496,60
315,600.000000,1000.000000,10.000000,10.000000,120.000000,250,98,43,8,66,35,57.317556,106.567944,16
330,600.000000,1000.000000,10.000000,10.000000,120.000000,257,106,35,3,96,17,57.519774,106.086542,35
345,600.000000,1000.000000,10.000000,10.000000,120.000000,251,97,41,1,95,17,49.752694,106.490255,65
360,600.000000,1000.000000,10.000000,10.000000,120.000000,250,106,41,3,85,15,40.953259,106.194165,109
375,600.000000,1000.000000,10.000000,10.000000,120.000000,261,82,43,7,69,60,54.847160,107.362959,13
390,600.000000,1000.000000,10.000000,10.000000,120.000000,276,77,44,26,109,20,57.085641,106.418057,23
405,600.000000,1000.000000,10.000000,10.000000,120.000000,293,80,49,20,115,29,56.044998,106.260503,34
420,600.000000,1000.000000,10.000000,10.000000,120.000000,272,71,57,21,86,37,51.513726,103.859891,61
435,600.000000,1000.000000,10.000000,10.000000,120.000000,271,66,56,14,79,56,56.358842,98.365898,10
450,600.000000,1000.000000,10.000000,10.000000,120.000000,271,106,56,3,84,22,63.581149,102.755833,22
465,600.000000,1000.000000,10.000000,10.000000,120.000000,260,106,55,2,87,10,58.043391,103.640244,44
480,600.000000,1000.000000,10.000000,10.000000,120.000000,237,103,51,1,72,10,47.731139,109.074699,88
495,600.000000,1000.000000,10.000000,10.000000,120.000000,226,83,40,6,50,47,49.167813,108.918545,28
510,600.000000,1000.000000,10.000000,10.000000,120.000000,231,87,31,22,74,17,58.046130,113.182308,12
525,600.000000,1000.000000,10.000000,10.000000,120.000000,234,88,32,19,75,20,54.698980,111.940533,21
540,600.000000,1000.000000,10.000000,10.000000,120.000000,227,85,33,13,64,32,47.460023,113.943910,54
555,600.000000,1000.000000,10.000000,10.000000,120.000000,234,74,36,10,61,53,54.296721,104.400660,7
570,600.000000,1000.000000,10.000000,10.000000,120.000000,245,88,42,6,87,22,60.567414,105.530254,16
585,600.000000,1000.000000,10.000000,10.000000,120.000000,246,83,43,4,101,15,55.611379,103.962920,43
600,600.000000,1000.000000,10.000000,10.000000,120.000000,230,86,44,5,79,16,46.682294,107.750243,78
615,600.000000,1000.000000,10.000000,10.000000,120.000000,234,70,42,3,75,44,48.833817,108.938102,26
630,600.000000,1000.000000,10.000000,10.000000,120.000000,259,74,52,17,92,24,60.367500,99.600314,16
645,600.000000,1000.000000,10.000000,10.000000,120.000000,282,80,54,14,109,25,57.695638,104.814885,28
660,600.000000,1000.000000,10.000000,10.000000,120.000000,257,76,44,16,79,42,51.260392,109.431770,58
675,600.000000,1000.000000,10.000000,10.000000,120.000000,264,84,53,22,73,32,51.203216,103.841562,26
690,600.000000,1000.000000,10.000000,10.000000,120.000000,280,100,51,11,98,20,63.040204,106.453657,20
705,600.000000,1000.000000,10.000000,10.000000,120.000000,279,112,52,3,98,14,58.604382,107.998973,48
720,600.000000,1000.000000,10.000000,10.000000,120.000000,266,99,48,2,100,17,50.182854,113.606002,78
735,600.000000,1000.000000,10.000000,10.000000,120.000000,269,98,47,6,91,27,43.263336,108.993155,63
750,600.000000,1000.000000,10.000000,10.000000,120.000000,289,93,48,18,95,35,57.039247,105.341348,18
765,600.000000,1000.000000,10.000000,10.000000,120.000000,298,106,42,16,113,21,55.262326,112.099358,31
780,600.000000,1000.000000,10.000000,10.000000,120.000000,293,107,40,16,96,34,49.819575,111.310616,58
795,600.000000,1000.000000,10.000000,10.000000,120.000000,286,106,41,21,98,20,44.410180,107.414618,53
810,600.000000,1000.000000,10.000000,10.000000,120.000000,298,118,36,8,107,29,55.905325,109.683097,34
825,600.000000,1000.000000,10.000000,10.000000,120.000000,303,125,46,4,111,17,52.588338,105.670428,62
840,600.000000,1000.000000,10.000000,10.000000,120.000000,298,124,44,2,106,22,46.275459,107.444529,85
855,600.000000,1000.000000,10.000000,10.000000,120.000000,287,135,38,6,97,11,37.315789,110.563068,110
870,600.000000,1000.000000,10.000000,10.000000,120.000000,300,108,39,21,93,39,54.172460,110.255058,17
885,600.000000,1000.000000,10.000000,10.000000,120.000000,324,111,43,20,126,24,53.180717,107.538951,32
900,600.000000,1000.000000,10.000000,10.000000,120.000000,313,110,42,14,111,36,49.197853,109.876232,61
