sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,1,0,1,0,0,0,55.611930,55.611930,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.930822
5,5,0,4,0,1,0,61.553418,62.836973,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.930822
10,6,0,5,0,1,0,74.857121,79.234092,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.930822
15,14,0,12,0,2,0,75.675533,78.919384,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.930822
20,18,0,14,0,4,0,84.826635,93.307639,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.930822
25,20,0,15,0,4,1,91.224472,99.351223,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.930822
30,21,0,16,0,4,1,92.414276,102.232368,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.930822
35,24,0,17,0,5,2,90.709715,102.298606,1,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.930822
40,29,0,20,1,6,2,86.944851,97.758670,1,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.930822
45,31,0,21,1,6,3,86.659656,100.634248,2,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.930822
50,33,0,23,2,5,3,88.131848,103.554264,2,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.930822
55,37,1,27,3,4,2,86.269716,101.101521,3,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.930822
60,42,2,29,3,6,2,84.011842,100.721859,3,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.903315
65,45,2,31,1,4,7,87.811879,100.249639,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.903315
70,46,4,29,1,6,6,91.913268,103.246975,1,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.903315
75,48,5,29,1,7,6,93.787842,104.775401,1,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.903315
80,51,4,29,1,9,8,92.858330,102.335232,1,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.903315
85,55,4,33,3,10,5,92.563191,100.271082,1,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.903315
90,54,5,33,3,9,4,93.315208,103.966894,1,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.903315
95,58,6,37,3,10,2,91.316905,101.262877,2,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.903315
100,59,4,36,1,11,7,92.897486,103.431310,2,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.903315
105,59,6,37,2,11,3,91.923692,105.574246,2,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.903315
110,60,5,39,3,9,4,88.950097,101.539961,4,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.903315
115,62,5,41,1,11,4,89.585252,101.305873,4,STACKELBERG_MPC_VISSIM_ADAPTER,ok,2.903315
120,64,5,39,2,14,4,89.802580,105.229408,4,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.808919
