sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,6,0,1,0,5,0,54.713706,55.611930,0,VISSIM_ADAPTER_PFO,ok,18.579927
5,27,0,8,0,19,0,57.256110,63.063146,0,VISSIM_ADAPTER_PFO,ok,18.579927
10,61,0,16,0,45,0,58.593308,75.734163,0,VISSIM_ADAPTER_PFO,ok,18.579927
15,85,0,21,0,64,0,61.609500,88.912748,0,VISSIM_ADAPTER_PFO,ok,18.579927
20,107,0,27,0,80,0,63.651389,97.457908,0,VISSIM_ADAPTER_PFO,ok,18.579927
25,135,0,34,0,99,2,64.366842,97.948579,0,VISSIM_ADAPTER_PFO,ok,18.579927
30,157,0,35,0,118,4,64.172570,106.598334,0,VISSIM_ADAPTER_PFO,ok,18.579927
35,179,1,41,0,129,8,61.465528,107.477535,4,VISSIM_ADAPTER_PFO,ok,18.579927
40,208,5,45,2,144,12,57.854814,105.689343,17,VISSIM_ADAPTER_PFO,ok,18.579927
45,234,10,51,4,159,10,55.662591,106.178339,28,VISSIM_ADAPTER_PFO,ok,18.579927
50,266,16,59,5,172,14,54.369822,104.470690,37,VISSIM_ADAPTER_PFO,ok,18.579927
55,292,24,63,8,188,9,54.228278,107.336034,49,VISSIM_ADAPTER_PFO,ok,18.579927
60,326,27,66,10,210,13,53.066932,109.916417,60,VISSIM_ADAPTER_PFO,ok,9.431175
65,365,33,76,8,230,18,51.680925,105.672372,60,VISSIM_ADAPTER_PFO,ok,9.431175
70,397,38,82,4,244,29,52.418519,105.190586,56,VISSIM_ADAPTER_PFO,ok,9.431175
75,427,51,89,1,258,28,53.710380,107.637279,55,VISSIM_ADAPTER_PFO,ok,9.431175
80,469,63,94,3,281,28,53.923212,109.244572,58,VISSIM_ADAPTER_PFO,ok,9.431175
85,500,73,98,6,291,32,52.567015,109.212589,80,VISSIM_ADAPTER_PFO,ok,9.431175
90,524,82,102,6,300,34,50.934689,108.421582,95,VISSIM_ADAPTER_PFO,ok,9.431175
95,554,95,103,9,319,28,49.997324,110.188469,114,VISSIM_ADAPTER_PFO,ok,9.431175
100,583,101,107,7,332,36,50.207476,110.184657,124,VISSIM_ADAPTER_PFO,ok,9.431175
105,601,115,110,8,336,32,48.329751,107.765614,142,VISSIM_ADAPTER_PFO,ok,9.431175
110,635,129,113,4,352,37,46.881793,106.950349,168,VISSIM_ADAPTER_PFO,ok,9.431175
115,658,141,120,8,356,33,44.905254,106.524356,196,VISSIM_ADAPTER_PFO,ok,9.431175
