sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
15,D,25,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
15,F,31,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
30,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
30,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,50.505551
60,D,25,10.000000,10,15.000000,0,0.000000,1,1,0,50.589202
60,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,49.978306
75,D,25,10.000000,10,15.000000,1,240.000000,0,0,0,0.000000
75,F,31,10.000000,10,15.000000,0,0.000000,1,1,0,47.957178
90,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
90,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
105,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,48.451068
105,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,55.160093
120,D,25,10.000000,10,15.000000,1,240.000000,1,0,1,51.512033
120,F,31,10.000000,10,15.000000,1,240.000000,0,0,0,0.000000
135,D,25,10.000000,10,15.000000,1,240.000000,3,0,0,54.669837
135,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,55.324263
150,D,25,10.000000,10,15.000000,3,720.000000,4,0,0,52.257740
150,F,31,10.000000,10,15.000000,0,0.000000,5,0,0,54.184536
165,D,25,10.000000,10,15.000000,3,720.000000,1,0,1,52.761974
165,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,58.451471
180,D,25,10.000000,10,15.000000,0,0.000000,2,0,0,51.576027
180,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,51.432383
195,D,25,10.000000,10,15.000000,1,240.000000,3,0,0,54.773214
195,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,55.090067
210,D,25,10.000000,10,15.000000,3,720.000000,0,0,0,0.000000
210,F,31,10.000000,10,15.000000,0,0.000000,5,1,0,50.159326
225,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
225,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
240,D,25,10.000000,10,15.000000,0,0.000000,0,1,1,52.664815
240,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,49.902734
255,D,25,10.000000,10,15.000000,0,0.000000,3,0,0,54.194969
255,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,53.429644
270,D,25,10.000000,10,15.000000,3,720.000000,8,0,0,49.991105
270,F,31,10.000000,10,15.000000,0,0.000000,7,0,0,53.614907
285,D,25,10.000000,10,15.000000,8,1920.000000,3,0,0,49.936133
285,F,31,10.000000,10,15.000000,0,0.000000,8,0,0,47.809670
300,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,46.604923
300,F,31,10.000000,10,15.000000,1,240.000000,6,0,0,52.203323
315,D,25,10.000000,10,15.000000,0,0.000000,2,0,0,52.104722
315,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,52.695275
330,D,25,10.000000,10,15.000000,1,240.000000,0,0,0,0.000000
330,F,31,10.000000,10,15.000000,0,0.000000,7,1,0,51.601842
345,D,25,10.000000,10,15.000000,0,0.000000,0,0,1,57.083068
345,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,52.223920
