sim_sec,interval_sec,total_signal_discharge,total_signal_discharge_rate_vph,urban_vehicles,boundary_vehicles,ramp_vehicles,mean_speed_kph
1,1.000000,0,0.000000,0,2,0,53.655251
15,15.000000,0,0.000000,0,38,0,58.061280
30,15.000000,0,0.000000,0,91,0,59.544067
45,15.000000,27,6480.000000,10,120,4,58.074475
60,15.000000,41,9840.000000,34,150,9,49.771167
75,15.000000,39,9360.000000,58,166,1,51.064720
90,15.000000,36,8640.000000,83,173,0,48.060138
105,15.000000,30,7200.000000,99,191,6,44.509079
120,15.000000,31,7440.000000,115,196,4,37.577845
135,15.000000,52,12480.000000,112,185,15,43.797098
150,15.000000,49,11760.000000,148,190,23,48.801437
165,15.000000,32,7680.000000,191,175,20,47.674630
180,15.000000,16,3840.000000,192,173,24,41.726425
195,15.000000,42,10080.000000,192,184,13,45.611404
210,15.000000,39,9360.000000,224,187,9,47.618092
225,15.000000,32,7680.000000,237,172,0,39.883882
240,15.000000,38,9120.000000,252,170,4,32.010794
255,15.000000,52,12480.000000,232,179,9,34.221349
270,15.000000,97,23280.000000,233,194,27,45.700668
285,15.000000,73,17520.000000,231,226,24,46.363012
300,15.000000,27,6480.000000,231,213,23,41.372248
315,15.000000,31,7440.000000,235,200,10,40.495264
330,15.000000,45,10800.000000,252,228,9,44.069159
345,15.000000,34,8160.000000,267,252,4,37.832143
360,15.000000,42,10080.000000,280,243,5,31.254196
375,15.000000,60,14400.000000,258,242,9,32.462535
390,15.000000,57,13680.000000,275,237,23,39.030814
405,15.000000,103,24720.000000,294,251,27,43.205148
420,15.000000,28,6720.000000,287,260,30,41.392221
435,15.000000,34,8160.000000,282,257,17,40.102285
450,15.000000,47,11280.000000,310,258,10,42.699075
465,15.000000,44,10560.000000,326,249,6,38.715104
480,15.000000,25,6000.000000,336,247,4,30.358580
495,15.000000,42,10080.000000,320,230,7,27.022462
510,15.000000,81,19440.000000,316,245,27,36.729857
525,15.000000,68,16320.000000,310,286,36,40.026500
540,15.000000,20,4800.000000,314,268,30,38.437889
555,15.000000,23,5520.000000,314,244,20,33.898502
570,15.000000,27,6480.000000,324,256,7,37.353921
585,15.000000,24,5760.000000,328,276,4,35.011288
600,15.000000,9,2160.000000,344,287,2,29.167358
615,15.000000,25,6000.000000,337,261,4,25.476938
630,15.000000,71,17040.000000,323,270,21,34.111905
645,15.000000,86,20640.000000,334,281,27,39.202406
660,15.000000,44,10560.000000,351,265,24,36.966287
675,15.000000,39,9360.000000,363,254,24,33.903776
690,15.000000,47,11280.000000,363,267,11,36.898750
705,15.000000,45,10800.000000,373,283,5,34.232357
720,15.000000,32,7680.000000,375,297,4,30.606244
735,15.000000,23,5520.000000,391,266,5,25.507483
750,15.000000,65,15600.000000,356,267,20,30.311341
765,15.000000,108,25920.000000,358,280,33,35.908727
780,15.000000,53,12720.000000,397,256,28,36.070636
795,15.000000,39,9360.000000,416,249,26,30.332193
810,15.000000,44,10560.000000,407,264,12,33.493730
825,15.000000,51,12240.000000,410,269,8,32.675170
840,15.000000,26,6240.000000,427,277,2,29.469028
855,15.000000,38,9120.000000,448,276,7,24.997794
870,15.000000,59,14160.000000,419,257,23,26.707146
885,15.000000,91,21840.000000,409,281,33,30.962379
900,15.000000,50,12000.000000,403,311,34,30.742049
