sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,1.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,1.000000,10,1.000000,0,0.000000,0,0,0,0.000000
15,D,25,1.000000,10,14.000000,0,0.000000,0,0,0,0.000000
15,F,31,1.000000,10,14.000000,0,0.000000,0,0,0,0.000000
30,D,25,1.000000,10,15.000000,0,0.000000,0,0,0,0.000000
30,F,31,1.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,D,25,1.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,F,31,1.000000,10,15.000000,0,0.000000,2,0,0,50.600569
60,D,25,1.000000,10,15.000000,0,0.000000,1,0,0,50.003893
60,F,31,1.000000,10,15.000000,0,0.000000,3,1,0,39.079652
75,D,25,1.000000,10,15.000000,1,240.000000,0,0,0,0.000000
75,F,31,1.000000,10,15.000000,0,0.000000,1,1,0,26.379125
90,D,25,1.000000,10,15.000000,0,0.000000,0,0,0,0.000000
90,F,31,1.000000,10,15.000000,0,0.000000,0,1,0,0.000000
105,D,25,1.000000,10,15.000000,0,0.000000,1,0,0,48.181421
105,F,31,1.000000,10,15.000000,0,0.000000,0,0,0,0.000000
120,D,25,1.000000,10,15.000000,0,0.000000,2,2,0,23.360122
120,F,31,1.000000,10,15.000000,0,0.000000,0,0,0,0.000000
135,D,25,1.000000,10,15.000000,1,240.000000,1,1,0,30.052362
135,F,31,1.000000,10,15.000000,0,0.000000,3,0,0,55.072190
150,D,25,1.000000,10,15.000000,1,240.000000,5,2,0,21.195719
150,F,31,1.000000,10,15.000000,0,0.000000,6,2,0,33.957519
165,D,25,1.000000,10,15.000000,1,240.000000,6,3,0,10.665731
165,F,31,1.000000,10,15.000000,0,0.000000,5,2,0,10.163127
180,D,25,1.000000,10,15.000000,0,0.000000,5,3,0,2.157191
180,F,31,1.000000,10,15.000000,0,0.000000,7,3,0,22.071731
195,D,25,1.000000,10,15.000000,2,480.000000,6,2,0,16.274213
195,F,31,1.000000,10,15.000000,0,0.000000,8,2,0,19.321864
210,D,25,1.000000,10,15.000000,0,0.000000,7,3,0,1.556700
210,F,31,1.000000,10,15.000000,0,0.000000,11,3,0,18.885306
225,D,25,1.000000,10,15.000000,0,0.000000,5,2,0,3.521174
225,F,31,1.000000,10,15.000000,0,0.000000,9,2,0,9.765947
240,D,25,1.000000,10,15.000000,0,0.000000,7,3,0,12.483936
240,F,31,1.000000,10,15.000000,0,0.000000,9,3,0,6.001618
255,D,25,1.000000,10,15.000000,1,240.000000,6,2,1,12.206635
255,F,31,1.000000,10,15.000000,0,0.000000,7,2,0,2.953430
270,D,25,1.000000,10,15.000000,1,240.000000,14,3,0,11.841427
270,F,31,1.000000,10,15.000000,0,0.000000,14,3,0,27.301936
285,D,25,1.000000,10,15.000000,1,240.000000,16,2,1,4.888404
285,F,31,1.000000,10,15.000000,0,0.000000,16,3,0,12.553479
300,D,25,1.000000,10,15.000000,0,0.000000,15,4,0,3.609246
300,F,31,1.000000,10,15.000000,1,240.000000,14,3,0,1.861491
315,D,25,1.000000,10,15.000000,1,240.000000,12,2,1,4.480883
315,F,31,1.000000,10,15.000000,0,0.000000,15,2,0,6.025344
330,D,25,1.000000,10,15.000000,1,240.000000,12,3,0,3.479191
330,F,31,1.000000,10,15.000000,0,0.000000,17,3,0,4.551339
345,D,25,1.000000,10,15.000000,2,480.000000,10,2,1,6.555124
345,F,31,1.000000,10,15.000000,0,0.000000,14,2,1,3.926081
360,D,25,1.000000,10,15.000000,1,240.000000,12,3,0,7.986180
360,F,31,1.000000,10,15.000000,0,0.000000,16,2,0,11.688870
375,D,25,1.000000,10,15.000000,3,720.000000,12,2,0,10.914116
375,F,31,1.000000,10,15.000000,1,240.000000,17,1,0,12.548310
390,D,25,1.000000,10,15.000000,1,240.000000,20,3,0,6.431026
390,F,31,1.000000,10,15.000000,1,240.000000,23,3,0,12.838456
405,D,25,1.000000,10,15.000000,2,480.000000,25,3,0,8.310642
405,F,31,1.000000,10,15.000000,0,0.000000,26,2,1,16.080688
420,D,25,1.000000,10,15.000000,2,480.000000,25,5,0,5.217209
420,F,31,1.000000,10,15.000000,0,0.000000,23,5,0,4.214183
435,D,25,1.000000,10,15.000000,1,240.000000,21,3,2,5.936447
435,F,31,1.000000,10,15.000000,1,240.000000,21,4,0,6.680673
450,D,25,1.000000,10,15.000000,2,480.000000,23,6,0,6.280981
450,F,31,1.000000,10,15.000000,3,720.000000,23,6,0,6.845237
465,D,25,1.000000,10,15.000000,0,0.000000,19,4,2,4.427725
465,F,31,1.000000,10,15.000000,0,0.000000,20,4,0,6.760859
480,D,25,1.000000,10,15.000000,0,0.000000,18,6,0,5.596469
480,F,31,1.000000,10,15.000000,1,240.000000,20,4,0,2.181440
495,D,25,1.000000,10,15.000000,0,0.000000,17,5,1,6.201268
495,F,31,1.000000,10,15.000000,0,0.000000,16,4,0,3.297744
510,D,25,1.000000,10,15.000000,2,480.000000,24,6,0,8.934018
510,F,31,1.000000,10,15.000000,1,240.000000,23,4,0,16.223712
525,D,25,1.000000,10,15.000000,4,960.000000,29,4,1,10.924012
525,F,31,1.000000,10,15.000000,0,0.000000,28,3,0,10.697336
540,D,25,1.000000,10,15.000000,0,0.000000,32,6,0,3.087321
540,F,31,1.000000,10,15.000000,0,0.000000,27,5,0,6.640500
555,D,25,1.000000,10,15.000000,1,240.000000,30,4,2,3.570644
555,F,31,1.000000,10,15.000000,1,240.000000,26,4,0,6.520924
570,D,25,1.000000,10,15.000000,2,480.000000,32,6,0,2.753037
570,F,31,1.000000,10,15.000000,1,240.000000,28,6,0,6.740249
585,D,25,1.000000,10,15.000000,3,720.000000,28,4,0,3.113548
585,F,31,1.000000,10,15.000000,0,0.000000,25,4,0,5.651986
600,D,25,1.000000,10,15.000000,3,720.000000,26,6,0,2.367905
600,F,31,1.000000,10,15.000000,1,240.000000,25,5,0,5.246016
615,D,25,1.000000,10,15.000000,3,720.000000,23,4,1,4.069857
615,F,31,1.000000,10,15.000000,0,0.000000,21,3,0,3.159563
630,D,25,1.000000,10,15.000000,1,240.000000,27,6,0,4.159046
630,F,31,1.000000,10,15.000000,0,0.000000,28,5,0,11.816874
645,D,25,1.000000,10,15.000000,4,960.000000,29,4,2,5.685586
645,F,31,1.000000,10,15.000000,0,0.000000,31,4,0,11.695522
660,D,25,1.000000,10,15.000000,1,240.000000,31,6,0,2.793033
660,F,31,1.000000,10,15.000000,0,0.000000,35,5,0,9.377292
675,D,25,1.000000,10,15.000000,2,480.000000,29,4,2,4.293808
675,F,31,1.000000,10,15.000000,0,0.000000,31,4,0,3.331181
690,D,25,1.000000,10,15.000000,2,480.000000,29,6,0,4.045022
690,F,31,1.000000,10,15.000000,0,0.000000,31,6,0,5.521809
705,D,25,1.000000,10,15.000000,2,480.000000,26,3,1,4.115473
705,F,31,1.000000,10,15.000000,0,0.000000,29,4,0,5.226055
720,D,25,1.000000,10,15.000000,2,480.000000,25,6,0,4.235956
720,F,31,1.000000,10,15.000000,1,240.000000,29,6,0,5.644748
735,D,25,1.000000,10,15.000000,4,960.000000,21,4,2,5.305339
735,F,31,1.000000,10,15.000000,0,0.000000,27,4,0,3.517589
750,D,25,1.000000,10,15.000000,1,240.000000,24,6,0,3.926257
750,F,31,1.000000,10,15.000000,0,0.000000,30,6,0,9.278959
765,D,25,1.000000,10,15.000000,3,720.000000,28,4,1,6.911140
765,F,31,1.000000,10,15.000000,0,0.000000,33,4,0,8.926371
780,D,25,1.000000,10,15.000000,1,240.000000,33,6,0,3.373275
780,F,31,1.000000,10,15.000000,0,0.000000,37,6,0,6.995608
795,D,25,1.000000,10,15.000000,1,240.000000,31,4,2,4.204219
795,F,31,1.000000,10,15.000000,0,0.000000,34,4,0,3.593657
810,D,25,1.000000,10,15.000000,2,480.000000,32,6,0,1.691779
810,F,31,1.000000,10,15.000000,0,0.000000,33,6,0,3.448351
825,D,25,1.000000,10,15.000000,3,720.000000,29,4,2,4.308675
825,F,31,1.000000,10,15.000000,1,240.000000,29,4,0,3.617828
840,D,25,1.000000,10,15.000000,0,0.000000,27,6,0,3.001891
840,F,31,1.000000,10,15.000000,0,0.000000,29,6,0,4.382716
855,D,25,1.000000,10,15.000000,2,480.000000,24,4,1,4.434972
855,F,31,1.000000,10,15.000000,0,0.000000,27,4,0,4.207578
870,D,25,1.000000,10,15.000000,0,0.000000,25,6,0,4.595886
870,F,31,1.000000,10,15.000000,0,0.000000,30,6,0,8.876556
885,D,25,1.000000,10,15.000000,3,720.000000,27,4,2,5.394362
885,F,31,1.000000,10,15.000000,0,0.000000,31,4,0,7.463251
900,D,25,1.000000,10,15.000000,1,240.000000,32,6,0,5.462374
900,F,31,1.000000,10,15.000000,1,240.000000,37,6,0,9.037231
