sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
15,D,25,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
15,F,31,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
30,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
30,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,48.721807
45,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
60,D,25,10.000000,10,15.000000,1,240.000000,0,0,0,0.000000
60,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
75,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
75,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
90,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,49.644432
90,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
105,D,25,10.000000,10,15.000000,1,240.000000,1,0,0,53.736835
105,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,51.721451
120,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
120,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,54.576380
135,D,25,10.000000,10,15.000000,1,240.000000,2,1,1,55.319037
135,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,54.712362
150,D,25,10.000000,10,15.000000,3,720.000000,5,0,0,47.771750
150,F,31,10.000000,10,15.000000,0,0.000000,3,1,0,55.956964
165,D,25,10.000000,10,15.000000,3,720.000000,3,0,1,53.781174
165,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,52.791544
180,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,51.096069
180,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,50.880088
195,D,25,10.000000,10,15.000000,1,240.000000,4,1,1,50.091634
195,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,53.915896
210,D,25,10.000000,10,15.000000,1,240.000000,0,0,0,0.000000
210,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,54.424050
225,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
225,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,54.410004
240,D,25,10.000000,10,15.000000,0,0.000000,2,0,0,49.822817
240,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,53.599300
255,D,25,10.000000,10,15.000000,1,240.000000,2,0,0,51.716995
255,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,49.178368
270,D,25,10.000000,10,15.000000,2,480.000000,4,1,0,51.926103
270,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,51.908094
285,D,25,10.000000,10,15.000000,4,960.000000,4,1,1,48.857395
285,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,50.498030
300,D,25,10.000000,10,15.000000,2,480.000000,0,0,0,0.000000
300,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,53.023751
315,D,25,10.000000,10,15.000000,1,240.000000,1,0,1,49.521379
315,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
330,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
330,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,53.032738
345,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,59.719951
345,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,47.557499
