sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,5,0,1,0,4,0,55.123474,55.611930,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.641516
5,27,0,8,0,19,0,57.136617,63.063146,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.641516
10,56,0,16,0,40,0,59.359703,75.734163,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.641516
15,84,0,21,0,63,0,61.519958,88.912748,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.641516
20,107,0,27,0,80,0,63.391955,97.457908,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.641516
25,136,0,34,0,100,2,64.352740,97.948579,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.641516
30,159,0,35,0,120,4,64.318541,106.598334,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.641516
35,185,1,41,0,137,6,62.503583,107.477535,3,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.641516
40,212,5,45,3,148,11,60.524906,105.689343,10,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.641516
45,240,14,51,4,158,13,57.808766,106.178339,17,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.641516
50,270,20,59,7,168,16,56.869625,104.470690,27,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.641516
55,293,32,63,8,174,16,55.803753,107.336034,38,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.641516
60,318,42,66,12,185,13,53.283449,109.916417,47,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.104457
65,355,46,76,9,205,19,51.178833,105.672372,47,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.104457
70,387,51,82,7,219,28,52.197308,105.190586,45,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.104457
75,418,61,89,2,231,35,54.055584,107.637279,39,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.104457
80,444,77,94,3,236,34,55.417948,109.244572,48,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.104457
85,468,92,98,7,237,34,55.221641,109.212589,63,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.104457
90,497,104,102,5,253,33,52.882323,108.038943,85,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.104457
95,522,107,103,10,272,30,51.306502,108.744230,97,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.104457
100,549,112,109,7,290,31,49.934240,107.955627,120,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.104457
105,569,120,111,8,302,28,48.030844,107.718569,145,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.104457
110,595,126,115,5,318,31,46.195693,107.014318,166,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.104457
115,619,127,124,9,331,28,44.374642,105.928058,201,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.104457
120,632,130,120,14,343,25,41.844832,106.491269,228,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.96636
125,648,133,116,12,356,31,39.551843,104.836262,221,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.96636
130,666,115,117,14,356,64,39.972958,103.483151,201,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.96636
135,692,123,115,16,368,70,41.817109,104.039118,192,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.96636
140,706,140,120,22,365,59,42.209517,103.938576,193,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.96636
145,735,157,124,30,369,55,43.880377,104.058508,187,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.96636
150,752,173,128,36,365,50,44.084564,105.333731,203,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.96636
155,773,190,127,39,367,50,43.859787,105.101275,213,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.96636
160,783,203,123,41,367,49,43.145389,107.087461,233,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.96636
165,797,208,127,47,365,50,41.913648,107.469543,250,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.96636
170,796,216,120,48,359,53,40.320284,110.263466,271,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.96636
175,803,220,118,48,356,61,39.450434,107.706333,285,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.96636
180,805,232,114,48,351,60,38.057724,106.540056,305,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.218864
185,817,227,109,50,368,63,36.242337,104.117731,307,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.218864
190,830,226,109,54,377,64,35.781638,103.749845,286,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.218864
195,842,225,115,47,378,77,38.164698,103.001545,260,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.218864
200,852,229,123,42,387,71,41.037470,102.185717,244,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.218864
205,859,241,125,41,398,54,42.095760,102.668712,235,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.218864
210,867,248,126,37,405,51,42.573892,103.776034,241,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.218864
215,865,255,124,32,411,43,42.293745,104.705913,247,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.218864
220,857,263,118,25,407,44,41.264344,105.530085,267,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.218864
225,860,263,117,18,414,48,40.559287,104.145585,275,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.218864
230,863,274,119,15,412,43,39.691818,100.278668,295,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.218864
235,866,280,121,12,408,45,38.935865,98.632403,312,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.218864
240,854,294,122,6,396,36,37.218192,95.873567,335,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.965746
245,855,305,128,8,381,33,35.514364,91.137553,354,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.965746
250,842,308,124,7,361,42,33.647606,87.880464,329,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.965746
255,843,292,128,15,338,70,34.204099,83.032064,287,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.965746
260,857,291,130,20,350,66,34.551615,81.549692,259,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.965746
265,879,293,131,26,367,62,35.721137,81.225982,252,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.965746
270,898,289,129,30,382,68,36.856489,80.807569,242,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.965746
275,908,298,127,33,383,67,37.837124,82.409705,250,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.965746
280,922,290,124,35,399,74,37.821505,83.616475,260,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.965746
285,945,291,126,42,416,70,37.729432,83.175051,273,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.965746
290,954,292,118,47,422,75,38.041165,86.340795,287,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.965746
295,953,293,119,56,411,74,37.590231,88.957291,300,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.965746
300,949,296,123,57,397,76,36.419474,88.215049,315,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.5608
