sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,6,0,2,0,4,0,55.493395,56.477464,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.350729
5,24,0,9,0,15,0,57.899165,63.435723,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.350729
10,42,0,18,0,24,0,61.912501,73.501285,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.350729
15,66,0,23,0,43,0,65.487013,89.214886,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.350729
20,84,0,30,0,54,0,68.136706,96.200293,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.350729
25,109,0,40,0,68,1,69.027845,95.214343,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.350729
30,129,0,46,0,79,4,69.449448,96.612043,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.350729
35,146,1,53,1,86,5,69.209258,99.760466,3,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.350729
40,174,4,65,2,94,9,67.122058,99.533590,7,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.350729
45,196,9,73,4,101,9,65.145129,101.640298,18,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.350729
50,212,12,76,4,107,13,65.660198,105.076286,30,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.350729
55,231,16,79,6,113,17,64.095452,106.253043,36,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.350729
60,250,21,81,7,119,22,62.413300,107.135155,47,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.848126
65,269,24,82,7,128,28,63.108112,107.609885,40,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.848126
70,294,28,90,9,133,34,64.949264,105.808423,24,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.848126
75,312,41,96,4,135,36,67.330656,105.730077,18,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.848126
80,336,57,104,8,138,29,68.487975,105.320199,20,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.848126
85,357,74,109,9,137,28,67.960639,103.366938,28,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.848126
90,380,85,116,4,148,27,65.636043,99.882496,41,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.848126
95,398,91,116,5,158,28,63.864344,95.337897,51,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.848126
100,423,95,122,5,168,33,61.302978,89.703570,60,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.848126
105,436,99,127,9,173,28,58.029656,84.728953,78,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.848126
110,450,104,131,11,176,28,54.034236,79.043593,91,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.848126
115,461,110,130,11,187,23,49.057744,71.863935,108,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.848126
120,482,108,132,14,202,26,45.271971,68.645112,133,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.784566
125,503,117,133,15,222,16,41.214704,65.684182,141,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.784566
130,525,99,139,12,220,55,42.042815,64.236027,107,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.784566
135,549,101,147,18,219,64,45.513044,65.820984,92,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.784566
140,564,123,148,22,218,53,47.096864,64.011014,75,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.784566
145,587,128,155,28,221,55,48.122869,65.603480,90,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.784566
150,609,145,157,30,223,54,48.550224,64.191669,94,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.784566
155,633,168,166,34,216,49,47.770162,63.920103,110,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.784566
160,650,186,170,36,219,39,46.193529,61.547439,123,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.784566
165,654,190,167,38,211,48,44.455226,60.815827,138,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.784566
170,672,193,170,39,213,57,43.372895,60.620588,157,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.784566
175,677,193,170,41,213,60,42.081213,60.712621,178,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.784566
180,676,202,163,42,209,60,40.578576,60.539560,197,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.350687
185,682,208,163,44,211,56,38.818475,62.773123,216,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.350687
190,698,211,162,44,222,59,38.695193,65.011735,180,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.350687
195,712,203,157,39,234,79,40.513869,64.718954,150,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.350687
200,724,208,156,37,251,72,44.300043,67.594425,143,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.350687
205,731,218,158,31,263,61,47.239035,70.678970,130,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.350687
210,739,224,159,23,278,55,48.128892,73.561693,141,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.350687
215,734,238,152,16,280,48,47.563214,75.552661,151,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.350687
220,741,241,154,7,285,54,47.636906,77.293499,165,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.350687
225,732,248,141,5,289,49,46.577567,79.090989,179,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.350687
230,726,257,138,6,284,41,44.296209,80.690854,198,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.350687
235,718,259,134,3,279,43,42.867971,84.318535,215,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.350687
240,712,269,131,5,270,37,41.592818,87.607710,240,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.382684
245,712,276,125,9,262,40,39.732272,88.459849,265,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.382684
250,707,286,123,9,259,30,37.394181,89.470182,262,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.382684
255,706,261,126,11,237,71,38.558166,89.387142,215,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.382684
260,710,266,123,15,242,64,40.742025,89.033548,183,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.382684
265,720,257,122,27,248,66,42.060815,86.089071,150,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.382684
270,733,261,123,36,255,58,42.715144,83.590090,141,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.382684
275,743,255,122,41,258,67,42.696291,77.731163,135,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.382684
280,748,263,119,48,259,59,42.665045,75.263748,148,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.382684
285,759,261,116,49,262,71,42.702754,74.930333,152,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.382684
290,766,268,117,52,259,70,42.131494,73.026509,170,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.382684
295,764,271,117,61,251,64,40.760345,72.049347,182,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.382684
300,767,267,124,65,246,65,40.237262,70.395392,202,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.015557
305,767,273,127,70,236,61,39.346696,71.934205,221,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.015557
310,775,292,125,71,243,44,37.743475,72.657896,251,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.015557
315,781,282,123,69,244,63,37.494494,72.748251,185,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.015557
320,787,281,128,68,242,68,40.030673,75.625988,157,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.015557
325,786,286,127,68,244,61,41.706780,78.788322,135,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.015557
330,792,285,127,59,254,67,43.281789,81.756946,138,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.015557
335,806,303,135,46,266,56,44.909808,83.198567,147,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.015557
340,811,315,136,35,273,52,44.270710,82.865423,160,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.015557
345,823,324,135,27,288,49,42.681048,80.520947,194,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.015557
350,832,332,135,22,297,46,41.197961,79.507964,219,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.015557
355,837,330,140,19,296,52,40.282606,80.616226,244,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.015557
360,838,329,145,17,297,50,39.292007,79.623747,267,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.991265
365,849,331,150,20,304,44,37.737754,80.582138,303,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.991265
370,856,337,159,20,300,40,35.824399,78.813493,345,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.991265
375,861,334,158,20,301,48,34.242605,77.040168,331,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.991265
380,863,314,160,28,285,76,35.078686,76.404958,305,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.991265
385,868,323,154,34,287,70,36.331818,76.899998,264,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.991265
390,873,326,151,42,280,74,37.694692,76.653444,230,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.991265
395,869,322,150,53,263,81,39.371062,79.295110,228,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.991265
400,877,325,147,62,270,73,40.510917,82.218081,224,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.991265
405,886,337,141,66,275,67,41.696413,86.705705,212,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.991265
