sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,6,0,1,0,5,0,54.713706,55.611930,0,VISSIM_ADAPTER_WU,ok,0.747527
5,27,0,8,0,19,0,57.256110,63.063146,0,VISSIM_ADAPTER_WU,ok,0.747527
10,61,0,16,0,45,0,58.593308,75.734163,0,VISSIM_ADAPTER_WU,ok,0.747527
15,85,0,21,0,64,0,61.609500,88.912748,0,VISSIM_ADAPTER_WU,ok,0.747527
20,107,0,27,0,80,0,63.651389,97.457908,0,VISSIM_ADAPTER_WU,ok,0.747527
25,135,0,34,0,99,2,64.366842,97.948579,0,VISSIM_ADAPTER_WU,ok,0.747527
30,157,0,35,0,118,4,64.172570,106.598334,0,VISSIM_ADAPTER_WU,ok,0.747527
35,179,1,41,0,129,8,61.465528,107.477535,4,VISSIM_ADAPTER_WU,ok,0.747527
40,208,5,45,2,144,12,57.854814,105.689343,17,VISSIM_ADAPTER_WU,ok,0.747527
45,234,10,51,4,159,10,55.662591,106.178339,28,VISSIM_ADAPTER_WU,ok,0.747527
50,266,16,59,5,172,14,54.369822,104.470690,37,VISSIM_ADAPTER_WU,ok,0.747527
55,292,24,63,8,188,9,54.228278,107.336034,49,VISSIM_ADAPTER_WU,ok,0.747527
60,326,27,66,10,210,13,53.066932,109.916417,60,VISSIM_ADAPTER_WU,ok,0.651581
65,365,33,76,8,230,18,51.680925,105.672372,60,VISSIM_ADAPTER_WU,ok,0.651581
70,397,38,82,4,244,29,52.418519,105.190586,56,VISSIM_ADAPTER_WU,ok,0.651581
75,427,51,89,1,258,28,53.710380,107.637279,55,VISSIM_ADAPTER_WU,ok,0.651581
80,469,63,94,3,281,28,53.923212,109.244572,58,VISSIM_ADAPTER_WU,ok,0.651581
85,500,73,98,6,291,32,52.567015,109.212589,80,VISSIM_ADAPTER_WU,ok,0.651581
90,524,82,102,6,300,34,50.934689,108.421582,95,VISSIM_ADAPTER_WU,ok,0.651581
95,554,95,103,9,319,28,49.997324,110.188469,114,VISSIM_ADAPTER_WU,ok,0.651581
100,583,101,107,7,332,36,50.207476,110.184657,124,VISSIM_ADAPTER_WU,ok,0.651581
105,601,115,110,8,336,32,48.329751,107.765614,142,VISSIM_ADAPTER_WU,ok,0.651581
110,635,129,113,4,352,37,46.881793,106.950349,168,VISSIM_ADAPTER_WU,ok,0.651581
115,658,141,120,8,356,33,44.905254,106.524356,196,VISSIM_ADAPTER_WU,ok,0.651581
120,678,153,119,13,368,25,42.424504,107.068268,220,VISSIM_ADAPTER_WU,ok,0.843374
125,696,162,113,12,389,20,38.822078,104.845344,237,VISSIM_ADAPTER_WU,ok,0.843374
130,720,140,114,11,394,61,38.989247,103.230450,221,VISSIM_ADAPTER_WU,ok,0.843374
135,744,148,114,17,398,67,40.473454,104.235944,208,VISSIM_ADAPTER_WU,ok,0.843374
140,764,156,119,24,397,68,41.354216,103.920848,207,VISSIM_ADAPTER_WU,ok,0.843374
145,786,175,123,31,404,53,42.018028,104.182058,204,VISSIM_ADAPTER_WU,ok,0.843374
150,805,188,127,35,403,52,42.188578,105.431014,215,VISSIM_ADAPTER_WU,ok,0.843374
155,831,198,126,38,410,59,42.712939,105.586301,217,VISSIM_ADAPTER_WU,ok,0.843374
160,855,215,121,41,425,53,42.357034,107.248480,225,VISSIM_ADAPTER_WU,ok,0.843374
165,876,226,128,47,427,48,42.014466,107.671059,233,VISSIM_ADAPTER_WU,ok,0.843374
170,883,230,118,49,424,62,40.137206,109.891321,253,VISSIM_ADAPTER_WU,ok,0.843374
175,886,242,116,51,413,64,39.176928,107.443897,280,VISSIM_ADAPTER_WU,ok,0.843374
180,895,253,114,53,408,67,39.344372,106.538364,290,VISSIM_ADAPTER_WU,ok,0.713859
185,904,261,108,58,413,64,37.170136,103.764924,300,VISSIM_ADAPTER_WU,ok,0.713859
190,925,265,109,61,429,61,35.931666,102.620743,291,VISSIM_ADAPTER_WU,ok,0.713859
195,944,257,115,55,438,79,36.609054,101.976438,280,VISSIM_ADAPTER_WU,ok,0.713859
200,976,258,125,47,469,77,38.125293,101.290031,288,VISSIM_ADAPTER_WU,ok,0.713859
205,993,264,126,47,491,65,38.156270,103.491409,308,VISSIM_ADAPTER_WU,ok,0.713859
210,1010,266,126,42,513,63,38.401223,103.779902,325,VISSIM_ADAPTER_WU,ok,0.713859
215,1023,272,122,36,527,66,37.754705,103.425909,351,VISSIM_ADAPTER_WU,ok,0.713859
220,1035,277,120,27,545,66,37.202679,102.132805,365,VISSIM_ADAPTER_WU,ok,0.713859
225,1054,280,122,24,569,59,36.618535,99.736949,389,VISSIM_ADAPTER_WU,ok,0.713859
230,1060,288,126,26,573,47,35.392551,96.501086,406,VISSIM_ADAPTER_WU,ok,0.713859
235,1071,297,131,18,577,48,34.227219,96.395578,431,VISSIM_ADAPTER_WU,ok,0.713859
240,1081,311,131,9,584,46,33.001850,95.957522,457,VISSIM_ADAPTER_WU,ok,0.72117
245,1085,325,135,8,579,38,30.257800,91.806826,484,VISSIM_ADAPTER_WU,ok,0.72117
250,1078,335,127,4,579,33,27.405124,88.113760,503,VISSIM_ADAPTER_WU,ok,0.72117
255,1083,300,128,10,562,83,26.688921,82.332860,463,VISSIM_ADAPTER_WU,ok,0.72117
