sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,5,0,1,0,4,0,55.123474,55.611930,0,VISSIM_ADAPTER_PFO,ok,19.681824
5,21,0,8,0,13,0,58.249905,63.063146,0,VISSIM_ADAPTER_PFO,ok,19.681824
10,43,0,16,0,27,0,61.646079,75.734163,0,VISSIM_ADAPTER_PFO,ok,19.681824
15,62,0,21,0,41,0,65.237435,88.912748,0,VISSIM_ADAPTER_PFO,ok,19.681824
20,88,0,27,0,61,0,66.286307,97.457908,0,VISSIM_ADAPTER_PFO,ok,19.681824
25,112,0,34,0,76,2,67.127210,97.948579,0,VISSIM_ADAPTER_PFO,ok,19.681824
30,131,0,35,0,92,4,67.459355,106.598334,0,VISSIM_ADAPTER_PFO,ok,19.681824
35,154,0,41,0,106,7,65.635481,107.477535,2,VISSIM_ADAPTER_PFO,ok,19.681824
40,171,4,45,3,109,10,63.950479,105.689343,7,VISSIM_ADAPTER_PFO,ok,19.681824
45,198,11,51,4,125,7,60.751616,106.178339,18,VISSIM_ADAPTER_PFO,ok,19.681824
50,225,14,59,7,132,13,59.280744,104.470690,25,VISSIM_ADAPTER_PFO,ok,19.681824
55,242,21,63,8,138,12,58.957537,107.336034,33,VISSIM_ADAPTER_PFO,ok,19.681824
60,263,27,66,12,144,14,56.278679,109.916417,40,VISSIM_ADAPTER_PFO,ok,10.36953
65,285,32,76,9,150,18,54.509042,105.672372,35,VISSIM_ADAPTER_PFO,ok,10.36953
70,306,36,82,7,153,28,55.354421,105.190586,29,VISSIM_ADAPTER_PFO,ok,10.36953
75,331,44,89,2,163,33,58.032993,107.637279,29,VISSIM_ADAPTER_PFO,ok,10.36953
80,350,60,94,2,162,32,59.954395,109.244572,36,VISSIM_ADAPTER_PFO,ok,10.36953
85,369,73,98,6,163,29,61.028795,109.212589,42,VISSIM_ADAPTER_PFO,ok,10.36953
90,384,76,102,4,166,36,59.109294,108.038943,53,VISSIM_ADAPTER_PFO,ok,10.36953
95,402,82,103,8,178,31,59.500720,108.744230,61,VISSIM_ADAPTER_PFO,ok,10.36953
100,426,88,109,7,193,29,58.881272,107.955627,70,VISSIM_ADAPTER_PFO,ok,10.36953
105,444,92,111,9,206,26,57.335425,107.718569,83,VISSIM_ADAPTER_PFO,ok,10.36953
110,469,97,115,7,224,26,55.599088,107.014318,93,VISSIM_ADAPTER_PFO,ok,10.36953
115,486,96,124,8,229,29,54.007738,105.928058,113,VISSIM_ADAPTER_PFO,ok,10.36953
120,494,104,120,15,238,17,51.285033,106.491269,134,VISSIM_ADAPTER_PFO,ok,10.273367
125,501,106,116,14,247,18,47.504480,104.836262,138,VISSIM_ADAPTER_PFO,ok,10.273367
130,514,83,117,12,238,64,49.088696,103.604194,103,VISSIM_ADAPTER_PFO,ok,10.273367
135,526,89,114,15,238,70,51.760971,104.447593,79,VISSIM_ADAPTER_PFO,ok,10.273367
140,542,107,118,20,234,63,52.534850,104.553213,89,VISSIM_ADAPTER_PFO,ok,10.273367
145,563,123,121,28,240,51,52.719033,104.298506,101,VISSIM_ADAPTER_PFO,ok,10.273367
150,582,136,128,35,242,41,52.410093,104.384725,115,VISSIM_ADAPTER_PFO,ok,10.273367
155,602,150,126,38,246,42,51.608583,104.348845,124,VISSIM_ADAPTER_PFO,ok,10.273367
160,610,156,122,41,253,38,50.593985,106.936764,136,VISSIM_ADAPTER_PFO,ok,10.273367
165,627,164,131,47,256,29,49.242749,107.676460,152,VISSIM_ADAPTER_PFO,ok,10.273367
170,625,157,122,48,251,47,46.813529,109.750451,179,VISSIM_ADAPTER_PFO,ok,10.273367
175,635,154,117,48,257,59,44.832062,107.573598,200,VISSIM_ADAPTER_PFO,ok,10.273367
180,641,161,114,49,257,60,44.243972,105.360995,218,VISSIM_ADAPTER_PFO,ok,10.490469
185,647,169,108,54,263,53,41.569931,102.894766,228,VISSIM_ADAPTER_PFO,ok,10.490469
190,656,168,109,57,264,58,41.266667,102.035422,183,VISSIM_ADAPTER_PFO,ok,10.490469
195,671,167,116,49,264,75,43.880872,102.798182,153,VISSIM_ADAPTER_PFO,ok,10.490469
200,686,173,121,46,279,67,46.670804,101.149788,136,VISSIM_ADAPTER_PFO,ok,10.490469
205,699,182,121,45,294,57,48.952065,103.622707,131,VISSIM_ADAPTER_PFO,ok,10.490469
210,706,197,122,38,299,50,49.050242,103.684493,134,VISSIM_ADAPTER_PFO,ok,10.490469
215,703,209,125,33,294,42,48.264298,101.672522,155,VISSIM_ADAPTER_PFO,ok,10.490469
220,698,216,118,24,296,44,47.169688,101.025738,163,VISSIM_ADAPTER_PFO,ok,10.490469
225,706,211,118,20,312,45,47.223297,99.895695,173,VISSIM_ADAPTER_PFO,ok,10.490469
230,710,216,121,20,315,38,46.675167,97.877945,182,VISSIM_ADAPTER_PFO,ok,10.490469
235,717,226,127,14,312,38,46.427337,98.965839,198,VISSIM_ADAPTER_PFO,ok,10.490469
240,712,238,127,7,307,33,44.872107,98.255946,218,VISSIM_ADAPTER_PFO,ok,10.173393
245,706,230,131,7,285,53,44.540556,92.393880,157,VISSIM_ADAPTER_PFO,ok,10.173393
250,700,226,125,11,269,69,44.520423,88.409108,131,VISSIM_ADAPTER_PFO,ok,10.173393
255,701,233,126,20,260,62,44.088669,83.499292,120,VISSIM_ADAPTER_PFO,ok,10.173393
260,712,243,126,25,263,55,44.333013,82.725854,124,VISSIM_ADAPTER_PFO,ok,10.173393
265,719,244,129,28,261,57,45.174201,82.053381,129,VISSIM_ADAPTER_PFO,ok,10.173393
270,724,238,127,29,262,68,45.604206,82.043489,135,VISSIM_ADAPTER_PFO,ok,10.173393
275,742,242,125,29,277,69,45.798677,83.408064,141,VISSIM_ADAPTER_PFO,ok,10.173393
280,746,246,124,34,285,57,44.445529,83.335720,157,VISSIM_ADAPTER_PFO,ok,10.173393
285,744,255,121,43,275,50,42.620445,82.482531,177,VISSIM_ADAPTER_PFO,ok,10.173393
290,741,253,118,45,261,64,41.169215,85.748885,197,VISSIM_ADAPTER_PFO,ok,10.173393
295,747,260,120,53,258,56,39.848636,88.193008,213,VISSIM_ADAPTER_PFO,ok,10.173393
300,749,261,122,48,249,69,38.720571,87.977140,196,VISSIM_ADAPTER_PFO,ok,10.186587
305,750,269,125,50,243,63,39.257067,87.145419,194,VISSIM_ADAPTER_PFO,ok,10.186587
310,756,271,121,60,243,61,38.534518,86.096651,211,VISSIM_ADAPTER_PFO,ok,10.186587
315,757,270,124,61,232,70,38.369830,82.355521,194,VISSIM_ADAPTER_PFO,ok,10.186587
320,776,277,131,61,234,73,39.382829,80.446118,196,VISSIM_ADAPTER_PFO,ok,10.186587
325,778,293,127,54,230,74,39.979215,79.696443,198,VISSIM_ADAPTER_PFO,ok,10.186587
330,791,308,131,50,239,63,40.455872,79.930558,190,VISSIM_ADAPTER_PFO,ok,10.186587
335,801,312,136,44,240,69,40.671981,80.089798,210,VISSIM_ADAPTER_PFO,ok,10.186587
340,801,324,141,35,244,57,41.031423,81.129678,225,VISSIM_ADAPTER_PFO,ok,10.186587
345,799,332,140,29,246,52,41.162919,83.771298,237,VISSIM_ADAPTER_PFO,ok,10.186587
350,800,335,143,29,246,47,41.447685,87.631429,242,VISSIM_ADAPTER_PFO,ok,10.186587
355,808,338,145,24,261,40,39.915300,86.345880,264,VISSIM_ADAPTER_PFO,ok,10.186587
360,804,327,145,22,263,47,39.039557,85.127605,253,VISSIM_ADAPTER_PFO,ok,9.978741
365,814,316,148,20,262,68,40.388984,87.595491,212,VISSIM_ADAPTER_PFO,ok,9.978741
370,823,319,150,27,263,64,41.489819,88.325396,203,VISSIM_ADAPTER_PFO,ok,9.978741
375,826,324,145,37,253,67,41.604486,88.063539,195,VISSIM_ADAPTER_PFO,ok,9.978741
380,824,328,149,45,248,54,41.707090,87.008665,201,VISSIM_ADAPTER_PFO,ok,9.978741
385,830,326,146,49,252,57,41.903562,86.832368,214,VISSIM_ADAPTER_PFO,ok,9.978741
390,839,322,145,52,258,62,42.241044,86.849621,203,VISSIM_ADAPTER_PFO,ok,9.978741
395,854,314,151,49,276,64,42.597320,88.675135,206,VISSIM_ADAPTER_PFO,ok,9.978741
400,859,310,149,51,280,69,42.334415,91.290551,213,VISSIM_ADAPTER_PFO,ok,9.978741
405,865,307,147,58,280,73,41.316964,91.229321,234,VISSIM_ADAPTER_PFO,ok,9.978741
410,866,302,144,64,281,75,40.228541,90.806968,242,VISSIM_ADAPTER_PFO,ok,9.978741
415,870,296,143,68,286,77,39.423872,87.051836,255,VISSIM_ADAPTER_PFO,ok,9.978741
420,874,297,145,71,284,77,39.458089,86.256835,259,VISSIM_ADAPTER_PFO,ok,10.470541
425,872,297,150,79,282,64,38.997373,88.221450,261,VISSIM_ADAPTER_PFO,ok,10.470541
430,869,303,153,79,268,66,38.205189,88.301819,268,VISSIM_ADAPTER_PFO,ok,10.470541
435,861,311,145,78,255,72,36.998550,84.954840,270,VISSIM_ADAPTER_PFO,ok,10.470541
440,869,321,146,79,249,74,37.582106,84.171950,266,VISSIM_ADAPTER_PFO,ok,10.470541
445,862,325,136,79,248,74,36.724004,81.646192,258,VISSIM_ADAPTER_PFO,ok,10.470541
450,875,320,141,75,258,81,37.869891,82.278064,244,VISSIM_ADAPTER_PFO,ok,10.470541
455,881,326,148,70,268,69,39.457595,84.488541,233,VISSIM_ADAPTER_PFO,ok,10.470541
460,899,326,158,66,283,66,41.365957,86.674297,230,VISSIM_ADAPTER_PFO,ok,10.470541
465,901,327,156,59,293,66,42.762141,90.214142,235,VISSIM_ADAPTER_PFO,ok,10.470541
470,899,331,157,52,291,68,43.347217,92.083602,248,VISSIM_ADAPTER_PFO,ok,10.470541
475,892,343,158,49,288,54,42.217087,92.570316,249,VISSIM_ADAPTER_PFO,ok,10.470541
480,891,346,159,47,293,46,41.391955,93.870836,275,VISSIM_ADAPTER_PFO,ok,10.711285
485,893,346,155,44,299,49,40.045780,95.062530,283,VISSIM_ADAPTER_PFO,ok,10.711285
490,895,344,154,48,294,55,39.347692,96.556783,247,VISSIM_ADAPTER_PFO,ok,10.711285
495,903,328,147,55,289,84,40.006845,98.154998,239,VISSIM_ADAPTER_PFO,ok,10.711285
500,900,334,148,61,276,81,40.805231,100.103482,251,VISSIM_ADAPTER_PFO,ok,10.711285
505,901,334,145,66,275,81,41.312671,100.462078,261,VISSIM_ADAPTER_PFO,ok,10.711285
510,896,341,141,71,274,69,41.706043,102.907467,265,VISSIM_ADAPTER_PFO,ok,10.711285
515,905,345,138,73,277,72,41.881517,102.780766,261,VISSIM_ADAPTER_PFO,ok,10.711285
520,915,349,132,79,285,70,40.967808,100.026607,273,VISSIM_ADAPTER_PFO,ok,10.711285
525,934,347,137,89,296,65,39.900197,96.991552,284,VISSIM_ADAPTER_PFO,ok,10.711285
530,937,341,134,95,298,69,39.430230,97.930827,308,VISSIM_ADAPTER_PFO,ok,10.711285
535,924,337,131,103,282,71,37.769590,95.918811,328,VISSIM_ADAPTER_PFO,ok,10.711285
540,936,331,132,109,290,74,36.915083,93.648064,343,VISSIM_ADAPTER_PFO,ok,10.901676
545,938,332,135,113,289,69,36.387555,93.675433,346,VISSIM_ADAPTER_PFO,ok,10.901676
550,934,323,128,112,294,77,35.222455,95.702119,361,VISSIM_ADAPTER_PFO,ok,10.901676
555,935,321,127,112,293,82,34.609987,96.031384,357,VISSIM_ADAPTER_PFO,ok,10.901676
560,938,317,127,110,292,92,34.396747,96.381292,347,VISSIM_ADAPTER_PFO,ok,10.901676
565,939,315,125,109,291,99,35.287178,98.103584,302,VISSIM_ADAPTER_PFO,ok,10.901676
570,947,317,124,98,298,110,37.400868,98.823243,264,VISSIM_ADAPTER_PFO,ok,10.901676
575,953,315,133,91,296,118,39.596909,101.305679,246,VISSIM_ADAPTER_PFO,ok,10.901676
580,948,329,132,79,294,114,41.312003,101.877556,249,VISSIM_ADAPTER_PFO,ok,10.901676
585,944,345,128,67,300,104,42.338200,101.903762,249,VISSIM_ADAPTER_PFO,ok,10.901676
590,948,354,129,55,313,97,42.621503,100.033340,256,VISSIM_ADAPTER_PFO,ok,10.901676
595,954,373,141,44,313,83,42.082588,96.724372,263,VISSIM_ADAPTER_PFO,ok,10.901676
600,959,379,152,39,316,73,41.147173,93.132375,283,VISSIM_ADAPTER_PFO,ok,10.872032
605,960,378,154,38,319,71,39.885201,92.013916,284,VISSIM_ADAPTER_PFO,ok,10.872032
610,961,368,148,43,314,88,38.758562,93.934110,268,VISSIM_ADAPTER_PFO,ok,10.872032
615,956,358,150,48,305,95,38.714875,96.648674,259,VISSIM_ADAPTER_PFO,ok,10.872032
620,952,363,146,54,299,90,38.469143,96.422462,267,VISSIM_ADAPTER_PFO,ok,10.872032
625,942,361,137,65,292,87,37.725864,93.364966,279,VISSIM_ADAPTER_PFO,ok,10.872032
630,946,360,131,75,291,89,37.284349,92.201435,285,VISSIM_ADAPTER_PFO,ok,10.872032
635,961,356,129,80,311,85,37.642685,93.817036,296,VISSIM_ADAPTER_PFO,ok,10.872032
640,966,350,129,82,317,88,37.559972,94.963922,299,VISSIM_ADAPTER_PFO,ok,10.872032
645,976,345,128,90,332,81,37.054020,95.314770,318,VISSIM_ADAPTER_PFO,ok,10.872032
650,974,342,128,95,332,77,35.847077,96.460604,341,VISSIM_ADAPTER_PFO,ok,10.872032
655,972,327,132,97,326,90,34.935232,95.976434,367,VISSIM_ADAPTER_PFO,ok,10.872032
660,981,320,131,106,333,91,33.963781,96.099984,397,VISSIM_ADAPTER_PFO,ok,10.717128
665,982,326,137,109,330,80,32.895625,92.387612,406,VISSIM_ADAPTER_PFO,ok,10.717128
670,976,322,134,111,323,86,31.914264,91.043728,406,VISSIM_ADAPTER_PFO,ok,10.717128
675,969,313,128,110,320,98,32.021156,89.771206,372,VISSIM_ADAPTER_PFO,ok,10.717128
680,959,307,126,103,323,100,32.843448,90.420515,350,VISSIM_ADAPTER_PFO,ok,10.717128
685,961,312,125,98,322,104,34.393015,89.832980,301,VISSIM_ADAPTER_PFO,ok,10.717128
690,953,313,121,90,325,104,35.379802,89.188417,286,VISSIM_ADAPTER_PFO,ok,10.717128
695,948,317,123,80,324,104,36.684724,91.802717,275,VISSIM_ADAPTER_PFO,ok,10.717128
