sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,7,0,2,0,5,0,54.979311,56.092435,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.596216
5,27,0,8,0,19,0,57.691563,64.532803,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.596216
10,61,0,16,0,45,0,58.278598,74.534331,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.596216
15,89,0,25,0,64,0,61.256374,83.287100,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.596216
20,111,0,31,0,80,0,63.968460,94.231096,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.596216
25,131,0,30,0,99,2,65.109597,105.081686,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.596216
30,155,0,34,0,118,3,63.424952,104.687649,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.596216
35,179,1,40,2,129,7,60.102403,100.872000,4,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.596216
40,208,5,45,2,144,12,56.404534,100.854411,17,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.596216
45,235,10,51,5,159,10,54.657039,102.450218,28,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.596216
50,266,16,59,6,172,13,53.458526,102.005657,39,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.596216
55,293,24,62,9,188,10,53.195216,103.037257,49,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.596216
60,333,27,74,10,210,12,51.983889,101.242092,61,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.200423
65,368,33,79,10,230,16,50.773124,100.737169,61,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.200423
70,401,37,89,5,243,27,50.650985,96.763371,56,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.200423
75,430,50,97,4,258,21,50.765010,95.257300,59,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.200423
80,474,61,102,5,284,22,50.387951,92.300876,64,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.200423
85,505,73,109,2,293,28,48.435412,88.811838,84,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.200423
90,535,81,117,6,306,25,46.839638,84.734625,101,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.200423
95,564,96,120,8,317,23,44.896562,81.607592,123,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.200423
100,588,101,124,2,328,33,43.985821,78.593467,132,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.200423
105,603,114,122,7,334,26,41.665072,74.995380,153,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.200423
110,631,126,122,4,350,29,39.988211,75.210884,179,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.200423
115,649,138,122,5,356,28,37.714104,75.067885,207,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.200423
120,675,149,125,6,367,28,36.161139,77.067398,232,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.173509
125,699,151,127,10,380,31,34.832541,76.372692,230,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.173509
130,726,140,135,13,385,53,35.742903,75.795408,216,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.173509
135,750,150,139,17,387,57,36.787211,74.128671,201,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.173509
140,769,158,137,22,390,62,37.276928,71.087325,198,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.173509
145,790,179,143,24,397,47,37.674920,69.982266,199,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.173509
150,806,189,140,31,395,51,37.025882,66.529148,209,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.173509
155,834,201,143,33,401,56,37.659540,66.124756,210,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.173509
160,860,218,143,35,414,50,37.306317,65.287103,221,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.173509
165,879,227,145,34,417,56,37.323012,67.816752,240,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.173509
170,892,232,142,37,416,65,36.421829,69.098172,252,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.173509
175,898,242,141,44,403,68,35.797252,68.776268,276,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.173509
180,907,258,141,47,404,57,34.718350,67.214034,291,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.560666
185,918,254,142,46,412,64,33.593011,68.159829,284,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.560666
190,937,257,143,43,432,62,34.249233,72.062578,283,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.560666
195,950,250,138,37,449,76,35.639932,75.005328,271,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.560666
200,971,252,138,36,478,67,35.992389,77.305774,276,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.560666
205,985,263,138,29,495,60,35.857267,78.904791,298,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.560666
