next_link,pbin,win900,rows,L1rows,stop,L1stop
10644,1200,4,102,40,0,0
10644,1300,0,277,277,0,0
10644,1300,1,555,539,0,0
10644,1300,2,551,541,0,0
10644,1300,3,514,506,0,0
10644,1300,4,814,740,678,678
10644,1400,0,286,286,0,0
10644,1400,1,554,542,0,0
10644,1400,2,549,544,0,0
10644,1400,3,553,547,0,0
10644,1400,4,1504,1430,1350,1349
10644,1500,0,282,282,0,0
10644,1500,1,553,546,0,0
10644,1500,2,546,544,0,0
10644,1500,3,518,515,0,0
10644,1500,4,1821,1744,1621,1621
10644,1600,0,285,285,0,0
10644,1600,1,538,531,0,0
10644,1600,2,537,535,0,0
10644,1600,3,584,581,49,49
10644,1600,4,2440,2317,2240,2174
10644,1600,5,291,212,259,191
10644,1700,0,115,115,0,0
10644,1700,1,218,215,0,0
10644,1700,2,209,208,0,0
10644,1700,3,235,235,33,33
10644,1700,4,907,837,835,779
10644,1700,5,292,161,240,135
