next_link,pbin,win900,rows,L1rows,stop,L1stop
-1,0,0,13,6,0,0
-1,0,1,37,16,0,0
-1,0,2,24,4,0,0
-1,0,3,39,15,0,0
-1,0,4,44,10,0,0
-1,0,5,33,14,0,0
-1,100,0,12,6,0,0
-1,100,1,35,18,0,0
-1,100,2,22,4,0,0
-1,100,3,37,14,0,0
-1,100,4,43,10,0,0
-1,100,5,36,22,0,0
-1,200,0,7,4,0,0
-1,200,1,35,13,0,0
-1,200,2,20,4,0,0
-1,200,3,39,12,0,0
-1,200,4,47,12,0,0
-1,200,5,30,20,0,0
-1,300,0,49,11,0,0
-1,300,1,99,23,1,1
-1,300,2,86,7,0,0
-1,300,3,105,19,0,0
-1,300,4,90,21,0,0
-1,300,5,78,28,0,0
-1,400,0,85,5,0,0
-1,400,1,152,13,0,0
-1,400,2,136,4,0,0
-1,400,3,162,8,0,0
-1,400,4,140,9,0,0
-1,400,5,123,18,0,0
-1,500,0,76,4,0,0
-1,500,1,147,10,0,0
-1,500,2,138,4,0,0
-1,500,3,173,9,0,0
-1,500,4,142,12,0,0
-1,500,5,126,20,0,0
-1,600,0,195,88,0,0
-1,600,1,347,137,0,0
-1,600,2,219,64,0,0
-1,600,3,246,79,0,0
-1,600,4,220,82,0,0
-1,600,5,190,80,0,0
-1,700,0,187,61,0,0
-1,700,1,338,91,0,0
-1,700,2,205,46,0,0
-1,700,3,256,68,0,0
-1,700,4,226,62,0,0
-1,700,5,205,63,0,0
-1,800,0,196,80,0,0
-1,800,1,363,127,0,0
-1,800,2,259,96,0,0
-1,800,3,313,120,0,0
-1,800,4,272,116,0,0
-1,800,5,254,120,0,0
-1,900,0,299,156,0,0
-1,900,1,500,215,0,0
-1,900,2,349,152,0,0
-1,900,3,456,209,0,0
-1,900,4,383,175,0,0
-1,900,5,343,163,0,0
-1,1000,0,316,145,0,0
-1,1000,1,506,200,0,0
-1,1000,2,343,133,0,0
-1,1000,3,426,161,0,0
-1,1000,4,397,158,0,0
-1,1000,5,335,137,0,0
-1,1100,0,295,116,0,0
-1,1100,1,494,190,0,0
-1,1100,2,357,134,0,0
-1,1100,3,417,150,0,0
-1,1100,4,376,148,0,0
-1,1100,5,344,138,0,0
-1,1200,0,298,128,0,0
-1,1200,1,494,180,0,0
-1,1200,2,339,128,0,0
-1,1200,3,431,147,0,0
-1,1200,4,400,144,0,0
-1,1200,5,330,108,0,0
-1,1300,0,297,121,0,0
-1,1300,1,516,186,0,0
-1,1300,2,341,128,0,0
-1,1300,3,445,149,0,0
-1,1300,4,401,155,0,0
-1,1300,5,350,122,0,0
-1,1400,0,290,118,0,0
-1,1400,1,501,175,0,0
-1,1400,2,368,127,0,0
-1,1400,3,427,142,0,0
-1,1400,4,399,141,0,0
-1,1400,5,346,117,0,0
-1,1500,0,297,114,0,0
-1,1500,1,509,164,0,0
-1,1500,2,353,129,0,0
-1,1500,3,432,132,0,0
-1,1500,4,403,139,0,0
-1,1500,5,343,117,0,0
-1,1600,0,290,112,0,0
-1,1600,1,515,164,0,0
-1,1600,2,383,135,0,0
-1,1600,3,438,144,0,0
-1,1600,4,428,142,0,0
-1,1600,5,352,113,0,0
