next_link,pbin,win900,rows,L1rows,stop,L1stop
-1,0,0,61,11,0,0
-1,0,1,92,18,0,0
-1,0,2,109,15,0,0
-1,0,3,87,19,0,0
-1,0,4,75,22,0,0
-1,0,5,77,17,0,0
-1,100,0,58,9,0,0
-1,100,1,88,4,0,0
-1,100,2,106,4,0,0
-1,100,3,86,12,0,0
-1,100,4,79,15,0,0
-1,100,5,83,16,0,0
-1,200,0,260,145,7,7
-1,200,1,390,147,23,22
-1,200,2,358,122,22,22
-1,200,3,382,155,16,15
-1,200,4,381,146,18,18
-1,200,5,337,174,8,8
-1,300,0,275,80,0,0
-1,300,1,334,49,0,0
-1,300,2,292,37,0,0
-1,300,3,333,50,0,0
-1,300,4,307,39,0,0
-1,300,5,344,73,0,0
-1,400,0,244,60,0,0
-1,400,1,277,47,0,0
-1,400,2,256,39,0,0
-1,400,3,282,46,0,0
-1,400,4,256,41,0,0
-1,400,5,310,64,0,0
-1,500,0,268,96,0,0
-1,500,1,293,73,0,0
-1,500,2,279,88,0,0
-1,500,3,317,102,0,0
-1,500,4,297,87,0,0
-1,500,5,322,94,0,0
-1,600,0,347,157,0,0
-1,600,1,421,189,0,0
-1,600,2,472,235,0,0
-1,600,3,514,244,0,0
-1,600,4,434,203,0,0
-1,600,5,434,177,0,0
-1,700,0,347,129,0,0
-1,700,1,392,146,0,0
-1,700,2,441,192,0,0
-1,700,3,487,208,0,0
-1,700,4,433,181,0,0
-1,700,5,426,154,0,0
-1,800,0,351,128,0,0
-1,800,1,405,141,0,0
-1,800,2,455,197,0,0
-1,800,3,484,197,0,0
-1,800,4,420,163,0,0
-1,800,5,409,155,0,0
-1,900,0,331,107,0,0
-1,900,1,411,154,0,0
-1,900,2,444,200,0,0
-1,900,3,480,194,0,0
-1,900,4,410,166,0,0
-1,900,5,437,159,0,0
-1,1000,0,341,108,0,0
-1,1000,1,390,124,0,0
-1,1000,2,436,177,0,0
-1,1000,3,512,209,0,0
-1,1000,4,438,166,0,0
-1,1000,5,421,144,0,0
-1,1100,0,333,111,0,0
-1,1100,1,381,126,0,0
-1,1100,2,473,187,0,0
-1,1100,3,497,192,0,0
-1,1100,4,414,154,0,0
-1,1100,5,424,150,0,0
-1,1200,0,325,94,0,0
-1,1200,1,397,128,0,0
-1,1200,2,425,159,0,0
-1,1200,3,497,188,0,0
-1,1200,4,427,164,0,0
-1,1200,5,426,148,0,0
-1,1300,0,329,99,0,0
-1,1300,1,406,132,0,0
-1,1300,2,454,173,0,0
-1,1300,3,501,186,0,0
-1,1300,4,421,160,0,0
-1,1300,5,401,131,0,0
-1,1400,0,331,96,0,0
-1,1400,1,389,119,0,0
-1,1400,2,456,165,0,0
-1,1400,3,498,174,0,0
-1,1400,4,422,159,0,0
-1,1400,5,435,143,0,0
-1,1500,0,313,98,0,0
-1,1500,1,379,129,0,0
-1,1500,2,451,165,0,0
-1,1500,3,496,181,0,0
-1,1500,4,428,145,0,0
-1,1500,5,412,134,0,0
-1,1600,0,325,88,0,0
-1,1600,1,398,119,0,0
-1,1600,2,453,166,0,0
-1,1600,3,513,180,0,0
-1,1600,4,419,156,0,0
-1,1600,5,431,134,0,0
-1,1700,0,326,99,0,0
-1,1700,1,384,128,0,0
-1,1700,2,473,165,0,0
-1,1700,3,504,164,0,0
-1,1700,4,429,154,0,0
-1,1700,5,426,129,0,0
-1,1800,0,326,83,0,0
-1,1800,1,382,120,0,0
-1,1800,2,452,171,0,0
-1,1800,3,507,177,0,0
-1,1800,4,418,152,0,0
-1,1800,5,419,131,0,0
-1,1900,0,308,77,0,0
-1,1900,1,373,115,0,0
-1,1900,2,434,156,0,0
-1,1900,3,492,167,0,0
-1,1900,4,426,156,0,0
-1,1900,5,426,129,0,0
-1,2000,0,70,20,0,0
-1,2000,1,72,23,0,0
-1,2000,2,76,23,0,0
-1,2000,3,68,21,0,0
-1,2000,4,50,17,0,0
-1,2000,5,75,23,0,0
10646,0,0,164,119,2,2
10646,0,1,516,430,32,32
10646,0,2,865,774,199,199
10646,0,3,386,328,18,18
10646,0,4,356,291,10,10
10646,0,5,276,207,0,0
10646,100,0,251,242,18,18
10646,100,1,772,743,121,121
10646,100,2,1465,1395,408,408
10646,100,3,675,649,106,106
10646,100,4,532,526,71,71
10646,100,5,272,260,0,0
10646,200,0,264,258,28,28
10646,200,1,737,715,125,125
10646,200,2,977,924,201,201
10646,200,3,679,664,107,107
10646,200,4,651,649,93,93
10646,200,5,331,326,8,8
10646,300,0,70,69,0,0
10646,300,1,184,176,0,0
10646,300,2,189,185,1,1
10646,300,3,161,157,0,0
10646,300,4,164,164,0,0
10646,300,5,137,132,0,0
10681,0,0,59,9,0,0
10681,0,1,118,15,1,1
10681,0,2,128,18,1,1
10681,0,3,83,20,0,0
10681,0,4,63,11,0,0
10681,0,5,69,15,0,0
10681,100,0,13,4,0,0
10681,100,1,21,2,0,0
10681,100,2,28,0,0,0
10681,100,3,11,1,0,0
10681,100,4,9,2,0,0
10681,100,5,9,2,0,0
