next_link,pbin,win900,rows,L1rows,stop,L1stop
-1,0,3,344,130,0,0
-1,0,4,4119,1978,3538,1937
-1,0,5,6877,2253,6293,2205
-1,100,3,891,433,432,247
-1,100,4,6007,2632,5412,2600
-1,100,5,7954,2775,7364,2731
-1,200,3,1972,999,1462,780
-1,200,4,6319,2856,5820,2832
-1,200,5,7809,2836,7208,2787
-1,300,3,3137,1499,2558,1236
-1,300,4,6042,2873,5656,2866
-1,300,5,7574,2695,6981,2643
-1,400,3,3201,1479,2675,1231
-1,400,4,6042,2691,5711,2684
-1,400,5,7739,2786,7183,2745
-1,500,3,2590,1041,2178,854
-1,500,4,6264,2686,5949,2671
-1,500,5,7661,2809,7110,2764
-1,600,3,1568,749,1297,619
-1,600,4,5986,2662,5677,2627
-1,600,5,7672,2696,7190,2648
-1,700,3,1291,597,1163,530
-1,700,4,6456,2839,6169,2794
-1,700,5,7937,2802,7523,2753
-1,800,3,277,180,262,174
-1,800,4,2429,1241,2177,1188
-1,800,5,7450,2825,7096,2758
-1,900,3,5,0,0,0
-1,900,4,648,30,542,26
-1,900,5,7122,2941,6832,2881
-1,1000,3,11,0,10,0
-1,1000,4,265,0,252,0
-1,1000,5,2006,813,1973,807
-1,1200,0,1,1,0,0
-1,1200,1,5,4,0,0
-1,1200,2,5,2,0,0
-1,1200,3,2,2,0,0
-1,1200,4,2,2,0,0
-1,1200,5,5,5,0,0
-1,1300,0,3,1,0,0
-1,1300,1,8,0,0,0
-1,1300,2,14,0,0,0
-1,1300,3,4,0,0,0
-1,1300,4,6,0,0,0
-1,1300,5,7,5,0,0
-1,1400,0,2,0,0,0
-1,1400,1,16,0,8,0
-1,1400,2,18,0,3,0
-1,1400,3,4,0,0,0
-1,1400,4,5,0,0,0
-1,1400,5,8,4,0,0
-1,1500,0,2,0,0,0
-1,1500,1,60,0,39,0
-1,1500,2,86,5,56,3
-1,1500,3,9,0,2,0
-1,1500,4,5,0,0,0
-1,1500,5,7,3,0,0
-1,1600,0,1,0,0,0
-1,1600,1,70,0,55,0
-1,1600,2,120,4,86,3
-1,1600,3,49,0,38,0
-1,1600,4,8,0,3,0
-1,1600,5,7,3,0,0
-1,1700,0,2,0,0,0
-1,1700,1,12,0,1,0
-1,1700,2,132,0,98,0
-1,1700,3,26,0,13,0
-1,1700,4,84,0,73,0
-1,1700,5,12,3,1,0
-1,1800,0,2,0,0,0
-1,1800,1,82,0,63,0
-1,1800,2,82,0,48,0
-1,1800,3,65,0,54,0
-1,1800,4,29,1,17,0
-1,1800,5,62,3,44,0
-1,1900,0,21,0,19,0
-1,1900,1,33,0,22,0
