link,win,lg,n_mean,nstop_mean,nstop_max,qmin_pos_min,qmin_pos_med,spd_mean
31,24,L1,18.466666666666665,0.03333333333333333,1.0,361.57,361.57,61.79952
31,24,L2p,30.6,0.0,0.0,,,56.581364
31,25,L1,12.966666666666667,0.0,0.0,,,67.58409
31,25,L2p,19.0,0.0,0.0,,,64.76631
31,26,L1,12.866666666666667,0.03333333333333333,1.0,323.82,323.82,78.71668
31,26,L2p,15.033333333333333,0.0,0.0,,,65.011154
31,27,L1,18.833333333333332,0.0,0.0,,,72.44316
31,27,L2p,25.166666666666668,0.0,0.0,,,71.19778
31,28,L1,15.1,0.0,0.0,,,74.54662
31,28,L2p,19.266666666666666,0.0,0.0,,,58.177498
31,29,L1,14.333333333333334,0.0,0.0,,,74.835915
31,29,L2p,18.1,0.0,0.0,,,56.26001
31,30,L1,17.833333333333332,0.0,0.0,,,66.64718
31,30,L2p,21.2,0.0,0.0,,,61.994778
31,31,L1,16.933333333333334,0.0,0.0,,,70.827805
31,31,L2p,19.766666666666666,0.0,0.0,,,73.92322
31,32,L1,15.033333333333333,0.0,0.0,,,86.36577
31,32,L2p,16.033333333333335,0.0,0.0,,,73.54496
31,33,L1,10.7,0.0,0.0,,,76.54968
31,33,L2p,14.566666666666666,0.0,0.0,,,67.63984
31,34,L1,12.666666666666666,0.0,0.0,,,83.13592
31,34,L2p,15.0,0.0,0.0,,,74.90213
31,35,L1,18.833333333333332,0.0,0.0,,,67.97284
31,35,L2p,19.766666666666666,0.0,0.0,,,63.31252
32,0,L1,12.5,0.10714285714285714,2.0,1947.81,1950.91,40.011234
32,0,L2p,11.703703703703704,0.0,0.0,,,40.5316
32,1,L1,22.5,2.533333333333333,10.0,1268.6,1942.75,42.28988
32,1,L2p,28.266666666666666,4.833333333333333,14.0,1906.09,1941.14,38.933846
32,2,L1,30.1,6.266666666666667,14.0,1822.87,1887.39,34.113506
32,2,L2p,49.0,19.2,36.0,1811.01,1854.895,29.683882
32,3,L1,32.9,13.4,22.0,1716.75,1847.2051,25.71087
32,3,L2p,57.6,30.866666666666667,44.0,1725.05,1815.685,20.097857
32,4,L1,47.833333333333336,23.066666666666666,36.0,1626.19,1704.755,21.854588
32,4,L2p,83.5,50.0,73.0,1620.22,1720.075,15.928018
32,5,L1,54.8,33.733333333333334,46.0,1545.35,1635.18,15.107813
32,5,L2p,103.93333333333334,71.43333333333334,88.0,1543.73,1613.255,11.189632
32,6,L1,71.8,42.233333333333334,55.0,1501.16,1524.63,14.773281
32,6,L2p,121.73333333333333,83.2,102.0,1505.43,1529.675,10.065755
32,7,L1,78.9,45.666666666666664,56.0,1273.78,1483.635,14.181532
32,7,L2p,138.86666666666667,88.76666666666667,103.0,1450.89,1490.5449,11.24978
32,8,L1,77.6,47.06666666666667,58.0,1272.03,1439.79,13.07313
32,8,L2p,145.96666666666667,101.83333333333333,117.0,1410.16,1440.595,9.242868
32,9,L1,83.06666666666666,52.333333333333336,64.0,1263.2,1395.47,12.545654
32,9,L2p,157.8,113.13333333333334,123.0,1358.63,1398.635,7.6956654
32,10,L1,91.03333333333333,56.46666666666667,64.0,1253.72,1348.75,12.560425
32,10,L2p,168.46666666666667,123.6,143.0,1315.82,1348.75,6.857285
32,11,L1,90.86666666666666,59.9,70.0,1270.27,1328.755,10.595248
32,11,L2p,174.5,130.33333333333334,148.0,1273.26,1322.6399,6.7335753
32,12,L1,100.56666666666666,64.33333333333333,78.0,1215.47,1257.975,10.83989
32,12,L2p,178.4,128.4,148.0,1288.39,1311.295,7.67479
32,13,L1,95.1,63.5,78.0,1264.72,1339.2051,10.39522
32,13,L2p,172.8,124.63333333333334,139.0,1301.0,1342.02,7.5209503
32,14,L1,100.56666666666666,66.03333333333333,77.0,1251.57,1276.715,10.615256
32,14,L2p,179.96666666666667,127.63333333333334,145.0,1308.01,1327.76,8.614441
32,15,L1,101.73333333333333,65.1,80.0,1240.99,1269.95,11.511827
32,15,L2p,182.46666666666667,132.96666666666667,154.0,1292.49,1307.015,7.365025
32,16,L1,101.96666666666667,67.26666666666667,78.0,1202.97,1287.1599,10.603998
32,16,L2p,178.73333333333332,128.8,152.0,1287.64,1311.62,7.506479
32,17,L1,100.53333333333333,65.7,80.0,1246.54,1273.98,10.707867
32,17,L2p,176.73333333333332,127.26666666666667,150.0,1269.17,1319.71,7.751221
32,18,L1,97.96666666666667,64.26666666666667,74.0,1268.0,1301.03,10.860835
32,18,L2p,175.86666666666667,126.6,151.0,1281.72,1316.4551,7.5842366
32,19,L1,97.7,69.13333333333334,82.0,1265.57,1304.0901,8.864865
32,19,L2p,176.73333333333332,130.83333333333334,155.0,1283.78,1306.995,7.0312285
32,20,L1,96.7,73.23333333333333,88.0,1268.68,1283.6951,7.473121
32,20,L2p,176.43333333333334,131.23333333333332,148.0,1275.39,1318.605,6.487031
32,21,L1,97.96666666666667,70.03333333333333,84.0,1249.63,1278.19,8.427433
32,21,L2p,189.3,138.26666666666668,157.0,1287.34,1310.1951,7.522197
32,22,L1,97.0,68.7,83.0,1226.05,1264.05,9.342632
32,22,L2p,185.7,136.8,154.0,1292.6,1301.3999,7.0391335
32,23,L1,95.86666666666666,64.2,72.0,1268.57,1311.895,10.580056
32,23,L2p,180.36666666666667,129.1,149.0,1277.8,1320.7151,7.6181335
32,24,L1,94.8,64.83333333333333,77.0,1227.68,1273.105,8.984702
32,24,L2p,188.76666666666668,138.93333333333334,161.0,1288.27,1300.81,7.273719
32,25,L1,87.93333333333334,64.5,76.0,1264.23,1292.1799,7.6670594
32,25,L2p,177.4,134.8,162.0,1278.93,1296.34,6.280132
32,26,L1,93.1,68.6,82.0,1262.59,1285.2849,7.858106
32,26,L2p,176.73333333333332,132.5,154.0,1288.83,1309.535,6.736824
32,27,L1,87.46666666666667,64.1,78.0,1263.97,1302.115,7.8601246
32,27,L2p,177.93333333333334,136.63333333333333,157.0,1281.31,1305.43,5.7024326
32,28,L1,94.7,68.8,81.0,1253.66,1270.735,8.676606
32,28,L2p,180.16666666666666,138.6,162.0,1279.92,1293.37,5.4580626
32,29,L1,92.6,65.8,80.0,1268.79,1292.785,9.102999
32,29,L2p,175.9,129.03333333333333,149.0,1279.37,1307.25,6.561789
32,30,L1,86.33333333333333,63.86666666666667,76.0,1270.6,1301.915,7.289612
32,30,L2p,172.9,131.16666666666666,153.0,1276.98,1296.1699,5.6388865
32,31,L1,89.3,65.46666666666667,78.0,1272.14,1298.66,7.541393
32,31,L2p,176.43333333333334,132.6,153.0,1275.25,1294.31,6.1189237
32,32,L1,93.96666666666667,68.83333333333333,81.0,1275.13,1291.875,7.3115993
32,32,L2p,168.2,129.66666666666666,154.0,1279.61,1293.995,5.2677937
32,33,L1,92.0,67.43333333333334,81.0,1257.21,1300.54,7.6348176
32,33,L2p,164.86666666666667,126.36666666666666,146.0,1297.03,1309.065,5.9460254
32,34,L1,87.36666666666666,65.93333333333334,80.0,1258.44,1298.89,6.7168665
32,34,L2p,171.0,132.73333333333332,154.0,1279.62,1312.815,5.894003
32,35,L1,86.33333333333333,65.76666666666667,78.0,1263.41,1291.22,6.8525596
32,35,L2p,167.66666666666666,136.4,157.0,1284.2,1302.6699,4.5972137
66,0,L1,4.633333333333334,0.0,0.0,,,41.887135
66,0,L2p,10.89655172413793,0.0,0.0,,,39.352097
66,1,L1,10.333333333333334,0.4666666666666667,1.0,2657.77,2657.77,39.21477
66,1,L2p,25.6,1.6333333333333333,7.0,2628.04,2639.79,38.02062
66,2,L1,7.866666666666666,0.0,0.0,,,40.560127
66,2,L2p,35.6,9.466666666666667,16.0,2569.6,2587.52,29.627481
66,3,L1,6.9,0.5333333333333333,1.0,2657.8,2657.82,35.693417
66,3,L2p,40.1,14.9,22.0,2529.43,2553.775,25.435417
66,4,L1,7.566666666666666,0.0,0.0,,,39.97405
66,4,L2p,48.06666666666667,19.2,27.0,2466.34,2514.03,23.61165
66,5,L1,8.6,0.0,0.0,,,39.34081
66,5,L2p,59.333333333333336,26.033333333333335,33.0,2421.0,2468.43,22.584583
66,6,L1,10.133333333333333,0.0,0.0,,,38.421696
66,6,L2p,64.36666666666666,32.2,40.0,2357.6,2420.91,19.331102
66,7,L1,10.9,0.0,0.0,,,42.792057
66,7,L2p,72.86666666666666,34.4,41.0,2312.16,2386.3,20.22999
66,8,L1,11.1,0.0,0.0,,,42.39433
66,8,L2p,86.26666666666667,45.233333333333334,51.0,2230.09,2301.15,18.406153
66,9,L1,12.9,0.23333333333333334,1.0,2656.81,2657.8,40.81673
66,9,L2p,97.0,60.333333333333336,70.0,2102.96,2176.01,14.139113
66,10,L1,10.2,0.0,0.0,,,37.76072
66,10,L2p,108.13333333333334,70.96666666666667,80.0,2055.28,2088.4248,13.133416
66,11,L1,7.933333333333334,0.0,0.0,,,39.31389
66,11,L2p,117.16666666666667,81.66666666666667,91.0,1907.72,1979.1,10.848185
66,12,L1,10.2,0.0,0.0,,,40.998337
66,12,L2p,133.9,93.0,102.0,1800.66,1884.005,11.28066
66,13,L1,10.866666666666667,0.0,0.0,,,41.63911
66,13,L2p,146.93333333333334,104.63333333333334,110.0,1727.52,1780.325,10.259158
66,14,L1,11.8,0.0,0.0,,,42.41259
66,14,L2p,159.63333333333333,111.73333333333333,119.0,1698.78,1752.92,9.750828
66,15,L1,8.733333333333333,0.03333333333333333,1.0,2657.81,2657.81,38.156055
66,15,L2p,177.56666666666666,121.53333333333333,130.0,1693.77,1713.43,10.119153
66,16,L1,15.1,0.6,1.0,2658.1,2658.1,37.71516
66,16,L2p,186.2,131.56666666666666,139.0,1677.88,1699.235,8.424135
66,17,L1,10.7,0.3,1.0,2657.56,2657.91,39.449684
66,17,L2p,194.76666666666668,144.26666666666668,157.0,1684.36,1721.68,7.120875
66,18,L1,8.3,0.0,0.0,,,41.342777
66,18,L2p,203.13333333333333,154.0,162.0,1692.62,1697.915,6.7160196
66,19,L1,10.766666666666667,0.43333333333333335,2.0,2651.87,2657.75,38.53396
66,19,L2p,215.66666666666666,160.0,170.0,1681.05,1697.71,7.608584
66,20,L1,10.166666666666666,0.03333333333333333,1.0,2652.0,2652.0,40.23536
66,20,L2p,233.26666666666668,175.1,182.0,1670.83,1682.96,7.5466185
66,21,L1,12.833333333333334,0.03333333333333333,1.0,2657.76,2657.76,41.264805
66,21,L2p,252.83333333333334,190.36666666666667,203.0,1676.45,1684.05,7.101234
66,22,L1,13.066666666666666,0.3,1.0,2657.96,2657.97,40.378975
66,22,L2p,261.03333333333336,208.4,221.0,1665.5,1705.7649,5.55967
66,23,L1,9.6,0.0,0.0,,,40.963062
66,23,L2p,276.9,230.5,238.0,1669.74,1694.945,5.0699987
66,24,L1,11.2,0.6,1.0,2657.73,2657.73,37.385433
66,24,L2p,285.76666666666665,244.2,255.0,1685.65,1709.665,4.462591
66,25,L1,9.066666666666666,0.6333333333333333,1.0,2652.03,2657.63,37.51951
66,25,L2p,286.1333333333333,249.8,258.0,1695.94,1735.48,3.4298644
66,26,L1,9.033333333333333,0.7666666666666667,2.0,2652.17,2657.77,37.28672
66,26,L2p,286.56666666666666,251.66666666666666,258.0,1710.95,1716.59,3.379244
66,27,L1,7.966666666666667,0.1,1.0,2652.2,2657.61,39.821236
66,27,L2p,287.3666666666667,249.9,257.0,1686.54,1706.0349,3.571574
66,28,L1,9.9,0.5333333333333333,1.0,2652.19,2657.65,38.722385
66,28,L2p,288.0,252.36666666666667,259.0,1686.54,1718.7,3.2661855
66,29,L1,9.333333333333334,0.9666666666666667,2.0,2651.97,2652.24,36.165897
66,29,L2p,285.3666666666667,247.7,256.0,1717.66,1736.14,3.3132277
66,30,L1,7.1,0.06666666666666667,1.0,2652.24,2655.01,41.27067
66,30,L2p,283.6333333333333,246.73333333333332,253.0,1717.74,1742.28,3.4653747
66,31,L1,7.8,0.6,1.0,2657.66,2657.73,35.28601
66,31,L2p,280.4,243.56666666666666,256.0,1730.55,1759.24,3.2337089
66,32,L1,9.4,0.6,3.0,2646.33,2652.05,38.551155
66,32,L2p,272.96666666666664,240.96666666666667,253.0,1760.89,1766.65,2.9707458
66,33,L1,7.9,0.1,3.0,2634.54,2634.54,41.690353
66,33,L2p,269.46666666666664,236.33333333333334,247.0,1754.51,1792.57,3.4375422
66,34,L1,7.666666666666667,0.7,2.0,2651.51,2657.7,36.91614
66,34,L2p,268.6333333333333,236.93333333333334,249.0,1762.49,1780.61,3.4510486
66,35,L1,6.9,1.0333333333333334,2.0,2650.47,2651.55,33.68746
66,35,L2p,263.6666666666667,233.06666666666666,244.0,1762.86,1791.44,3.2810628
68,1,L1,11.379310344827585,0.0,0.0,,,114.65943
68,1,L2p,11.04,0.0,0.0,,,121.09392
68,2,L1,18.6,0.36666666666666664,4.0,186.97,221.21,95.28329
68,2,L2p,26.533333333333335,0.0,0.0,,,106.21432
68,3,L1,18.2,0.16666666666666666,2.0,224.36,231.39499,93.42116
68,3,L2p,28.8,0.0,0.0,,,93.47396
68,4,L1,18.4,0.4,3.0,100.13,227.86499,75.654785
68,4,L2p,39.46666666666667,0.0,0.0,,,92.16025
68,5,L1,20.333333333333332,0.9,3.0,3.11,193.99,64.1329
68,5,L2p,32.46666666666667,0.0,0.0,,,89.2521
68,6,L1,23.633333333333333,0.43333333333333335,5.0,2.7,224.58,82.77903
68,6,L2p,30.033333333333335,0.0,0.0,,,92.06446
68,7,L1,23.666666666666668,0.8333333333333334,4.0,3.53,219.47,81.28528
68,7,L2p,26.8,0.0,0.0,,,88.18324
68,8,L1,24.766666666666666,2.566666666666667,5.0,43.77,177.82,50.85674
68,8,L2p,26.0,0.0,0.0,,,81.34698
68,9,L1,23.1,2.3333333333333335,8.0,97.17,176.81,69.13553
68,9,L2p,25.8,0.0,0.0,,,84.61635
68,10,L1,25.066666666666666,1.8333333333333333,9.0,3.6,146.36499,67.67254
68,10,L2p,26.233333333333334,0.0,0.0,,,86.36641
68,11,L1,28.866666666666667,3.6666666666666665,8.0,2.41,105.175,49.103916
68,11,L2p,28.8,0.03333333333333333,1.0,70.73,70.73,88.98665
68,12,L1,26.6,1.7,7.0,7.8,185.72,65.87409
68,12,L2p,30.833333333333332,0.0,0.0,,,84.49001
68,13,L1,25.833333333333332,0.8,5.0,103.02,216.2,76.112564
68,13,L2p,34.43333333333333,0.0,0.0,,,81.8872
68,14,L1,28.1,2.2666666666666666,10.0,7.67,198.63501,62.823265
68,14,L2p,38.1,0.03333333333333333,1.0,347.0,347.0,75.15971
68,15,L1,26.833333333333332,1.8333333333333333,7.0,2.29,158.065,65.44249
68,15,L2p,30.033333333333335,0.0,0.0,,,77.795425
68,16,L1,26.933333333333334,2.033333333333333,8.0,22.99,122.67,60.064045
68,16,L2p,25.5,0.0,0.0,,,85.58835
68,17,L1,25.433333333333334,1.9333333333333333,6.0,3.63,171.8,61.925785
68,17,L2p,30.166666666666668,0.0,0.0,,,78.27922
68,18,L1,22.4,1.4333333333333333,5.0,3.93,181.53,66.79529
68,18,L2p,29.233333333333334,0.0,0.0,,,76.94217
68,19,L1,23.333333333333332,1.0666666666666667,9.0,2.39,147.2,74.65933
68,19,L2p,34.1,0.03333333333333333,1.0,347.14,347.14,81.7378
68,20,L1,24.4,1.9,6.0,4.88,176.55,66.11941
68,20,L2p,29.766666666666666,0.0,0.0,,,72.0581
68,21,L1,25.566666666666666,2.6,6.0,3.0,165.94,55.66877
68,21,L2p,26.7,0.0,0.0,,,79.81782
68,22,L1,28.0,3.3333333333333335,9.0,2.94,118.23,55.167175
68,22,L2p,34.1,0.0,0.0,,,73.84256
68,23,L1,27.333333333333332,2.933333333333333,9.0,3.3,162.01,58.86957
68,23,L2p,30.5,0.0,0.0,,,78.137474
68,24,L1,21.5,1.1,5.0,2.24,202.79,67.23267
68,24,L2p,23.833333333333332,0.0,0.0,,,90.247284
68,25,L1,24.533333333333335,1.4,5.0,40.71,194.88,68.576645
68,25,L2p,33.4,0.0,0.0,,,84.704765
68,26,L1,23.9,1.7,7.0,3.57,161.595,68.5099
68,26,L2p,30.566666666666666,0.03333333333333333,1.0,51.72,51.72,84.76411
68,27,L1,23.933333333333334,1.7,6.0,3.59,144.13501,68.35723
68,27,L2p,27.3,0.0,0.0,,,86.25859
68,28,L1,25.4,2.0,8.0,3.64,134.69,63.544994
68,28,L2p,27.2,0.0,0.0,,,80.7331
68,29,L1,22.566666666666666,2.3666666666666667,8.0,2.26,139.12,57.008965
68,29,L2p,23.733333333333334,0.0,0.0,,,84.18531
68,30,L1,24.333333333333332,1.7,8.0,5.24,185.19,66.15624
68,30,L2p,28.0,0.0,0.0,,,86.51717
68,31,L1,19.933333333333334,0.36666666666666664,2.0,201.95,237.905,81.68704
68,31,L2p,29.2,0.0,0.0,,,80.75485
68,32,L1,21.566666666666666,0.9333333333333333,6.0,3.4,159.7,73.04301
68,32,L2p,35.233333333333334,0.0,0.0,,,77.92946
68,33,L1,21.633333333333333,1.6333333333333333,5.0,3.69,164.02,67.644264
68,33,L2p,23.033333333333335,0.0,0.0,,,92.93288
68,34,L1,21.3,1.7666666666666666,6.0,2.52,192.83,60.05849
68,34,L2p,23.0,0.0,0.0,,,87.09501
68,35,L1,23.933333333333334,1.8333333333333333,4.0,97.34,188.9,68.527794
68,35,L2p,28.866666666666667,0.0,0.0,,,81.41631
69,0,L1,8.758620689655173,0.0,0.0,,,36.173504
69,0,L2p,12.62962962962963,0.0,0.0,,,41.84912
69,1,L1,21.466666666666665,0.0,0.0,,,38.808952
69,1,L2p,14.833333333333334,0.0,0.0,,,41.50554
69,2,L1,22.4,0.0,0.0,,,40.417427
69,2,L2p,17.033333333333335,0.0,0.0,,,40.86566
69,3,L1,27.933333333333334,0.0,0.0,,,37.71196
69,3,L2p,13.866666666666667,0.0,0.0,,,41.97309
69,4,L1,23.1,0.0,0.0,,,38.07066
69,4,L2p,14.7,0.0,0.0,,,41.02083
69,5,L1,21.8,0.0,0.0,,,37.62555
69,5,L2p,10.433333333333334,0.0,0.0,,,41.130314
69,6,L1,28.033333333333335,0.0,0.0,,,37.267056
69,6,L2p,23.833333333333332,0.0,0.0,,,40.736443
69,7,L1,39.166666666666664,0.0,0.0,,,35.531673
69,7,L2p,23.166666666666668,0.0,0.0,,,40.845627
69,8,L1,43.1,0.0,0.0,,,35.732395
69,8,L2p,34.7,0.0,0.0,,,40.686157
69,9,L1,43.233333333333334,0.03333333333333333,1.0,1147.57,1147.57,31.31069
69,9,L2p,27.033333333333335,0.0,0.0,,,41.691956
69,10,L1,38.233333333333334,0.0,0.0,,,36.53825
69,10,L2p,24.766666666666666,0.0,0.0,,,40.67595
69,11,L1,32.93333333333333,0.0,0.0,,,37.280525
69,11,L2p,24.4,0.0,0.0,,,40.598564
69,12,L1,40.4,0.0,0.0,,,37.060738
69,12,L2p,28.966666666666665,0.0,0.0,,,41.1255
69,13,L1,41.03333333333333,0.0,0.0,,,37.48361
69,13,L2p,32.7,0.0,0.0,,,40.399918
69,14,L1,40.53333333333333,0.0,0.0,,,33.8352
69,14,L2p,22.2,0.0,0.0,,,40.168995
69,15,L1,35.43333333333333,0.0,0.0,,,36.168274
69,15,L2p,24.1,0.0,0.0,,,39.34408
69,16,L1,41.0,0.0,0.0,,,36.279236
69,16,L2p,32.1,0.0,0.0,,,40.183926
69,17,L1,41.03333333333333,0.0,0.0,,,36.41202
69,17,L2p,29.6,0.0,0.0,,,40.01486
69,18,L1,40.266666666666666,0.0,0.0,,,35.888737
69,18,L2p,29.2,0.0,0.0,,,39.91958
69,19,L1,38.9,0.0,0.0,,,35.088253
69,19,L2p,18.7,0.0,0.0,,,41.664265
69,20,L1,33.3,0.03333333333333333,1.0,861.73,861.73,37.311302
69,20,L2p,26.866666666666667,0.0,0.0,,,39.452705
69,21,L1,35.06666666666667,0.0,0.0,,,34.57287
69,21,L2p,21.3,0.0,0.0,,,40.596172
69,22,L1,34.166666666666664,0.0,0.0,,,36.61257
69,22,L2p,21.866666666666667,0.0,0.0,,,42.028492
69,23,L1,32.766666666666666,0.0,0.0,,,37.251064
69,23,L2p,21.266666666666666,0.0,0.0,,,41.51434
69,24,L1,26.133333333333333,0.0,0.0,,,39.180008
69,24,L2p,13.933333333333334,0.0,0.0,,,40.601192
69,25,L1,24.433333333333334,0.0,0.0,,,36.6293
69,25,L2p,19.066666666666666,0.0,0.0,,,40.364296
69,26,L1,28.266666666666666,0.0,0.0,,,35.53532
69,26,L2p,11.666666666666666,0.0,0.0,,,41.820293
69,27,L1,17.3,0.0,0.0,,,40.291023
69,27,L2p,13.4,0.0,0.0,,,42.734245
69,28,L1,21.766666666666666,0.0,0.0,,,38.19259
69,28,L2p,15.733333333333333,0.0,0.0,,,41.620243
69,29,L1,26.466666666666665,0.0,0.0,,,38.322544
69,29,L2p,17.1,0.0,0.0,,,39.70841
69,30,L1,22.366666666666667,0.0,0.0,,,39.90708
69,30,L2p,14.866666666666667,0.0,0.0,,,40.013985
69,31,L1,16.133333333333333,0.0,0.0,,,39.85923
69,31,L2p,11.533333333333333,0.0,0.0,,,41.956226
69,32,L1,13.666666666666666,0.0,0.0,,,42.360233
69,32,L2p,8.733333333333333,0.0,0.0,,,42.337803
69,33,L1,13.2,0.0,0.0,,,41.02797
69,33,L2p,10.866666666666667,0.0,0.0,,,40.802044
69,34,L1,14.966666666666667,0.0,0.0,,,39.419014
69,34,L2p,9.2,0.0,0.0,,,41.8084
69,35,L1,17.533333333333335,0.0,0.0,,,41.421104
69,35,L2p,13.766666666666667,0.0,0.0,,,41.448227
70,1,L1,1.5714285714285714,0.0,0.0,,,48.90143
70,1,L2p,1.3,0.0,0.0,,,114.5495
70,2,L1,1.35,0.0,0.0,,,56.012917
70,2,L2p,1.5,0.0,0.0,,,101.15813
70,3,L1,2.4444444444444446,0.0,0.0,,,49.256363
70,3,L2p,1.9565217391304348,0.0,0.0,,,67.187836
70,4,L1,3.3181818181818183,0.0,0.0,,,45.944557
70,4,L2p,3.9473684210526314,0.0,0.0,,,65.45993
70,5,L1,3.4642857142857144,0.0,0.0,,,51.97751
70,5,L2p,2.8076923076923075,0.038461538461538464,1.0,331.09,331.09,55.74955
70,6,L1,2.7777777777777777,0.0,0.0,,,55.470802
70,6,L2p,6.071428571428571,2.642857142857143,8.0,291.71,297.64,25.052383
70,7,L1,3.740740740740741,0.0,0.0,,,44.818848
70,7,L2p,5.275862068965517,0.4827586206896552,4.0,280.92,304.78,53.170803
70,8,L1,4.3,0.0,0.0,,,41.27318
70,8,L2p,4.413793103448276,0.034482758620689655,1.0,321.97,321.97,48.183075
70,9,L1,4.3,0.0,0.0,,,46.36185
70,9,L2p,4.769230769230769,0.0,0.0,,,49.11098
70,10,L1,3.8620689655172415,0.0,0.0,,,46.18574
70,10,L2p,3.1666666666666665,0.0,0.0,,,54.712795
70,11,L1,4.733333333333333,0.03333333333333333,1.0,45.43,45.43,41.18895
70,11,L2p,4.75,0.0,0.0,,,47.65067
70,12,L1,4.466666666666667,0.0,0.0,,,44.019184
70,12,L2p,5.2,0.2,3.0,310.79,314.54,50.85753
70,13,L1,5.321428571428571,0.0,0.0,,,44.512604
70,13,L2p,4.12,0.24,2.0,321.5,326.985,51.052723
70,14,L1,4.333333333333333,0.0,0.0,,,44.860725
70,14,L2p,5.321428571428571,1.2857142857142858,4.0,318.5,324.93,38.074425
70,15,L1,4.0,0.03333333333333333,1.0,46.78,46.78,42.201305
70,15,L2p,4.125,0.0,0.0,,,61.99725
70,16,L1,5.285714285714286,0.07142857142857142,1.0,26.79,31.82,41.91327
70,16,L2p,4.0,0.0,0.0,,,54.805347
70,17,L1,4.448275862068965,0.0,0.0,,,44.77542
70,17,L2p,3.8275862068965516,0.0,0.0,,,51.34347
70,18,L1,3.0689655172413794,0.0,0.0,,,42.56596
70,18,L2p,4.083333333333333,0.041666666666666664,1.0,319.97,319.97,40.5189
70,19,L1,4.888888888888889,0.037037037037037035,1.0,333.41,333.41,42.589233
70,19,L2p,4.923076923076923,0.3076923076923077,5.0,310.48,332.96,43.281193
70,20,L1,3.391304347826087,0.0,0.0,,,47.458004
70,20,L2p,4.785714285714286,1.2142857142857142,4.0,291.85,318.11,35.49935
70,21,L1,5.033333333333333,0.03333333333333333,1.0,47.77,47.77,40.877354
70,21,L2p,4.033333333333333,0.0,0.0,,,45.431046
70,22,L1,4.233333333333333,0.0,0.0,,,41.977486
70,22,L2p,3.8275862068965516,0.0,0.0,,,42.469
70,23,L1,4.384615384615385,0.0,0.0,,,52.710518
70,23,L2p,4.481481481481482,0.037037037037037035,1.0,329.0,329.0,48.54195
70,24,L1,3.586206896551724,0.0,0.0,,,44.56763
70,24,L2p,3.966666666666667,0.0,0.0,,,43.516605
70,25,L1,3.0357142857142856,0.0,0.0,,,56.86325
