link,win,lg,n_mean,nstop_mean,nstop_max,qmin_pos_min,qmin_pos_med,spd_mean
31,22,L2p,29.466666666666665,0.0,0.0,,,57.324158
31,23,L1,29.4,8.466666666666667,12.0,333.24,688.67,46.700027
31,23,L2p,28.466666666666665,0.06666666666666667,1.0,673.91,675.22,51.661648
31,24,L1,32.5,14.233333333333333,19.0,622.24,658.45,36.107334
31,24,L2p,24.433333333333334,0.03333333333333333,1.0,652.74,652.74,51.125378
31,25,L1,40.03333333333333,22.0,28.0,556.76,610.91,30.36075
31,25,L2p,13.9,0.0,0.0,,,56.285473
31,26,L1,41.5,28.466666666666665,31.0,354.02,556.81,22.622192
31,26,L2p,11.933333333333334,0.0,0.0,,,48.255413
31,27,L1,50.56666666666667,32.43333333333333,36.0,350.2,532.68,24.44792
31,27,L2p,19.433333333333334,0.0,0.0,,,49.144466
31,28,L1,48.6,27.2,37.0,496.75,502.94,26.76755
31,28,L2p,20.933333333333334,0.0,0.0,,,50.177315
31,29,L1,41.666666666666664,20.1,26.0,534.02,564.41,29.370165
31,29,L2p,22.766666666666666,0.0,0.0,,,51.321133
31,30,L1,42.3,21.866666666666667,30.0,553.33,583.0,28.529316
31,30,L2p,21.066666666666666,0.0,0.0,,,52.45161
31,31,L1,51.233333333333334,35.266666666666666,42.0,483.4,542.78503,22.11959
31,31,L2p,16.233333333333334,0.0,0.0,,,53.2202
31,32,L1,55.46666666666667,44.53333333333333,48.0,447.52,477.27,15.166071
31,32,L2p,13.333333333333334,0.0,0.0,,,66.24675
31,33,L1,64.4,49.13333333333333,51.0,428.08,441.37,17.080118
31,33,L2p,12.133333333333333,0.0,0.0,,,63.387802
31,34,L1,70.93333333333334,59.53333333333333,69.0,310.83,378.84998,13.77044
31,34,L2p,14.733333333333333,0.3,1.0,407.09,407.09,65.24202
31,35,L1,89.0,76.66666666666667,83.0,223.72,249.695,11.97646
31,35,L2p,28.1,0.8,3.0,351.31,396.35,45.01563
32,0,L1,12.5,0.10714285714285714,2.0,1947.81,1950.91,40.011234
32,0,L2p,11.703703703703704,0.0,0.0,,,40.5316
32,1,L1,22.5,2.533333333333333,10.0,1268.6,1942.75,42.28988
32,1,L2p,28.266666666666666,4.833333333333333,14.0,1906.09,1941.14,38.933846
32,2,L1,30.1,6.266666666666667,14.0,1822.87,1887.39,34.113506
32,2,L2p,49.0,19.2,36.0,1811.01,1854.895,29.683882
32,3,L1,32.9,13.4,22.0,1716.75,1847.2051,25.71087
32,3,L2p,57.6,30.866666666666667,44.0,1725.05,1815.685,20.097857
32,4,L1,47.833333333333336,23.066666666666666,36.0,1626.19,1704.755,21.854588
32,4,L2p,83.5,50.0,73.0,1620.22,1720.075,15.928018
32,5,L1,54.8,33.733333333333334,46.0,1545.35,1635.18,15.107813
32,5,L2p,103.93333333333334,71.43333333333334,88.0,1543.73,1613.255,11.189632
32,6,L1,65.83333333333333,33.733333333333334,44.0,1501.39,1524.63,17.505625
32,6,L2p,114.16666666666667,70.53333333333333,85.0,1505.01,1529.675,11.481915
32,7,L1,64.96666666666667,28.4,47.0,1268.9,1530.22,19.50868
32,7,L2p,122.8,67.9,83.0,1478.35,1523.905,13.733346
32,8,L1,61.86666666666667,30.666666666666668,45.0,1504.03,1539.29,18.908878
32,8,L2p,114.23333333333333,67.5,81.0,1493.22,1532.1001,12.842081
32,9,L1,68.46666666666667,31.366666666666667,42.0,1272.13,1517.575,17.54696
32,9,L2p,110.6,64.46666666666667,85.0,1490.92,1528.105,12.501644
32,10,L1,75.2,37.36666666666667,50.0,1266.94,1477.015,17.697803
32,10,L2p,120.43333333333334,73.63333333333334,87.0,1443.03,1491.645,10.970522
32,11,L1,63.43333333333333,30.3,44.0,1270.45,1524.6,18.306374
32,11,L2p,117.56666666666666,73.66666666666667,85.0,1468.69,1512.54,10.781775
32,12,L1,67.56666666666666,30.166666666666668,46.0,1262.65,1538.7,19.374699
32,12,L2p,116.56666666666666,68.03333333333333,78.0,1492.58,1536.655,12.530898
32,13,L1,74.13333333333334,46.0,64.0,1506.8,1543.45,14.123925
32,13,L2p,127.0,88.56666666666666,119.0,1511.64,1543.23,10.461913
32,14,L1,84.0,50.96666666666667,57.0,870.43,992.21497,12.891279
32,14,L2p,155.1,107.8,122.0,889.54,991.77,9.386524
32,15,L1,100.93333333333334,66.4,80.0,675.45,770.335,10.669873
32,15,L2p,166.23333333333332,114.96666666666667,130.0,688.86,778.49,8.586083
32,16,L1,110.5,66.7,80.0,538.37,600.57,10.710225
32,16,L2p,168.66666666666666,109.6,127.0,547.89,611.515,8.794146
32,17,L1,112.93333333333334,68.4,79.0,460.88,512.26,10.297202
32,17,L2p,172.33333333333334,113.16666666666667,128.0,466.3,520.56,8.492848
32,18,L1,132.83333333333334,101.73333333333333,117.0,407.49,480.055,7.0727606
32,18,L2p,186.36666666666667,139.26666666666668,156.0,405.03,486.5,6.408967
32,19,L1,129.8,93.93333333333334,105.0,298.68,348.875,7.365118
32,19,L2p,184.5,135.03333333333333,152.0,295.13,344.9,6.6769643
32,20,L1,144.33333333333334,122.26666666666667,143.0,288.75,366.755,4.2882314
32,20,L2p,196.0,159.7,190.0,283.28,369.995,5.2076106
32,21,L1,145.63333333333333,110.2,129.0,205.24,265.15,6.075771
32,21,L2p,213.2,162.36666666666667,192.0,215.08,268.38,5.7834287
32,22,L1,144.73333333333332,102.73333333333333,116.0,151.81,172.94,6.6980314
32,22,L2p,195.9,128.2,152.0,138.77,176.56,7.649483
32,23,L1,156.4,127.4,142.0,132.82,164.89,5.473581
32,23,L2p,191.5,143.8,159.0,126.22,171.97,5.976917
32,24,L1,170.93333333333334,155.66666666666666,168.0,91.8,118.68,3.857718
32,24,L2p,209.5,170.56666666666666,188.0,94.92,114.71,4.678983
32,25,L1,170.6,160.63333333333333,171.0,38.07,69.22,3.073804
32,25,L2p,208.53333333333333,171.23333333333332,190.0,43.06,76.45,4.08621
32,26,L1,181.0,172.16666666666666,181.0,15.41,27.81,3.0047238
32,26,L2p,235.46666666666667,189.76666666666668,211.0,10.51,29.1,4.060455
32,27,L1,187.13333333333333,174.16666666666666,190.0,14.58,21.5,3.178868
32,27,L2p,271.03333333333336,215.36666666666667,231.0,22.04,29.1,3.8837626
32,28,L1,188.33333333333334,180.93333333333334,190.0,7.22,15.059999,1.7654549
32,28,L2p,307.23333333333335,262.3,292.0,5.55,18.375,3.1363428
32,29,L1,183.2,157.46666666666667,175.0,3.54,3.54,3.9947183
32,29,L2p,333.4,267.73333333333335,291.0,3.17,6.89,3.794275
32,30,L1,177.36666666666667,151.0,166.0,3.25,3.58,4.188365
32,30,L2p,318.56666666666666,241.23333333333332,275.0,2.96,3.85,4.4321275
32,31,L1,180.66666666666666,165.33333333333334,179.0,3.09,3.87,3.2489111
32,31,L2p,316.2,253.33333333333334,268.0,1.19,6.7,3.9290473
32,32,L1,173.5,166.16666666666666,176.0,16.62,26.545,2.3319201
32,32,L2p,319.53333333333336,286.76666666666665,300.0,25.53,38.05,2.6546276
32,33,L1,182.46666666666667,175.1,186.0,4.22,4.41,2.4120703
32,33,L2p,343.23333333333335,318.7,341.0,5.79,6.56,1.8964849
32,34,L1,179.93333333333334,172.36666666666667,185.0,4.41,4.41,2.5522876
32,34,L2p,346.06666666666666,320.3666666666667,344.0,0.38,6.46,1.7045085
32,35,L1,170.43333333333334,164.6,173.0,4.41,4.41,2.5395753
32,35,L2p,325.8,306.06666666666666,322.0,5.97,6.15,1.6334968
66,0,L1,4.633333333333334,0.0,0.0,,,41.887135
66,0,L2p,10.89655172413793,0.0,0.0,,,39.352097
66,1,L1,10.333333333333334,0.4666666666666667,1.0,2657.77,2657.77,39.21477
66,1,L2p,25.6,1.6333333333333333,7.0,2628.04,2639.79,38.02062
66,2,L1,7.866666666666666,0.0,0.0,,,40.560127
66,2,L2p,35.6,9.466666666666667,16.0,2569.6,2587.52,29.627481
66,3,L1,6.9,0.5333333333333333,1.0,2657.8,2657.82,35.693417
66,3,L2p,40.1,14.9,22.0,2529.43,2553.775,25.435417
66,4,L1,7.566666666666666,0.0,0.0,,,39.97405
66,4,L2p,48.06666666666667,19.2,27.0,2466.34,2514.03,23.61165
66,5,L1,8.6,0.0,0.0,,,39.34081
66,5,L2p,59.333333333333336,26.033333333333335,33.0,2421.0,2468.43,22.584583
66,6,L1,10.133333333333333,0.0,0.0,,,38.421696
66,6,L2p,60.63333333333333,28.666666666666668,41.0,2420.08,2449.52,20.7198
66,7,L1,10.9,0.0,0.0,,,42.792057
66,7,L2p,69.8,31.766666666666666,45.0,2382.47,2434.6099,21.258335
66,8,L1,11.1,0.0,0.0,,,42.39433
66,8,L2p,82.9,40.93333333333333,55.0,2241.04,2325.94,19.673958
66,9,L1,12.9,0.23333333333333334,1.0,2656.81,2657.8,40.81673
66,9,L2p,93.76666666666667,56.833333333333336,70.0,2108.46,2188.045,14.728735
66,10,L1,10.566666666666666,0.36666666666666664,2.0,2652.88,2652.95,36.76899
66,10,L2p,103.93333333333334,66.46666666666667,78.0,2057.75,2122.38,13.82124
66,11,L1,7.933333333333334,0.0,0.0,,,39.31389
66,11,L2p,112.83333333333333,77.93333333333334,90.0,1974.0,2022.24,11.28219
66,12,L1,10.2,0.0,0.0,,,40.998337
66,12,L2p,128.63333333333333,87.83333333333333,105.0,1865.25,1940.58,11.821763
66,13,L1,10.9,0.0,0.0,,,41.589245
66,13,L2p,143.1,102.06666666666666,119.0,1736.99,1803.21,10.458136
66,14,L1,11.8,0.0,0.0,,,42.41259
66,14,L2p,155.86666666666667,109.5,126.0,1708.72,1754.46,9.963372
66,15,L1,8.933333333333334,0.2,2.0,2650.84,2651.88,37.505592
66,15,L2p,173.66666666666666,117.93333333333334,130.0,1698.25,1728.58,10.404292
66,16,L1,15.5,1.0,2.0,2651.17,2658.12,36.71618
66,16,L2p,181.33333333333334,129.36666666666667,142.0,1674.72,1698.44,8.528181
66,17,L1,11.6,0.7333333333333333,2.0,2651.24,2657.51,38.23707
66,17,L2p,184.86666666666667,137.06666666666666,152.0,1681.42,1705.7,7.392226
66,18,L1,8.633333333333333,0.4,2.0,2651.29,2651.29,39.79585
66,18,L2p,193.6,145.33333333333334,155.0,1681.06,1694.125,7.1731033
66,19,L1,10.666666666666666,0.36666666666666664,1.0,2657.74,2657.76,38.758377
66,19,L2p,204.73333333333332,150.56666666666666,165.0,1673.07,1696.66,8.112756
66,20,L1,10.466666666666667,0.3333333333333333,2.0,2651.39,2651.39,39.145638
66,20,L2p,220.76666666666668,158.86666666666667,169.0,1673.0,1681.14,8.205276
66,21,L1,13.433333333333334,0.16666666666666666,1.0,2657.79,2657.79,40.72156
66,21,L2p,237.7,170.9,188.0,1673.0,1694.37,7.691526
66,22,L1,13.433333333333334,0.5,1.0,2657.39,2657.98,39.88184
66,22,L2p,248.0,193.86666666666667,209.0,1646.5,1673.84,5.804711
66,23,L1,9.8,0.2,1.0,2657.98,2657.98,40.107014
66,23,L2p,263.43333333333334,212.8,228.0,1667.51,1678.35,5.4959517
66,24,L1,11.933333333333334,0.7333333333333333,2.0,2651.66,2657.73,37.149487
66,24,L2p,270.03333333333336,225.7,242.0,1667.85,1690.85,4.8438945
66,25,L1,8.766666666666667,0.4,2.0,2651.66,2651.66,38.67885
66,25,L2p,268.93333333333334,233.5,242.0,1679.08,1705.77,3.748854
66,26,L1,8.3,0.1,1.0,2657.88,2657.89,40.174324
66,26,L2p,270.56666666666666,236.16666666666666,246.0,1700.55,1739.51,3.6297197
66,27,L1,8.2,0.36666666666666664,2.0,2652.7,2657.63,38.65834
66,27,L2p,275.1333333333333,239.8,253.0,1725.31,1755.33,3.5892644
66,28,L1,10.166666666666666,0.9333333333333333,2.0,2651.85,2657.66,37.19674
66,28,L2p,273.53333333333336,241.1,251.0,1742.95,1750.97,3.326459
66,29,L1,9.033333333333333,1.1666666666666667,2.0,2651.5,2657.66,35.60199
66,29,L2p,272.9,237.76666666666668,248.0,1717.76,1757.015,3.398921
66,30,L1,7.8,0.6666666666666666,3.0,2641.02,2641.02,38.755417
66,30,L2p,270.6666666666667,234.93333333333334,250.0,1764.92,1770.47,3.520278
66,31,L1,8.066666666666666,0.8666666666666667,2.0,2651.07,2657.73,34.165333
66,31,L2p,269.1666666666667,236.36666666666667,249.0,1754.13,1771.66,3.2577543
66,32,L1,9.4,0.7666666666666667,3.0,2646.29,2657.73,37.916992
66,32,L2p,263.2,235.03333333333333,245.0,1778.85,1796.605,2.9814553
66,33,L1,8.533333333333333,0.7333333333333333,4.0,2630.9,2634.72,39.113235
66,33,L2p,259.3333333333333,227.46666666666667,242.0,1794.25,1806.11,3.5167372
66,34,L1,6.9,0.0,0.0,,,39.98065
66,34,L2p,261.6,227.16666666666666,237.0,1773.18,1798.605,3.4538455
66,35,L1,5.633333333333334,0.1,1.0,2657.87,2657.87,38.862175
66,35,L2p,260.1333333333333,226.6,240.0,1739.08,1768.79,3.348619
68,1,L1,11.379310344827585,0.0,0.0,,,114.65943
68,1,L2p,11.04,0.0,0.0,,,121.09392
68,2,L1,18.6,0.36666666666666664,4.0,186.97,221.21,95.28329
68,2,L2p,26.533333333333335,0.0,0.0,,,106.21432
68,3,L1,18.2,0.16666666666666666,2.0,224.36,231.39499,93.42116
68,3,L2p,28.8,0.0,0.0,,,93.47396
68,4,L1,18.4,0.4,3.0,100.13,227.86499,75.654785
68,4,L2p,39.46666666666667,0.0,0.0,,,92.16025
68,5,L1,20.333333333333332,0.9,3.0,3.11,193.99,64.1329
68,5,L2p,32.46666666666667,0.0,0.0,,,89.2521
68,6,L1,25.966666666666665,0.9666666666666667,5.0,6.99,192.48,78.30183
68,6,L2p,26.833333333333332,0.0,0.0,,,86.44117
68,7,L1,23.666666666666668,1.2,5.0,148.94,202.125,71.520905
68,7,L2p,24.4,0.0,0.0,,,84.75649
68,8,L1,23.566666666666666,2.9,7.0,120.42,167.93,56.59994
68,8,L2p,22.266666666666666,0.0,0.0,,,88.26621
68,9,L1,19.366666666666667,1.1,4.0,171.17,233.83,65.165794
68,9,L2p,21.2,0.0,0.0,,,89.40319
68,10,L1,22.833333333333332,0.9333333333333333,4.0,9.85,188.11,71.13607
68,10,L2p,30.6,0.0,0.0,,,83.45374
68,11,L1,25.633333333333333,1.8666666666666667,5.0,2.29,186.245,56.051304
68,11,L2p,28.6,0.0,0.0,,,79.76423
68,12,L1,27.466666666666665,2.8333333333333335,8.0,53.55,146.11,57.720486
68,12,L2p,33.46666666666667,0.0,0.0,,,79.67332
68,13,L1,25.666666666666668,2.3666666666666667,9.0,58.12,178.39,66.16417
68,13,L2p,29.466666666666665,0.0,0.0,,,82.24792
68,14,L1,26.8,3.4,9.0,42.91,177.15,57.266117
68,14,L2p,30.133333333333333,0.0,0.0,,,82.84672
68,15,L1,28.066666666666666,4.466666666666667,9.0,26.07,136.43,48.888493
68,15,L2p,22.833333333333332,0.0,0.0,,,85.69979
68,16,L1,28.366666666666667,3.3666666666666667,10.0,6.98,132.87,50.613792
68,16,L2p,26.3,0.0,0.0,,,90.423996
68,17,L1,28.233333333333334,3.6,11.0,2.36,134.43,47.87873
68,17,L2p,27.366666666666667,0.0,0.0,,,84.55779
68,18,L1,28.533333333333335,5.5,11.0,17.85,102.479996,45.516212
68,18,L2p,29.966666666666665,0.03333333333333333,1.0,87.53,87.53,78.463715
68,19,L1,20.966666666666665,0.6,3.0,190.33,230.105,79.53726
68,19,L2p,27.666666666666668,0.03333333333333333,1.0,347.0,347.0,80.81113
68,20,L1,22.7,1.8,9.0,4.73,151.805,71.61388
68,20,L2p,27.933333333333334,0.0,0.0,,,85.45943
68,21,L1,28.366666666666667,4.2,8.0,65.02,143.285,55.799023
68,21,L2p,26.7,0.0,0.0,,,90.1093
68,22,L1,19.166666666666668,0.2,1.0,217.22,230.57999,75.8152
68,22,L2p,30.066666666666666,0.0,0.0,,,87.873
68,23,L1,23.266666666666666,0.8666666666666667,5.0,3.78,174.28,63.01613
68,23,L2p,35.233333333333334,0.0,0.0,,,89.93431
68,24,L1,32.63333333333333,3.3666666666666667,8.0,4.8,144.17,45.62859
68,24,L2p,29.466666666666665,0.0,0.0,,,84.586815
68,25,L1,33.766666666666666,5.0,9.0,49.22,145.23001,47.63053
68,25,L2p,28.8,0.0,0.0,,,75.15774
68,26,L1,28.166666666666668,4.166666666666667,13.0,4.09,174.16,49.631435
68,26,L2p,28.733333333333334,0.0,0.0,,,76.28622
68,27,L1,34.3,10.5,19.0,56.22,142.58499,32.29971
68,27,L2p,23.7,0.13333333333333333,1.0,347.0,347.0,75.446785
68,28,L1,27.266666666666666,5.0,13.0,80.69,154.20999,47.041634
68,28,L2p,23.6,0.2,2.0,339.97,343.89,80.66234
68,29,L1,25.1,0.8,4.0,7.08,179.455,65.72596
68,29,L2p,27.766666666666666,0.0,0.0,,,95.72397
68,30,L1,22.766666666666666,2.433333333333333,9.0,6.24,164.59,51.528416
68,30,L2p,32.4,0.0,0.0,,,82.93559
68,31,L1,25.366666666666667,2.6666666666666665,6.0,44.39,166.24,54.070377
68,31,L2p,25.8,0.0,0.0,,,83.595184
68,32,L1,17.833333333333332,0.7333333333333333,4.0,192.22,217.06,70.164825
68,32,L2p,27.333333333333332,0.0,0.0,,,82.03958
68,33,L1,19.3,0.6333333333333333,4.0,8.46,218.96,72.83982
68,33,L2p,30.5,0.03333333333333333,1.0,9.62,9.62,84.52101
68,34,L1,19.433333333333334,1.0666666666666667,5.0,168.48,225.76,66.08389
68,34,L2p,31.033333333333335,0.0,0.0,,,88.63888
68,35,L1,16.1,0.36666666666666664,3.0,3.89,240.08,75.39461
68,35,L2p,27.366666666666667,0.0,0.0,,,91.75649
69,0,L1,8.758620689655173,0.0,0.0,,,36.173504
69,0,L2p,12.62962962962963,0.0,0.0,,,41.84912
69,1,L1,21.466666666666665,0.0,0.0,,,38.808952
69,1,L2p,14.833333333333334,0.0,0.0,,,41.50554
69,2,L1,22.4,0.0,0.0,,,40.417427
69,2,L2p,17.033333333333335,0.0,0.0,,,40.86566
69,3,L1,27.933333333333334,0.0,0.0,,,37.71196
69,3,L2p,13.866666666666667,0.0,0.0,,,41.97309
69,4,L1,23.1,0.0,0.0,,,38.07066
69,4,L2p,14.7,0.0,0.0,,,41.02083
69,5,L1,21.8,0.0,0.0,,,37.62555
69,5,L2p,10.433333333333334,0.0,0.0,,,41.130314
69,6,L1,28.033333333333335,0.0,0.0,,,37.267056
69,6,L2p,23.833333333333332,0.0,0.0,,,40.736443
69,7,L1,39.166666666666664,0.0,0.0,,,35.531673
69,7,L2p,23.166666666666668,0.0,0.0,,,40.845627
69,8,L1,43.1,0.0,0.0,,,35.73216
69,8,L2p,34.7,0.0,0.0,,,40.686157
69,9,L1,43.233333333333334,0.03333333333333333,1.0,1147.57,1147.57,31.297552
69,9,L2p,27.033333333333335,0.0,0.0,,,41.691956
69,10,L1,38.166666666666664,0.0,0.0,,,36.57714
69,10,L2p,24.766666666666666,0.0,0.0,,,40.67595
69,11,L1,33.1,0.0,0.0,,,37.18306
69,11,L2p,24.4,0.0,0.0,,,40.598564
69,12,L1,40.4,0.0,0.0,,,37.0612
69,12,L2p,28.966666666666665,0.0,0.0,,,41.1255
69,13,L1,41.03333333333333,0.0,0.0,,,37.48361
69,13,L2p,32.7,0.0,0.0,,,40.399918
69,14,L1,40.5,0.0,0.0,,,33.844746
69,14,L2p,22.2,0.0,0.0,,,40.168995
69,15,L1,35.233333333333334,0.0,0.0,,,36.35035
69,15,L2p,24.1,0.0,0.0,,,39.34408
69,16,L1,40.9,0.0,0.0,,,36.40797
69,16,L2p,32.1,0.0,0.0,,,40.183926
69,17,L1,41.03333333333333,0.0,0.0,,,36.41202
69,17,L2p,29.6,0.0,0.0,,,40.01486
69,18,L1,40.333333333333336,0.0,0.0,,,35.866062
69,18,L2p,29.2,0.0,0.0,,,39.91958
69,19,L1,38.9,0.0,0.0,,,35.083775
69,19,L2p,18.7,0.0,0.0,,,41.664265
69,20,L1,33.3,0.03333333333333333,1.0,861.73,861.73,37.390614
69,20,L2p,26.866666666666667,0.0,0.0,,,39.452705
69,21,L1,35.266666666666666,0.0,0.0,,,34.302902
69,21,L2p,21.3,0.0,0.0,,,40.59508
69,22,L1,34.06666666666667,0.0,0.0,,,36.718098
69,22,L2p,21.866666666666667,0.0,0.0,,,42.027977
69,23,L1,35.4,3.1,22.0,1611.63,1662.9651,34.154163
69,23,L2p,21.333333333333332,0.0,0.0,,,41.487465
69,24,L1,69.1,50.3,71.0,1302.03,1425.8049,10.759825
69,24,L2p,14.233333333333333,0.0,0.0,,,40.014957
69,25,L1,103.56666666666666,91.06666666666666,111.0,1031.94,1169.425,4.445317
69,25,L2p,19.466666666666665,0.0,0.0,,,39.41666
69,26,L1,133.7,127.4,135.0,867.77,906.305,1.7841251
69,26,L2p,20.666666666666668,0.1,1.0,1013.42,1024.95,27.996714
69,27,L1,133.03333333333333,119.93333333333334,138.0,791.17,815.62,2.8084502
69,27,L2p,29.066666666666666,1.0,3.0,1454.61,1724.16,27.372028
69,28,L1,124.13333333333334,100.9,111.0,755.72,773.11,4.636272
69,28,L2p,36.3,1.4,5.0,826.41,1722.62,27.85802
69,29,L1,140.26666666666668,124.46666666666667,133.0,755.88,795.695,2.7187839
69,29,L2p,47.13333333333333,7.6,14.0,1412.37,1672.04,22.26605
69,30,L1,143.93333333333334,130.3,139.0,774.52,788.48,2.1987593
69,30,L2p,60.166666666666664,14.8,21.0,1104.4,1594.815,17.068535
69,31,L1,140.23333333333332,124.33333333333333,133.0,774.52,782.145,2.1755548
69,31,L2p,61.53333333333333,24.9,33.0,1063.02,1505.505,14.671037
69,32,L1,147.33333333333334,138.83333333333334,144.0,774.38,799.4,1.3364357
69,32,L2p,67.53333333333333,41.233333333333334,50.0,1079.14,1437.9299,9.374213
69,33,L1,152.7,149.0,153.0,782.42,799.35,0.8899681
69,33,L2p,80.26666666666667,56.266666666666666,61.0,1229.49,1346.0,7.9081674
69,34,L1,156.76666666666668,153.86666666666667,155.0,770.21,782.43,0.75161797
69,34,L2p,92.16666666666667,67.83333333333333,76.0,945.28,1239.365,6.3810477
69,35,L1,161.43333333333334,157.43333333333334,159.0,746.42,752.52,0.99228394
69,35,L2p,113.16666666666667,82.96666666666667,92.0,843.72,1088.55,7.0133123
70,1,L1,1.5714285714285714,0.0,0.0,,,48.90143
70,1,L2p,1.3,0.0,0.0,,,114.5495
70,2,L1,1.35,0.0,0.0,,,56.012917
70,2,L2p,1.5,0.0,0.0,,,101.15813
70,3,L1,2.4444444444444446,0.0,0.0,,,49.256363
70,3,L2p,1.9565217391304348,0.0,0.0,,,67.187836
70,4,L1,3.3181818181818183,0.0,0.0,,,45.944557
70,4,L2p,3.9473684210526314,0.0,0.0,,,65.45993
70,5,L1,3.4642857142857144,0.0,0.0,,,51.97751
70,5,L2p,2.8076923076923075,0.038461538461538464,1.0,331.09,331.09,55.74955
70,6,L1,2.925925925925926,0.0,0.0,,,51.92515
70,6,L2p,4.862068965517241,1.206896551724138,7.0,297.64,304.015,33.24922
70,7,L1,3.2333333333333334,0.0,0.0,,,46.954617
70,7,L2p,4.230769230769231,0.038461538461538464,1.0,332.4,332.4,49.784744
70,8,L1,4.3,0.0,0.0,,,47.93085
70,8,L2p,4.678571428571429,0.03571428571428571,1.0,331.14,331.14,45.748653
70,9,L1,5.7,0.06666666666666667,1.0,300.8,316.53,41.023903
70,9,L2p,6.703703703703703,1.1111111111111112,5.0,294.71,314.31,34.766094
70,10,L1,3.7,0.0,0.0,,,46.72559
70,10,L2p,2.9565217391304346,0.0,0.0,,,55.320477
70,11,L1,3.5,0.03333333333333333,1.0,46.63,46.63,48.462334
70,11,L2p,3.8333333333333335,0.0,0.0,,,53.234463
70,12,L1,5.2,0.0,0.0,,,41.40614
70,12,L2p,4.964285714285714,0.0,0.0,,,48.082577
70,13,L1,3.966666666666667,0.0,0.0,,,45.105835
70,13,L2p,3.88,0.0,0.0,,,52.93983
70,14,L1,3.1666666666666665,0.03333333333333333,1.0,42.15,42.15,52.611435
70,14,L2p,2.7857142857142856,0.0,0.0,,,59.486702
70,15,L1,3.966666666666667,0.03333333333333333,1.0,41.24,41.24,41.809246
70,15,L2p,3.3214285714285716,0.0,0.0,,,47.253002
70,16,L1,6.0,0.1,1.0,30.44,43.22,38.209705
70,16,L2p,4.666666666666667,0.0,0.0,,,51.454624
70,17,L1,4.766666666666667,1.3666666666666667,7.0,137.07,161.26,29.062557
70,17,L2p,3.4444444444444446,0.0,0.0,,,56.91433
70,18,L1,15.5,11.8,19.0,54.9,83.380005,6.5016875
70,18,L2p,6.466666666666667,0.13333333333333333,2.0,62.76,122.2,37.598476
