next_link,pbin,win900,rows,L1rows,stop,L1stop
10118,200,5,4,0,0,0
10118,300,0,44,13,0,0
10118,300,1,38,12,0,0
10118,300,2,46,24,0,0
10118,300,3,42,15,0,0
10118,300,4,33,13,0,0
10118,300,5,3,0,0,0
10118,400,0,41,11,0,0
10118,400,1,32,6,0,0
10118,400,2,46,24,0,0
10118,400,3,34,15,0,0
10118,400,4,35,14,0,0
10118,400,5,4,0,0,0
10118,500,0,47,13,0,0
10118,500,1,37,12,0,0
10118,500,2,46,24,0,0
10118,500,3,41,13,0,0
10118,500,4,36,14,0,0
10118,500,5,3,0,0,0
10118,600,0,44,13,0,0
10118,600,1,37,11,0,0
10118,600,2,44,20,0,0
10118,600,3,47,16,0,0
10118,600,4,34,10,0,0
10118,600,5,5,0,0,0
10118,700,0,39,7,0,0
10118,700,1,37,12,0,0
10118,700,2,40,22,0,0
10118,700,3,39,12,0,0
10118,700,4,35,14,0,0
10118,700,5,4,0,0,0
10118,800,0,44,10,0,0
10118,800,1,38,12,0,0
10118,800,2,44,29,0,0
10118,800,3,48,18,0,0
10118,800,4,35,14,0,0
10118,800,5,5,1,0,0
10118,900,0,43,9,0,0
10118,900,1,38,14,0,0
10118,900,2,38,27,0,0
10118,900,3,42,17,0,0
10118,900,4,37,16,0,0
10118,900,5,6,2,0,0
10118,1000,0,39,9,0,0
10118,1000,1,42,16,0,0
10118,1000,2,42,29,0,0
10118,1000,3,39,14,0,0
10118,1000,4,31,14,0,0
10118,1000,5,5,1,0,0
10118,1100,0,43,11,0,0
10118,1100,1,36,12,0,0
10118,1100,2,40,28,0,0
10118,1100,3,45,18,0,0
10118,1100,4,38,20,0,0
10118,1100,5,5,2,0,0
10118,1200,0,112,79,1,1
10118,1200,1,148,110,0,0
10118,1200,2,302,179,112,63
10118,1200,3,454,230,240,120
10118,1200,4,371,191,183,84
10118,1200,5,103,50,66,28
10118,1300,0,218,101,0,0
10118,1300,1,891,445,470,210
10118,1300,2,3956,1622,3229,1346
10118,1300,3,4355,1828,3585,1587
10118,1300,4,4126,1568,3446,1342
10118,1300,5,1215,434,1010,366
10118,1400,0,185,73,0,0
10118,1400,1,2889,1359,2262,1070
10118,1400,2,5180,2271,4305,1911
10118,1400,3,5252,2445,4388,2137
10118,1400,4,4911,2004,4129,1743
10118,1400,5,2410,958,2048,811
10118,1500,0,375,170,99,50
10118,1500,1,4727,1960,3844,1610
10118,1500,2,5115,2160,4144,1764
10118,1500,3,5331,2298,4308,1923
10118,1500,4,5097,2183,4147,1821
10118,1500,5,3139,1347,2522,1090
10118,1600,0,1265,530,846,365
10118,1600,1,4516,1931,3598,1595
10118,1600,2,4591,1960,3710,1642
10118,1600,3,4930,2117,3941,1747
10118,1600,4,5117,2113,4134,1766
10118,1600,5,3457,1423,2750,1148
10118,1700,0,1657,766,1104,540
10118,1700,1,4687,2003,3742,1638
10118,1700,2,4511,2032,3608,1688
10118,1700,3,4771,2008,3790,1634
10118,1700,4,4974,2113,3989,1744
10118,1700,5,3877,1608,3100,1295
10118,1800,0,2607,1083,1931,808
10118,1800,1,4680,1962,3767,1600
10118,1800,2,4493,2091,3620,1729
10118,1800,3,4679,2050,3768,1711
10118,1800,4,5029,2185,4108,1826
10118,1800,5,4361,1940,3563,1638
10118,1900,0,2191,921,1840,753
10118,1900,1,2918,1160,2490,973
10118,1900,2,3160,1237,2725,1045
10118,1900,3,3255,1289,2822,1090
10118,1900,4,3263,1286,2826,1097
10118,1900,5,3061,1181,2631,997
10368,1200,3,3,0,2,0
10368,1300,3,16,0,12,0
10368,1400,3,18,0,14,0
10368,1500,3,5,0,2,0
10368,1600,3,17,3,14,2
10368,1700,3,21,21,17,17
10368,1800,3,1,1,0,0
10368,1800,4,21,21,20,20
10368,1900,4,1,1,0,0
10482,-100,2,1,1,0,0
10482,0,0,287,88,0,0
10482,0,1,339,111,0,0
10482,0,2,405,123,0,0
10482,0,3,338,111,0,0
10482,0,4,251,90,0,0
10482,0,5,159,57,0,0
10482,100,0,300,96,0,0
10482,100,1,358,121,0,0
10482,100,2,424,130,0,0
10482,100,3,361,120,0,0
10482,100,4,275,96,0,0
10482,100,5,173,62,0,0
10482,200,0,301,97,0,0
10482,200,1,358,125,0,0
10482,200,2,425,124,0,0
10482,200,3,360,121,0,0
10482,200,4,260,97,0,0
10482,200,5,178,63,0,0
10482,300,0,292,94,0,0
10482,300,1,342,117,0,0
10482,300,2,427,120,0,0
10482,300,3,352,112,0,0
10482,300,4,273,99,0,0
10482,300,5,182,65,0,0
10482,400,0,293,96,0,0
10482,400,1,355,119,0,0
10482,400,2,431,119,0,0
10482,400,3,357,110,0,0
10482,400,4,277,102,0,0
10482,400,5,193,64,0,0
10482,500,0,289,89,0,0
10482,500,1,360,121,0,0
10482,500,2,432,121,0,0
10482,500,3,365,118,0,0
10482,500,4,263,95,0,0
10482,500,5,177,58,0,0
10482,600,0,278,82,0,0
10482,600,1,362,122,0,0
10482,600,2,430,122,0,0
10482,600,3,358,108,0,0
10482,600,4,272,98,0,0
10482,600,5,189,66,0,0
10482,700,0,286,89,0,0
10482,700,1,351,122,0,0
10482,700,2,418,107,0,0
10482,700,3,344,101,0,0
10482,700,4,279,100,0,0
10482,700,5,197,65,0,0
10482,800,0,287,99,0,0
10482,800,1,351,130,0,0
10482,800,2,429,141,0,0
10482,800,3,362,123,0,0
10482,800,4,275,107,0,0
10482,800,5,195,68,0,0
10482,900,0,279,108,0,0
10482,900,1,350,136,0,0
10482,900,2,426,169,0,0
10482,900,3,364,135,0,0
10482,900,4,275,110,0,0
10482,900,5,216,78,0,0
10482,1000,0,82,27,0,0
10482,1000,1,112,45,0,0
10482,1000,2,123,49,0,0
10482,1000,3,101,35,0,0
10482,1000,4,79,35,0,0
10482,1000,5,62,21,0,0
10490,0,0,96,37,0,0
10490,0,1,151,49,0,0
10490,0,2,134,48,0,0
10490,0,3,103,29,0,0
10490,0,4,72,17,0,0
10490,0,5,56,22,0,0
10490,100,0,94,35,0,0
10490,100,1,138,45,0,0
10490,100,2,142,56,0,0
10490,100,3,100,32,0,0
10490,100,4,76,17,0,0
10490,100,5,53,20,0,0
10490,200,0,91,35,0,0
10490,200,1,147,45,0,0
10490,200,2,151,63,0,0
10490,200,3,101,32,0,0
10490,200,4,78,17,0,0
10490,200,5,55,19,0,0
10490,300,0,96,37,0,0
10490,300,1,143,49,0,0
10490,300,2,138,52,0,0
10490,300,3,102,29,0,0
10490,300,4,82,18,0,0
10490,300,5,55,21,0,0
10490,400,0,91,32,0,0
10490,400,1,141,46,0,0
10490,400,2,149,55,0,0
10490,400,3,97,27,0,0
10490,400,4,83,20,0,0
10490,400,5,54,20,0,0
10490,500,0,91,34,0,0
10490,500,1,139,44,0,0
10490,500,2,152,59,0,0
10490,500,3,93,25,0,0
10490,500,4,90,19,0,0
10490,500,5,54,21,0,0
10490,600,0,94,35,0,0
10490,600,1,143,51,0,0
10490,600,2,146,53,0,0
10490,600,3,97,25,0,0
10490,600,4,85,20,0,0
10490,600,5,57,20,0,0
10490,700,0,95,33,0,0
10490,700,1,144,49,0,0
10490,700,2,147,55,0,0
10490,700,3,93,23,0,0
10490,700,4,89,17,0,0
10490,700,5,57,22,0,0
10490,800,0,85,33,0,0
10490,800,1,134,55,0,0
10490,800,2,148,58,0,0
10490,800,3,97,27,0,0
10490,800,4,86,22,0,0
10490,800,5,51,17,0,0
10490,900,0,90,36,0,0
10490,900,1,148,62,0,0
10490,900,2,147,56,0,0
10490,900,3,103,34,0,0
10490,900,4,89,23,0,0
10490,900,5,59,22,0,0
10490,1000,0,91,38,0,0
10490,1000,1,134,55,0,0
10490,1000,2,151,58,0,0
10490,1000,3,91,27,0,0
10490,1000,4,87,22,0,0
10490,1000,5,55,20,0,0
10490,1100,0,89,45,0,0
10490,1100,1,129,73,0,0
10490,1100,2,147,75,0,0
10490,1100,3,97,46,0,0
10490,1100,4,88,39,0,0
10490,1100,5,58,33,0,0
10490,1200,0,94,92,0,0
10490,1200,1,177,175,3,3
10490,1200,2,526,512,295,289
10490,1200,3,365,365,224,224
10490,1200,4,367,364,232,232
10490,1200,5,241,239,152,152
10490,1300,0,38,36,0,0
10490,1300,1,65,65,4,4
10490,1300,2,277,269,196,194
10490,1300,3,315,315,261,261
10490,1300,4,236,235,179,178
10490,1300,5,275,262,236,223
10695,0,0,6,1,0,0
10695,0,1,14,4,0,0
10695,0,2,17,1,0,0
10695,0,3,23,9,0,0
10695,0,4,12,3,0,0
10695,0,5,2,0,0,0
10695,100,0,6,2,0,0
10695,100,1,20,5,0,0
10695,100,2,16,2,0,0
10695,100,3,23,9,0,0
10695,100,4,10,3,0,0
10695,100,5,2,0,0,0
10695,200,0,6,2,0,0
10695,200,1,18,5,0,0
10695,200,2,19,2,0,0
10695,200,3,18,10,0,0
10695,200,4,14,4,0,0
10695,200,5,2,0,0,0
10695,300,0,7,2,0,0
10695,300,1,13,3,0,0
10695,300,2,20,4,0,0
10695,300,3,20,9,0,0
10695,300,4,13,3,0,0
10695,300,5,2,0,0,0
10695,400,0,4,1,0,0
10695,400,1,16,3,0,0
10695,400,2,18,4,0,0
10695,400,3,21,9,0,0
10695,400,4,15,4,0,0
10695,400,5,2,0,0,0
10695,500,0,6,2,0,0
10695,500,1,17,4,0,0
10695,500,2,20,1,0,0
10695,500,3,22,11,0,0
10695,500,4,12,4,0,0
10695,500,5,2,0,0,0
10695,600,0,7,2,0,0
10695,600,1,16,3,0,0
10695,600,2,20,2,0,0
10695,600,3,18,9,0,0
10695,600,4,14,2,0,0
10695,600,5,3,0,0,0
10695,700,0,6,2,0,0
10695,700,1,14,4,0,0
10695,700,2,17,2,0,0
10695,700,3,22,9,0,0
10695,700,4,15,5,0,0
10695,700,5,2,0,0,0
10695,800,0,6,2,0,0
10695,800,1,16,4,0,0
10695,800,2,17,3,0,0
10695,800,3,19,9,0,0
10695,800,4,19,11,0,0
10695,800,5,2,0,0,0
10695,900,0,5,1,0,0
10695,900,1,17,5,0,0
10695,900,2,17,3,0,0
10695,900,3,18,6,0,0
10695,900,4,14,6,0,0
10695,900,5,2,0,0,0
10695,1000,0,6,2,0,0
10695,1000,1,17,6,0,0
10695,1000,2,19,4,0,0
10695,1000,3,16,7,0,0
10695,1000,4,19,10,0,0
10695,1000,5,2,0,0,0
10695,1100,0,6,2,0,0
10695,1100,1,14,4,0,0
10695,1100,2,17,3,0,0
10695,1100,3,21,9,0,0
10695,1100,4,16,9,0,0
10695,1100,5,2,0,0,0
10695,1200,0,29,23,0,0
10695,1200,1,68,42,2,1
10695,1200,2,57,26,7,4
10695,1200,3,132,45,58,9
10695,1200,4,112,40,42,10
10695,1200,5,45,14,14,2
10695,1300,0,66,16,0,0
10695,1300,1,284,33,140,2
10695,1300,2,1030,23,819,11
10695,1300,3,1320,86,1046,72
10695,1300,4,1233,7,995,1
10695,1300,5,573,1,449,0
10695,1400,0,59,11,0,0
10695,1400,1,1114,36,863,23
10695,1400,2,1207,0,984,0
10695,1400,3,1562,45,1285,39
10695,1400,4,1430,34,1176,29
10695,1400,5,660,0,534,0
10695,1500,0,94,11,15,0
10695,1500,1,1368,28,1085,22
10695,1500,2,1131,0,908,0
10695,1500,3,1292,43,1017,39
10695,1500,4,1303,52,1054,45
10695,1500,5,767,0,633,0
10695,1600,0,274,17,165,5
10695,1600,1,1467,2,1201,1
10695,1600,2,1275,0,1031,0
10695,1600,3,1313,24,1001,20
10695,1600,4,1074,0,850,0
10695,1600,5,899,0,699,0
10695,1700,0,635,15,476,6
10695,1700,1,1369,0,1109,0
10695,1700,2,1503,0,1196,0
10695,1700,3,1376,25,1090,21
10695,1700,4,1255,0,1013,0
10695,1700,5,1022,0,811,0
10695,1800,0,808,4,635,1
10695,1800,1,1379,0,1094,0
10695,1800,2,1607,0,1311,0
10695,1800,3,1499,6,1222,4
10695,1800,4,1217,0,995,0
10695,1800,5,1353,0,1124,0
10695,1900,0,575,0,490,0
10695,1900,1,835,0,708,0
10695,1900,2,618,0,486,0
10695,1900,3,579,0,441,0
10695,1900,4,648,0,527,0
10695,1900,5,715,0,596,0
