link,win,rows,stopped,veh_h,stop_veh_h,mean_spd
2,34,16005,4534,22.229166666666668,6.2972222222222225,35.673051390190565
2,35,15310,4303,21.26388888888889,5.976388888888889,34.37889043109079
3,0,16,0,0.022222222222222223,0.0,40.60499954223633
3,1,21,0,0.029166666666666667,0.0,40.20904831659226
3,2,18,0,0.025,0.0,42.23833211263021
3,3,20,0,0.027777777777777776,0.0,41.61199951171875
3,4,15,0,0.020833333333333332,0.0,42.1586669921875
3,5,14,0,0.019444444444444445,0.0,42.68285696847098
3,6,19,0,0.02638888888888889,0.0,42.09947445518092
3,7,24,0,0.03333333333333333,0.0,40.2562510172526
3,8,13,0,0.018055555555555554,0.0,42.33384821965144
3,9,32,0,0.044444444444444446,0.0,41.28343963623047
3,10,25,0,0.034722222222222224,0.0,41.697998046875
3,11,28,0,0.03888888888888889,0.0,42.221426827566965
3,12,31,0,0.043055555555555555,0.0,42.16935483870968
3,13,23,0,0.03194444444444444,0.0,41.85086988366169
3,14,25,0,0.034722222222222224,0.0,40.378798828125
3,15,31,0,0.043055555555555555,0.0,39.787420457409276
3,16,36,0,0.05,0.0,41.70777723524306
3,17,29,0,0.04027777777777778,0.0,42.569655845905174
3,18,24,0,0.03333333333333333,0.0,41.448333740234375
3,19,15,0,0.020833333333333332,0.0,42.97066650390625
3,20,11,0,0.015277777777777777,0.0,41.7909102006392
3,21,25,0,0.034722222222222224,0.0,41.8443994140625
3,22,16,0,0.022222222222222223,0.0,43.82749938964844
3,23,23,0,0.03194444444444444,0.0,40.43173881199049
3,24,15,0,0.020833333333333332,0.0,39.231998697916666
3,25,15,0,0.020833333333333332,0.0,42.30799967447917
3,26,14,0,0.019444444444444445,0.0,41.5721435546875
3,27,11,0,0.015277777777777777,0.0,43.02272727272727
3,28,21,0,0.029166666666666667,0.0,40.019048781622026
3,29,24,0,0.03333333333333333,0.0,41.33833312988281
3,30,19,0,0.02638888888888889,0.0,40.24841951069079
3,31,16,0,0.022222222222222223,0.0,41.16374969482422
3,32,11,0,0.015277777777777777,0.0,40.66272804953835
3,33,7,0,0.009722222222222222,0.0,38.96857125418527
3,34,13,0,0.018055555555555554,0.0,42.80692232572115
3,35,16,0,0.022222222222222223,0.0,43.0525016784668
4,1,5,0,0.006944444444444444,0.0,42.0760009765625
4,2,2,0,0.002777777777777778,0.0,40.43499755859375
4,3,2,0,0.002777777777777778,0.0,43.69499969482422
4,4,1,0,0.001388888888888889,0.0,44.22999954223633
4,5,4,0,0.005555555555555556,0.0,43.29750061035156
4,6,2,0,0.002777777777777778,0.0,38.459999084472656
4,7,7,0,0.009722222222222222,0.0,40.734287806919646
4,8,5,0,0.006944444444444444,0.0,43.13800048828125
4,9,2,0,0.002777777777777778,0.0,40.880001068115234
4,10,6,0,0.008333333333333333,0.0,44.09166463216146
4,11,10,0,0.013888888888888888,0.0,39.45899963378906
4,12,8,0,0.011111111111111112,0.0,38.84749984741211
4,13,8,0,0.011111111111111112,0.0,42.377498626708984
4,14,7,0,0.009722222222222222,0.0,40.95428466796875
4,15,5,0,0.006944444444444444,0.0,42.33400268554688
4,16,5,0,0.006944444444444444,0.0,52.48800048828125
4,17,5,0,0.006944444444444444,0.0,38.8239990234375
4,18,5,0,0.006944444444444444,0.0,43.704000854492186
4,19,1,0,0.001388888888888889,0.0,33.81999969482422
4,20,4,0,0.005555555555555556,0.0,43.20000076293945
4,21,11,0,0.015277777777777777,0.0,42.60181773792613
4,22,3,0,0.004166666666666667,0.0,38.87000020345052
4,23,2,0,0.002777777777777778,0.0,42.19000244140625
4,24,4,0,0.005555555555555556,0.0,43.92250061035156
4,25,1,0,0.001388888888888889,0.0,42.31999969482422
4,26,2,0,0.002777777777777778,0.0,42.20500183105469
4,27,4,0,0.005555555555555556,0.0,43.74749755859375
4,28,2,0,0.002777777777777778,0.0,43.05500030517578
4,29,8,0,0.011111111111111112,0.0,40.98625183105469
4,30,4,0,0.005555555555555556,0.0,43.692501068115234
4,31,2,0,0.002777777777777778,0.0,43.224998474121094
4,32,4,0,0.005555555555555556,0.0,44.20500183105469
4,34,2,0,0.002777777777777778,0.0,41.779998779296875
4,35,1,0,0.001388888888888889,0.0,42.90999984741211
5,0,3,0,0.004166666666666667,0.0,44.83666483561198
5,1,7,0,0.009722222222222222,0.0,41.161429268973215
5,2,5,0,0.006944444444444444,0.0,40.858001708984375
5,3,7,0,0.009722222222222222,0.0,42.27142769949777
5,4,7,0,0.009722222222222222,0.0,42.075714111328125
5,5,5,0,0.006944444444444444,0.0,42.85599975585937
5,6,5,0,0.006944444444444444,0.0,41.83399963378906
5,7,7,0,0.009722222222222222,0.0,41.28428431919643
5,8,4,0,0.005555555555555556,0.0,43.404998779296875
5,9,11,0,0.015277777777777777,0.0,42.22545554421165
5,10,8,0,0.011111111111111112,0.0,41.346248626708984
5,11,10,0,0.013888888888888888,0.0,41.48099975585937
5,12,11,0,0.015277777777777777,0.0,42.26909013227983
5,13,6,0,0.008333333333333333,0.0,41.0
5,14,10,0,0.013888888888888888,0.0,40.42900085449219
5,15,13,0,0.018055555555555554,0.0,40.13461538461539
5,16,11,0,0.015277777777777777,0.0,41.4590897993608
5,17,8,0,0.011111111111111112,0.0,41.4375
5,18,8,0,0.011111111111111112,0.0,40.12750244140625
5,19,5,0,0.006944444444444444,0.0,43.63999938964844
5,20,6,0,0.008333333333333333,0.0,41.53500111897787
5,21,5,0,0.006944444444444444,0.0,42.13800048828125
5,22,7,0,0.009722222222222222,0.0,42.63714163643973
5,23,8,0,0.011111111111111112,0.0,37.78499984741211
5,24,3,0,0.004166666666666667,0.0,38.24000040690104
5,25,5,0,0.006944444444444444,0.0,42.93800048828125
5,26,1,0,0.001388888888888889,0.0,41.22999954223633
5,27,2,0,0.002777777777777778,0.0,43.63999938964844
5,28,8,0,0.011111111111111112,0.0,40.442501068115234
5,29,9,0,0.0125,0.0,41.301110161675346
5,30,7,0,0.009722222222222222,0.0,41.07999965122768
5,31,4,0,0.005555555555555556,0.0,42.50250244140625
5,32,2,0,0.002777777777777778,0.0,37.51499938964844
5,33,2,0,0.002777777777777778,0.0,35.75
5,34,5,0,0.006944444444444444,0.0,43.03800048828125
5,35,5,0,0.006944444444444444,0.0,43.56400146484375
6,0,5,0,0.006944444444444444,0.0,40.80800170898438
6,1,5,0,0.006944444444444444,0.0,39.49599914550781
6,2,7,0,0.009722222222222222,0.0,41.569998604910715
6,3,6,0,0.008333333333333333,0.0,41.00166575113932
6,4,2,0,0.002777777777777778,0.0,44.56500244140625
6,5,2,0,0.002777777777777778,0.0,42.19499969482422
6,6,7,0,0.009722222222222222,0.0,41.76857212611607
6,7,6,0,0.008333333333333333,0.0,40.938334147135414
6,8,5,0,0.006944444444444444,0.0,43.6239990234375
6,9,6,0,0.008333333333333333,0.0,42.09000142415365
6,10,7,0,0.009722222222222222,0.0,42.67714146205357
6,11,8,0,0.011111111111111112,0.0,42.338748931884766
6,12,7,0,0.009722222222222222,0.0,42.77428763253348
6,13,8,0,0.011111111111111112,0.0,42.17124938964844
6,14,5,0,0.006944444444444444,0.0,40.27799987792969
6,15,5,0,0.006944444444444444,0.0,38.948001098632815
6,16,9,0,0.0125,0.0,41.992221408420136
6,17,8,0,0.011111111111111112,0.0,43.147499084472656
6,18,8,0,0.011111111111111112,0.0,41.693748474121094
6,19,4,0,0.005555555555555556,0.0,43.48749923706055
6,20,2,0,0.002777777777777778,0.0,40.584999084472656
6,21,7,0,0.009722222222222222,0.0,42.81714303152902
6,22,5,0,0.006944444444444444,0.0,42.36000061035156
6,23,5,0,0.006944444444444444,0.0,39.4260009765625
6,24,3,0,0.004166666666666667,0.0,38.176666259765625
6,25,5,0,0.006944444444444444,0.0,43.01400146484375
6,26,6,0,0.008333333333333333,0.0,41.08666737874349
6,27,5,0,0.006944444444444444,0.0,43.332000732421875
6,28,6,0,0.008333333333333333,0.0,43.26499938964844
6,29,3,0,0.004166666666666667,0.0,39.596666971842446
6,30,3,0,0.004166666666666667,0.0,43.28666687011719
6,31,4,0,0.005555555555555556,0.0,43.64500045776367
6,32,3,0,0.004166666666666667,0.0,45.05333455403646
6,33,2,0,0.002777777777777778,0.0,38.64500045776367
6,34,4,0,0.005555555555555556,0.0,41.95249938964844
6,35,2,0,0.002777777777777778,0.0,40.290000915527344
7,1,2,0,0.002777777777777778,0.0,43.61000061035156
7,3,3,0,0.004166666666666667,0.0,39.936665852864586
7,5,2,0,0.002777777777777778,0.0,40.15999984741211
7,6,1,0,0.001388888888888889,0.0,44.11000061035156
7,7,3,0,0.004166666666666667,0.0,41.653333028157554
7,8,4,0,0.005555555555555556,0.0,41.26000213623047
7,9,2,0,0.002777777777777778,0.0,43.880001068115234
7,10,3,0,0.004166666666666667,0.0,39.916666666666664
7,11,6,0,0.008333333333333333,0.0,41.71499888102213
7,12,4,0,0.005555555555555556,0.0,37.037498474121094
7,13,5,0,0.006944444444444444,0.0,39.61199951171875
7,14,7,0,0.009722222222222222,0.0,40.67857142857143
7,15,5,0,0.006944444444444444,0.0,42.33999938964844
7,16,3,0,0.004166666666666667,0.0,42.856669108072914
7,17,2,0,0.002777777777777778,0.0,44.845001220703125
7,18,1,0,0.001388888888888889,0.0,32.0
7,19,3,0,0.004166666666666667,0.0,38.38333384195963
7,20,4,0,0.005555555555555556,0.0,53.68250274658203
7,21,7,0,0.009722222222222222,0.0,44.97571236746652
7,22,1,0,0.001388888888888889,0.0,42.0
7,23,3,0,0.004166666666666667,0.0,38.99000040690104
7,24,2,0,0.002777777777777778,0.0,38.41999816894531
7,25,2,0,0.002777777777777778,0.0,41.76000213623047
7,26,3,0,0.004166666666666667,0.0,39.393333435058594
7,27,3,0,0.004166666666666667,0.0,41.24333190917969
7,28,2,0,0.002777777777777778,0.0,39.915000915527344
7,29,2,0,0.002777777777777778,0.0,39.38500213623047
7,30,1,0,0.001388888888888889,0.0,42.56999969482422
7,31,2,0,0.002777777777777778,0.0,38.540000915527344
7,34,3,0,0.004166666666666667,0.0,40.88999938964844
7,35,1,0,0.001388888888888889,0.0,41.5099983215332
8,1,1,0,0.001388888888888889,0.0,44.310001373291016
8,3,4,0,0.005555555555555556,0.0,39.13249969482422
8,5,1,0,0.001388888888888889,0.0,46.150001525878906
8,6,1,0,0.001388888888888889,0.0,44.470001220703125
8,7,4,0,0.005555555555555556,0.0,41.459999084472656
8,8,1,0,0.001388888888888889,0.0,38.459999084472656
8,9,2,0,0.002777777777777778,0.0,40.69999694824219
8,10,2,0,0.002777777777777778,0.0,38.51499938964844
8,11,4,0,0.005555555555555556,0.0,40.584999084472656
8,12,4,0,0.005555555555555556,0.0,36.689998626708984
8,13,3,0,0.004166666666666667,0.0,42.69666544596354
8,14,5,0,0.006944444444444444,0.0,41.447998046875
8,15,3,0,0.004166666666666667,0.0,39.86666615804037
8,16,1,0,0.001388888888888889,0.0,43.56999969482422
8,17,1,0,0.001388888888888889,0.0,42.22999954223633
8,19,3,0,0.004166666666666667,0.0,40.06000010172526
8,20,1,0,0.001388888888888889,0.0,37.09000015258789
8,21,3,0,0.004166666666666667,0.0,41.78333282470703
8,22,1,0,0.001388888888888889,0.0,44.709999084472656
8,23,2,0,0.002777777777777778,0.0,37.73999786376953
8,24,3,0,0.004166666666666667,0.0,39.08666483561198
8,25,3,0,0.004166666666666667,0.0,54.44666544596354
8,26,1,0,0.001388888888888889,0.0,38.790000915527344
8,27,2,0,0.002777777777777778,0.0,42.404998779296875
8,28,1,0,0.001388888888888889,0.0,40.369998931884766
8,29,2,0,0.002777777777777778,0.0,40.040000915527344
8,30,1,0,0.001388888888888889,0.0,43.36000061035156
8,31,2,0,0.002777777777777778,0.0,37.81999969482422
8,32,1,0,0.001388888888888889,0.0,42.380001068115234
8,34,2,0,0.002777777777777778,0.0,37.63999938964844
8,35,2,0,0.002777777777777778,0.0,41.209999084472656
12,1,5,0,0.006944444444444444,0.0,42.77200012207031
12,2,1,0,0.001388888888888889,0.0,33.83000183105469
12,3,6,0,0.008333333333333333,0.0,42.20666758219401
12,4,3,0,0.004166666666666667,0.0,40.6933339436849
12,5,7,0,0.009722222222222222,0.0,43.6971435546875
12,6,3,0,0.004166666666666667,0.0,36.176666259765625
12,7,7,0,0.009722222222222222,0.0,39.055716378348215
12,8,13,0,0.018055555555555554,0.0,40.71538367638221
12,9,3,0,0.004166666666666667,0.0,40.86666615804037
12,10,6,0,0.008333333333333333,0.0,45.12166849772135
12,11,14,0,0.019444444444444445,0.0,40.515712193080354
12,12,8,0,0.011111111111111112,0.0,40.62125015258789
12,13,9,0,0.0125,0.0,42.577779134114586
12,14,8,0,0.011111111111111112,0.0,38.400001525878906
12,15,6,0,0.008333333333333333,0.0,38.80833435058594
12,16,6,0,0.008333333333333333,0.0,41.1933339436849
12,17,10,0,0.013888888888888888,0.0,40.66700134277344
12,18,3,0,0.004166666666666667,0.0,39.98333231608073
12,19,2,0,0.002777777777777778,0.0,31.799999237060547
12,20,6,0,0.008333333333333333,0.0,43.111663818359375
12,21,10,0,0.013888888888888888,0.0,37.704000854492186
12,22,5,0,0.006944444444444444,0.0,36.11799926757813
12,23,1,0,0.001388888888888889,0.0,36.869998931884766
12,24,7,0,0.009722222222222222,0.0,42.805716378348215
12,25,4,0,0.005555555555555556,0.0,43.022499084472656
12,26,5,0,0.006944444444444444,0.0,39.73599853515625
12,27,7,0,0.009722222222222222,0.0,39.304286411830354
12,28,5,0,0.006944444444444444,0.0,43.283999633789065
12,29,9,0,0.0125,0.0,40.35444471571181
12,30,5,0,0.006944444444444444,0.0,44.63200073242187
12,31,2,0,0.002777777777777778,0.0,43.790000915527344
12,32,4,0,0.005555555555555556,0.0,44.102500915527344
12,33,1,0,0.001388888888888889,0.0,45.31999969482422
12,34,3,0,0.004166666666666667,0.0,40.90999857584635
12,35,2,0,0.002777777777777778,0.0,39.84000015258789
13,0,24,0,0.03333333333333333,0.0,42.022499084472656
13,1,28,0,0.03888888888888889,0.0,40.74607195172991
13,2,32,0,0.044444444444444446,0.0,42.640625
13,3,34,0,0.04722222222222222,0.0,41.919412051930145
13,4,25,0,0.034722222222222224,0.0,42.741201171875
13,5,15,0,0.020833333333333332,0.0,42.98133138020833
13,6,37,0,0.05138888888888889,0.0,41.055944494298984
13,7,30,0,0.041666666666666664,0.0,41.596333821614586
13,8,27,0,0.0375,0.0,43.1603687427662
13,9,41,0,0.05694444444444444,0.0,41.88609648913872
13,10,38,0,0.05277777777777778,0.0,42.38157894736842
13,11,44,0,0.06111111111111111,0.0,42.11909068714488
13,12,44,0,0.06111111111111111,0.0,42.43431784889915
13,13,35,0,0.04861111111111111,0.0,42.32371303013393
13,14,41,0,0.05694444444444444,0.0,40.94121867854421
13,15,48,0,0.06666666666666667,0.0,39.81270853678385
13,16,54,0,0.075,0.0,42.25444426359954
13,17,46,0,0.06388888888888888,0.0,43.106087062669836
13,18,31,0,0.043055555555555555,0.0,41.162259009576616
13,19,22,0,0.030555555555555555,0.0,43.4722733931108
13,20,28,0,0.03888888888888889,0.0,41.908216203962056
13,21,25,0,0.034722222222222224,0.0,42.3743994140625
13,22,31,0,0.043055555555555555,0.0,43.56354744203629
13,23,35,0,0.04861111111111111,0.0,40.75028599330357
13,24,18,0,0.025,0.0,41.11444430881076
13,25,21,0,0.029166666666666667,0.0,43.03190394810268
13,26,20,0,0.027777777777777776,0.0,42.40249938964844
13,27,20,0,0.027777777777777776,0.0,43.26449890136719
13,28,36,0,0.05,0.0,41.36833360460069
13,29,37,0,0.05138888888888889,0.0,41.641891891891895
13,30,26,0,0.03611111111111111,0.0,40.61345966045673
13,31,29,0,0.04027777777777778,0.0,41.82827653556034
13,32,11,0,0.015277777777777777,0.0,39.44272682883523
13,33,13,0,0.018055555555555554,0.0,40.32923302283654
13,34,19,0,0.02638888888888889,0.0,43.52000025699013
13,35,23,0,0.03194444444444444,0.0,43.19652258831522
14,2,9,0,0.0125,0.0,41.26666598849826
14,3,17,0,0.02361111111111111,0.0,40.182351505055145
14,5,6,0,0.008333333333333333,0.0,41.666666666666664
14,6,9,0,0.0125,0.0,42.74333360460069
14,7,14,0,0.019444444444444445,0.0,40.63785661969866
14,8,14,0,0.019444444444444445,0.0,42.741428920200896
14,9,6,0,0.008333333333333333,0.0,42.36333465576172
14,10,13,0,0.018055555555555554,0.0,44.35615422175481
14,11,24,0,0.03333333333333333,0.0,41.51541646321615
14,12,18,0,0.025,0.0,37.596110026041664
14,13,18,0,0.025,0.0,41.654998779296875
14,14,28,0,0.03888888888888889,0.0,41.591073172433035
14,15,15,0,0.020833333333333332,0.0,41.528666178385414
14,16,10,0,0.013888888888888888,0.0,57.14500122070312
14,17,13,0,0.018055555555555554,0.0,43.15230618990385
14,18,4,0,0.005555555555555556,0.0,30.709999084472656
14,19,12,0,0.016666666666666666,0.0,42.06083424886068
14,20,14,0,0.019444444444444445,0.0,39.426426478794646
14,21,26,0,0.03611111111111111,0.0,45.35076904296875
14,22,15,0,0.020833333333333332,0.0,42.752665201822914
14,23,15,0,0.020833333333333332,0.0,41.03333333333333
14,24,10,0,0.013888888888888888,0.0,38.22699890136719
14,25,11,0,0.015277777777777777,0.0,47.67636385830966
14,26,9,0,0.0125,0.0,40.53666517469618
14,27,15,0,0.020833333333333332,0.0,41.79466552734375
14,28,6,0,0.008333333333333333,0.0,40.8183339436849
14,29,16,0,0.022222222222222223,0.0,41.615623474121094
14,30,5,0,0.006944444444444444,0.0,44.301998901367185
14,31,4,0,0.005555555555555556,0.0,41.27750015258789
14,32,5,0,0.006944444444444444,0.0,39.70399780273438
14,34,9,0,0.0125,0.0,40.900000678168404
14,35,9,0,0.0125,0.0,42.06555514865451
17,14,2,0,0.002777777777777778,0.0,55.599998474121094
17,15,1,0,0.001388888888888889,0.0,33.81999969482422
17,16,1,0,0.001388888888888889,0.0,39.41999816894531
17,21,1,0,0.001388888888888889,0.0,35.810001373291016
17,22,1,0,0.001388888888888889,0.0,23.59000015258789
17,34,1,0,0.001388888888888889,0.0,23.780000686645508
17,35,1,0,0.001388888888888889,0.0,23.799999237060547
19,3,1,0,0.001388888888888889,0.0,45.029998779296875
19,9,1,0,0.001388888888888889,0.0,41.61000061035156
19,13,1,0,0.001388888888888889,0.0,23.469999313354492
19,16,1,0,0.001388888888888889,0.0,41.470001220703125
19,21,1,0,0.001388888888888889,0.0,42.529998779296875
19,31,1,0,0.001388888888888889,0.0,23.8799991607666
19,35,1,0,0.001388888888888889,0.0,43.189998626708984
20,0,2,0,0.002777777777777778,0.0,77.66999816894531
20,1,1,0,0.001388888888888889,0.0,68.37000274658203
20,2,3,0,0.004166666666666667,0.0,51.87999979654948
20,3,8,0,0.011111111111111112,0.0,45.025001525878906
20,4,7,0,0.009722222222222222,0.0,79.31142752511161
20,5,2,0,0.002777777777777778,0.0,64.13999938964844
20,6,18,0,0.025,0.0,49.75999959309896
20,7,17,0,0.02361111111111111,0.0,55.842353372012866
20,8,12,0,0.016666666666666666,0.0,53.99333190917969
20,9,14,0,0.019444444444444445,0.0,49.31714303152902
20,10,10,0,0.013888888888888888,0.0,54.128997802734375
20,11,10,0,0.013888888888888888,0.0,71.05700073242187
20,12,12,0,0.016666666666666666,0.0,57.59749857584635
20,13,10,0,0.013888888888888888,0.0,53.1510009765625
20,14,15,0,0.020833333333333332,0.0,58.02466634114583
20,15,23,0,0.03194444444444444,0.0,53.87608801800272
20,16,5,0,0.006944444444444444,0.0,70.452001953125
20,17,22,0,0.030555555555555555,0.0,53.08000044389205
20,18,15,0,0.020833333333333332,0.0,53.40133463541667
20,19,18,0,0.025,0.0,57.291666666666664
20,20,10,0,0.013888888888888888,0.0,60.542999267578125
20,21,17,0,0.02361111111111111,0.0,51.63000129250919
20,22,11,0,0.015277777777777777,0.0,53.83545476740057
20,23,16,0,0.022222222222222223,0.0,44.58625030517578
20,24,14,0,0.019444444444444445,0.0,59.26857212611607
20,25,14,0,0.019444444444444445,0.0,56.58428519112723
20,26,15,0,0.020833333333333332,0.0,48.310001627604166
20,27,9,0,0.0125,0.0,50.90777926974826
20,28,16,0,0.022222222222222223,0.0,50.46687316894531
20,29,13,0,0.018055555555555554,0.0,51.90230618990385
20,30,11,0,0.015277777777777777,0.0,52.91908957741477
20,31,11,0,0.015277777777777777,0.0,47.04363458806818
20,32,11,0,0.015277777777777777,0.0,65.4518155184659
20,33,14,0,0.019444444444444445,0.0,57.81000191824777
20,34,12,0,0.016666666666666666,0.0,49.90666707356771
20,35,6,0,0.008333333333333333,0.0,46.93000284830729
21,0,83,40,0.11527777777777778,0.05555555555555555,18.62493970020708
21,1,61,19,0.08472222222222223,0.02638888888888889,27.10639328253074
21,2,49,15,0.06805555555555555,0.020833333333333332,26.836121851084183
21,3,114,57,0.15833333333333333,0.07916666666666666,15.595175224438048
21,4,82,34,0.11388888888888889,0.04722222222222222,18.786463295541157
21,5,51,22,0.07083333333333333,0.030555555555555555,21.926274318321077
21,6,88,42,0.12222222222222222,0.058333333333333334,18.782272338867188
21,7,171,108,0.2375,0.15,10.509590728938232
21,8,301,182,0.41805555555555557,0.25277777777777777,10.09186014067691
21,9,172,96,0.2388888888888889,0.13333333333333333,14.0318603515625
21,10,221,146,0.30694444444444446,0.20277777777777778,9.3992759739112
21,11,228,130,0.31666666666666665,0.18055555555555555,13.691316303453947
21,12,144,100,0.2,0.1388888888888889,9.943263583713108
21,13,163,105,0.2263888888888889,0.14583333333333334,10.526319258052148
21,14,328,201,0.45555555555555555,0.2791666666666667,10.417195389910441
21,15,268,179,0.37222222222222223,0.24861111111111112,9.083395886777053
21,16,323,223,0.4486111111111111,0.30972222222222223,8.023560704092493
21,17,199,114,0.2763888888888889,0.15833333333333333,12.381909547738694
21,18,196,123,0.2722222222222222,0.17083333333333334,11.816938127790179
21,19,146,93,0.20277777777777778,0.12916666666666668,11.597945539918664
21,20,100,57,0.1388888888888889,0.07916666666666666,14.6872998046875
21,21,203,131,0.28194444444444444,0.18194444444444444,10.267093451739532
21,22,127,78,0.1763888888888889,0.10833333333333334,12.089685154712106
21,23,293,225,0.40694444444444444,0.3125,6.105836210804181
21,24,107,69,0.1486111111111111,0.09583333333333334,11.833271347473715
21,25,177,121,0.24583333333333332,0.16805555555555557,8.995423397775424
21,26,92,46,0.12777777777777777,0.06388888888888888,15.945543372112772
21,27,77,51,0.10694444444444444,0.07083333333333333,10.685584130225244
21,28,69,35,0.09583333333333334,0.04861111111111111,17.360869919044383
21,29,68,39,0.09444444444444444,0.05416666666666667,15.592647776884192
21,30,130,87,0.18055555555555555,0.12083333333333333,10.648384915865385
21,31,117,73,0.1625,0.10138888888888889,11.824786324786325
21,32,92,57,0.12777777777777777,0.07916666666666666,12.974347985309103
21,33,202,142,0.28055555555555556,0.19722222222222222,8.269356604849937
21,34,84,52,0.11666666666666667,0.07222222222222222,12.938809349423362
21,35,73,41,0.10138888888888889,0.05694444444444444,16.247807750963187
22,0,7,0,0.009722222222222222,0.0,71.80142647879464
22,1,5,0,0.006944444444444444,0.0,72.97999877929688
22,2,1,0,0.001388888888888889,0.0,74.0
22,3,4,0,0.005555555555555556,0.0,69.33499908447266
22,4,6,0,0.008333333333333333,0.0,71.97833251953125
22,5,5,0,0.006944444444444444,0.0,73.147998046875
22,6,4,0,0.005555555555555556,0.0,72.25499725341797
22,7,21,0,0.029166666666666667,0.0,73.01571219308036
22,8,7,0,0.009722222222222222,0.0,73.40285818917411
22,9,7,0,0.009722222222222222,0.0,69.75142996651786
22,10,8,0,0.011111111111111112,0.0,74.51750183105469
