next_link,pbin,win900,rows,L1rows,stop,L1stop
-1,0,0,14,8,0,0
-1,0,1,44,19,0,0
-1,0,2,28,8,0,0
-1,0,3,43,21,0,0
-1,0,4,33,7,0,0
-1,0,5,30,9,0,0
-1,100,0,12,9,0,0
-1,100,1,34,15,0,0
-1,100,2,27,9,0,0
-1,100,3,43,20,0,0
-1,100,4,29,7,0,0
-1,100,5,23,6,0,0
-1,200,0,11,6,0,0
-1,200,1,45,20,0,0
-1,200,2,26,9,0,0
-1,200,3,41,22,0,0
-1,200,4,31,11,0,0
-1,200,5,29,8,0,0
-1,300,0,49,15,0,0
-1,300,1,93,27,0,0
-1,300,2,91,11,0,0
-1,300,3,104,29,1,0
-1,300,4,85,12,0,0
-1,300,5,71,12,0,0
-1,400,0,90,9,0,0
-1,400,1,140,13,0,0
-1,400,2,147,6,0,0
-1,400,3,163,22,1,1
-1,400,4,117,8,0,0
-1,400,5,109,7,0,0
-1,500,0,81,6,0,0
-1,500,1,154,12,0,0
-1,500,2,142,11,0,0
-1,500,3,156,18,0,0
-1,500,4,114,8,0,0
-1,500,5,106,5,0,0
-1,600,0,194,93,0,0
-1,600,1,384,172,2,2
-1,600,2,236,71,0,0
-1,600,3,273,111,0,0
-1,600,4,176,54,0,0
-1,600,5,175,62,0,0
-1,700,0,177,56,0,0
-1,700,1,361,99,0,0
-1,700,2,231,52,0,0
-1,700,3,271,76,0,0
-1,700,4,188,52,0,0
-1,700,5,195,55,0,0
-1,800,0,197,75,0,0
-1,800,1,393,141,0,0
-1,800,2,259,88,0,0
-1,800,3,329,127,0,0
-1,800,4,226,84,0,0
-1,800,5,222,93,0,0
-1,900,0,325,168,0,0
-1,900,1,543,250,0,0
-1,900,2,367,168,0,0
-1,900,3,466,226,0,0
-1,900,4,319,148,0,0
-1,900,5,356,176,0,0
-1,1000,0,305,141,0,0
-1,1000,1,529,213,0,0
-1,1000,2,359,149,0,0
-1,1000,3,476,201,0,0
-1,1000,4,311,118,0,0
-1,1000,5,348,150,0,0
-1,1100,0,316,126,0,0
-1,1100,1,537,186,0,0
-1,1100,2,368,147,0,0
-1,1100,3,446,167,0,0
-1,1100,4,330,121,0,0
-1,1100,5,342,145,0,0
-1,1200,0,313,128,0,0
-1,1200,1,558,207,0,0
-1,1200,2,365,134,0,0
-1,1200,3,475,180,0,0
-1,1200,4,328,111,0,0
-1,1200,5,357,145,0,0
-1,1300,0,324,118,0,0
-1,1300,1,587,216,0,0
-1,1300,2,355,131,0,0
-1,1300,3,454,156,0,0
-1,1300,4,340,116,0,0
-1,1300,5,340,135,0,0
-1,1400,0,316,117,0,0
-1,1400,1,588,199,0,0
-1,1400,2,369,131,0,0
-1,1400,3,448,156,0,0
-1,1400,4,359,119,0,0
-1,1400,5,347,135,0,0
-1,1500,0,320,121,0,0
-1,1500,1,599,216,0,0
-1,1500,2,355,112,0,0
-1,1500,3,447,168,0,0
-1,1500,4,350,121,0,0
-1,1500,5,350,137,0,0
-1,1600,0,321,115,0,0
-1,1600,1,619,223,0,0
-1,1600,2,377,130,0,0
-1,1600,3,455,156,0,0
-1,1600,4,365,127,0,0
-1,1600,5,358,132,0,0
-1,1700,0,310,102,0,0
-1,1700,1,598,205,0,0
-1,1700,2,360,121,0,0
-1,1700,3,456,158,0,0
-1,1700,4,349,103,0,0
-1,1700,5,344,116,0,0
-1,1800,0,308,103,0,0
-1,1800,1,620,212,0,0
-1,1800,2,363,115,0,0
-1,1800,3,435,147,0,0
-1,1800,4,339,111,0,0
-1,1800,5,353,123,0,0
-1,1900,0,241,80,0,0
