next_link,pbin,win900,rows,L1rows,stop,L1stop
-1,0,0,61,11,0,0
-1,0,1,80,14,0,0
-1,0,2,123,12,0,0
-1,0,3,127,23,3,3
-1,0,4,89,11,1,1
-1,0,5,124,47,2,2
-1,100,0,58,9,0,0
-1,100,1,83,10,0,0
-1,100,2,114,4,0,0
-1,100,3,118,10,0,0
-1,100,4,86,3,0,0
-1,100,5,138,64,13,13
-1,200,0,260,145,7,7
-1,200,1,363,145,21,21
-1,200,2,420,141,22,22
-1,200,3,390,134,14,14
-1,200,4,384,146,16,16
-1,200,5,397,160,16,16
-1,300,0,275,80,0,0
-1,300,1,317,56,0,0
-1,300,2,334,43,1,1
-1,300,3,332,36,0,0
-1,300,4,323,35,0,0
-1,300,5,347,56,0,0
-1,400,0,244,60,0,0
-1,400,1,283,43,0,0
-1,400,2,292,38,0,0
-1,400,3,273,35,0,0
-1,400,4,262,42,0,0
-1,400,5,300,61,0,0
-1,500,0,268,96,0,0
-1,500,1,297,85,0,0
-1,500,2,317,91,0,0
-1,500,3,296,77,0,0
-1,500,4,303,84,0,0
-1,500,5,313,84,0,0
-1,600,0,347,157,0,0
-1,600,1,403,184,0,0
-1,600,2,438,188,0,0
-1,600,3,394,151,0,0
-1,600,4,394,158,0,0
-1,600,5,393,156,0,0
-1,700,0,347,129,0,0
-1,700,1,386,133,0,0
-1,700,2,429,162,0,0
-1,700,3,409,131,0,0
-1,700,4,401,153,0,0
-1,700,5,399,140,0,0
-1,800,0,351,128,0,0
-1,800,1,394,147,0,0
-1,800,2,422,151,0,0
-1,800,3,398,133,0,0
-1,800,4,401,132,0,0
-1,800,5,391,143,0,0
-1,900,0,331,107,0,0
-1,900,1,394,132,0,0
-1,900,2,423,153,0,0
-1,900,3,396,131,0,0
-1,900,4,375,124,0,0
-1,900,5,375,125,0,0
-1,1000,0,341,108,0,0
-1,1000,1,375,131,0,0
-1,1000,2,428,143,0,0
-1,1000,3,403,121,0,0
-1,1000,4,387,126,0,0
-1,1000,5,383,134,0,0
-1,1100,0,333,111,0,0
-1,1100,1,380,128,0,0
-1,1100,2,416,137,0,0
-1,1100,3,414,123,0,0
-1,1100,4,371,116,0,0
-1,1100,5,392,122,0,0
-1,1200,0,325,94,0,0
-1,1200,1,375,120,0,0
-1,1200,2,421,149,0,0
-1,1200,3,421,130,0,0
-1,1200,4,390,124,0,0
-1,1200,5,380,126,0,0
-1,1300,0,329,99,0,0
-1,1300,1,386,129,0,0
-1,1300,2,443,144,0,0
-1,1300,3,428,118,0,0
-1,1300,4,377,112,0,0
-1,1300,5,396,138,0,0
-1,1400,0,331,96,0,0
-1,1400,1,381,123,0,0
-1,1400,2,427,139,0,0
-1,1400,3,402,126,0,0
-1,1400,4,369,112,0,0
-1,1400,5,394,122,0,0
-1,1500,0,313,98,0,0
-1,1500,1,379,121,0,0
-1,1500,2,449,138,0,0
-1,1500,3,440,132,0,0
-1,1500,4,386,121,0,0
-1,1500,5,380,113,0,0
-1,1600,0,325,88,0,0
-1,1600,1,383,122,0,0
-1,1600,2,436,140,0,0
-1,1600,3,426,120,0,0
-1,1600,4,376,113,0,0
-1,1600,5,384,123,0,0
-1,1700,0,326,99,0,0
-1,1700,1,381,123,0,0
-1,1700,2,446,137,0,0
-1,1700,3,417,124,0,0
-1,1700,4,385,120,0,0
-1,1700,5,394,112,0,0
-1,1800,0,326,83,0,0
-1,1800,1,386,124,0,0
-1,1800,2,454,145,0,0
-1,1800,3,436,134,0,0
-1,1800,4,393,114,0,0
-1,1800,5,390,115,0,0
-1,1900,0,308,77,0,0
-1,1900,1,361,118,0,0
-1,1900,2,436,132,0,0
-1,1900,3,421,120,0,0
-1,1900,4,357,108,0,0
-1,1900,5,370,107,0,0
-1,2000,0,70,20,0,0
-1,2000,1,81,31,0,0
-1,2000,2,69,27,0,0
-1,2000,3,58,23,0,0
-1,2000,4,72,21,0,0
-1,2000,5,63,26,0,0
10646,0,0,164,119,2,2
10646,0,1,579,488,33,33
10646,0,2,623,525,53,53
10646,0,3,577,489,51,51
10646,0,4,525,453,44,44
10646,0,5,381,300,30,30
10646,100,0,251,242,18,18
10646,100,1,894,860,152,152
10646,100,2,948,902,129,129
10646,100,3,988,947,185,185
10646,100,4,850,837,141,141
10646,100,5,650,636,83,83
10646,200,0,264,258,28,28
10646,200,1,733,711,144,144
10646,200,2,797,754,111,111
10646,200,3,796,769,145,145
10646,200,4,719,716,106,106
10646,200,5,617,606,102,102
10646,300,0,70,69,0,0
10646,300,1,167,161,0,0
10646,300,2,182,175,1,0
10646,300,3,188,185,1,0
10646,300,4,165,165,0,0
10646,300,5,148,147,0,0
10681,0,0,59,9,0,0
10681,0,1,119,31,1,0
10681,0,2,154,20,1,1
10681,0,3,99,8,0,0
10681,0,4,85,7,1,0
10681,0,5,84,16,1,1
10681,100,0,13,4,0,0
10681,100,1,23,3,0,0
10681,100,2,23,2,0,0
10681,100,3,16,1,0,0
10681,100,4,11,2,0,0
10681,100,5,18,2,0,0
