link,win,lg,n_mean,nstop_mean,nstop_max,qmin_pos_min,qmin_pos_med,spd_mean
31,23,L1,18.933333333333334,0.03333333333333333,1.0,358.84,358.84,67.972664
31,23,L2p,27.366666666666667,0.03333333333333333,1.0,407.09,407.09,59.24735
31,24,L1,16.133333333333333,0.0,0.0,,,71.37185
31,24,L2p,27.3,0.0,0.0,,,52.94899
31,25,L1,18.233333333333334,0.06666666666666667,1.0,622.03,622.03503,69.62411
31,25,L2p,25.5,0.03333333333333333,1.0,729.93,729.93,59.40983
31,26,L1,18.3,0.03333333333333333,1.0,722.69,722.69,69.34981
31,26,L2p,26.5,0.0,0.0,,,63.61929
31,27,L1,14.1,0.0,0.0,,,77.397514
31,27,L2p,16.633333333333333,0.0,0.0,,,68.885475
31,28,L1,22.6,1.1333333333333333,6.0,614.77,702.075,71.36279
31,28,L2p,27.1,0.0,0.0,,,64.001816
31,29,L1,23.633333333333333,7.533333333333333,9.0,675.85,693.73,49.769444
31,29,L2p,19.7,0.36666666666666664,2.0,658.76,723.99,68.38624
31,30,L1,33.1,14.533333333333333,19.0,605.47,629.14,41.269913
31,30,L2p,17.766666666666666,0.5333333333333333,2.0,613.2,729.93,62.290684
31,31,L1,34.4,21.033333333333335,24.0,355.83,600.33,28.904106
31,31,L2p,17.733333333333334,0.7333333333333333,2.0,407.09,729.93,55.184452
31,32,L1,34.13333333333333,18.633333333333333,25.0,570.8,575.97,31.142809
31,32,L2p,16.133333333333333,1.4666666666666666,3.0,717.66,724.91,48.365974
31,33,L1,38.833333333333336,21.5,25.0,585.06,592.055,30.67147
31,33,L2p,16.333333333333332,0.5,2.0,723.2,729.93,51.34474
31,34,L1,40.86666666666667,25.433333333333334,27.0,573.88,585.06,29.305988
31,34,L2p,15.066666666666666,0.6,2.0,723.87,729.93,51.493626
31,35,L1,34.9,20.366666666666667,27.0,570.23,573.88,32.94615
31,35,L2p,20.133333333333333,1.8666666666666667,4.0,711.42,726.91504,57.53435
32,0,L1,8.071428571428571,0.10714285714285714,2.0,1947.81,1950.91,38.571068
32,0,L2p,16.0,0.0,0.0,,,41.7925
32,1,L1,17.966666666666665,2.433333333333333,10.0,1895.16,1948.07,44.399696
32,1,L2p,31.5,4.8,14.0,1906.77,1936.46,40.62644
32,2,L1,26.533333333333335,7.3,16.0,1275.83,1881.82,32.27325
32,2,L2p,52.86666666666667,18.266666666666666,34.0,1812.59,1841.28,29.949343
32,3,L1,29.933333333333334,12.333333333333334,22.0,1725.98,1833.96,25.444927
32,3,L2p,62.266666666666666,31.8,48.0,1717.8,1806.69,20.169962
32,4,L1,46.53333333333333,27.166666666666668,38.0,1602.37,1722.645,18.575367
32,4,L2p,89.26666666666667,51.9,69.0,1592.45,1729.27,16.98959
32,5,L1,54.733333333333334,34.96666666666667,48.0,1546.15,1596.565,13.508813
32,5,L2p,101.66666666666667,64.3,83.0,1551.87,1599.655,12.26731
32,6,L1,61.43333333333333,34.2,47.0,1497.77,1527.98,16.960865
32,6,L2p,114.23333333333333,69.2,83.0,1507.28,1532.47,12.623027
32,7,L1,61.53333333333333,31.233333333333334,45.0,1267.6,1520.14,18.035788
32,7,L2p,123.66666666666667,64.2,80.0,1472.56,1527.345,15.178872
32,8,L1,58.0,30.733333333333334,45.0,1474.61,1524.47,17.964596
32,8,L2p,112.43333333333334,62.46666666666667,74.0,1485.39,1527.38,14.134805
32,9,L1,60.96666666666667,32.9,46.0,1482.8,1511.02,16.025063
32,9,L2p,118.06666666666666,65.93333333333334,80.0,1473.35,1512.185,13.568619
32,10,L1,64.4,36.166666666666664,52.0,1271.83,1493.775,15.542444
32,10,L2p,121.56666666666666,67.4,83.0,1442.44,1495.075,13.300959
32,11,L1,59.833333333333336,33.3,44.0,1474.65,1511.1799,16.19159
32,11,L2p,118.4,67.33333333333333,84.0,1472.77,1510.995,12.50194
32,12,L1,59.43333333333333,30.0,42.0,1272.69,1544.145,17.046438
32,12,L2p,118.56666666666666,61.3,80.0,1509.86,1532.135,15.732347
32,13,L1,58.8,29.933333333333334,40.0,1505.14,1542.22,17.489859
32,13,L2p,114.23333333333333,61.03333333333333,80.0,1494.74,1534.8,14.111003
32,14,L1,65.73333333333333,31.566666666666666,44.0,1485.16,1529.91,18.068905
32,14,L2p,120.03333333333333,63.56666666666667,79.0,1490.37,1521.2749,14.6294
32,15,L1,58.9,29.833333333333332,45.0,1270.82,1544.7151,16.439714
32,15,L2p,119.9,62.333333333333336,75.0,1507.3,1536.085,15.836544
32,16,L1,58.9,27.8,41.0,1481.5,1523.6,17.63821
32,16,L2p,127.7,68.76666666666667,84.0,1028.06,1510.4299,14.231611
32,17,L1,66.5,32.766666666666666,46.0,961.87,999.96497,15.692125
32,17,L2p,127.76666666666667,69.53333333333333,84.0,968.94,1001.23,13.580436
32,18,L1,68.33333333333333,36.43333333333333,51.0,935.31,960.88,14.230452
32,18,L2p,125.9,67.3,80.0,930.92,950.325,13.585325
32,19,L1,57.4,28.466666666666665,44.0,950.44,1535.04,16.490849
32,19,L2p,115.33333333333333,66.5,83.0,970.17,1530.62,13.327883
32,20,L1,52.53333333333333,29.0,44.0,1516.68,1538.0549,15.350525
32,20,L2p,107.66666666666667,62.13333333333333,77.0,1510.67,1543.3601,12.849639
32,21,L1,54.2,25.866666666666667,36.0,1513.03,1539.28,17.343084
32,21,L2p,117.63333333333334,63.8,77.0,1501.92,1534.95,14.451647
32,22,L1,54.9,28.533333333333335,42.0,1513.84,1550.28,16.89347
32,22,L2p,115.4,61.833333333333336,78.0,1511.28,1557.0901,14.1674
32,23,L1,65.63333333333334,44.9,57.0,1511.17,1560.495,12.2862835
32,23,L2p,129.43333333333334,85.26666666666667,111.0,1506.19,1567.7,12.226488
32,24,L1,70.9,45.666666666666664,59.0,1271.44,1480.615,12.526259
32,24,L2p,136.33333333333334,93.16666666666667,116.0,1466.03,1484.64,9.539511
32,25,L1,62.3,37.5,52.0,1416.25,1478.105,13.310028
32,25,L2p,118.6,75.36666666666666,88.0,1421.83,1476.8049,10.348533
32,26,L1,58.8,32.333333333333336,48.0,1445.64,1500.03,15.876276
32,26,L2p,109.7,59.9,72.0,1449.65,1521.815,12.949175
32,27,L1,51.53333333333333,29.033333333333335,41.0,1496.05,1542.45,14.123203
32,27,L2p,105.4,60.63333333333333,78.0,1496.98,1532.855,12.036841
32,28,L1,53.733333333333334,30.8,47.0,1516.87,1542.68,15.15069
32,28,L2p,109.0,63.3,80.0,1508.32,1536.13,12.0396385
32,29,L1,66.16666666666667,45.96666666666667,65.0,1513.48,1535.49,11.605422
32,29,L2p,121.93333333333334,84.73333333333333,117.0,1516.65,1536.5801,10.287762
32,30,L1,68.33333333333333,47.4,63.0,1024.91,1457.7749,10.7956505
32,30,L2p,131.73333333333332,99.2,114.0,1015.3,1457.96,7.077296
32,31,L1,70.26666666666667,45.63333333333333,56.0,948.81,996.11,11.785956
32,31,L2p,130.2,81.53333333333333,94.0,941.0,985.82,10.02564
32,32,L1,82.46666666666667,66.0,83.0,890.0,914.48,6.490385
32,32,L2p,146.2,112.76666666666667,145.0,887.85,908.48,6.589935
32,33,L1,81.66666666666667,57.86666666666667,69.0,882.8,911.19,8.208477
32,33,L2p,147.16666666666666,106.76666666666667,128.0,895.65,908.49,7.2819495
32,34,L1,81.3,59.7,70.0,846.56,876.35,7.9901075
32,34,L2p,140.0,94.06666666666666,104.0,849.58,872.74,8.543078
32,35,L1,76.8,56.333333333333336,72.0,828.38,834.68,8.076098
32,35,L2p,143.23333333333332,103.56666666666666,121.0,837.01,842.93,6.991346
66,0,L1,4.633333333333334,0.0,0.0,,,41.887135
66,0,L2p,10.89655172413793,0.0,0.0,,,39.352097
66,1,L1,10.333333333333334,0.4666666666666667,1.0,2657.77,2657.77,39.21477
66,1,L2p,25.6,1.6333333333333333,7.0,2628.04,2639.79,38.02062
66,2,L1,7.866666666666666,0.0,0.0,,,40.560127
66,2,L2p,35.6,9.466666666666667,16.0,2569.6,2587.52,29.627481
66,3,L1,6.9,0.5333333333333333,1.0,2657.8,2657.82,35.693417
66,3,L2p,40.1,14.9,22.0,2529.43,2553.775,25.435417
66,4,L1,7.566666666666666,0.0,0.0,,,39.97405
66,4,L2p,48.06666666666667,19.2,27.0,2466.34,2514.03,23.61165
66,5,L1,8.6,0.0,0.0,,,39.34081
66,5,L2p,59.333333333333336,26.033333333333335,33.0,2421.0,2468.43,22.584583
66,6,L1,10.133333333333333,0.0,0.0,,,38.421696
66,6,L2p,60.63333333333333,28.666666666666668,41.0,2420.08,2449.52,20.7198
66,7,L1,10.933333333333334,0.0,0.0,,,42.74094
66,7,L2p,68.9,30.833333333333332,44.0,2389.44,2436.18,21.6341
66,8,L1,11.133333333333333,0.0,0.0,,,42.32864
66,8,L2p,82.6,41.166666666666664,56.0,2241.04,2332.83,19.54676
66,9,L1,12.9,0.23333333333333334,1.0,2656.81,2657.8,40.81673
66,9,L2p,92.9,55.333333333333336,68.0,2105.24,2184.88,15.21615
66,10,L1,10.566666666666666,0.36666666666666664,2.0,2652.88,2652.95,36.76899
66,10,L2p,102.1,64.5,76.0,2076.94,2138.165,14.14491
66,11,L1,7.933333333333334,0.0,0.0,,,39.31389
66,11,L2p,110.0,74.6,85.0,1991.57,2044.87,11.77667
66,12,L1,10.2,0.0,0.0,,,40.998337
66,12,L2p,126.23333333333333,85.33333333333333,103.0,1890.69,1971.31,12.140652
66,13,L1,10.866666666666667,0.0,0.0,,,41.63911
66,13,L2p,139.46666666666667,97.83333333333333,115.0,1768.52,1830.68,10.756457
66,14,L1,11.8,0.0,0.0,,,42.41259
66,14,L2p,152.7,108.13333333333334,123.0,1726.76,1766.92,9.898702
66,15,L1,8.766666666666667,0.03333333333333333,1.0,2657.81,2657.81,38.100956
66,15,L2p,171.9,116.46666666666667,132.0,1697.69,1734.51,10.409072
66,16,L1,15.3,0.8,1.0,2657.81,2658.12,37.204086
66,16,L2p,181.03333333333333,128.83333333333334,140.0,1675.36,1699.11,8.667001
66,17,L1,11.533333333333333,0.7,2.0,2651.3,2657.91,38.268806
66,17,L2p,184.4,136.83333333333334,152.0,1706.04,1718.78,7.3641863
66,18,L1,8.666666666666666,0.4,2.0,2651.3,2651.3,39.79845
66,18,L2p,191.86666666666667,142.0,153.0,1689.87,1702.18,7.298716
66,19,L1,10.366666666666667,0.13333333333333333,1.0,2657.69,2657.84,39.425377
66,19,L2p,204.06666666666666,148.16666666666666,158.0,1689.14,1718.5,7.996986
66,20,L1,10.433333333333334,0.3333333333333333,2.0,2651.34,2651.34,39.220013
66,20,L2p,221.5,160.83333333333334,176.0,1674.56,1686.7549,8.04329
66,21,L1,13.9,0.3,1.0,2657.79,2657.79,40.49317
66,21,L2p,240.76666666666668,176.33333333333334,192.0,1670.92,1676.33,7.45315
66,22,L1,13.733333333333333,0.6666666666666666,2.0,2651.7,2657.98,39.439762
66,22,L2p,252.53333333333333,197.8,214.0,1649.25,1673.73,5.664853
66,23,L1,10.333333333333334,0.4666666666666667,1.0,2657.57,2657.57,39.29669
66,23,L2p,267.03333333333336,215.66666666666666,230.0,1667.4,1676.73,5.5230126
66,24,L1,12.6,1.0,3.0,2645.38,2657.73,36.67696
66,24,L2p,273.3666666666667,228.86666666666667,247.0,1671.05,1703.55,4.6824217
66,25,L1,9.366666666666667,1.0,2.0,2651.67,2657.64,35.980793
66,25,L2p,273.8333333333333,239.23333333333332,247.0,1691.78,1710.78,3.5993702
66,26,L1,9.133333333333333,0.9333333333333333,2.0,2652.16,2657.77,36.459583
66,26,L2p,273.0,238.76666666666668,249.0,1734.9,1747.63,3.6640375
66,27,L1,7.933333333333334,0.5333333333333333,3.0,2646.99,2652.16,38.187878
66,27,L2p,275.56666666666666,242.8,253.0,1703.92,1729.0549,3.7088149
66,28,L1,10.2,0.9,2.0,2652.1,2657.65,37.369133
66,28,L2p,276.06666666666666,243.3,253.0,1739.76,1746.88,3.3095725
66,29,L1,8.933333333333334,0.5666666666666667,1.0,2657.65,2657.93,38.35968
66,29,L2p,274.6,238.93333333333334,251.0,1754.38,1756.59,3.387042
66,30,L1,7.1,0.26666666666666666,2.0,2645.55,2657.93,40.242516
66,30,L2p,274.6333333333333,238.63333333333333,254.0,1751.09,1774.525,3.4602122
66,31,L1,8.066666666666666,0.8666666666666667,2.0,2650.65,2657.73,34.175728
66,31,L2p,271.3666666666667,238.36666666666667,253.0,1776.64,1780.18,3.160015
66,32,L1,9.433333333333334,0.7666666666666667,3.0,2646.27,2657.73,37.845947
66,32,L2p,267.0,238.76666666666668,248.0,1760.35,1766.15,2.86226
66,33,L1,8.8,0.9333333333333333,5.0,2623.87,2634.46,38.601357
66,33,L2p,261.6,230.06666666666666,244.0,1783.99,1798.945,3.5107124
66,34,L1,6.9,0.0,0.0,,,39.98065
66,34,L2p,260.23333333333335,227.96666666666667,237.0,1755.11,1773.275,3.6103227
66,35,L1,5.633333333333334,0.13333333333333333,1.0,2657.12,2657.87,38.76611
66,35,L2p,259.1333333333333,227.03333333333333,236.0,1735.52,1778.935,3.4822838
68,1,L1,10.655172413793103,0.0,0.0,,,115.654785
68,1,L2p,12.0,0.0,0.0,,,120.06889
68,2,L1,16.2,0.1,1.0,235.55,246.55,99.47944
68,2,L2p,28.933333333333334,0.3333333333333333,3.0,327.64,339.33,102.58737
68,3,L1,19.133333333333333,0.03333333333333333,1.0,239.39,239.39,88.16115
68,3,L2p,37.03333333333333,0.06666666666666667,1.0,240.01,293.425,89.9579
68,4,L1,19.966666666666665,0.13333333333333333,2.0,238.52,238.96,73.87361
68,4,L2p,42.96666666666667,0.7333333333333333,5.0,285.2,324.75,76.785965
68,5,L1,17.933333333333334,0.43333333333333335,3.0,219.54,237.15,69.79731
68,5,L2p,42.36666666666667,0.5333333333333333,3.0,316.98,327.58,85.23373
68,6,L1,19.333333333333332,0.13333333333333333,1.0,240.12,248.805,80.96117
68,6,L2p,36.63333333333333,0.4666666666666667,4.0,322.47,335.09,86.51186
68,7,L1,21.2,0.4,3.0,228.92,237.795,77.707085
68,7,L2p,44.833333333333336,1.9333333333333333,7.0,238.09,303.87,74.05265
68,8,L1,16.633333333333333,0.16666666666666666,3.0,305.99,308.65997,78.15012
68,8,L2p,45.53333333333333,0.2,2.0,323.94,339.4,83.37953
68,9,L1,18.266666666666666,0.3333333333333333,2.0,235.12,287.53998,72.53563
68,9,L2p,39.4,1.6666666666666667,7.0,317.06,329.46,83.10263
68,10,L1,20.9,1.4,5.0,185.65,221.125,70.33056
68,10,L2p,34.63333333333333,0.36666666666666664,2.0,324.83,337.49,85.11309
68,11,L1,20.233333333333334,0.7,4.0,5.14,245.99,68.93702
68,11,L2p,37.766666666666666,0.3333333333333333,3.0,332.69,341.16,81.27292
68,12,L1,16.9,0.3,2.0,235.61,240.37,68.137825
68,12,L2p,39.8,0.5,3.0,329.07,335.4,87.66068
68,13,L1,22.433333333333334,1.0666666666666667,5.0,201.46,230.32,68.654816
68,13,L2p,43.63333333333333,1.0,5.0,298.93,330.84998,74.3822
68,14,L1,23.9,1.4333333333333333,5.0,218.0,291.54,66.4656
68,14,L2p,40.766666666666666,1.4666666666666666,7.0,304.88,329.27,72.715355
68,15,L1,22.766666666666666,1.2333333333333334,4.0,228.1,242.66,55.922127
68,15,L2p,45.03333333333333,1.0,4.0,217.7,327.95,72.77079
68,16,L1,21.866666666666667,0.5333333333333333,4.0,189.18,228.16,64.020096
68,16,L2p,42.166666666666664,1.8333333333333333,8.0,229.1,312.18,77.28336
68,17,L1,25.4,0.6,3.0,230.92,312.44,64.05962
68,17,L2p,43.06666666666667,3.8666666666666667,9.0,293.56,318.64,70.627365
68,18,L1,19.6,0.3333333333333333,2.0,230.36,238.61,65.97343
68,18,L2p,46.166666666666664,5.4,8.0,303.99,315.96,72.718704
68,19,L1,22.4,0.23333333333333334,2.0,227.78,229.99,67.09238
68,19,L2p,45.266666666666666,0.7333333333333333,4.0,251.39,336.215,76.73806
68,20,L1,25.666666666666668,0.6,3.0,214.95,228.5,65.94422
68,20,L2p,44.2,0.4,2.0,330.06,339.5,80.77954
68,21,L1,19.766666666666666,0.1,1.0,236.26,239.28,72.53741
68,21,L2p,33.9,0.03333333333333333,1.0,346.99,346.99,87.478645
68,22,L1,24.333333333333332,0.26666666666666666,3.0,212.52,238.025,66.48139
68,22,L2p,46.766666666666666,0.43333333333333335,3.0,294.5,334.5,79.082565
68,23,L1,23.866666666666667,0.5,2.0,219.62,243.59,66.50743
68,23,L2p,43.0,1.2666666666666666,6.0,296.87,328.945,73.3351
68,24,L1,23.933333333333334,0.06666666666666667,1.0,259.8,291.595,72.74824
68,24,L2p,39.666666666666664,0.2,2.0,251.26,343.875,81.21773
68,25,L1,24.8,0.06666666666666667,1.0,240.08,280.895,70.87753
68,25,L2p,49.6,2.1333333333333333,7.0,312.21,317.28497,69.68045
68,26,L1,20.4,0.3,2.0,233.89,240.295,62.189114
68,26,L2p,43.46666666666667,0.5666666666666667,3.0,298.34,311.61,80.723564
68,27,L1,15.4,0.16666666666666666,3.0,205.96,208.84,70.231125
68,27,L2p,32.166666666666664,0.03333333333333333,1.0,347.0,347.0,84.57618
68,28,L1,19.033333333333335,0.1,1.0,241.14,316.16,68.984604
68,28,L2p,34.93333333333333,1.2,7.0,60.16,329.77,83.49497
68,29,L1,23.366666666666667,0.6333333333333333,4.0,39.64,241.79,68.11815
68,29,L2p,38.4,1.4666666666666666,6.0,22.46,315.70502,77.02159
68,30,L1,22.2,0.5,3.0,225.0,250.285,69.30521
68,30,L2p,38.96666666666667,0.36666666666666664,2.0,253.16,346.79498,78.35185
68,31,L1,17.533333333333335,0.13333333333333333,1.0,239.47,240.45,73.80394
68,31,L2p,32.733333333333334,0.0,0.0,,,85.72551
68,32,L1,15.433333333333334,0.2,3.0,230.63,235.54,67.368195
68,32,L2p,35.56666666666667,0.5,4.0,327.85,336.845,90.40586
68,33,L1,21.0,0.0,0.0,,,76.08497
68,33,L2p,36.0,0.0,0.0,,,91.13525
68,34,L1,18.433333333333334,0.23333333333333334,2.0,241.46,307.865,74.261894
68,34,L2p,41.13333333333333,0.13333333333333333,1.0,331.58,346.75,93.42825
68,35,L1,16.833333333333332,0.06666666666666667,1.0,234.36,234.69,89.4743
68,35,L2p,30.133333333333333,0.1,1.0,347.0,347.0,92.36948
69,0,L1,5.310344827586207,0.0,0.0,,,35.865322
69,0,L2p,16.333333333333332,0.0,0.0,,,41.680912
69,1,L1,10.6,0.0,0.0,,,40.879414
69,1,L2p,24.533333333333335,0.0,0.0,,,41.287876
69,2,L1,11.4,0.0,0.0,,,42.056988
69,2,L2p,27.3,0.0,0.0,,,40.97629
69,3,L1,12.0,0.0,0.0,,,41.68823
69,3,L2p,27.233333333333334,0.0,0.0,,,41.30452
69,4,L1,10.966666666666667,0.0,0.0,,,40.462757
69,4,L2p,26.033333333333335,0.0,0.0,,,40.851513
69,5,L1,10.1,0.0,0.0,,,39.420826
69,5,L2p,20.2,0.0,0.0,,,41.03658
69,6,L1,14.6,0.0,0.0,,,40.16834
69,6,L2p,35.96666666666667,0.0,0.0,,,40.85674
69,7,L1,16.233333333333334,0.0,0.0,,,38.853447
69,7,L2p,40.96666666666667,0.0,0.0,,,40.48097
69,8,L1,22.9,0.0,0.0,,,39.498165
69,8,L2p,52.53333333333333,0.03333333333333333,1.0,1735.19,1735.19,40.241505
69,9,L1,17.266666666666666,0.06666666666666667,1.0,1729.09,1734.395,33.458447
69,9,L2p,46.333333333333336,0.5,2.0,1711.6,1724.3899,40.29232
69,10,L1,17.3,0.0,0.0,,,39.693108
69,10,L2p,41.46666666666667,0.0,0.0,,,40.718967
69,11,L1,17.133333333333333,0.0,0.0,,,40.288136
69,11,L2p,37.8,0.0,0.0,,,40.500385
69,12,L1,21.866666666666667,0.03333333333333333,1.0,1738.91,1738.91,40.492565
69,12,L2p,43.93333333333333,0.06666666666666667,2.0,1724.01,1724.01,40.71138
69,13,L1,21.166666666666668,0.0,0.0,,,39.980976
69,13,L2p,50.36666666666667,0.0,0.0,,,40.441032
69,14,L1,18.8,0.06666666666666667,1.0,1718.08,1723.53,38.404488
69,14,L2p,38.5,0.06666666666666667,1.0,1735.32,1735.3999,39.537754
69,15,L1,19.233333333333334,0.0,0.0,,,40.269657
69,15,L2p,37.43333333333333,0.03333333333333333,1.0,1735.48,1735.48,39.213375
69,16,L1,20.7,0.1,1.0,1702.32,1725.51,39.29215
69,16,L2p,50.03333333333333,0.16666666666666666,2.0,1704.91,1719.2351,39.606895
69,17,L1,20.8,0.06666666666666667,2.0,1692.38,1692.38,39.34244
69,17,L2p,46.3,0.03333333333333333,1.0,1735.81,1735.81,39.652527
69,18,L1,19.966666666666665,0.0,0.0,,,38.05116
69,18,L2p,46.9,0.0,0.0,,,39.747265
69,19,L1,17.833333333333332,0.03333333333333333,1.0,1704.32,1704.32,39.008045
69,19,L2p,35.6,0.0,0.0,,,40.872566
69,20,L1,16.8,0.0,0.0,,,41.61793
69,20,L2p,41.06666666666667,0.03333333333333333,1.0,1729.58,1729.58,39.88581
69,21,L1,16.566666666666666,0.03333333333333333,1.0,1729.58,1729.58,40.059105
69,21,L2p,34.333333333333336,0.03333333333333333,1.0,1735.48,1735.48,39.95006
69,22,L1,15.466666666666667,0.0,0.0,,,40.02549
69,22,L2p,36.266666666666666,0.03333333333333333,1.0,1735.48,1735.48,41.446354
69,23,L1,14.133333333333333,0.0,0.0,,,39.554825
69,23,L2p,37.9,0.0,0.0,,,40.951553
69,24,L1,13.433333333333334,0.03333333333333333,1.0,1728.62,1728.62,40.886574
69,24,L2p,25.433333333333334,0.03333333333333333,1.0,1729.01,1729.01,40.560417
69,25,L1,11.533333333333333,0.0,0.0,,,38.963657
69,25,L2p,30.5,0.0,0.0,,,39.91268
69,26,L1,12.333333333333334,0.0,0.0,,,38.982105
69,26,L2p,24.3,0.0,0.0,,,40.889942
69,27,L1,9.466666666666667,0.0,0.0,,,40.870716
69,27,L2p,20.766666666666666,0.0,0.0,,,42.612324
69,28,L1,10.433333333333334,0.0,0.0,,,39.75445
69,28,L2p,25.466666666666665,0.0,0.0,,,41.783375
69,29,L1,13.266666666666667,0.0,0.0,,,40.758762
69,29,L2p,28.6,0.0,0.0,,,40.24773
69,30,L1,11.133333333333333,0.0,0.0,,,41.493
69,30,L2p,25.333333333333332,0.0,0.0,,,40.59624
69,31,L1,8.1,0.0,0.0,,,42.51423
69,31,L2p,18.933333333333334,0.0,0.0,,,41.32635
69,32,L1,6.866666666666666,0.0,0.0,,,42.41992
69,32,L2p,15.566666666666666,0.0,0.0,,,42.321045
69,33,L1,7.033333333333333,0.0,0.0,,,41.834812
69,33,L2p,16.933333333333334,0.0,0.0,,,40.98338
69,34,L1,7.666666666666667,0.0,0.0,,,40.9101
69,34,L2p,15.9,0.0,0.0,,,41.33961
69,35,L1,10.3,0.0,0.0,,,41.515278
69,35,L2p,20.866666666666667,0.0,0.0,,,41.52139
70,1,L1,1.4666666666666666,0.0,0.0,,,48.384888
70,1,L2p,1.1818181818181819,0.0,0.0,,,111.417725
70,2,L1,1.5,0.0,0.0,,,62.48159
70,2,L2p,1.6428571428571428,0.0,0.0,,,87.1175
70,3,L1,1.9,0.0,0.0,,,55.334145
70,3,L2p,1.6666666666666667,0.0,0.0,,,68.950836
70,4,L1,3.5238095238095237,0.0,0.0,,,53.977608
70,4,L2p,2.75,0.0,0.0,,,72.981735
70,5,L1,3.4642857142857144,0.0,0.0,,,46.256092
70,5,L2p,2.6666666666666665,0.0,0.0,,,61.417572
70,6,L1,3.433333333333333,0.0,0.0,,,43.729362
70,6,L2p,6.346153846153846,1.3461538461538463,7.0,298.4,315.89,34.036144
70,7,L1,3.5,0.0,0.0,,,48.97621
70,7,L2p,5.448275862068965,0.8275862068965517,6.0,265.36,280.67,47.958675
70,8,L1,4.0344827586206895,0.0,0.0,,,44.610683
70,8,L2p,3.466666666666667,0.03333333333333333,1.0,331.63,331.63,62.628975
70,9,L1,3.7857142857142856,0.0,0.0,,,46.559834
70,9,L2p,3.310344827586207,0.034482758620689655,1.0,331.92,331.92,49.331284
70,10,L1,4.153846153846154,0.0,0.0,,,41.391235
70,10,L2p,2.857142857142857,0.0,0.0,,,60.469673
70,11,L1,5.466666666666667,0.0,0.0,,,45.71047
70,11,L2p,5.9,0.16666666666666666,3.0,307.02,322.59,47.81388
70,12,L1,5.533333333333333,0.0,0.0,,,44.57713
70,12,L2p,5.866666666666666,0.6666666666666666,6.0,298.3,316.15,40.167645
70,13,L1,4.655172413793103,0.0,0.0,,,44.955933
70,13,L2p,3.142857142857143,0.0,0.0,,,60.494476
70,14,L1,3.392857142857143,0.0,0.0,,,44.254322
70,14,L2p,3.25,0.0,0.0,,,59.51225
