case_id,tuning_name,returncode,timed_out,elapsed_sec,sim_period_sec,urban_volume_vph,freeway_volume_vph,rand_seed,state_csv,action_csv,state_rows,completed_sim_sec,vehicle_hours_total,vehicle_hours_freeway,vehicle_hours_urban,stopped_vehicle_hours,mean_total_vehicles,mean_freeway_vehicles,mean_urban_vehicles,mean_speed_kph,freeway_mean_speed_kph,mean_stopped_vehicles,final_total_vehicles,final_urban_vehicles,final_freeway_vehicles,controller_fallback_rows,mean_decision_wall_sec,max_decision_wall_sec,controller_statuses,analysis_time_h,decision_count,vsl_mean_abs_step_kph,ramp_green_abs_step_sec,signal_green_abs_step_sec,mean_vsl_kph,mean_ramp_green_sec,mean_signal_green_sec,primary_rank_key
mpc_00_calibrated_base_u2600_fw2400_seed13_300s,00_calibrated_base,0,False,77.147,300.0,2600.0,2400.0,13,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_00_calibrated_base_u2600_fw2400_seed13_300s\state.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_00_calibrated_base_u2600_fw2400_seed13_300s\actions.csv,61,300.0,63.06666666666667,6.311111111111111,14.975,23.9625,926.6938775510204,92.73469387755102,220.0408163265306,33.76183536734694,105.24089079591836,352.1020408163265,1236.0,337.0,99.0,0,4.401355868852459,4.726761,ok,0.06805555555555555,6,0.0,0.0,0.0,120.0,10.0,57.0,69.05729166666667
mpc_01_freeway_priority_u2600_fw2400_seed13_300s,01_freeway_priority,0,False,77.87,300.0,2600.0,2400.0,13,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_01_freeway_priority_u2600_fw2400_seed13_300s\state.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_01_freeway_priority_u2600_fw2400_seed13_300s\actions.csv,61,300.0,63.06666666666667,6.311111111111111,14.975,23.9625,926.6938775510204,92.73469387755102,220.0408163265306,33.76183536734694,105.24089079591836,352.1020408163265,1236.0,337.0,99.0,0,4.356387,4.600935,ok,0.06805555555555555,6,0.0,0.0,0.0,120.0,10.0,57.0,69.05729166666667
mpc_02_urban_priority_u2600_fw2400_seed13_300s,02_urban_priority,0,False,78.57,300.0,2600.0,2400.0,13,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_02_urban_priority_u2600_fw2400_seed13_300s\state.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_02_urban_priority_u2600_fw2400_seed13_300s\actions.csv,61,300.0,63.06666666666667,6.311111111111111,14.975,23.9625,926.6938775510204,92.73469387755102,220.0408163265306,33.76183536734694,105.24089079591836,352.1020408163265,1236.0,337.0,99.0,0,4.2500986557377045,4.472344,ok,0.06805555555555555,6,0.0,0.0,0.0,120.0,10.0,57.0,69.05729166666667
mpc_03_smooth_high_u2600_fw2400_seed13_300s,03_smooth_high,0,False,78.976,300.0,2600.0,2400.0,13,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_03_smooth_high_u2600_fw2400_seed13_300s\state.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_03_smooth_high_u2600_fw2400_seed13_300s\actions.csv,61,300.0,63.06666666666667,6.311111111111111,14.975,23.9625,926.6938775510204,92.73469387755102,220.0408163265306,33.76183536734694,105.24089079591836,352.1020408163265,1236.0,337.0,99.0,0,4.318455081967213,4.595782,ok,0.06805555555555555,6,0.0,0.0,0.0,120.0,10.0,57.0,69.05729166666667
mpc_04_smooth_low_u2600_fw2400_seed13_300s,04_smooth_low,0,False,77.885,300.0,2600.0,2400.0,13,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_04_smooth_low_u2600_fw2400_seed13_300s\state.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_04_smooth_low_u2600_fw2400_seed13_300s\actions.csv,61,300.0,63.05694444444445,6.311111111111111,15.0125,23.790277777777778,926.5510204081633,92.73469387755102,220.59183673469389,33.845504795918366,105.24089079591836,349.57142857142856,1235.0,342.0,99.0,0,4.227557557377049,4.453198,ok,0.06805555555555555,6,0.0,0.0,0.0,120.0,10.0,57.0,69.0045138888889
mpc_05_activation_early_u2600_fw2400_seed13_300s,05_activation_early,0,False,77.583,300.0,2600.0,2400.0,13,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_05_activation_early_u2600_fw2400_seed13_300s\state.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_05_activation_early_u2600_fw2400_seed13_300s\actions.csv,61,300.0,63.06666666666667,6.311111111111111,14.975,23.9625,926.6938775510204,92.73469387755102,220.0408163265306,33.76183536734694,105.24089079591836,352.1020408163265,1236.0,337.0,99.0,0,4.246745114754098,4.483152,ok,0.06805555555555555,6,0.0,0.0,0.0,120.0,10.0,57.0,69.05729166666667
mpc_06_activation_late_u2600_fw2400_seed13_300s,06_activation_late,0,False,79.013,300.0,2600.0,2400.0,13,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_06_activation_late_u2600_fw2400_seed13_300s\state.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_06_activation_late_u2600_fw2400_seed13_300s\actions.csv,61,300.0,63.06666666666667,6.311111111111111,14.975,23.9625,926.6938775510204,92.73469387755102,220.0408163265306,33.76183536734694,105.24089079591836,352.1020408163265,1236.0,337.0,99.0,0,4.227657147540984,4.503362,ok,0.06805555555555555,6,0.0,0.0,0.0,120.0,10.0,57.0,69.05729166666667
