case_id,tuning_name,returncode,elapsed_sec,timed_out,case_timeout_sec,sim_period_sec,urban_volume_vph,freeway_volume_vph,control_interval_sec,rand_seed,tuning_json,state_csv,action_csv,decision_dir,stdout,stderr
mpc_00_calibrated_base_u2600_fw2400_seed13_300s,00_calibrated_base,0,77.147,False,300.0,300,2600.0,2400.0,60,13,evaluation\configs\mpc_tuning\00_calibrated_base.json,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_00_calibrated_base_u2600_fw2400_seed13_300s\state.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_00_calibrated_base_u2600_fw2400_seed13_300s\actions.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_00_calibrated_base_u2600_fw2400_seed13_300s\decisions,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_00_calibrated_base_u2600_fw2400_seed13_300s\stdout.txt,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_00_calibrated_base_u2600_fw2400_seed13_300s\stderr.txt
mpc_01_freeway_priority_u2600_fw2400_seed13_300s,01_freeway_priority,0,77.87,False,300.0,300,2600.0,2400.0,60,13,evaluation\configs\mpc_tuning\01_freeway_priority.json,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_01_freeway_priority_u2600_fw2400_seed13_300s\state.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_01_freeway_priority_u2600_fw2400_seed13_300s\actions.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_01_freeway_priority_u2600_fw2400_seed13_300s\decisions,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_01_freeway_priority_u2600_fw2400_seed13_300s\stdout.txt,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_01_freeway_priority_u2600_fw2400_seed13_300s\stderr.txt
mpc_02_urban_priority_u2600_fw2400_seed13_300s,02_urban_priority,0,78.57,False,300.0,300,2600.0,2400.0,60,13,evaluation\configs\mpc_tuning\02_urban_priority.json,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_02_urban_priority_u2600_fw2400_seed13_300s\state.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_02_urban_priority_u2600_fw2400_seed13_300s\actions.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_02_urban_priority_u2600_fw2400_seed13_300s\decisions,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_02_urban_priority_u2600_fw2400_seed13_300s\stdout.txt,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_02_urban_priority_u2600_fw2400_seed13_300s\stderr.txt
mpc_03_smooth_high_u2600_fw2400_seed13_300s,03_smooth_high,0,78.976,False,300.0,300,2600.0,2400.0,60,13,evaluation\configs\mpc_tuning\03_smooth_high.json,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_03_smooth_high_u2600_fw2400_seed13_300s\state.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_03_smooth_high_u2600_fw2400_seed13_300s\actions.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_03_smooth_high_u2600_fw2400_seed13_300s\decisions,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_03_smooth_high_u2600_fw2400_seed13_300s\stdout.txt,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_03_smooth_high_u2600_fw2400_seed13_300s\stderr.txt
mpc_04_smooth_low_u2600_fw2400_seed13_300s,04_smooth_low,0,77.885,False,300.0,300,2600.0,2400.0,60,13,evaluation\configs\mpc_tuning\04_smooth_low.json,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_04_smooth_low_u2600_fw2400_seed13_300s\state.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_04_smooth_low_u2600_fw2400_seed13_300s\actions.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_04_smooth_low_u2600_fw2400_seed13_300s\decisions,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_04_smooth_low_u2600_fw2400_seed13_300s\stdout.txt,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_04_smooth_low_u2600_fw2400_seed13_300s\stderr.txt
mpc_05_activation_early_u2600_fw2400_seed13_300s,05_activation_early,0,77.583,False,300.0,300,2600.0,2400.0,60,13,evaluation\configs\mpc_tuning\05_activation_early.json,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_05_activation_early_u2600_fw2400_seed13_300s\state.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_05_activation_early_u2600_fw2400_seed13_300s\actions.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_05_activation_early_u2600_fw2400_seed13_300s\decisions,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_05_activation_early_u2600_fw2400_seed13_300s\stdout.txt,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_05_activation_early_u2600_fw2400_seed13_300s\stderr.txt
mpc_06_activation_late_u2600_fw2400_seed13_300s,06_activation_late,0,79.013,False,300.0,300,2600.0,2400.0,60,13,evaluation\configs\mpc_tuning\06_activation_late.json,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_06_activation_late_u2600_fw2400_seed13_300s\state.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_06_activation_late_u2600_fw2400_seed13_300s\actions.csv,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_06_activation_late_u2600_fw2400_seed13_300s\decisions,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_06_activation_late_u2600_fw2400_seed13_300s\stdout.txt,evaluation\runs\mpc_tuning_grid_smoke_20260626\mpc_06_activation_late_u2600_fw2400_seed13_300s\stderr.txt
