sim_sec,urban_state_vehicles,urban_state_aligned_accumulation_veh,urban_state_aligned_production_veh_km_h,urban_state_aligned_mean_speed_kph,urban_core_accumulation_veh,urban_core_production_veh_km_h,urban_core_mean_speed_kph,total_vehicles,stopped_vehicles
900.0,2398.0,2398.0,65125.06199,27.15807422435363,2398.0,65125.06199,27.15807422435363,3489.0,872.0
960.0,2547.0,2547.0,69587.92029199994,27.3215234754613,2547.0,69587.92029199994,27.3215234754613,3648.0,892.0
1020.0,2709.0,2709.0,74166.06077499998,27.377652556293828,2709.0,74166.06077499998,27.377652556293828,3869.0,952.0
1080.0,2904.0,2904.0,68629.08413999998,23.63260473140495,2904.0,68629.08413999998,23.63260473140495,4147.0,1179.0
1140.0,3025.0,3025.0,81795.28585999996,27.039763920661144,3025.0,81795.28585999996,27.039763920661144,4346.0,949.0
1200.0,3190.0,3189.0,72936.91090699997,22.8714051135152,3189.0,72936.91090699997,22.8714051135152,4596.0,1418.0
1260.0,3363.0,3363.0,79832.41117699999,23.738451137972046,3363.0,79832.41117699999,23.738451137972046,4825.0,1335.0
1320.0,3468.0,3468.0,86799.92968799997,25.028814788927328,3468.0,86799.92968799997,25.028814788927328,5004.0,1291.0
1380.0,3635.0,3635.0,81827.04348300002,22.510878537276483,3635.0,81827.04348300002,22.510878537276483,5230.0,1599.0
1440.0,3713.0,3712.0,88439.54683399996,23.825308953124992,3712.0,88439.54683399996,23.825308953124992,5315.0,1428.0
1500.0,3811.0,3811.0,82876.3270029999,21.7466090272894,3811.0,82876.3270029999,21.7466090272894,5507.0,1728.0
1560.0,3940.0,3939.0,80469.52398700005,20.428922058136596,3939.0,80469.52398700005,20.428922058136596,5589.0,1901.0
1620.0,3907.0,3906.0,87624.47929199995,22.433302430107513,3906.0,87624.47929199995,22.433302430107513,5582.0,1614.0
1680.0,4083.0,4083.0,84035.60250999998,20.581827702669603,4083.0,84035.60250999998,20.581827702669603,5761.0,1928.0
1740.0,4172.0,4172.0,91672.37530300004,21.97324431999042,4172.0,91672.37530300004,21.97324431999042,5854.0,1802.0
1800.0,4136.0,4136.0,80358.33343499998,19.42899744559961,4136.0,80358.33343499998,19.42899744559961,5839.0,1977.0
1860.0,4318.0,4317.0,83763.83443700001,19.403250969886496,4317.0,83763.83443700001,19.403250969886496,6024.0,2134.0
1920.0,4413.0,4413.0,92174.33227099993,20.887000288012675,4413.0,92174.33227099993,20.887000288012675,6188.0,2038.0
1980.0,4482.0,4482.0,83183.58077599999,18.559478084783574,4482.0,83183.58077599999,18.559478084783574,6251.0,2252.0
2040.0,4636.0,4636.0,86157.53887900003,18.58445618615186,4636.0,86157.53887900003,18.58445618615186,6448.0,2326.0
2100.0,4657.0,4657.0,88998.73571100003,19.11074419390166,4657.0,88998.73571100003,19.11074419390166,6456.0,2262.0
2160.0,4841.0,4841.0,85661.0171979999,17.69490130097085,4841.0,85661.0171979999,17.69490130097085,6615.0,2504.0
2220.0,4900.0,4900.0,91653.17178700006,18.70472893612246,4900.0,91653.17178700006,18.70472893612246,6699.0,2436.0
2280.0,4890.0,4890.0,83183.76812099993,17.010995525766855,4890.0,83183.76812099993,17.010995525766855,6719.0,2575.0
2340.0,5015.0,5015.0,89876.88934999998,17.921613030907274,5015.0,89876.88934999998,17.921613030907274,6809.0,2481.0
