sim_sec,urban_state_vehicles,urban_state_aligned_accumulation_veh,urban_state_aligned_production_veh_km_h,urban_state_aligned_mean_speed_kph,urban_core_accumulation_veh,urban_core_production_veh_km_h,urban_core_mean_speed_kph,total_vehicles,stopped_vehicles
900.0,1287.0,1287.0,42260.36986899996,32.83634022455319,1287.0,42260.36986899996,32.83634022455319,2767.0,431.0
960.0,1367.0,1367.0,43079.59538399996,31.51396882516456,1367.0,43079.59538399996,31.51396882516456,2866.0,430.0
1020.0,1446.0,1446.0,46521.01474900002,32.172209369986184,1446.0,46521.01474900002,32.172209369986184,3013.0,445.0
1080.0,1546.0,1546.0,45372.364143999985,29.34823036481241,1546.0,45372.364143999985,29.34823036481241,3171.0,551.0
1140.0,1613.0,1613.0,56324.19874599999,34.91890808803471,1613.0,56324.19874599999,34.91890808803471,3243.0,366.0
1200.0,1666.0,1666.0,51418.134138999994,30.86322577370948,1666.0,51418.134138999994,30.86322577370948,3314.0,599.0
1260.0,1713.0,1713.0,53347.858322999986,31.142941227670743,1713.0,53347.858322999986,31.142941227670743,3357.0,552.0
1320.0,1736.0,1736.0,56583.05517600003,32.59392579262675,1736.0,56583.05517600003,32.59392579262675,3388.0,517.0
1380.0,1828.0,1827.0,54707.562942,29.9439315500821,1827.0,54707.562942,29.9439315500821,3464.0,666.0
1440.0,1820.0,1820.0,57109.51978799998,31.378857026373616,1820.0,57109.51978799998,31.378857026373616,3518.0,490.0
1500.0,1860.0,1860.0,56823.81509900001,30.55043822526882,1860.0,56823.81509900001,30.55043822526882,3594.0,621.0
1560.0,1944.0,1944.0,53780.46688499995,27.664849220678988,1944.0,53780.46688499995,27.664849220678988,3689.0,737.0
1620.0,1921.0,1921.0,56764.756183000005,29.549586768870384,1921.0,56764.756183000005,29.549586768870384,3679.0,657.0
1680.0,2008.0,2008.0,55646.00642100001,27.71215459213148,2008.0,55646.00642100001,27.71215459213148,3747.0,752.0
1740.0,2021.0,2021.0,61051.07396800002,30.20834931618012,2021.0,61051.07396800002,30.20834931618012,3807.0,593.0
1800.0,2009.0,2009.0,57019.59106299994,28.38207618865104,2009.0,57019.59106299994,28.38207618865104,3777.0,724.0
1860.0,2048.0,2048.0,56391.50013699995,27.534912176269508,2048.0,56391.50013699995,27.534912176269508,3820.0,723.0
1920.0,2127.0,2126.0,65102.29822499999,30.62196529868297,2126.0,65102.29822499999,30.62196529868297,3932.0,650.0
1980.0,2158.0,2158.0,56333.143476999925,26.10432969277105,2158.0,56333.143476999925,26.10432969277105,3950.0,859.0
2040.0,2205.0,2205.0,57037.777651999946,25.86747285804986,2205.0,57037.777651999946,25.86747285804986,3989.0,853.0
2100.0,2192.0,2192.0,56671.85542800001,25.85394864416059,2192.0,56671.85542800001,25.85394864416059,4006.0,880.0
2160.0,2249.0,2249.0,59803.89860300003,26.591328858603838,2249.0,59803.89860300003,26.591328858603838,4079.0,879.0
2220.0,2273.0,2273.0,64222.01792699999,28.254297372195335,2273.0,64222.01792699999,28.254297372195335,4072.0,801.0
2280.0,2305.0,2305.0,56614.11149599997,24.561436657700636,2305.0,56614.11149599997,24.561436657700636,4086.0,971.0
2340.0,2393.0,2393.0,62969.10969699999,26.313877850814873,2393.0,62969.10969699999,26.313877850814873,4190.0,898.0
2400.0,2407.0,2407.0,60330.30245599996,25.064521169921047,2407.0,60330.30245599996,25.064521169921047,4224.0,1029.0
2460.0,2460.0,2459.0,59971.204722999995,24.38845251037007,2459.0,59971.204722999995,24.38845251037007,4238.0,1042.0
2520.0,2536.0,2536.0,63827.33776099997,25.16850858083595,2536.0,63827.33776099997,25.16850858083595,4375.0,1066.0
2580.0,2497.0,2497.0,63560.01474399998,25.45455135923107,2497.0,63560.01474399998,25.45455135923107,4344.0,1067.0
2640.0,2512.0,2512.0,57578.83281900004,22.921509880175176,2512.0,57578.83281900004,22.921509880175176,4376.0,1153.0
2700.0,2490.0,2490.0,57082.40258800001,22.924659673895587,2490.0,57082.40258800001,22.924659673895587,4418.0,1163.0
2760.0,2448.0,2448.0,56345.060244,23.016772975490195,2448.0,56345.060244,23.016772975490195,4398.0,1144.0
2820.0,2447.0,2447.0,57376.08177999997,23.447520138945634,2447.0,57376.08177999997,23.447520138945634,4453.0,1180.0
2880.0,2438.0,2438.0,56533.907559,23.18864132854799,2438.0,56533.907559,23.18864132854799,4460.0,1169.0
2940.0,2442.0,2441.0,59237.96057,24.267906829168375,2441.0,59237.96057,24.267906829168375,4521.0,1116.0
3000.0,2421.0,2421.0,50586.57532700001,20.894909263527474,2421.0,50586.57532700001,20.894909263527474,4563.0,1273.0
3060.0,2339.0,2339.0,53102.74445700003,22.703182752030795,2339.0,53102.74445700003,22.703182752030795,4458.0,1171.0
3120.0,2315.0,2314.0,55096.49916299999,23.810068782627482,2314.0,55096.49916299999,23.810068782627482,4497.0,1147.0
3180.0,2324.0,2324.0,55351.12442799996,23.817179185886385,2324.0,55351.12442799996,23.817179185886385,4586.0,1109.0
3240.0,2302.0,2302.0,54529.39832999997,23.687835938314496,2302.0,54529.39832999997,23.687835938314496,4549.0,1116.0
3300.0,2368.0,2368.0,53402.73090099995,22.55182892778714,2368.0,53402.73090099995,22.55182892778714,4609.0,1226.0
3360.0,2376.0,2376.0,53483.81484000002,22.51002308080809,2376.0,53483.81484000002,22.51002308080809,4613.0,1230.0
3420.0,2366.0,2366.0,54711.090775,23.123876067202026,2366.0,54711.090775,23.123876067202026,4587.0,1172.0
