sim_sec,model_link,direction,segment_index,segment_id,physical_link,count,stopped_count,mean_speed_kph,length_km,lanes,density_veh_km_lane,flow_vph
900.0,FW_E,E,0,RW_FW_E_S0,2,57.0,0.0,101.695699,1.346639,4.0,10.581901,4304.535275775196
900.0,FW_E,E,1,RW_FW_E_S1,2,54.0,0.0,116.848088,1.346639,4.0,10.024958,4685.588698321216
900.0,FW_E,E,2,RW_FW_E_S2,2,48.0,0.0,118.290789,1.346639,4.0,8.911074,4216.391897189544
900.0,FW_E,E,3,RW_FW_E_S3,2,63.0,1.0,84.537088,1.346639,4.0,11.695785,3954.9104230963203
900.0,FW_E,E,4,RW_FW_E_S4,2,49.0,0.0,112.216932,1.346639,4.0,9.096722,4083.224936387616
900.0,FW_E,E,5,RW_FW_E_S5,2,39.0,0.0,96.854265,1.346639,4.0,7.240248,2804.99559383088
900.0,FW_E,E,6,RW_FW_E_S6,2,31.0,0.0,116.6268,1.346639,4.0,5.755069,2684.7811249968
900.0,FW_E,E,7,RW_FW_E_S7,2,40.0,0.0,115.131777,1.346639,4.0,7.425895,3419.82594866166
900.0,FW_W,W,0,RW_FW_W_S0,26,72.0,0.0,93.621193,1.347212,4.0,13.360926,5003.463326818872
900.0,FW_W,W,1,RW_FW_W_S1,26,56.0,0.0,114.09908,1.347212,4.0,10.391831,4742.79342646192
900.0,FW_W,W,2,RW_FW_W_S2,26,61.0,0.0,97.547195,1.347212,4.0,11.319674,4416.80978805772
900.0,FW_W,W,3,RW_FW_W_S3,26,59.0,0.0,112.208694,1.347212,4.0,10.948537,4914.0841519227115
900.0,FW_W,W,4,RW_FW_W_S4,26,68.0,2.0,76.19569,1.347212,4.0,12.618652,3845.9475840395203
900.0,FW_W,W,5,RW_FW_W_S5,26,60.0,0.0,85.314087,1.347212,4.0,11.134105,3799.58401054854
900.0,FW_W,W,6,RW_FW_W_S6,26,55.0,0.0,108.80736,1.347212,4.0,10.206263,4442.06612998272
900.0,FW_W,W,7,RW_FW_W_S7,26,36.0,0.0,114.615453,1.347212,4.0,6.680463,3062.7371719789558
960.0,FW_E,E,0,RW_FW_E_S0,2,59.0,0.0,103.72281,1.346639,4.0,10.953195,4544.3846555118
960.0,FW_E,E,1,RW_FW_E_S1,2,51.0,0.0,119.126618,1.346639,4.0,9.468016,4511.570900999552
960.0,FW_E,E,2,RW_FW_E_S2,2,49.0,0.0,117.468411,1.346639,4.0,9.096722,4274.309914594968
960.0,FW_E,E,3,RW_FW_E_S3,2,64.0,3.0,74.924638,1.346639,4.0,11.881432,3560.847966086464
960.0,FW_E,E,4,RW_FW_E_S4,2,40.0,0.0,114.786524,1.346639,4.0,7.425895,3409.57069855592
960.0,FW_E,E,5,RW_FW_E_S5,2,49.0,0.0,94.130311,1.346639,4.0,9.096722,3425.109083762168
960.0,FW_E,E,6,RW_FW_E_S6,2,26.0,0.0,120.974706,1.346639,4.0,4.826832,2335.6983284455678
960.0,FW_E,E,7,RW_FW_E_S7,2,32.0,0.0,117.656174,1.346639,4.0,5.940716,2795.847661522336
960.0,FW_W,W,0,RW_FW_W_S0,26,71.0,0.0,94.003866,1.347212,4.0,13.175358,4954.138351736112
960.0,FW_W,W,1,RW_FW_W_S1,26,58.0,0.0,112.825925,1.347212,4.0,10.762968,4857.3672813816
960.0,FW_W,W,2,RW_FW_W_S2,26,76.0,1.0,88.472737,1.347212,4.0,14.1032,4990.9948178336
960.0,FW_W,W,3,RW_FW_W_S3,26,41.0,0.0,109.982836,1.347212,4.0,7.608305,3347.13184421192
960.0,FW_W,W,4,RW_FW_W_S4,26,67.0,15.0,60.800384,1.347212,4.0,12.433084,3023.7451260170237
960.0,FW_W,W,5,RW_FW_W_S5,26,58.0,0.0,84.813557,1.347212,4.0,10.762968,3651.3823998287044
960.0,FW_W,W,6,RW_FW_W_S6,26,47.0,0.0,114.558498,1.347212,4.0,8.721716,3996.5867397702723
960.0,FW_W,W,7,RW_FW_W_S7,26,55.0,0.0,112.535112,1.347212,4.0,10.206263,4594.251799225824
1020.0,FW_E,E,0,RW_FW_E_S0,2,41.0,0.0,103.556624,1.346639,4.0,7.611543,3152.902786043328
1020.0,FW_E,E,1,RW_FW_E_S1,2,47.0,0.0,113.948161,1.346639,4.0,8.725427,3976.9854423589877
1020.0,FW_E,E,2,RW_FW_E_S2,2,51.0,0.0,116.701558,1.346639,4.0,9.468016,4419.728873475712
1020.0,FW_E,E,3,RW_FW_E_S3,2,80.0,7.0,64.015818,1.346639,4.0,14.85179,3802.9979424568796
1020.0,FW_E,E,4,RW_FW_E_S4,2,39.0,0.0,97.318717,1.346639,4.0,7.240248,2818.4465844872643
1020.0,FW_E,E,5,RW_FW_E_S5,2,39.0,1.0,88.505566,1.346639,4.0,7.240248,2563.208988881472
1020.0,FW_E,E,6,RW_FW_E_S6,2,25.0,0.0,119.442203,1.346639,4.0,4.641184,2217.4129659534083
1020.0,FW_E,E,7,RW_FW_E_S7,2,31.0,0.0,120.706659,1.346639,4.0,5.755069,2778.700605217884
1020.0,FW_W,W,0,RW_FW_W_S0,26,55.0,0.0,99.466324,1.347212,4.0,10.206263,4060.717849548848
1020.0,FW_W,W,1,RW_FW_W_S1,26,56.0,0.0,115.942721,1.347212,4.0,10.391831,4819.428649248604
1020.0,FW_W,W,2,RW_FW_W_S2,26,98.0,5.0,65.678539,1.347212,4.0,18.185705,4777.64214033998
1020.0,FW_W,W,3,RW_FW_W_S3,26,40.0,0.0,98.96505,1.347212,4.0,7.422737,2938.3661533674
1020.0,FW_W,W,4,RW_FW_W_S4,26,69.0,0.0,85.403109,1.347212,4.0,12.804221,4374.081126892356
1020.0,FW_W,W,5,RW_FW_W_S5,26,51.0,0.0,97.385537,1.347212,4.0,9.463989,3686.622603708372
1020.0,FW_W,W,6,RW_FW_W_S6,26,44.0,0.0,117.63054,1.347212,4.0,8.16501,3841.8181416216003
1020.0,FW_W,W,7,RW_FW_W_S7,26,31.0,0.0,119.634936,1.347212,4.0,5.752621,2752.857780669024
1080.0,FW_E,E,0,RW_FW_E_S0,2,52.0,0.0,101.442929,1.346639,4.0,9.653664,3917.183806967424
1080.0,FW_E,E,1,RW_FW_E_S1,2,38.0,0.0,115.532824,1.346639,4.0,7.0546,3260.1514407616
1080.0,FW_E,E,2,RW_FW_E_S2,2,38.0,0.0,119.096187,1.346639,4.0,7.0546,3360.7038432408
1080.0,FW_E,E,3,RW_FW_E_S3,2,81.0,1.0,73.130733,1.346639,4.0,15.037438,4398.795453528216
1080.0,FW_E,E,4,RW_FW_E_S4,2,51.0,0.0,108.346503,1.346639,4.0,9.468016,4103.305695792192
1080.0,FW_E,E,5,RW_FW_E_S5,2,41.0,0.0,86.52403,1.346639,4.0,7.611543,2634.32549951316
1080.0,FW_E,E,6,RW_FW_E_S6,2,33.0,0.0,115.888112,1.346639,4.0,6.126363,2839.890565986624
1080.0,FW_E,E,7,RW_FW_E_S7,2,25.0,0.0,117.280767,1.346639,4.0,4.641184,2177.286477232512
1080.0,FW_W,W,0,RW_FW_W_S0,26,61.0,0.0,91.408037,1.347212,4.0,11.319674,4138.836719279751
1080.0,FW_W,W,1,RW_FW_W_S1,26,50.0,0.0,113.876754,1.347212,4.0,9.278421,4226.385862901736
1080.0,FW_W,W,2,RW_FW_W_S2,26,77.0,4.0,60.583269,1.347212,4.0,14.288768,3462.641101690368
1080.0,FW_W,W,3,RW_FW_W_S3,26,82.0,0.0,102.161211,1.347212,4.0,15.21661,6218.18921965884
1080.0,FW_W,W,4,RW_FW_W_S4,26,40.0,0.0,110.454447,1.347212,4.0,7.422737,3279.497242245756
1080.0,FW_W,W,5,RW_FW_W_S5,26,58.0,0.0,86.037082,1.347212,4.0,10.762968,3704.0574415175042
1080.0,FW_W,W,6,RW_FW_W_S6,26,39.0,0.0,111.944218,1.347212,4.0,7.237168,3240.636449178496
1080.0,FW_W,W,7,RW_FW_W_S7,26,44.0,0.0,119.55938,1.347212,4.0,8.16501,3904.8141331752004
1140.0,FW_E,E,0,RW_FW_E_S0,2,55.0,0.0,97.137415,1.346639,4.0,10.210606,3967.32748969396
1140.0,FW_E,E,1,RW_FW_E_S1,2,43.0,0.0,116.971235,1.346639,4.0,7.982837,3735.0492107747796
1140.0,FW_E,E,2,RW_FW_E_S2,2,42.0,0.0,115.271628,1.346639,4.0,7.79719,3595.17914050128
1140.0,FW_E,E,3,RW_FW_E_S3,2,64.0,1.0,74.372375,1.346639,4.0,11.881432,3534.601264964
1140.0,FW_E,E,4,RW_FW_E_S4,2,51.0,0.0,108.635047,1.346639,4.0,9.468016,4114.233452627008
1140.0,FW_E,E,5,RW_FW_E_S5,2,52.0,1.0,84.000748,1.346639,4.0,9.653664,3243.6599877626877
1140.0,FW_E,E,6,RW_FW_E_S6,2,27.0,0.0,119.770832,1.346639,4.0,5.012479,2401.395120850112
1140.0,FW_E,E,7,RW_FW_E_S7,2,26.0,0.0,121.806127,1.346639,4.0,4.826832,2351.750846398656
1140.0,FW_W,W,0,RW_FW_W_S0,26,58.0,0.0,94.198686,1.347212,4.0,10.762968,4055.429772240192
1140.0,FW_W,W,1,RW_FW_W_S1,26,55.0,0.0,115.070009,1.347212,4.0,10.206263,4697.739101065468
1140.0,FW_W,W,2,RW_FW_W_S2,26,57.0,0.0,88.356007,1.347212,4.0,10.5774,3738.3073137672004
1140.0,FW_W,W,3,RW_FW_W_S3,26,66.0,0.0,105.549774,1.347212,4.0,12.247516,5170.8901834455355
1140.0,FW_W,W,4,RW_FW_W_S4,26,58.0,2.0,61.691148,1.347212,4.0,10.762968,2655.919407229056
1140.0,FW_W,W,5,RW_FW_W_S5,26,50.0,0.0,96.97892,1.347212,4.0,9.278421,3599.24499154128
1140.0,FW_W,W,6,RW_FW_W_S6,26,54.0,0.0,104.089334,1.347212,4.0,10.020695,4172.1898750685195
1140.0,FW_W,W,7,RW_FW_W_S7,26,42.0,0.0,115.369552,1.347212,4.0,7.793874,3596.703006897792
1200.0,FW_E,E,0,RW_FW_E_S0,2,59.0,0.0,102.531718,1.346639,4.0,10.953195,4492.199603756039
1200.0,FW_E,E,1,RW_FW_E_S1,2,47.0,0.0,114.421093,1.346639,4.0,8.725427,3993.4915769268437
1200.0,FW_E,E,2,RW_FW_E_S2,2,49.0,0.0,117.494387,1.346639,4.0,9.096722,4275.255100397656
1200.0,FW_E,E,3,RW_FW_E_S3,2,65.0,0.0,72.366472,1.346639,4.0,12.06708,3493.0080277670404
1200.0,FW_E,E,4,RW_FW_E_S4,2,38.0,0.0,112.049606,1.346639,4.0,7.0546,3161.8606019504
1200.0,FW_E,E,5,RW_FW_E_S5,2,63.0,1.0,83.907813,1.346639,4.0,11.695785,3925.4709626728204
1200.0,FW_E,E,6,RW_FW_E_S6,2,34.0,0.0,116.308545,1.346639,4.0,6.312011,2936.5632617359797
1200.0,FW_E,E,7,RW_FW_E_S7,2,26.0,0.0,120.471078,1.346639,4.0,4.826832,2325.974617459584
1200.0,FW_W,W,0,RW_FW_W_S0,26,66.0,0.0,100.323424,1.347212,4.0,12.247516,4914.850962459136
1200.0,FW_W,W,1,RW_FW_W_S1,26,50.0,0.0,117.000006,1.347212,4.0,9.278421,4342.301250682104
1200.0,FW_W,W,2,RW_FW_W_S2,26,76.0,1.0,77.211621,1.347212,4.0,14.1032,4355.7237331487995
1200.0,FW_W,W,3,RW_FW_W_S3,26,34.0,0.0,105.943941,1.347212,4.0,6.309326,2673.739445975064
1200.0,FW_W,W,4,RW_FW_W_S4,26,87.0,1.0,76.217308,1.347212,4.0,16.144452,4921.946682300864
1200.0,FW_W,W,5,RW_FW_W_S5,26,63.0,0.0,68.496175,1.347212,4.0,11.69081,3203.103070607
1200.0,FW_W,W,6,RW_FW_W_S6,26,29.0,0.0,114.6499,1.347212,4.0,5.381484,2467.9464098064004
1200.0,FW_W,W,7,RW_FW_W_S7,26,56.0,0.0,112.814237,1.347212,4.0,10.391831,4689.385941191788
1260.0,FW_E,E,0,RW_FW_E_S0,2,56.0,0.0,93.873592,1.346639,4.0,10.396253,3903.734449803104
1260.0,FW_E,E,1,RW_FW_E_S1,2,44.0,0.0,117.257385,1.346639,4.0,8.168485,3831.2607620469003
1260.0,FW_E,E,2,RW_FW_E_S2,2,61.0,0.0,115.973257,1.346639,4.0,11.32449,5253.351956655721
1260.0,FW_E,E,3,RW_FW_E_S3,2,43.0,0.0,102.62399,1.346639,4.0,7.982837,3276.92233783852
1260.0,FW_E,E,4,RW_FW_E_S4,2,64.0,0.0,103.706817,1.346639,4.0,11.881432,4928.741976487776
1260.0,FW_E,E,5,RW_FW_E_S5,2,45.0,0.0,77.750451,1.346639,4.0,8.354132,2598.150122854128
1260.0,FW_E,E,6,RW_FW_E_S6,2,50.0,0.0,110.077688,1.346639,4.0,9.282369,4087.1268747314875
1260.0,FW_E,E,7,RW_FW_E_S7,2,35.0,0.0,117.614988,1.346639,4.0,6.497658,3056.887870792416
1260.0,FW_W,W,0,RW_FW_W_S0,26,71.0,0.0,90.746739,1.347212,4.0,13.175358,4782.483094630248
1260.0,FW_W,W,1,RW_FW_W_S1,26,59.0,0.0,115.225553,1.347212,4.0,10.948537,5046.204921463845
1260.0,FW_W,W,2,RW_FW_W_S2,26,67.0,1.0,78.404627,1.347212,4.0,12.433084,3899.245253918672
1260.0,FW_W,W,3,RW_FW_W_S3,26,59.0,0.0,108.098302,1.347212,4.0,10.948537,4734.0730363366965
1260.0,FW_W,W,4,RW_FW_W_S4,26,58.0,0.0,99.340978,1.347212,4.0,10.762968,4276.815069210817
1260.0,FW_W,W,5,RW_FW_W_S5,26,110.0,0.0,59.963108,1.347212,4.0,20.412526,4895.994004363231
1260.0,FW_W,W,6,RW_FW_W_S6,26,25.0,0.0,98.772599,1.347212,4.0,4.63921,1832.90731602716
1260.0,FW_W,W,7,RW_FW_W_S7,26,22.0,0.0,120.690569,1.347212,4.0,4.082505,1970.87940558138
1320.0,FW_E,E,0,RW_FW_E_S0,2,55.0,0.0,102.250074,1.346639,4.0,10.210606,4176.140876339376
1320.0,FW_E,E,1,RW_FW_E_S1,2,54.0,0.0,117.597042,1.346639,4.0,10.024958,4715.621627896944
1320.0,FW_E,E,2,RW_FW_E_S2,2,36.0,0.0,118.320556,1.346639,4.0,6.683306,3163.089927352544
1320.0,FW_E,E,3,RW_FW_E_S3,2,70.0,2.0,82.875651,1.346639,4.0,12.995316,4307.981093802864
