sim_sec,urban_state_vehicles,urban_state_aligned_accumulation_veh,urban_state_aligned_production_veh_km_h,urban_state_aligned_mean_speed_kph,urban_core_accumulation_veh,urban_core_production_veh_km_h,urban_core_mean_speed_kph,total_vehicles,stopped_vehicles
900.0,1358.0,1358.0,44402.176513000006,32.69674264580266,1358.0,44402.176513000006,32.69674264580266,2815.0,456.0
960.0,1457.0,1457.0,45769.43502699997,31.41347633973917,1457.0,45769.43502699997,31.41347633973917,2966.0,435.0
1020.0,1529.0,1529.0,51139.645339,33.446465231523874,1529.0,51139.645339,33.446465231523874,3106.0,450.0
1080.0,1621.0,1621.0,47770.70745600003,29.469899726095022,1621.0,47770.70745600003,29.469899726095022,3222.0,569.0
1140.0,1686.0,1686.0,57409.075679,34.05046007058126,1686.0,57409.075679,34.05046007058126,3276.0,421.0
1200.0,1748.0,1748.0,53493.46459700005,30.60266853375289,1748.0,53493.46459700005,30.60266853375289,3390.0,609.0
1260.0,1799.0,1799.0,53944.140929999936,29.98562586436906,1799.0,53944.140929999936,29.98562586436906,3409.0,595.0
1320.0,1862.0,1862.0,58594.66354000002,31.468670000000014,1862.0,58594.66354000002,31.468670000000014,3481.0,572.0
1380.0,1918.0,1918.0,57068.226839999974,29.754028592283614,1918.0,57068.226839999974,29.754028592283614,3532.0,684.0
1440.0,1896.0,1896.0,57931.32299699999,30.55449525158227,1896.0,57931.32299699999,30.55449525158227,3583.0,552.0
1500.0,1972.0,1972.0,57288.61569800002,29.05102215922922,1972.0,57288.61569800002,29.05102215922922,3681.0,701.0
1560.0,2046.0,2046.0,54263.539898,26.521769256109483,2046.0,54263.539898,26.521769256109483,3757.0,811.0
1620.0,2039.0,2039.0,57975.44784000003,28.433275056400213,2039.0,57975.44784000003,28.433275056400213,3767.0,687.0
1680.0,2127.0,2127.0,59466.688903000024,27.958010767748014,2127.0,59466.688903000024,27.958010767748014,3823.0,789.0
1740.0,2143.0,2143.0,62937.557131000016,29.368902067662162,2143.0,62937.557131000016,29.368902067662162,3855.0,649.0
1800.0,2134.0,2133.0,59793.52186499999,28.032593466947954,2133.0,59793.52186499999,28.032593466947954,3842.0,717.0
1860.0,2141.0,2141.0,55926.69164199998,26.121761626342824,2141.0,55926.69164199998,26.121761626342824,3849.0,821.0
1920.0,2227.0,2227.0,65320.17703699997,29.331017977997295,2227.0,65320.17703699997,29.331017977997295,3970.0,740.0
1980.0,2337.0,2337.0,60706.00883099991,25.976041433889563,2337.0,60706.00883099991,25.976041433889563,4047.0,946.0
2040.0,2367.0,2366.0,57994.58004699998,24.51165682459847,2366.0,57994.58004699998,24.51165682459847,4082.0,959.0
2100.0,2335.0,2335.0,60791.271031,26.03480558072805,2335.0,60791.271031,26.03480558072805,4036.0,917.0
2160.0,2363.0,2363.0,58922.49109799997,24.93545962674565,2363.0,58922.49109799997,24.93545962674565,4100.0,988.0
2220.0,2440.0,2440.0,65572.90745400001,26.874142399180332,2440.0,65572.90745400001,26.874142399180332,4175.0,908.0
2280.0,2498.0,2498.0,60493.215884999976,24.216659681745387,2498.0,60493.215884999976,24.216659681745387,4196.0,1056.0
2340.0,2609.0,2608.0,69191.763511,26.530584168328218,2608.0,69191.763511,26.530584168328218,4321.0,958.0
2400.0,2575.0,2574.0,66167.14103200003,25.70595999689201,2574.0,66167.14103200003,25.70595999689201,4318.0,1026.0
2460.0,2628.0,2628.0,59123.18428900001,22.497406502663626,2628.0,59123.18428900001,22.497406502663626,4336.0,1175.0
2520.0,2686.0,2686.0,63202.25506299999,23.530251326507816,2686.0,63202.25506299999,23.530251326507816,4433.0,1190.0
2580.0,2663.0,2663.0,63546.090617,23.862595049568156,2663.0,63546.090617,23.862595049568156,4463.0,1165.0
2640.0,2652.0,2652.0,59174.006457999996,22.312973777526395,2652.0,59174.006457999996,22.312973777526395,4506.0,1195.0
2700.0,2652.0,2652.0,59910.553727999984,22.590706533936647,2652.0,59910.553727999984,22.590706533936647,4559.0,1223.0
2760.0,2616.0,2616.0,58914.204343000005,22.52072031460245,2616.0,58914.204343000005,22.52072031460245,4489.0,1223.0
2820.0,2643.0,2643.0,59996.62267800002,22.700197759364368,2643.0,59996.62267800002,22.700197759364368,4528.0,1235.0
2880.0,2591.0,2591.0,57896.725886999986,22.345320681976066,2591.0,57896.725886999986,22.345320681976066,4546.0,1218.0
2940.0,2573.0,2573.0,57973.11736299998,22.531332049358717,2573.0,57973.11736299998,22.531332049358717,4551.0,1152.0
3000.0,2591.0,2591.0,53708.96131800004,20.729047208799706,2591.0,53708.96131800004,20.729047208799706,4603.0,1339.0
3060.0,2512.0,2512.0,58192.900787999955,23.16596368949043,2512.0,58192.900787999955,23.16596368949043,4545.0,1204.0
3120.0,2532.0,2532.0,58339.48593800005,23.040871223538723,2532.0,58339.48593800005,23.040871223538723,4655.0,1233.0
3180.0,2542.0,2542.0,56836.85127800002,22.35910750511409,2542.0,56836.85127800002,22.35910750511409,4664.0,1226.0
3240.0,2531.0,2531.0,58576.51325399999,23.14362435954168,2531.0,58576.51325399999,23.14362435954168,4664.0,1196.0
3300.0,2550.0,2550.0,53985.99582099996,21.17097875333332,2550.0,53985.99582099996,21.17097875333332,4726.0,1364.0
3360.0,2570.0,2570.0,57183.00199199999,22.250195327626454,2570.0,57183.00199199999,22.250195327626454,4725.0,1282.0
3420.0,2553.0,2553.0,57387.36063699996,22.478402129651375,2553.0,57387.36063699996,22.478402129651375,4690.0,1339.0
3480.0,2576.0,2575.0,50135.55374600001,19.470117959611656,2575.0,50135.55374600001,19.470117959611656,4763.0,1491.0
3540.0,2543.0,2543.0,59528.995314000036,23.4089639457334,2543.0,59528.995314000036,23.4089639457334,4776.0,1241.0
3600.0,2559.0,2559.0,54314.485415999974,21.224886837045712,2559.0,54314.485415999974,21.224886837045712,4808.0,1427.0
3660.0,2513.0,2513.0,50500.65162299998,20.09576268324711,2513.0,50500.65162299998,20.09576268324711,4754.0,1444.0
3720.0,2481.0,2481.0,53157.05012499998,21.425655028214422,2481.0,53157.05012499998,21.425655028214422,4727.0,1300.0
3780.0,2463.0,2463.0,49133.04928199999,19.948456874543236,2463.0,49133.04928199999,19.948456874543236,4728.0,1408.0
3840.0,2475.0,2475.0,53804.99705,21.739392747474746,2475.0,53804.99705,21.739392747474746,4729.0,1336.0
3900.0,2451.0,2451.0,48214.12230599999,19.671204531211746,2451.0,48214.12230599999,19.671204531211746,4711.0,1371.0
3960.0,2413.0,2413.0,42716.97327399999,17.702848435142972,2413.0,42716.97327399999,17.702848435142972,4623.0,1498.0
4020.0,2368.0,2368.0,51191.65303700001,21.618096721706085,2368.0,51191.65303700001,21.618096721706085,4596.0,1277.0
4080.0,2368.0,2368.0,45930.197393999966,19.396198223817553,2368.0,45930.197393999966,19.396198223817553,4572.0,1442.0
4140.0,2357.0,2357.0,48706.666852000024,20.66468682732288,2357.0,48706.666852000024,20.66468682732288,4577.0,1378.0
4200.0,2391.0,2391.0,48667.64644599996,20.35451545211207,2391.0,48667.64644599996,20.35451545211207,4586.0,1310.0
4260.0,2399.0,2398.0,45706.746627000044,19.060361395746472,2398.0,45706.746627000044,19.060361395746472,4574.0,1488.0
4320.0,2349.0,2349.0,48064.587992,20.461723283099193,2349.0,48064.587992,20.461723283099193,4559.0,1326.0
4380.0,2387.0,2386.0,50408.027181,21.12658305993294,2386.0,50408.027181,21.12658305993294,4590.0,1356.0
4440.0,2365.0,2365.0,45856.10107499998,19.38947191331923,2365.0,45856.10107499998,19.38947191331923,4550.0,1360.0
4500.0,2319.0,2317.0,47800.40353799998,20.630299325852384,2317.0,47800.40353799998,20.630299325852384,4538.0,1308.0
