sim_sec,model_link,direction,segment_index,segment_id,physical_link,count,stopped_count,mean_speed_kph,length_km,lanes,density_veh_km_lane,flow_vph
900.0,FW_E,E,0,RW_FW_E_S0,2,124.0,0.0,70.907907,1.346639,4.0,23.020275,6529.2780752577
900.0,FW_E,E,1,RW_FW_E_S1,2,161.0,6.0,58.668185,1.346639,4.0,29.889228,7014.18703124472
900.0,FW_E,E,2,RW_FW_E_S2,2,145.0,2.0,69.115309,1.346639,4.0,26.91887,7442.024071923319
900.0,FW_E,E,3,RW_FW_E_S3,2,94.0,0.0,80.805645,1.346639,4.0,17.450854,5640.51005308332
900.0,FW_E,E,4,RW_FW_E_S4,2,55.0,0.0,103.555299,1.346639,4.0,10.210606,4229.449429204777
900.0,FW_E,E,5,RW_FW_E_S5,2,82.0,0.0,92.307114,1.346639,4.0,15.223085,5620.79617010676
900.0,FW_E,E,6,RW_FW_E_S6,2,55.0,0.0,113.318123,1.346639,4.0,10.210606,4628.186826450152
900.0,FW_E,E,7,RW_FW_E_S7,2,48.0,0.0,117.526227,1.346639,4.0,8.911074,4189.139622951192
900.0,FW_W,W,0,RW_FW_W_S0,26,89.0,0.0,89.693304,1.347212,4.0,16.515589,5925.350979664223
900.0,FW_W,W,1,RW_FW_W_S1,26,141.0,0.0,71.790703,1.347212,4.0,26.165147,7513.657188913364
900.0,FW_W,W,2,RW_FW_W_S2,26,114.0,0.0,89.345466,1.347212,4.0,21.1548,7560.341856547201
900.0,FW_W,W,3,RW_FW_W_S3,26,104.0,0.0,92.313945,1.347212,4.0,19.299116,7126.310131890481
900.0,FW_W,W,4,RW_FW_W_S4,26,63.0,0.0,105.200553,1.347212,4.0,11.69081,4919.5187080717205
900.0,FW_W,W,5,RW_FW_W_S5,26,74.0,0.0,68.916909,1.347212,4.0,13.732063,3785.4853446130683
900.0,FW_W,W,6,RW_FW_W_S6,26,45.0,0.0,113.831131,1.347212,4.0,8.350579,3802.223408299396
900.0,FW_W,W,7,RW_FW_W_S7,26,68.0,0.0,110.128114,1.347212,4.0,12.618652,5558.673383929312
960.0,FW_E,E,0,RW_FW_E_S0,2,130.0,0.0,76.477207,1.346639,4.0,24.134159,7382.852294455653
960.0,FW_E,E,1,RW_FW_E_S1,2,151.0,4.0,65.130863,1.346639,4.0,28.032754,7303.189841146809
960.0,FW_E,E,2,RW_FW_E_S2,2,162.0,1.0,61.570081,1.346639,4.0,30.074875,7406.8499592595
960.0,FW_E,E,3,RW_FW_E_S3,2,80.0,0.0,86.133792,1.346639,4.0,14.85179,5116.9639627507195
960.0,FW_E,E,4,RW_FW_E_S4,2,85.0,0.0,100.388489,1.346639,4.0,15.780027,6336.532267636812
960.0,FW_E,E,5,RW_FW_E_S5,2,49.0,0.0,94.646832,1.346639,4.0,9.096722,3443.903675538816
960.0,FW_E,E,6,RW_FW_E_S6,2,72.0,0.0,97.786139,1.346639,4.0,13.366611,5228.277124819717
960.0,FW_E,E,7,RW_FW_E_S7,2,52.0,0.0,115.844,1.346639,4.0,9.653664,4473.276209663999
960.0,FW_W,W,0,RW_FW_W_S0,26,119.0,0.0,79.927856,1.347212,4.0,22.082642,7060.072919502209
960.0,FW_W,W,1,RW_FW_W_S1,26,123.0,1.0,66.800196,1.347212,4.0,22.824915,6098.83518273336
960.0,FW_W,W,2,RW_FW_W_S2,26,107.0,0.0,81.417598,1.347212,4.0,19.855821,6466.453008551832
960.0,FW_W,W,3,RW_FW_W_S3,26,95.0,0.0,98.628234,1.347212,4.0,17.629,6954.868548744001
960.0,FW_W,W,4,RW_FW_W_S4,26,92.0,0.0,91.671573,1.347212,4.0,17.072294,6260.176182793847
960.0,FW_W,W,5,RW_FW_W_S5,26,93.0,0.0,72.787925,1.347212,4.0,17.257863,5024.6561508171
960.0,FW_W,W,6,RW_FW_W_S6,26,45.0,0.0,116.67115,1.347212,4.0,8.350579,3897.0866203834
960.0,FW_W,W,7,RW_FW_W_S7,26,34.0,0.0,120.415016,1.347212,4.0,6.309326,3038.950364956864
1020.0,FW_E,E,0,RW_FW_E_S0,2,133.0,1.0,70.335406,1.346639,4.0,24.691101,6946.634453688024
1020.0,FW_E,E,1,RW_FW_E_S1,2,151.0,1.0,69.439299,1.346639,4.0,28.032754,7786.299147197785
1020.0,FW_E,E,2,RW_FW_E_S2,2,169.0,3.0,50.283485,1.346639,4.0,31.374407,6310.45809507358
1020.0,FW_E,E,3,RW_FW_E_S3,2,110.0,1.0,70.600936,1.346639,4.0,20.421212,5767.026725817728
1020.0,FW_E,E,4,RW_FW_E_S4,2,57.0,0.0,110.680557,1.346639,4.0,10.581901,4684.842787195428
1020.0,FW_E,E,5,RW_FW_E_S5,2,85.0,0.0,83.995926,1.346639,4.0,15.780027,5301.831920680008
1020.0,FW_E,E,6,RW_FW_E_S6,2,41.0,0.0,112.931948,1.346639,4.0,7.611543,3438.3455131030564
1020.0,FW_E,E,7,RW_FW_E_S7,2,58.0,0.0,116.472739,1.346639,4.0,10.767548,5016.503231495888
1020.0,FW_W,W,0,RW_FW_W_S0,26,123.0,0.0,77.105224,1.347212,4.0,22.824915,7039.680735423841
1020.0,FW_W,W,1,RW_FW_W_S1,26,114.0,3.0,82.623831,1.347212,4.0,21.1548,6991.5624801552
1020.0,FW_W,W,2,RW_FW_W_S2,26,96.0,0.0,88.548518,1.347212,4.0,17.814568,6309.814380840897
1020.0,FW_W,W,3,RW_FW_W_S3,26,94.0,0.0,99.682477,1.347212,4.0,17.443431,6955.217637834348
1020.0,FW_W,W,4,RW_FW_W_S4,26,97.0,0.0,99.309451,1.347212,4.0,18.000137,7150.334893579147
1020.0,FW_W,W,5,RW_FW_W_S5,26,95.0,0.0,73.288012,1.347212,4.0,17.629,5167.977454192
1020.0,FW_W,W,6,RW_FW_W_S6,26,84.0,0.0,94.961164,1.347212,4.0,15.587747,5920.922397030032
1020.0,FW_W,W,7,RW_FW_W_S7,26,38.0,0.0,118.526808,1.347212,4.0,7.0516,3343.2145571712
1080.0,FW_E,E,0,RW_FW_E_S0,2,151.0,2.0,61.922042,1.346639,4.0,28.032754,6943.381482254672
1080.0,FW_E,E,1,RW_FW_E_S1,2,132.0,1.0,67.675944,1.346639,4.0,24.505454,6633.718930394304
1080.0,FW_E,E,2,RW_FW_E_S2,2,181.0,8.0,48.454274,1.346639,4.0,33.602175,6512.675977783801
1080.0,FW_E,E,3,RW_FW_E_S3,2,100.0,0.0,81.212273,1.346639,4.0,18.564738,6030.738282517896
1080.0,FW_E,E,4,RW_FW_E_S4,2,89.0,0.0,99.054823,1.346639,4.0,16.522617,6546.579609727164
1080.0,FW_E,E,5,RW_FW_E_S5,2,48.0,0.0,105.506409,1.346639,4.0,8.911074,3760.701672293064
1080.0,FW_E,E,6,RW_FW_E_S6,2,75.0,0.0,102.395715,1.346639,4.0,13.923553,5702.84865910158
1080.0,FW_E,E,7,RW_FW_E_S7,2,44.0,0.0,115.302816,1.346639,4.0,8.168485,3767.3972918150403
1080.0,FW_W,W,0,RW_FW_W_S0,26,126.0,0.0,83.472169,1.347212,4.0,23.381621,7806.8584784237955
1080.0,FW_W,W,1,RW_FW_W_S1,26,111.0,0.0,98.15075,1.347212,4.0,20.598094,8086.873498682
1080.0,FW_W,W,2,RW_FW_W_S2,26,119.0,2.0,65.310237,1.347212,4.0,22.082642,5768.890330424616
1080.0,FW_W,W,3,RW_FW_W_S3,26,60.0,0.0,107.182175,1.347212,4.0,11.134105,4773.5103623135
1080.0,FW_W,W,4,RW_FW_W_S4,26,98.0,0.0,80.880852,1.347212,4.0,18.185705,5883.50125848264
1080.0,FW_W,W,5,RW_FW_W_S5,26,117.0,1.0,77.715904,1.347212,4.0,21.711505,6749.316953102079
1080.0,FW_W,W,6,RW_FW_W_S6,26,78.0,0.0,104.74402,1.347212,4.0,14.474337,6064.40097685896
1080.0,FW_W,W,7,RW_FW_W_S7,26,78.0,0.0,114.131337,1.347212,4.0,14.474337,6607.901735994276
1140.0,FW_E,E,0,RW_FW_E_S0,2,151.0,0.0,71.838535,1.346639,4.0,28.032754,8055.32791750156
1140.0,FW_E,E,1,RW_FW_E_S1,2,145.0,1.0,72.790617,1.346639,4.0,26.91887,7837.764624971159
1140.0,FW_E,E,2,RW_FW_E_S2,2,181.0,4.0,49.284221,1.346639,4.0,33.602175,6624.228075122701
1140.0,FW_E,E,3,RW_FW_E_S3,2,86.0,1.0,89.283351,1.346639,4.0,15.965675,5701.875859907699
1140.0,FW_E,E,4,RW_FW_E_S4,2,79.0,0.0,99.00929,1.346639,4.0,14.666143,5808.3376218738795
1140.0,FW_E,E,5,RW_FW_E_S5,2,73.0,0.0,90.705217,1.346639,4.0,13.552259,4917.042373740812
