model_link,density_bin_center_veh_km_lane,n,flow_mean_vph,flow_p85_vph,speed_mean_kph,count_mean_veh
FW_E,5.0,6,2326.227740876119,2595.6417518315648,117.45896683333333,26.666666666666668
FW_E,7.0,40,3323.167847057333,3672.5159733195205,114.733579875,39.0
FW_E,9.0,65,3885.07474163483,4333.435456577225,107.91270072307692,48.50769230769231
FW_E,11.0,48,4482.70988370864,4984.456833603192,101.96708674999999,59.270833333333336
FW_E,13.0,51,5171.850272967467,5660.550529154749,99.9857706862745,69.74509803921569
FW_E,15.0,29,5686.664601645535,6328.979658098389,94.39618724137931,81.20689655172414
FW_E,17.0,8,6025.18660450809,6776.232991876173,89.049243875,91.125
FW_E,19.0,10,5593.512564727202,5988.85723894315,75.1997438,100.3
FW_E,21.0,11,5961.16383606623,6665.741681130165,72.23179036363636,111.0909090909091
FW_E,23.0,17,5469.781202075302,6928.782002564789,59.13865511764706,124.58823529411765
FW_E,25.0,11,6090.540775215603,7390.763846813406,61.50767736363636,133.27272727272728
FW_E,27.0,23,5693.551308080321,7323.287122592414,53.012765217391305,144.52173913043478
FW_E,29.0,20,6410.805333566959,7304.655956775064,55.77298,154.9
FW_E,31.0,10,6777.428468541948,7363.763979286163,54.8715715,166.4
FW_E,33.0,16,7029.4853729762535,7355.465720516673,52.6948265,179.6875
FW_E,35.0,12,6870.8699383613975,7179.16570887072,49.35470683333333,187.5
FW_E,37.0,15,6702.865501323661,6942.730244111444,45.410486866666666,198.86666666666667
FW_E,39.0,7,6839.220440101573,7156.698165260544,43.963309,209.57142857142858
FW_E,41.0,3,6396.806177169111,6659.293379080556,39.24189766666667,219.66666666666666
FW_E,43.0,3,6383.232364668563,6477.25307869059,37.480110333333336,229.33333333333334
FW_E,47.0,2,5745.9338959895,6016.848345420386,30.6331705,252.5
FW_E,49.0,3,5998.675226557439,6370.979671602596,30.383201666666665,265.6666666666667
FW_E,51.0,1,5775.090109569064,5775.090109569064,27.874414,279.0
FW_E,55.0,5,5608.000276211076,5773.8307712153555,25.537367200000002,295.8
FW_E,57.0,14,5470.274271413762,5842.82525689746,23.95275285714286,307.57142857142856
FW_E,59.0,10,5291.743622043321,5414.968365835618,22.505865,316.6
FW_E,61.0,16,5125.192196655411,5261.740001138227,20.980819375,329.0
FW_E,63.0,14,5146.441969544956,5222.879658661757,20.48224242857143,338.35714285714283
FW_E,65.0,10,4965.3167145382085,5079.968678206601,19.0361545,351.3
FW_E,67.0,4,4969.611841421272,5148.170195881403,18.70879625,357.75
FW_E,69.0,3,4981.1036458116905,5191.143254591112,18.176292999999998,369.0
FW_E,71.0,1,4812.440534740905,4812.440534740905,16.964974,382.0
FW_W,5.0,2,2261.315705291612,2367.992996493719,115.256071,26.5
FW_W,7.0,7,3313.007537931667,3508.6256309783953,117.616665,38.0
FW_W,9.0,23,4034.133505460075,4329.024652118216,112.39994091304348,48.34782608695652
FW_W,11.0,22,4705.412620531933,5088.417926552264,107.34304059090908,59.09090909090909
FW_W,13.0,67,5307.142410140823,5831.348195003799,100.20759092537314,71.43283582089552
FW_W,15.0,66,5962.369490150288,6469.141633952931,99.61761595454546,80.66666666666667
FW_W,17.0,61,6317.187656161397,6955.217637834348,93.64740695081967,90.98360655737704
FW_W,19.0,39,6075.553811191429,7001.397434291712,80.5742737948718,101.64102564102564
FW_W,21.0,21,6476.556798322271,7181.106994373152,77.37385738095239,112.95238095238095
FW_W,23.0,35,6566.853110260487,7302.263547174595,71.35492854285714,123.97142857142858
FW_W,25.0,32,6718.60195387103,7270.348785464748,67.0167489375,135.09375
FW_W,27.0,29,6981.918774094973,7520.795642085795,64.76905520689655,145.3793103448276
FW_W,29.0,21,6948.843804681916,7355.136516889599,60.152444095238096,155.66666666666666
FW_W,31.0,30,7082.1673514507365,7580.917667423977,56.99113716666667,167.46666666666667
FW_W,33.0,17,7050.090984973124,7603.542710701562,53.449394294117646,177.8235294117647
FW_W,35.0,13,6838.314804321242,7125.185324962957,49.08683853846154,187.69230769230768
FW_W,37.0,3,6811.529252942372,7105.76412081054,46.66897733333334,196.66666666666666
